ENTRY            10582   20040723                             00001058200000001 
SUBENT        10582001   20040723                             00001058200100001 
BIB                 12         18                                 1058200100002 
INSTITUTE  (1USAORL)                                              1058200100003 
REFERENCE  (R,ORNL-TM-4544,197405)                                1058200100004 
           (J,NSE,62,515,197703) Review                           1058200100005 
AUTHOR     (J.K.Dickens,T.A.Love,G.L.Morgan)                      1058200100006 
TITLE      Gamma-Ray Production due to Neutron Interactions with  1058200100007 
            Magnesium for Incident Neutron Energies between 0.8   1058200100008 
            and 20 MeV: Tabulated Differential Cross Sections     1058200100009 
FACILITY   (LINAC,1USAORL) Oak Ridge Electron Linear Accelerator  1058200100010 
INC-SOURCE (PHOTO) Photneutrons from water-cooled Ta target.      1058200100011 
SAMPLE     30-cm by 30-cm by 2.5-cm thick, total thickness is     1058200100012 
            0.11 atoms/barn                                       1058200100013 
METHOD     Sample placed at 45 degree angle to beam. Linac pulse  1058200100014 
            width is 5 nano-sec.                                  1058200100015 
DETECTOR   (NAICR) Sodium-iodide spectrometer, 12.7-cm by 12.7-cm 1058200100016 
MONITOR    No information                                         1058200100017 
STATUS     (APRVD) Approved by G.L.Morgan, 1978/12/15.            1058200100018 
HISTORY    (19781023C)                                            1058200100019 
           (20040723A) Converted to new data formts, lower case.  1058200100020 
ENDBIB              18          0                                 1058200100021 
NOCOMMON             0          0                                 1058200100022 
ENDSUBENT           21          0                                 1058200199999 
SUBENT        10582002   20040723                             00001058200200001 
BIB                  4         14                                 1058200200002 
REACTION   (12-MG-0(N,X)0-G-0,,DA/DE)                             1058200200003 
ANALYSIS   Data are middle values of confidence interval. Each    1058200200004 
            set of data for neutron energy grouped into pulse     1058200200005 
            height bins corresponding to detector responce matrix 1058200200006 
            and unfolded using ferd.                              1058200200007 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1058200200008 
            . neutron flux measurements,                          1058200200009 
            . effective area of beam,                             1058200200010 
            . absolute efficiency of detector.                    1058200200011 
           Absolute normalization error (not included in quoted   1058200200012 
            value) approx 10%.                                    1058200200013 
           Relative error between adjacent neutron energy groups  1058200200014 
            for same gamma energy <5%.                            1058200200015 
HISTORY    (19841205A) REACTION corrected.                        1058200200016 
ENDBIB              14          0                                 1058200200017 
COMMON               1          3                                 1058200200018 
ANG                                                               1058200200019 
ADEG                                                              1058200200020 
 90.                                                              1058200200021 
ENDCOMMON            3          0                                 1058200200022 
DATA                 5       2595                                 1058200200023 
EN-MIN     EN-MAX     E          DATA       DATA-ERR              1058200200024 
  7.02       7.48      2.8100E+00 2.8842E-02 1.5895E-03           1058200201681 
  7.02       7.48      2.8700E+00 2.0626E-02 1.5612E-03           1058200201682 
  7.02       7.48      2.9300E+00 1.2315E-02 1.3705E-03           1058200201683 
  7.02       7.48      2.9900E+00 7.0729E-03 1.3016E-03           1058200201684 
  7.02       7.48      3.0500E+00 4.8695E-03 1.2473E-03           1058200201685 
  7.02       7.48      3.1100E+00 3.5357E-03 1.2308E-03           1058200201686 
  7.02       7.48      3.1800E+00 2.4637E-03 1.3193E-03           1058200201687 
  7.02       7.48      3.2600E+00 2.5560E-03 1.3107E-03           1058200201688 
  7.02       7.48      3.3400E+00 3.5936E-03 1.3208E-03           1058200201689 
  7.02       7.48      3.4200E+00 5.0129E-03 1.3154E-03           1058200201690 
  7.02       7.48      3.5000E+00 3.5794E-03 1.2862E-03           1058200201691 
  7.02       7.48      3.5800E+00 2.2417E-03 1.3389E-03           1058200201692 
  7.02       7.48      3.6600E+00 7.0575E-03 1.3805E-03           1058200201693 
  7.02       7.48      3.7400E+00 1.7978E-02 1.4588E-03           1058200201694 
  7.02       7.48      3.8200E+00 2.7159E-02 1.4404E-03           1058200201695 
  7.02       7.48      3.9000E+00 2.4350E-02 1.3190E-03           1058200201696 
  7.02       7.48      3.9800E+00 1.4765E-02 1.1556E-03           1058200201697 
  7.02       7.48      4.0600E+00 1.4653E-02 1.1224E-03           1058200201698 
  7.02       7.48      4.1400E+00 2.2740E-02 1.1349E-03           1058200201699 
  7.02       7.48      4.2200E+00 2.4368E-02 1.1064E-03           1058200201700 
  7.02       7.48      4.3000E+00 1.7018E-02 9.2396E-04           1058200201701 
  7.02       7.48      4.3800E+00 9.6591E-03 7.8017E-04           1058200201702 
  7.02       7.48      4.4600E+00 7.8864E-03 7.4841E-04           1058200201703 
  7.02       7.48      4.5400E+00 9.7641E-03 7.6242E-04           1058200201704 
  7.02       7.48      4.6300E+00 1.0266E-02 7.0635E-04           1058200201705 
  7.02       7.48      4.7300E+00 7.0030E-03 5.8497E-04           1058200201706 
  7.02       7.48      4.8300E+00 3.8961E-03 4.9138E-04           1058200201707 
  7.02       7.48      4.9300E+00 3.0939E-03 4.4419E-04           1058200201708 
  7.02       7.48      5.0300E+00 3.3270E-03 4.2898E-04           1058200201709 
  7.02       7.48      5.1300E+00 2.8331E-03 3.6728E-04           1058200201710 
  7.02       7.48      5.2300E+00 1.5080E-03 3.4821E-04           1058200201711 
  7.02       7.48      5.3300E+00 7.3439E-04 3.2499E-04           1058200201712 
  7.02       7.48      5.4300E+00 8.4952E-04 2.8939E-04           1058200201713 
  7.02       7.48      5.5300E+00 1.0182E-03 2.8067E-04           1058200201714 
  7.02       7.48      5.6300E+00 9.4261E-04 2.6231E-04           1058200201715 
  7.02       7.48      5.7300E+00 9.6116E-04 2.4601E-04           1058200201716 
  7.02       7.48      5.8300E+00 9.4794E-04 2.4488E-04           1058200201717 
  7.02       7.48      5.9300E+00 6.4339E-04 2.1010E-04           1058200201718 
  7.02       7.48      6.0300E+00 3.1559E-04 1.9802E-04           1058200201719 
  7.02       7.48      6.1300E+00 2.8949E-04 1.7496E-04           1058200201720 
  7.02       7.48      6.2300E+00 4.2763E-04 1.5733E-04           1058200201721 
  7.02       7.48      6.3300E+00 4.7385E-04 1.5332E-04           1058200201722 
  7.02       7.48      6.4400E+00 3.4437E-04 1.3139E-04           1058200201723 
  7.02       7.48      6.5600E+00 2.0563E-04 1.2579E-04           1058200201724 
  7.02       7.48      6.6800E+00 1.8613E-04 1.0873E-04           1058200201725 
  7.02       7.48      6.8000E+00 1.8996E-04 9.0128E-05           1058200201726 
  7.02       7.48      6.9200E+00 1.6030E-04 8.1554E-05           1058200201727 
  7.02       7.48      7.0400E+00 1.1576E-04 6.7217E-05           1058200201728 
  7.02       7.48      7.1600E+00 8.2278E-05 5.3846E-05           1058200201729 
  7.02       7.48      7.2800E+00 5.6705E-05 4.8781E-05           1058200201730 
  7.02       7.48      7.4000E+00 2.7268E-05 3.7638E-05           1058200201731 
  7.02       7.48      7.5200E+00 7.0178E-06 2.9421E-05           1058200201732 
  7.02       7.48      7.6400E+00 4.3855E-06 2.5905E-05           1058200201733 
  7.02       7.48      7.7600E+00 8.2419E-06 2.6666E-05           1058200201734 
  7.02       7.48      7.8900E+00 1.0439E-05 2.3014E-05           1058200201735 
  7.02       7.48      8.0300E+00 7.5776E-07 1.8949E-05           1058200201736 
  7.02       7.48      8.1700E+00-4.9099E-06 1.9042E-05           1058200201737 
  7.02       7.48      8.3100E+00 1.1348E-06 1.7753E-05           1058200201738 
  7.02       7.48      8.4500E+00 1.1854E-05 1.6240E-05           1058200201739 
  7.02       7.48      8.5900E+00 1.6046E-05 1.6170E-05           1058200201740 
  7.02       7.48      8.7300E+00 1.4634E-05 1.4231E-05           1058200201741 
  7.02       7.48      8.8700E+00 1.2238E-05 1.3439E-05           1058200201742 
  7.02       7.48      9.0100E+00 1.1135E-05 1.2594E-05           1058200201743 
  7.02       7.48      9.1500E+00 8.7574E-06 1.0021E-05           1058200201744 
  7.02       7.48      9.3000E+00 6.3556E-06 7.6521E-06           1058200201745 
  7.02       7.48      9.4600E+00 4.8997E-06 6.4715E-06           1058200201746 
  7.02       7.48      9.6200E+00 3.5568E-06 5.8179E-06           1058200201747 
  7.02       7.48      9.7800E+00 2.7160E-06 5.2060E-06           1058200201748 
  7.02       7.48      9.9400E+00 3.5857E-06 4.8999E-06           1058200201749 
  7.02       7.48      1.0100E+01 6.0448E-06 4.3693E-06           1058200201750 
  7.02       7.48      1.0260E+01 8.5043E-06 4.0122E-06           1058200201751 
  7.02       7.48      1.0420E+01 7.9699E-06 4.1239E-06           1058200201752 
  7.02       7.48      1.0580E+01 6.4361E-06 3.9629E-06           1058200201753 
  7.48       7.99      6.9000E-01 2.0503E-02 8.5893E-03           1058200201754 
  7.48       7.99      7.1000E-01 9.8430E-03 6.4449E-03           1058200201755 
  7.48       7.99      7.3000E-01 6.9598E-03 5.7450E-03           1058200201756 
  7.48       7.99      7.5000E-01 7.4934E-03 5.8722E-03           1058200201757 
  7.48       7.99      7.7000E-01 7.9788E-03 5.5957E-03           1058200201758 
  7.48       7.99      7.9000E-01 1.2113E-02 5.2629E-03           1058200201759 
  7.48       7.99      8.1000E-01 1.8665E-02 5.2301E-03           1058200201760 
  7.48       7.99      8.3000E-01 2.2801E-02 5.5135E-03           1058200201761 
  7.48       7.99      8.5000E-01 2.1664E-02 5.8562E-03           1058200201762 
  7.48       7.99      8.7000E-01 1.8198E-02 5.8432E-03           1058200201763 
  7.48       7.99      8.9000E-01 1.6261E-02 6.1852E-03           1058200201764 
  7.48       7.99      9.1000E-01 1.7623E-02 6.4803E-03           1058200201765 
  7.48       7.99      9.3000E-01 2.1611E-02 5.8851E-03           1058200201766 
  7.48       7.99      9.5000E-01 2.5158E-02 6.5255E-03           1058200201767 
  7.48       7.99      9.7000E-01 2.5981E-02 6.1900E-03           1058200201768 
  7.48       7.99      1.0000E+00 2.3006E-02 6.5105E-03           1058200201769 
  7.48       7.99      1.0400E+00 1.9529E-02 6.4278E-03           1058200201770 
  7.48       7.99      1.0800E+00 2.8554E-02 5.7693E-03           1058200201771 
  7.48       7.99      1.1200E+00 3.1305E-02 5.5422E-03           1058200201772 
  7.48       7.99      1.1600E+00 2.0151E-02 5.1917E-03           1058200201773 
  7.48       7.99      1.2000E+00 1.3750E-02 4.7862E-03           1058200201774 
  7.48       7.99      1.2400E+00 2.6669E-02 5.2893E-03           1058200201775 
  7.48       7.99      1.2800E+00 1.2244E-01 6.2471E-03           1058200201776 
  7.48       7.99      1.3200E+00 2.5241E-01 6.7000E-03           1058200201777 
  7.48       7.99      1.3600E+00 2.7680E-01 6.7345E-03           1058200201778 
  7.48       7.99      1.4000E+00 1.8053E-01 4.8617E-03           1058200201779 
  7.48       7.99      1.4400E+00 7.0788E-02 3.7845E-03           1058200201780 
  7.48       7.99      1.4800E+00 1.8541E-02 3.1043E-03           1058200201781 
  7.48       7.99      1.5200E+00 1.3454E-02 3.0713E-03           1058200201782 
  7.48       7.99      1.5600E+00 2.1520E-02 2.9971E-03           1058200201783 
  7.48       7.99      1.6000E+00 2.1985E-02 2.7914E-03           1058200201784 
  7.48       7.99      1.6400E+00 1.6981E-02 2.7316E-03           1058200201785 
  7.48       7.99      1.6800E+00 2.3825E-02 2.8495E-03           1058200201786 
  7.48       7.99      1.7200E+00 4.6769E-02 3.5137E-03           1058200201787 
  7.48       7.99      1.7600E+00 6.6589E-02 3.3678E-03           1058200201788 
  7.48       7.99      1.8000E+00 6.4092E-02 3.8617E-03           1058200201789 
  7.48       7.99      1.8500E+00 4.0600E-02 2.8553E-03           1058200201790 
  7.48       7.99      1.9100E+00 1.9592E-02 2.2370E-03           1058200201791 
  7.48       7.99      1.9700E+00 9.8741E-03 2.0848E-03           1058200201792 
  7.48       7.99      2.0300E+00 8.1956E-03 2.0313E-03           1058200201793 
  7.48       7.99      2.0900E+00 9.7961E-03 1.9300E-03           1058200201794 
  7.48       7.99      2.1500E+00 8.6481E-03 1.9985E-03           1058200201795 
  7.48       7.99      2.2100E+00 6.7066E-03 1.8946E-03           1058200201796 
  7.48       7.99      2.2700E+00 6.9955E-03 1.8302E-03           1058200201797 
  7.48       7.99      2.3300E+00 8.4517E-03 1.8296E-03           1058200201798 
  7.48       7.99      2.3900E+00 8.7752E-03 1.7500E-03           1058200201799 
  7.48       7.99      2.4500E+00 1.0744E-02 1.8030E-03           1058200201800 
  7.48       7.99      2.5100E+00 1.1216E-02 1.7082E-03           1058200201801 
  7.48       7.99      2.5700E+00 1.0534E-02 1.6654E-03           1058200201802 
  7.48       7.99      2.6300E+00 1.8668E-02 1.7515E-03           1058200201803 
  7.48       7.99      2.6900E+00 3.0853E-02 1.8716E-03           1058200201804 
  7.48       7.99      2.7500E+00 3.4105E-02 1.7853E-03           1058200201805 
  7.48       7.99      2.8100E+00 2.8487E-02 1.6271E-03           1058200201806 
  7.48       7.99      2.8700E+00 1.9773E-02 1.5340E-03           1058200201807 
  7.48       7.99      2.9300E+00 1.1876E-02 1.4163E-03           1058200201808 
  7.48       7.99      2.9900E+00 7.7567E-03 1.3404E-03           1058200201809 
  7.48       7.99      3.0500E+00 6.2575E-03 1.3040E-03           1058200201810 
  7.48       7.99      3.1100E+00 4.4938E-03 1.3258E-03           1058200201811 
  7.48       7.99      3.1800E+00 2.8324E-03 1.3618E-03           1058200201812 
  7.48       7.99      3.2600E+00 3.4833E-03 1.3718E-03           1058200201813 
  7.48       7.99      3.3400E+00 3.4498E-03 1.3361E-03           1058200201814 
  7.48       7.99      3.4200E+00 2.5186E-03 1.3796E-03           1058200201815 
  7.48       7.99      3.5000E+00 2.4243E-03 1.3039E-03           1058200201816 
  7.48       7.99      3.5800E+00 3.6853E-03 1.3570E-03           1058200201817 
  7.48       7.99      3.6600E+00 9.2871E-03 1.4628E-03           1058200201818 
  7.48       7.99      3.7400E+00 1.8180E-02 1.4944E-03           1058200201819 
  7.48       7.99      3.8200E+00 2.2349E-02 1.5350E-03           1058200201820 
  7.48       7.99      3.9000E+00 1.9079E-02 1.3118E-03           1058200201821 
  7.48       7.99      3.9800E+00 1.3522E-02 1.2083E-03           1058200201822 
  7.48       7.99      4.0600E+00 1.2615E-02 1.1580E-03           1058200201823 
  7.48       7.99      4.1400E+00 1.9048E-02 1.2190E-03           1058200201824 
  7.48       7.99      4.2200E+00 2.4033E-02 1.1697E-03           1058200201825 
  7.48       7.99      4.3000E+00 1.8765E-02 9.9481E-04           1058200201826 
  7.48       7.99      4.3800E+00 9.9984E-03 8.4370E-04           1058200201827 
  7.48       7.99      4.4600E+00 8.0346E-03 8.2331E-04           1058200201828 
  7.48       7.99      4.5400E+00 1.1334E-02 8.5682E-04           1058200201829 
  7.48       7.99      4.6300E+00 1.2356E-02 7.7848E-04           1058200201830 
  7.48       7.99      4.7300E+00 8.2940E-03 6.9369E-04           1058200201831 
  7.48       7.99      4.8300E+00 4.6438E-03 5.4035E-04           1058200201832 
  7.48       7.99      4.9300E+00 3.9769E-03 5.1771E-04           1058200201833 
  7.48       7.99      5.0300E+00 4.1906E-03 5.1951E-04           1058200201834 
  7.48       7.99      5.1300E+00 3.4202E-03 4.7739E-04           1058200201835 
  7.48       7.99      5.2300E+00 2.3614E-03 4.2541E-04           1058200201836 
  7.48       7.99      5.3300E+00 1.6405E-03 3.8194E-04           1058200201837 
  7.48       7.99      5.4300E+00 1.2112E-03 3.9496E-04           1058200201838 
  7.48       7.99      5.5300E+00 1.2259E-03 3.5946E-04           1058200201839 
  7.48       7.99      5.6300E+00 1.4261E-03 3.5330E-04           1058200201840 
  7.48       7.99      5.7300E+00 1.3890E-03 3.2860E-04           1058200201841 
  7.48       7.99      5.8300E+00 1.2492E-03 3.0644E-04           1058200201842 
  7.48       7.99      5.9300E+00 1.1559E-03 3.2414E-04           1058200201843 
  7.48       7.99      6.0300E+00 9.2575E-04 2.8704E-04           1058200201844 
  7.48       7.99      6.1300E+00 6.4284E-04 2.8020E-04           1058200201845 
  7.48       7.99      6.2300E+00 6.2849E-04 2.5880E-04           1058200201846 
  7.48       7.99      6.3300E+00 7.7298E-04 2.3613E-04           1058200201847 
  7.48       7.99      6.4400E+00 7.3947E-04 2.3673E-04           1058200201848 
  7.48       7.99      6.5600E+00 4.5995E-04 2.1633E-04           1058200201849 
  7.48       7.99      6.6800E+00 2.3614E-04 1.9866E-04           1058200201850 
  7.48       7.99      6.8000E+00 1.7995E-04 1.7815E-04           1058200201851 
  7.48       7.99      6.9200E+00 1.8523E-04 1.6738E-04           1058200201852 
  7.48       7.99      7.0400E+00 2.0610E-04 1.4921E-04           1058200201853 
  7.48       7.99      7.1600E+00 3.1167E-04 1.2022E-04           1058200201854 
  7.48       7.99      7.2800E+00 4.5631E-04 1.1620E-04           1058200201855 
  7.48       7.99      7.4000E+00 4.6081E-04 9.9258E-05           1058200201856 
  7.48       7.99      7.5200E+00 3.0246E-04 7.8401E-05           1058200201857 
  7.48       7.99      7.6400E+00 1.2543E-04 5.9308E-05           1058200201858 
  7.48       7.99      7.7600E+00 4.0764E-05 5.0617E-05           1058200201859 
  7.48       7.99      7.8900E+00 3.8222E-05 4.1910E-05           1058200201860 
  7.48       7.99      8.0300E+00 6.0957E-05 3.8987E-05           1058200201861 
  7.48       7.99      8.1700E+00 6.9565E-05 3.1916E-05           1058200201862 
  7.48       7.99      8.3100E+00 4.6186E-05 2.5571E-05           1058200201863 
  7.48       7.99      8.4500E+00 1.8232E-05 2.4938E-05           1058200201864 
  7.48       7.99      8.5900E+00-8.5502E-07 2.1424E-05           1058200201865 
  7.48       7.99      8.7300E+00-8.0161E-06 1.5817E-05           1058200201866 
  7.48       7.99      8.8700E+00-4.0784E-06 1.2864E-05           1058200201867 
  7.48       7.99      9.0100E+00 1.0836E-06 1.1972E-05           1058200201868 
  7.48       7.99      9.1500E+00 5.3775E-06 1.0827E-05           1058200201869 
  7.48       7.99      9.3000E+00 9.2497E-06 1.0235E-05           1058200201870 
  7.48       7.99      9.4600E+00 1.1898E-05 1.0194E-05           1058200201871 
  7.48       7.99      9.6200E+00 1.2190E-05 9.5084E-06           1058200201872 
  7.48       7.99      9.7800E+00 9.7061E-06 9.8963E-06           1058200201873 
  7.48       7.99      9.9400E+00 7.5575E-06 9.0713E-06           1058200201874 
  7.48       7.99      1.0100E+01 6.4327E-06 8.4423E-06           1058200201875 
  7.48       7.99      1.0260E+01 6.1605E-06 7.0994E-06           1058200201876 
  7.48       7.99      1.0420E+01 5.3075E-06 5.5315E-06           1058200201877 
  7.48       7.99      1.0580E+01 2.7987E-06 5.0634E-06           1058200201878 
  7.99       8.97      6.9000E-01 2.7216E-02 7.5094E-03           1058200201879 
  7.99       8.97      7.1000E-01 1.2881E-02 6.3561E-03           1058200201880 
  7.99       8.97      7.3000E-01 1.0844E-02 5.9796E-03           1058200201881 
  7.99       8.97      7.5000E-01 1.6064E-02 5.8520E-03           1058200201882 
  7.99       8.97      7.7000E-01 1.8709E-02 5.5072E-03           1058200201883 
  7.99       8.97      7.9000E-01 1.9817E-02 5.2721E-03           1058200201884 
  7.99       8.97      8.1000E-01 2.2109E-02 5.3369E-03           1058200201885 
  7.99       8.97      8.3000E-01 2.5393E-02 5.4935E-03           1058200201886 
  7.99       8.97      8.5000E-01 2.6245E-02 5.9240E-03           1058200201887 
  7.99       8.97      8.7000E-01 2.4260E-02 5.9798E-03           1058200201888 
  7.99       8.97      8.9000E-01 2.1836E-02 6.2331E-03           1058200201889 
  7.99       8.97      9.1000E-01 2.2132E-02 6.3253E-03           1058200201890 
  7.99       8.97      9.3000E-01 2.4821E-02 5.5450E-03           1058200201891 
  7.99       8.97      9.5000E-01 2.6450E-02 6.2250E-03           1058200201892 
  7.99       8.97      9.7000E-01 2.5156E-02 5.9182E-03           1058200201893 
  7.99       8.97      1.0000E+00 1.9756E-02 6.1925E-03           1058200201894 
  7.99       8.97      1.0400E+00 1.8077E-02 5.8351E-03           1058200201895 
  7.99       8.97      1.0800E+00 2.9993E-02 5.4179E-03           1058200201896 
  7.99       8.97      1.1200E+00 3.3580E-02 5.3795E-03           1058200201897 
  7.99       8.97      1.1600E+00 2.0640E-02 4.5804E-03           1058200201898 
  7.99       8.97      1.2000E+00 1.3065E-02 4.5792E-03           1058200201899 
  7.99       8.97      1.2400E+00 3.4426E-02 5.0603E-03           1058200201900 
  7.99       8.97      1.2800E+00 1.1688E-01 5.8923E-03           1058200201901 
  7.99       8.97      1.3200E+00 2.4191E-01 6.2732E-03           1058200201902 
  7.99       8.97      1.3600E+00 2.7381E-01 5.8628E-03           1058200201903 
  7.99       8.97      1.4000E+00 1.7618E-01 4.2093E-03           1058200201904 
  7.99       8.97      1.4400E+00 6.9719E-02 3.5866E-03           1058200201905 
  7.99       8.97      1.4800E+00 2.2386E-02 2.7969E-03           1058200201906 
  7.99       8.97      1.5200E+00 1.5200E-02 2.9166E-03           1058200201907 
  7.99       8.97      1.5600E+00 2.0271E-02 2.8724E-03           1058200201908 
  7.99       8.97      1.6000E+00 2.1038E-02 2.6563E-03           1058200201909 
  7.99       8.97      1.6400E+00 1.8298E-02 2.5754E-03           1058200201910 
  7.99       8.97      1.6800E+00 2.3623E-02 2.7410E-03           1058200201911 
  7.99       8.97      1.7200E+00 4.2870E-02 3.2258E-03           1058200201912 
  7.99       8.97      1.7600E+00 6.4972E-02 3.1355E-03           1058200201913 
  7.99       8.97      1.8000E+00 6.7128E-02 3.4284E-03           1058200201914 
  7.99       8.97      1.8500E+00 4.1431E-02 2.5331E-03           1058200201915 
  7.99       8.97      1.9100E+00 1.5849E-02 2.0585E-03           1058200201916 
  7.99       8.97      1.9700E+00 8.9939E-03 1.9085E-03           1058200201917 
  7.99       8.97      2.0300E+00 8.2740E-03 1.8444E-03           1058200201918 
  7.99       8.97      2.0900E+00 8.3101E-03 1.7566E-03           1058200201919 
  7.99       8.97      2.1500E+00 8.7247E-03 1.8745E-03           1058200201920 
  7.99       8.97      2.2100E+00 6.9302E-03 1.7261E-03           1058200201921 
  7.99       8.97      2.2700E+00 5.3045E-03 1.8094E-03           1058200201922 
  7.99       8.97      2.3300E+00 7.7730E-03 1.7100E-03           1058200201923 
  7.99       8.97      2.3900E+00 1.0171E-02 1.5699E-03           1058200201924 
  7.99       8.97      2.4500E+00 1.2662E-02 1.6290E-03           1058200201925 
  7.99       8.97      2.5100E+00 1.2442E-02 1.5852E-03           1058200201926 
  7.99       8.97      2.5700E+00 9.7364E-03 1.5823E-03           1058200201927 
  7.99       8.97      2.6300E+00 1.3967E-02 1.6065E-03           1058200201928 
  7.99       8.97      2.6900E+00 2.4901E-02 1.5292E-03           1058200201929 
  7.99       8.97      2.7500E+00 2.9857E-02 1.4833E-03           1058200201930 
  7.99       8.97      2.8100E+00 2.6362E-02 1.4369E-03           1058200201931 
  7.99       8.97      2.8700E+00 2.0167E-02 1.4072E-03           1058200201932 
  7.99       8.97      2.9300E+00 1.3061E-02 1.2477E-03           1058200201933 
  7.99       8.97      2.9900E+00 7.3243E-03 1.2399E-03           1058200201934 
  7.99       8.97      3.0500E+00 4.9708E-03 1.1747E-03           1058200201935 
  7.99       8.97      3.1100E+00 5.3661E-03 1.1703E-03           1058200201936 
  7.99       8.97      3.1800E+00 5.1308E-03 1.1738E-03           1058200201937 
  7.99       8.97      3.2600E+00 3.0955E-03 1.2319E-03           1058200201938 
  7.99       8.97      3.3400E+00 3.9151E-03 1.2639E-03           1058200201939 
  7.99       8.97      3.4200E+00 4.2550E-03 1.2066E-03           1058200201940 
  7.99       8.97      3.5000E+00 3.2108E-03 1.1235E-03           1058200201941 
  7.99       8.97      3.5800E+00 4.5161E-03 1.1004E-03           1058200201942 
  7.99       8.97      3.6600E+00 8.2948E-03 1.1777E-03           1058200201943 
  7.99       8.97      3.7400E+00 1.5616E-02 1.2203E-03           1058200201944 
  7.99       8.97      3.8200E+00 2.1025E-02 1.2154E-03           1058200201945 
  7.99       8.97      3.9000E+00 1.9328E-02 1.1330E-03           1058200201946 
  7.99       8.97      3.9800E+00 1.4490E-02 1.0251E-03           1058200201947 
  7.99       8.97      4.0600E+00 1.2926E-02 1.0186E-03           1058200201948 
  7.99       8.97      4.1400E+00 1.6709E-02 1.0417E-03           1058200201949 
  7.99       8.97      4.2200E+00 1.8777E-02 1.0027E-03           1058200201950 
  7.99       8.97      4.3000E+00 1.4193E-02 8.6557E-04           1058200201951 
  7.99       8.97      4.3800E+00 7.9558E-03 7.8568E-04           1058200201952 
  7.99       8.97      4.4600E+00 6.6556E-03 7.9275E-04           1058200201953 
  7.99       8.97      4.5400E+00 9.5849E-03 8.4011E-04           1058200201954 
  7.99       8.97      4.6300E+00 1.0460E-02 7.8979E-04           1058200201955 
  7.99       8.97      4.7300E+00 7.0471E-03 6.9809E-04           1058200201956 
  7.99       8.97      4.8300E+00 5.1721E-03 6.1755E-04           1058200201957 
  7.99       8.97      4.9300E+00 5.2402E-03 6.0923E-04           1058200201958 
  7.99       8.97      5.0300E+00 5.5373E-03 6.0440E-04           1058200201959 
  7.99       8.97      5.1300E+00 4.6510E-03 5.7756E-04           1058200201960 
  7.99       8.97      5.2300E+00 2.0970E-03 5.4411E-04           1058200201961 
  7.99       8.97      5.3300E+00 6.4786E-04 5.3807E-04           1058200201962 
  7.99       8.97      5.4300E+00 1.0815E-03 5.2946E-04           1058200201963 
  7.99       8.97      5.5300E+00 1.3584E-03 5.1974E-04           1058200201964 
  7.99       8.97      5.6300E+00 1.5351E-03 5.2158E-04           1058200201965 
  7.99       8.97      5.7300E+00 2.5544E-03 5.0411E-04           1058200201966 
  7.99       8.97      5.8300E+00 3.4724E-03 4.9860E-04           1058200201967 
  7.99       8.97      5.9300E+00 3.7965E-03 4.8493E-04           1058200201968 
  7.99       8.97      6.0300E+00 4.3122E-03 4.6003E-04           1058200201969 
  7.99       8.97      6.1300E+00 5.0363E-03 4.4559E-04           1058200201970 
  7.99       8.97      6.2300E+00 5.0675E-03 4.3848E-04           1058200201971 
  7.99       8.97      6.3300E+00 4.0306E-03 4.1822E-04           1058200201972 
  7.99       8.97      6.4400E+00 2.3200E-03 4.1127E-04           1058200201973 
  7.99       8.97      6.5600E+00 7.6193E-04 3.9245E-04           1058200201974 
  7.99       8.97      6.6800E+00 1.2181E-04 3.7664E-04           1058200201975 
  7.99       8.97      6.8000E+00 4.9383E-04 3.7257E-04           1058200201976 
  7.99       8.97      6.9200E+00 1.0416E-03 3.5764E-04           1058200201977 
  7.99       8.97      7.0400E+00 1.3604E-03 3.2998E-04           1058200201978 
  7.99       8.97      7.1600E+00 1.9157E-03 3.0711E-04           1058200201979 
  7.99       8.97      7.2800E+00 2.6651E-03 2.7738E-04           1058200201980 
  7.99       8.97      7.4000E+00 2.9798E-03 2.4472E-04           1058200201981 
  7.99       8.97      7.5200E+00 2.7882E-03 2.1111E-04           1058200201982 
  7.99       8.97      7.6400E+00 2.2887E-03 1.8237E-04           1058200201983 
  7.99       8.97      7.7600E+00 1.5692E-03 1.4147E-04           1058200201984 
  7.99       8.97      7.8900E+00 7.7341E-04 1.0865E-04           1058200201985 
  7.99       8.97      8.0300E+00 2.6453E-04 8.6255E-05           1058200201986 
  7.99       8.97      8.1700E+00 1.2511E-04 6.7267E-05           1058200201987 
  7.99       8.97      8.3100E+00 1.4677E-04 5.4490E-05           1058200201988 
  7.99       8.97      8.4500E+00 1.6426E-04 4.6645E-05           1058200201989 
  7.99       8.97      8.5900E+00 1.1889E-04 4.1853E-05           1058200201990 
  7.99       8.97      8.7300E+00 4.9623E-05 3.4547E-05           1058200201991 
  7.99       8.97      8.8700E+00 7.3016E-06 2.7761E-05           1058200201992 
  7.99       8.97      9.0100E+00-3.8999E-06 2.5086E-05           1058200201993 
  7.99       8.97      9.1500E+00 1.7754E-06 2.2503E-05           1058200201994 
  7.99       8.97      9.3000E+00 1.3323E-05 1.9847E-05           1058200201995 
  7.99       8.97      9.4600E+00 2.3214E-05 1.7245E-05           1058200201996 
  7.99       8.97      9.6200E+00 2.2563E-05 1.5562E-05           1058200201997 
  7.99       8.97      9.7800E+00 1.5697E-05 1.4655E-05           1058200201998 
