ENTRY            11810   19830222                             00001181000000001 
SUBENT        11810001   19830222                             00001181000100001 
BIB                  9         14                                 1181000100002 
INSTITUTE  (1USAKTY)                                              1181000100003 
REFERENCE  (J,PR,179,1090,69)                                     1181000100004 
           (J,PR/C,2,139,7007) INTEGRATED CROSS SECTIONS GIVEN    1181000100005 
AUTHOR     (D.E.VELKLEY,K.C.CHUNG,A.MITTLER,J.D.BRANDENBERGER,    1181000100006 
           M.T.MC ELLISTREM)                                      1181000100007 
TITLE      LEVELS OF GA-69 AND GA-71 VIA THE (N,N'GAMMA) REACTION.1181000100008 
INC-SOURCE (P-T)                                                  1181000100009 
DETECTOR   (GELI)                                                 1181000100010 
MONITOR    (26-FE-56(N,INL)26-FE-56,PAR,DA,G)                     1181000100011 
STATUS     (SCSRS)                                                1181000100012 
HISTORY    (760731T) TRANSLATED FROM SCISRS                       1181000100013 
           (830927A) CONVERTED TO REACTION FORMALISM              1181000100014 
           (841024A) DATA SORTED. BIB CORRECTIONS.                1181000100015 
           (930222A) BIB UPDATE. CONVERTED TO LOWER CASE.         1181000100016 
ENDBIB              14          0                                 1181000100017 
COMMON               3          3                                 1181000100018 
EN-NRM     E-NRM      ANG-NRM                                     1181000100019 
MEV        KEV        ADEG                                        1181000100020 
 2.5        847.       90.                                        1181000100021 
ENDCOMMON            3          0                                 1181000100022 
ENDSUBENT           21          0                                 1181000199999 
SUBENT        11810002   19841024                             00001181000200001 
BIB                  1          1                                 1181000200002 
REACTION   (31-GA-69(N,INL)31-GA-69,PAR,DA,G)                     1181000200003 
ENDBIB               1          0                                 1181000200004 
NOCOMMON             0          0                                 1181000200005 
DATA                 4        130                                 1181000200006 
E          EN         COS        DATA                             1181000200007 
MEV        MEV        NO-DIM     MB/SR                            1181000200008 
     .573   8.0    -01-0.7990     9.4    +00                      1181000200052 
     .573   8.0    -01-0.6820     1.05   +01                      1181000200053 
     .573   8.0    -01-0.5450     1.02   +01                      1181000200054 
     .573   8.0    -01-0.3910     1.04   +01                      1181000200055 
     .573   8.0    -01-0.2250     1.07   +01                      1181000200056 
     .573   8.0    -01 0.03500    1.06   +01                      1181000200057 
     .573   8.0    -01 0.37500    1.07   +01                      1181000200058 
     .573   8.0    -01 0.53000    1.01   +01                      1181000200059 
     .573   8.0    -01 0.66900    9.9    +00                      1181000200060 
     .573   8.0    -01 0.79300    9.8    +00                      1181000200061 
     .573   1.50   +00-0.8090     1.68   +01                      1181000200062 
     .573   1.50   +00-0.7070     1.76   +01                      1181000200063 
     .573   1.50   +00-0.5740     1.75   +01                      1181000200064 
     .573   1.50   +00-0.4230     1.85   +01                      1181000200065 
     .573   1.50   +00-0.2590     1.90   +01                      1181000200066 
     .573   1.50   +00 0.00000    1.94   +01                      1181000200067 
     .573   1.50   +00 0.25900    1.89   +01                      1181000200068 
     .573   1.50   +00 0.42300    1.84   +01                      1181000200069 
     .573   1.50   +00 0.57400    1.82   +01                      1181000200070 
     .573   1.50   +00 0.70700    1.75   +01                      1181000200071 
     .573   1.50   +00 0.81900    1.65   +01                      1181000200072 
     .573   1.78   +00-0.8090     2.27   +01                      1181000200073 
     .573   1.78   +00-0.7070     2.20   +01                      1181000200074 
     .573   1.78   +00-0.5740     2.23   +01                      1181000200075 
     .573   1.78   +00-0.4230     2.26   +01                      1181000200076 
     .573   1.78   +00-0.2590     2.25   +01                      1181000200077 
     .573   1.78   +00 0.00000    2.37   +01                      1181000200078 
     .573   1.78   +00 0.25900    2.34   +01                      1181000200079 
     .573   1.78   +00 0.42300    2.28   +01                      1181000200080 
     .573   1.78   +00 0.57400    2.19   +01                      1181000200081 
     .573   1.78   +00 0.70700    2.16   +01                      1181000200082 
     .573   1.78   +00 0.81900    2.06   +01                      1181000200083 
     .873   1.50   +00-0.8090     1.39   +01                      1181000200084 
     .873   1.50   +00-0.7070     1.36   +01                      1181000200085 
     .873   1.50   +00-0.5740     1.41   +01                      1181000200086 
     .873   1.50   +00-0.4230     1.40   +01                      1181000200087 
     .873   1.50   +00-0.2590     1.34   +01                      1181000200088 
     .873   1.50   +00 0.00000    1.39   +01                      1181000200089 
     .873   1.50   +00 0.25900    1.41   +01                      1181000200090 
     .873   1.50   +00 0.42300    1.34   +01                      1181000200091 
     .873   1.50   +00 0.57400    1.34   +01                      1181000200092 
     .873   1.50   +00 0.70700    1.39   +01                      1181000200093 
     .873   1.50   +00 0.81900    1.36   +01                      1181000200094 
     .873   1.78   +00-0.8090     1.63   +01                      1181000200095 
     .873   1.78   +00-0.7070     1.60   +01                      1181000200096 
     .873   1.78   +00-0.5740     1.60   +01                      1181000200097 
     .873   1.78   +00-0.4230     1.55   +01                      1181000200098 
     .873   1.78   +00-0.2590     1.58   +01                      1181000200099 
     .873   1.78   +00 0.00000    1.60   +01                      1181000200100 
     .873   1.78   +00 0.25900    1.65   +01                      1181000200101 
     .873   1.78   +00 0.42300    1.60   +01                      1181000200102 
     .873   1.78   +00 0.57400    1.63   +01                      1181000200103 
     .873   1.78   +00 0.70700    1.55   +01                      1181000200104 
     .873   1.78   +00 0.81900    1.59   +01                      1181000200105 
    1.108   1.50   +00-0.8090     9.9    +00                      1181000200106 
    1.108   1.50   +00-0.7070     9.3    +00                      1181000200107 
    1.108   1.50   +00-0.5740     1.01   +01                      1181000200108 
    1.108   1.50   +00-0.4230     9.7    +00                      1181000200109 
    1.108   1.50   +00-0.2590     9.4    +00                      1181000200110 
    1.108   1.50   +00 0.00000    9.4    +00                      1181000200111 
    1.108   1.50   +00 0.25900    9.5    +00                      1181000200112 
    1.108   1.50   +00 0.42300    9.6    +00                      1181000200113 
    1.108   1.50   +00 0.57400    1.01   +01                      1181000200114 
    1.108   1.50   +00 0.70700    1.01   +01                      1181000200115 
    1.108   1.50   +00 0.81900    9.2    +00                      1181000200116 
    1.334   1.50   +00-0.8090     2.4    +00                      1181000200117 
    1.334   1.50   +00-0.7070     2.4    +00                      1181000200118 
    1.334   1.50   +00-0.5740     2.3    +00                      1181000200119 
    1.334   1.50   +00-0.4230     2.1    +00                      1181000200120 
    1.334   1.50   +00-0.2590     1.8    +00                      1181000200121 
    1.334   1.50   +00 0.00000    2.0    +00                      1181000200122 
    1.334   1.50   +00 0.25900    2.1    +00                      1181000200123 
    1.334   1.50   +00 0.42300    2.1    +00                      1181000200124 
    1.334   1.50   +00 0.57400    2.3    +00                      1181000200125 
    1.334   1.50   +00 0.70700    2.2    +00                      1181000200126 
    1.334   1.50   +00 0.81900    2.5    +00                      1181000200127 
    1.334   1.78   +00-0.8090     7.9    +00                      1181000200128 
    1.334   1.78   +00-0.7070     7.6    +00                      1181000200129 
    1.334   1.78   +00-0.5740     7.3    +00                      1181000200130 
    1.334   1.78   +00-0.4230     7.1    +00                      1181000200131 
    1.334   1.78   +00-0.2590     6.6    +00                      1181000200132 
    1.334   1.78   +00 0.00000    6.4    +00                      1181000200133 
    1.334   1.78   +00 0.25900    6.4    +00                      1181000200134 
    1.334   1.78   +00 0.42300    7.0    +00                      1181000200135 
    1.334   1.78   +00 0.57400    6.8    +00                      1181000200136 
    1.334   1.78   +00 0.70700    8.0    +00                      1181000200137 
    1.334   1.78   +00 0.81900    8.3    +00                      1181000200138 
ENDDATA            132          0                                 1181000200139 
ENDSUBENT          138          0                                 1181000299999 
SUBENT        11810003   19841024                             00001181000300001 
BIB                  1          1                                 1181000300002 
REACTION   (31-GA-71(N,INL)31-GA-71,PAR,DA,G)                     1181000300003 
ENDBIB               1          0                                 1181000300004 
NOCOMMON             0          0                                 1181000300005 
DATA                 4        140                                 1181000300006 
E          EN         COS        DATA                             1181000300007 
MEV        MEV        NO-DIM     MB/SR                            1181000300008 
     .3885  1.78   +00-0.8090     1.39   +01                      1181000300009 
     .3885  1.78   +00-0.7070     1.46   +01                      1181000300010 
     .3885  1.78   +00-0.5740     1.46   +01                      1181000300011 
     .3885  1.78   +00-0.4230     1.46   +01                      1181000300012 
     .3885  1.78   +00-0.2590     1.47   +01                      1181000300013 
     .3885  1.78   +00 0.00000    1.50   +01                      1181000300014 
     .3885  1.78   +00 0.25900    1.47   +01                      1181000300015 
     .3885  1.78   +00 0.42300    1.48   +01                      1181000300016 
     .3885  1.78   +00 0.57400    1.42   +01                      1181000300017 
     .3885  1.78   +00 0.70700    1.40   +01                      1181000300018 
     .3885  1.78   +00 0.81900    1.38   +01                      1181000300019 
     .390   6.5    -01-0.7070     7.6    +00                      1181000300020 
     .390   6.5    -01-0.5740     7.4    +00                      1181000300021 
     .390   6.5    -01-0.4230     6.7    +00                      1181000300022 
     .390   6.5    -01-0.2590     7.0    +00                      1181000300023 
     .390   6.5    -01 0.00000    6.8    +00                      1181000300024 
     .390   6.5    -01 0.25900    6.7    +00                      1181000300025 
     .390   6.5    -01 0.42300    6.9    +00                      1181000300026 
     .390   6.5    -01 0.57400    6.9    +00                      1181000300027 
     .390   6.5    -01 0.70700    6.7    +00                      1181000300028 
     .390   6.5    -01 0.81900    6.5    +00                      1181000300029 
     .390   8.0    -01-0.7990     9.0    +00                      1181000300030 
     .390   8.0    -01-0.6820     8.2    +00                      1181000300031 
     .390   8.0    -01-0.5450     7.8    +00                      1181000300032 
     .390   8.0    -01-0.3910     8.1    +00                      1181000300033 
     .390   8.0    -01-0.2250     7.8    +00                      1181000300034 
     .390   8.0    -01 0.03500    8.1    +00                      1181000300035 
     .390   8.0    -01 0.37500    8.3    +00                      1181000300036 
     .390   8.0    -01 0.53000    8.8    +00                      1181000300037 
     .390   8.0    -01 0.66900    8.1    +00                      1181000300038 
     .390   8.0    -01 0.79300    9.7    +00                      1181000300039 
     .390   1.50   +00-0.8090     9.6    +00                      1181000300040 
     .390   1.50   +00-0.7070     9.5    +00                      1181000300041 
     .390   1.50   +00-0.5740     1.01   +01                      1181000300042 
     .390   1.50   +00-0.4230     9.9    +00                      1181000300043 
     .390   1.50   +00-0.2590     9.5    +00                      1181000300044 
     .390   1.50   +00 0.00000    1.00   +01                      1181000300045 
     .390   1.50   +00 0.25900    1.04   +01                      1181000300046 
     .390   1.50   +00 0.42300    9.4    +00                      1181000300047 
     .390   1.50   +00 0.57400    9.8    +00                      1181000300048 
     .390   1.50   +00 0.70700    8.3    +00                      1181000300049 
     .390   1.50   +00 0.81900    9.6    +00                      1181000300050 
     .487   8.0    -01-0.7990     1.38   +01                      1181000300051 
     .487   8.0    -01-0.6820     1.38   +01                      1181000300052 
     .487   8.0    -01-0.5450     1.35   +01                      1181000300053 
     .487   8.0    -01-0.3910     1.51   +01                      1181000300054 
     .487   8.0    -01-0.2250     1.55   +01                      1181000300055 
     .487   8.0    -01 0.03500    1.41   +01                      1181000300056 
     .487   8.0    -01 0.37500    1.36   +01                      1181000300057 
     .487   8.0    -01 0.53000    1.40   +01                      1181000300058 
     .487   8.0    -01 0.66900    1.32   +01                      1181000300059 
     .487   8.0    -01 0.79300    1.32   +01                      1181000300060 
     .487   1.50   +00-0.8090     1.77   +01                      1181000300061 
     .487   1.50   +00-0.7070     1.85   +01                      1181000300062 
     .487   1.50   +00-0.5740     1.88   +01                      1181000300063 
     .487   1.50   +00-0.4230     1.96   +01                      1181000300064 
     .487   1.50   +00-0.2590     1.97   +01                      1181000300065 
     .487   1.50   +00 0.00000    2.00   +01                      1181000300066 
     .487   1.50   +00 0.25900    1.97   +01                      1181000300067 
     .487   1.50   +00 0.42300    2.00   +01                      1181000300068 
     .487   1.50   +00 0.57400    1.93   +01                      1181000300069 
     .487   1.50   +00 0.70700    1.88   +01                      1181000300070 
     .487   1.50   +00 0.81900    1.95   +01                      1181000300071 
     .487   1.78   +00-0.8090     2.52   +01                      1181000300072 
     .487   1.78   +00-0.7070     2.63   +01                      1181000300073 
     .487   1.78   +00-0.5740     2.69   +01                      1181000300074 
     .487   1.78   +00-0.4230     2.78   +01                      1181000300075 
     .487   1.78   +00-0.2590     2.79   +01                      1181000300076 
     .487   1.78   +00 0.00000    2.85   +01                      1181000300077 
     .487   1.78   +00 0.25900    2.88   +01                      1181000300078 
     .487   1.78   +00 0.42300    2.69   +01                      1181000300079 
     .487   1.78   +00 0.57400    2.73   +01                      1181000300080 
     .487   1.78   +00 0.70700    2.67   +01                      1181000300081 
     .487   1.78   +00 0.81900    2.67   +01                      1181000300082 
     .512   1.78   +00-0.8090     2.57   +01                      1181000300083 
     .512   1.78   +00-0.7070     2.52   +01                      1181000300084 
     .512   1.78   +00-0.5740     2.62   +01                      1181000300085 
     .512   1.78   +00-0.4230     2.45   +01                      1181000300086 
     .512   1.78   +00-0.2590     2.48   +01                      1181000300087 
     .512   1.78   +00 0.00000    2.56   +01                      1181000300088 
     .512   1.78   +00 0.25900    2.57   +01                      1181000300089 
     .512   1.78   +00 0.42300    2.54   +01                      1181000300090 
     .512   1.78   +00 0.57400    2.54   +01                      1181000300091 
     .512   1.78   +00 0.70700    2.46   +01                      1181000300092 
     .512   1.78   +00 0.81900    2.50   +01                      1181000300093 
     .620   1.50   +00-0.8090     5.6    +00                      1181000300094 
     .620   1.50   +00-0.7070     4.2    +00                      1181000300095 
     .620   1.50   +00-0.5740     4.5    +00                      1181000300096 
     .620   1.50   +00-0.4230     3.7    +00                      1181000300097 
     .620   1.50   +00-0.2590     3.2    +00                      1181000300098 
     .620   1.50   +00 0.00000    3.0    +00                      1181000300099 
     .620   1.50   +00 0.25900    3.3    +00                      1181000300100 
     .620   1.50   +00 0.42300    4.1    +00                      1181000300101 
     .620   1.50   +00 0.57400    3.8    +00                      1181000300102 
     .620   1.50   +00 0.70700    3.8    +00                      1181000300103 
     .620   1.50   +00 0.81900    4.0    +00                      1181000300104 
     .911   1.50   +00-0.8090     8.0    +00                      1181000300105 
     .911   1.50   +00-0.7070     8.1    +00                      1181000300106 
     .911   1.50   +00-0.5740     8.2    +00                      1181000300107 
     .911   1.50   +00-0.4230     8.7    +00                      1181000300108 
     .911   1.50   +00-0.2590     8.3    +00                      1181000300109 
     .911   1.50   +00 0.00000    8.2    +00                      1181000300110 
     .911   1.50   +00 0.25900    7.9    +00                      1181000300111 
     .911   1.50   +00 0.42300    8.8    +00                      1181000300112 
     .911   1.50   +00 0.57400    8.2    +00                      1181000300113 
     .911   1.50   +00 0.70700    7.9    +00                      1181000300114 
     .911   1.50   +00 0.81900    7.6    +00                      1181000300115 
     .911   1.78   +00-0.8090     1.22   +01                      1181000300116 
     .911   1.78   +00-0.7070     1.28   +01                      1181000300117 
     .911   1.78   +00-0.5740     1.25   +01                      1181000300118 
     .911   1.78   +00-0.4230     1.24   +01                      1181000300119 
     .911   1.78   +00-0.2590     1.26   +01                      1181000300120 
     .911   1.78   +00 0.00000    1.26   +01                      1181000300121 
     .911   1.78   +00 0.25900    1.26   +01                      1181000300122 
     .911   1.78   +00 0.42300    1.21   +01                      1181000300123 
     .911   1.78   +00 0.57400    1.23   +01                      1181000300124 
     .911   1.78   +00 0.70700    1.22   +01                      1181000300125 
     .911   1.78   +00 0.81900    1.26   +01                      1181000300126 
     .965   1.50   +00-0.8090     7.2    +00                      1181000300127 
     .965   1.50   +00-0.7070     7.0    +00                      1181000300128 
     .965   1.50   +00-0.5740     6.5    +00                      1181000300129 
     .965   1.50   +00-0.4230     6.1    +00                      1181000300130 
     .965   1.50   +00-0.2590     6.5    +00                      1181000300131 
     .965   1.50   +00 0.00000    6.1    +00                      1181000300132 
     .965   1.50   +00 0.25900    6.0    +00                      1181000300133 
     .965   1.50   +00 0.42300    6.5    +00                      1181000300134 
     .965   1.50   +00 0.57400    6.5    +00                      1181000300135 
     .965   1.50   +00 0.70700    6.9    +00                      1181000300136 
     .965   1.50   +00 0.81900    7.6    +00                      1181000300137 
     .965   1.78   +00-0.8090     1.14   +01                      1181000300138 
     .965   1.78   +00-0.7070     1.04   +01                      1181000300139 
     .965   1.78   +00-0.5740     1.02   +01                      1181000300140 
     .965   1.78   +00-0.4230     9.4    +00                      1181000300141 
     .965   1.78   +00-0.2590     9.3    +00                      1181000300142 
     .965   1.78   +00 0.00000    9.2    +00                      1181000300143 
     .965   1.78   +00 0.25900    9.2    +00                      1181000300144 
     .965   1.78   +00 0.42300    9.8    +00                      1181000300145 
     .965   1.78   +00 0.57400    9.7    +00                      1181000300146 
     .965   1.78   +00 0.70700    1.07   +01                      1181000300147 
     .965   1.78   +00 0.81900    1.10   +01                      1181000300148 
ENDDATA            142          0                                 1181000300149 
ENDSUBENT          148          0                                 1181000399999 
SUBENT        11810004   19930311                             00001181000400001 
BIB                  3          4                                 1181000400002 
REACTION   (31-GA-69(N,INL)31-GA-69,PAR,SIG)                      1181000400003 
STATUS     (DEP,11810002)                                         1181000400004 
           DATA TAKEN FROM PHYS.REV.C,2,139,1970                  1181000400005 
HISTORY    (930222C)                                              1181000400006 
ENDBIB               4          0                                 1181000400007 
NOCOMMON             0          0                                 1181000400008 
DATA                 3         25                                 1181000400009 
E-LVL      EN         DATA                                        1181000400010 
KEV        MEV        MB                                          1181000400011 
 319.       0.80       85.                                        1181000400012 
 319.       1.50       99.                                        1181000400013 
 319.       1.78      138.                                        1181000400014 
 319.       2.50       60.                                        1181000400015 
 573.       0.80      127.                                        1181000400016 
 573.       1.50      209.                                        1181000400017 
 573.       1.78      255.                                        1181000400018 
 573.       2.50      338.                                        1181000400019 
 873.       1.50      175.                                        1181000400020 
 873.       1.78      202.                                        1181000400021 
 873.       2.50      199.                                        1181000400022 
1027.       1.50       57.                                        1181000400023 
1027.       1.78       73.                                        1181000400024 
1027.       2.50       76.                                        1181000400025 
1108.       1.50      115.                                        1181000400026 
1108.       1.78      185.                                        1181000400027 
1108.       2.50      222.                                        1181000400028 
1334.       1.50       28.                                        1181000400029 
1334.       1.78       89.                                        1181000400030 
1334.       2.50      129.                                        1181000400031 
1527.       1.78       28.                                        1181000400032 
1527.       2.50       50.                                        1181000400033 
1724.       2.50       66.                                        1181000400034 
1893.       2.50       41.                                        1181000400035 
2025.       2.50       17.                                        1181000400036 
ENDDATA             27          0                                 1181000400037 
ENDSUBENT           36          0                                 1181000499999 
SUBENT        11810005   19930311                             00001181000500001 
BIB                  4          5                                 1181000500002 
REACTION   (31-GA-71(N,INL)31-GA-71,PAR,SIG)                      1181000500003 
FLAG       (1.)  INCLUDES CONTRIBUTION FROM 387-KEV CASCADE.      1181000500004 
STATUS     (DEP,11810003)                                         1181000500005 
           DATA TAKEN FROM PHYS.REV.C,2,139,1970                  1181000500006 
HISTORY    (930222C)                                              1181000500007 
ENDBIB               5          0                                 1181000500008 
NOCOMMON             0          0                                 1181000500009 
DATA                 4         27                                 1181000500010 
E-LVL      EN         DATA       FLAG                             1181000500011 
KEV        MEV        MB         NO-DIM                           1181000500012 
 390.       0.80      110.                                        1181000500013 
 390.       1.50      125.                                        1181000500014 
 390.       1.78      182.         1.                             1181000500015 
 390.       2.50      169.         1.                             1181000500016 
 487.       0.80      169.                                        1181000500017 
 487.       1.50      194.                                        1181000500018 
 487.       1.78      218.                                        1181000500019 
 487.       2.50      295.                                        1181000500020 
 512.       0.80      151.                                        1181000500021 
 512.       1.50      235.                                        1181000500022 
 512.       1.78      278.                                        1181000500023 
 512.       2.50      278.                                        1181000500024 
 911.       1.50      103.                                        1181000500025 
 911.       1.78      159.                                        1181000500026 
 911.       2.50      220.                                        1181000500027 
 965.       1.50       85.                                        1181000500028 
 965.       1.78      129.                                        1181000500029 
 965.       2.50      131.                                        1181000500030 
1108.       1.50       75.                                        1181000500031 
1108.       1.78       86.                                        1181000500032 
1108.       2.50      166.                                        1181000500033 
1474.       2.50       53.                                        1181000500034 
1487.       2.50       35.                                        1181000500035 
1495.       1.78       60.                                        1181000500036 
1495.       2.50       25.                                        1181000500037 
1700.       2.50       83.                                        1181000500038 
2010.       2.50       40.                                        1181000500039 
ENDDATA             29          0                                 1181000500040 
ENDSUBENT           39          0                                 1181000599999 
ENDENTRY             5          0                                 1181099999999 
