ENTRY            12382   19860815                             00001238200000001 
SUBENT        12382001   19860815                             00001238200100001 
BIB                  7          9                                 1238200100002 
INSTITUTE  (1USAANL)                                              1238200100003 
REFERENCE  (J,NP,47,633,63)                                       1238200100004 
AUTHOR     (A.B.SMITH)                                            1238200100005 
TITLE      SCATTERING OF FAST NEUTRONS FROM NATURAL URANIUM.      1238200100006 
METHOD     (TOF)C                                                 1238200100007 
STATUS     (SCSRS)                                                1238200100008 
HISTORY    (760804T) TRANSLATED FROM SCISRS                       1238200100009 
           (820519A) CONVERTED TO REACTION FORMALISM              1238200100010 
           (860815A) BIB UPDATE.                                  1238200100011 
ENDBIB               9          0                                 1238200100012 
NOCOMMON             0          0                                 1238200100013 
ENDSUBENT           12          0                                 1238200199999 
SUBENT        12382002   19860815                             00001238200200001 
BIB                  3          4                                 1238200200002 
REACTION   (92-U-0(N,EL)92-U-0,,DA,,LEG/RS)                       1238200200003 
MONITOR    (6-C-0(N,EL)6-C-0,,DA)                                 1238200200004 
STATUS     (DEP,12382004)                                         1238200200005 
           (COREL,12382003)                                       1238200200006 
ENDBIB               4          0                                 1238200200007 
NOCOMMON             0          0                                 1238200200008 
DATA                 4        150                                 1238200200009 
EN         NUMBER     DATA       DATA-ERR                         1238200200010 
MEV        NO-DIM     NO-DIM     NO-DIM                           1238200200011 
 3.00   -01 1.         7.39   -01 5.4    -02                      1238200200012 
 3.00   -01 2.         1.92   -01 6.4    -02                      1238200200013 
 3.00   -01 3.         4.2    -02 1.21   -01                      1238200200014 
 3.00   -01 4.         5.6    -02 9.7    -02                      1238200200015 
 3.00   -01 5.         6.2    -02 1.52   -01                      1238200200016 
 3.50   -01 1.         6.94   -01 3.7    -02                      1238200200017 
 3.50   -01 2.         4.21   -01 5.3    -02                      1238200200018 
 3.50   -01 3.         1.8    -02 7.8    -02                      1238200200019 
 3.50   -01 4.         1.60   -01 9.8    -02                      1238200200020 
 3.50   -01 5.        -2.08   -01 1.03   -01                      1238200200021 
 4.15   -01 1.         7.82   -01 9.3    -02                      1238200200022 
 4.15   -01 2.         4.96   -01 1.33   -01                      1238200200023 
 4.15   -01 3.         6.     -03 1.65   -01                      1238200200024 
 4.15   -01 4.         6.3    -02 1.74   -01                      1238200200025 
 4.15   -01 5.         1.2    -02 1.67   -01                      1238200200026 
 4.75   -01 1.         9.34   -01 3.0    -02                      1238200200027 
 4.75   -01 2.         6.65   -01 4.1    -02                      1238200200028 
 4.75   -01 3.         2.14   -01 5.0    -02                      1238200200029 
 4.75   -01 4.         1.2    -02 6.0    -02                      1238200200030 
 4.75   -01 5.         6.0    -02 6.1    -02                      1238200200031 
 5.00   -01 1.         1.030  +00 4.4    -02                      1238200200032 
 5.00   -01 2.         9.38   -01 6.2    -02                      1238200200033 
 5.00   -01 3.         5.00   -01 7.9    -02                      1238200200034 
 5.00   -01 4.         2.39   -01 8.8    -02                      1238200200035 
 5.00   -01 5.         1.56   -01 9.1    -02                      1238200200036 
 5.10   -01 1.         1.068  +00 6.9    -02                      1238200200037 
 5.10   -01 2.         6.22   -01 9.8    -02                      1238200200038 
 5.10   -01 3.         3.06   -01 1.24   -01                      1238200200039 
 5.10   -01 4.         4.3    -02 1.35   -01                      1238200200040 
 5.10   -01 5.         1.26   -01 1.35   -01                      1238200200041 
 5.50   -01 1.         1.008  +00 1.2    -02                      1238200200042 
 5.50   -01 2.         9.03   -01 1.7    -02                      1238200200043 
 5.50   -01 3.         4.83   -01 2.2    -02                      1238200200044 
 5.50   -01 4.         2.50   -01 2.4    -02                      1238200200045 
 5.50   -01 5.         6.6    -02 2.5    -02                      1238200200046 
 5.70   -01 1.         8.60   -01 1.3    -02                      1238200200047 
 5.70   -01 2.         6.87   -01 1.8    -02                      1238200200048 
 5.70   -01 3.         1.76   -01 2.3    -02                      1238200200049 
 5.70   -01 4.         2.4    -02 2.6    -02                      1238200200050 
 5.70   -01 5.         6.4    -02 2.6    -02                      1238200200051 
 6.00   -01 1.         1.060  +00 9.0    -02                      1238200200052 
 6.00   -01 2.         8.67   -01 1.00   -01                      1238200200053 
 6.00   -01 3.         3.26   -01 1.00   -01                      1238200200054 
 6.00   -01 4.         1.     -03 5.0    -02                      1238200200055 
 6.00   -01 5.         6.     -03 8.0    -02                      1238200200056 
 6.10   -01 1.         1.144  +00 6.5    -02                      1238200200057 
 6.10   -01 2.         1.047  +00 9.2    -02                      1238200200058 
 6.10   -01 3.         6.09   -01 1.18   -01                      1238200200059 
 6.10   -01 4.         2.52   -01 1.30   -01                      1238200200060 
 6.10   -01 5.         5.0    -02 1.34   -01                      1238200200061 
 6.50   -01 1.         1.210  +00 5.0    -02                      1238200200062 
 6.50   -01 2.         9.50   -01 4.0    -02                      1238200200063 
 6.50   -01 3.         4.90   -01 5.0    -02                      1238200200064 
 6.50   -01 4.         1.20   -01 5.0    -02                      1238200200065 
 6.50   -01 5.         8.0    -02 6.0    -02                      1238200200066 
 7.20   -01 1.         1.121  +00 3.1    -02                      1238200200067 
 7.20   -01 2.         9.82   -01 4.5    -02                      1238200200068 
 7.20   -01 3.         4.21   -01 5.7    -02                      1238200200069 
 7.20   -01 4.         1.14   -01 6.3    -02                      1238200200070 
 7.20   -01 5.         1.17   -01 6.5    -02                      1238200200071 
 7.75   -01 1.         1.281  +00 3.0    -02                      1238200200072 
 7.75   -01 2.         1.080  +00 5.0    -02                      1238200200073 
 7.75   -01 3.         5.71   -01 6.0    -02                      1238200200074 
 7.75   -01 4.         1.88   -01 4.0    -02                      1238200200075 
 7.75   -01 5.         7.8    -02 5.0    -02                      1238200200076 
 8.50   -01 1.         1.287  +00 3.9    -02                      1238200200077 
 8.50   -01 2.         1.221  +00 5.5    -02                      1238200200078 
 8.50   -01 3.         9.79   -01 7.2    -02                      1238200200079 
 8.50   -01 4.         3.91   -01 8.1    -02                      1238200200080 
 8.50   -01 5.         1.61   -01 8.1    -02                      1238200200081 
 8.70   -01 1.         1.232  +00 8.9    -02                      1238200200082 
 8.70   -01 2.         1.105  +00 1.30   -01                      1238200200083 
 8.70   -01 3.         7.57   -01 1.71   -01                      1238200200084 
 8.70   -01 4.         1.84   -01 1.89   -01                      1238200200085 
 8.70   -01 5.         6.6    -02 1.81   -01                      1238200200086 
 9.00   -01 1.         1.398  +00 5.1    -02                      1238200200087 
 9.00   -01 2.         1.242  +00 7.2    -02                      1238200200088 
 9.00   -01 3.         1.181  +00 9.4    -02                      1238200200089 
 9.00   -01 4.         5.16   -01 1.04   -01                      1238200200090 
 9.00   -01 5.         3.34   -01 1.05   -01                      1238200200091 
 9.50   -01 1.         1.307  +00 4.7    -02                      1238200200092 
 9.50   -01 2.         1.366  +00 5.5    -02                      1238200200093 
 9.50   -01 3.         7.86   -01 8.7    -02                      1238200200094 
 9.50   -01 4.         3.65   -01 7.7    -02                      1238200200095 
 9.50   -01 5.        -2.2    -02 1.11   -01                      1238200200096 
 9.90   -01 1.         1.423  +00 2.4    -02                      1238200200097 
 9.90   -01 2.         1.604  +00 6.1    -02                      1238200200098 
 9.90   -01 3.         1.226  +00 1.22   -01                      1238200200099 
 9.90   -01 4.         6.24   -01 7.3    -02                      1238200200100 
 9.90   -01 5.         2.6    -02 6.1    -02                      1238200200101 
 1.040  +00 1.         1.309  +00 3.5    -02                      1238200200102 
 1.040  +00 2.         1.455  +00 3.5    -02                      1238200200103 
 1.040  +00 3.         1.221  +00 3.5    -02                      1238200200104 
 1.040  +00 4.         6.59   -01 3.5    -02                      1238200200105 
 1.040  +00 5.         1.54   -01 5.8    -02                      1238200200106 
 1.090  +00 1.         1.590  +00 2.4    -02                      1238200200107 
 1.090  +00 2.         1.629  +00 2.4    -02                      1238200200108 
 1.090  +00 3.         1.506  +00 6.0    -02                      1238200200109 
 1.090  +00 4.         7.18   -01 7.2    -02                      1238200200110 
 1.090  +00 5.         3.11   -01 1.82   -01                      1238200200111 
 1.100  +00 1.         1.430  +00 1.00   -01                      1238200200112 
 1.100  +00 2.         1.450  +00 9.0    -02                      1238200200113 
 1.100  +00 3.         1.290  +00 1.00   -01                      1238200200114 
 1.100  +00 4.         5.59   -01 1.10   -01                      1238200200115 
 1.100  +00 5.         2.32   -01 1.01   -01                      1238200200116 
 1.140  +00 1.         1.530  +00 1.75   -01                      1238200200117 
 1.140  +00 2.         1.261  +00 2.10   -01                      1238200200118 
 1.140  +00 3.         1.565  +00 2.21   -01                      1238200200119 
 1.140  +00 4.         6.07   -01 2.10   -01                      1238200200120 
 1.140  +00 5.         5.84   -01 2.33   -01                      1238200200121 
 1.170  +00 1.         1.610  +00 1.00   -01                      1238200200122 
 1.170  +00 2.         1.564  +00 1.46   -01                      1238200200123 
 1.170  +00 3.         1.126  +00 1.91   -01                      1238200200124 
 1.170  +00 4.         3.60   -01 2.11   -01                      1238200200125 
 1.170  +00 5.         2.31   -01 2.02   -01                      1238200200126 
 1.200  +00 1.         1.558  +00 3.4    -02                      1238200200127 
 1.200  +00 2.         1.428  +00 4.8    -02                      1238200200128 
 1.200  +00 3.         1.668  +00 6.4    -02                      1238200200129 
 1.200  +00 4.         8.36   -01 7.1    -02                      1238200200130 
 1.200  +00 5.         5.08   -01 7.1    -02                      1238200200131 
 1.250  +00 1.         1.745  +00 1.68   -01                      1238200200132 
 1.250  +00 2.         1.810  +00 2.25   -01                      1238200200133 
 1.250  +00 3.         1.711  +00 3.37   -01                      1238200200134 
 1.250  +00 4.         7.65   -01 3.37   -01                      1238200200135 
 1.250  +00 5.         3.82   -01 3.37   -01                      1238200200136 
 1.300  +00 1.         1.766  +00 1.70   -01                      1238200200137 
 1.300  +00 2.         1.319  +00 2.44   -01                      1238200200138 
 1.300  +00 3.         2.058  +00 3.01   -01                      1238200200139 
 1.300  +00 4.         7.53   -01 3.09   -01                      1238200200140 
 1.300  +00 5.         7.55   -01 2.78   -01                      1238200200141 
 1.350  +00 1.         1.624  +00 9.9    -02                      1238200200142 
 1.350  +00 2.         1.667  +00 1.16   -01                      1238200200143 
 1.350  +00 3.         2.004  +00 1.83   -01                      1238200200144 
 1.350  +00 4.         1.188  +00 1.66   -01                      1238200200145 
 1.350  +00 5.         6.33   -01 2.08   -01                      1238200200146 
 1.400  +00 1.         1.732  +00 1.58   -01                      1238200200147 
 1.400  +00 2.         1.430  +00 2.27   -01                      1238200200148 
 1.400  +00 3.         2.251  +00 2.80   -01                      1238200200149 
 1.400  +00 4.         9.91   -01 2.88   -01                      1238200200150 
 1.400  +00 5.         7.93   -01 2.59   -01                      1238200200151 
 1.450  +00 1.         1.581  +00 3.5    -02                      1238200200152 
 1.450  +00 2.         1.449  +00 4.9    -02                      1238200200153 
 1.450  +00 3.         1.690  +00 6.5    -02                      1238200200154 
 1.450  +00 4.         8.45   -01 7.2    -02                      1238200200155 
 1.450  +00 5.         5.51   -01 7.2    -02                      1238200200156 
 1.495  +00 1.         1.668  +00 7.3    -02                      1238200200157 
 1.495  +00 2.         1.673  +00 1.04   -01                      1238200200158 
 1.495  +00 3.         2.185  +00 1.37   -01                      1238200200159 
 1.495  +00 4.         1.257  +00 1.47   -01                      1238200200160 
 1.495  +00 5.         6.65   -01 1.51   -01                      1238200200161 
ENDDATA            152          0                                 1238200200162 
