ENTRY            13685   19971230                             00001368500000001 
SUBENT        13685001   19971230                             00001368500100001 
BIB                 14         18                                 1368500100002 
INSTITUTE  (1USATNL)                                              1368500100003 
REFERENCE  (T,FLOYD,81)                                           1368500100004 
AUTHOR     (C.E.FLOYD JR)                                         1368500100005 
TITLE      Scattering of polarized fast neutrons from beryllium-9,1368500100006 
            iron-54, copper-65, and lead-208: the determination   1368500100007 
            of the nucleon-nucleus spin-orbit interaction         1368500100008 
FACILITY   (VDGT)                                                 1368500100009 
INC-SOURCE (POLNS,D-D)                                            1368500100010 
SAMPLE     110.8-g lead sample enriched to 99% 208Pb.             1368500100011 
METHOD     (TOF) Flight paths 3.4 and 5.28 m.                     1368500100012 
DETECTOR   (SCIN) NE218 liquid organic scintillator.              1368500100013 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 1368500100014 
CORRECTION Corrected for attenuation in sample, finite geometry,  1368500100015 
            and multiple scattering                               1368500100016 
ERR-ANALYS (DATA-ERR) Source of uncertainties not given.          1368500100017 
STATUS     Data received by email, G. Weisel, 97/7/14.            1368500100018 
           No reply from R. Walter to author proof.               1368500100019 
HISTORY    (971112C)                                              1368500100020 
ENDBIB              18          0                                 1368500100021 
NOCOMMON             0          0                                 1368500100022 
ENDSUBENT           21          0                                 1368500199999 
SUBENT        13685002   19971113                             00001368500200001 
BIB                  2          5                                 1368500200002 
REACTION   (82-PB-208(N,EL)82-PB-208,,DA)                         1368500200003 
CRITIQUE   In systematic optical model studies, TUNL has found it 1368500200004 
            necessary to apply a renormalization factor of 0.92   1368500200005 
            to 16.9 MeV data.  The following data does not have   1368500200006 
            the 0.92 factor applied to it.                        1368500200007 
ENDBIB               5          0                                 1368500200008 
NOCOMMON             0          0                                 1368500200009 
DATA                 4         60                                 1368500200010 
EN         ANG-CM     DATA-CM    DATA-ERR                         1368500200011 
MEV        ADEG       MB/SR      MB/SR                            1368500200012 
 13.9          18.92  1253.048   114.328                          1368500200013 
 13.9          20.55   664.690    78.041                          1368500200014 
 13.9          23.72   199.962    20.184                          1368500200015 
 13.9          29.25   132.467     4.757                          1368500200016 
 13.9          32.01   277.560     9.676                          1368500200017 
 13.9          36.16   479.768    14.858                          1368500200018 
 13.9          37.48   514.623    13.190                          1368500200019 
 13.9          40.65   491.551    15.066                          1368500200020 
 13.9          44.79   342.548    10.742                          1368500200021 
 13.9          49.15   167.191     6.000                          1368500200022 
 13.9          54.89    47.965     1.600                          1368500200023 
 13.9          61.66    56.600     1.780                          1368500200024 
 13.9          65.00    80.013     2.136                          1368500200025 
 13.9          70.51    86.467     2.275                          1368500200026 
 13.9          73.49    72.689     1.904                          1368500200027 
 13.9          79.08    38.094     1.401                          1368500200028 
 13.9          82.84    17.090     0.536                          1368500200029 
 13.9          91.43    11.302     0.461                          1368500200030 
 13.9          95.17    17.221     0.511                          1368500200031 
 13.9         100.63    23.113     0.621                          1368500200032 
 13.9         103.91    21.914     0.762                          1368500200033 
 13.9         109.25    14.047     0.466                          1368500200034 
 13.9         113.61    10.987     0.370                          1368500200035 
 13.9         120.09     7.994     0.371                          1368500200036 
 13.9         123.85     6.368     0.290                          1368500200037 
 13.9         130.80     6.580     0.321                          1368500200038 
 13.9         134.77     8.155     0.366                          1368500200039 
 13.9         139.48    12.383     0.435                          1368500200040 
 13.9         143.82    13.532     0.468                          1368500200041 
 13.9         148.26    11.058     0.448                          1368500200042 
 13.9         154.94     6.688     0.319                          1368500200043 
 16.9          18.66  2250.619    80.055                          1368500200044 
 16.9          21.16   859.562    19.607                          1368500200045 
 16.9          24.35   309.342     9.624                          1368500200046 
 16.9          27.97   288.474     9.459                          1368500200047 
 16.9          31.04   494.139    10.530                          1368500200048 
 16.9          35.50   530.391     9.367                          1368500200049 
 16.9          39.58   494.338    11.276                          1368500200050 
 16.9          43.74   260.109     6.682                          1368500200051 
 16.9          48.19   116.357     2.211                          1368500200052 
 16.9          54.60    26.379     0.857                          1368500200053 
 16.9          60.84    40.926     1.278                          1368500200054 
 16.9          65.29    49.945     1.191                          1368500200055 
 16.9          69.73    45.225     1.215                          1368500200056 
 16.9          74.29    33.673     0.980                          1368500200057 
 16.9          78.90    20.478     0.799                          1368500200058 
 16.9          84.22     8.928     0.504                          1368500200059 
 16.9          95.92    16.993     0.635                          1368500200060 
 16.9         100.16    22.500     0.776                          1368500200061 
 16.9         104.35    20.035     0.633                          1368500200062 
 16.9         108.86    12.241     0.538                          1368500200063 
 16.9         114.87     5.440     0.341                          1368500200064 
 16.9         120.72    10.913     0.500                          1368500200065 
 16.9         125.19    15.164     0.563                          1368500200066 
 16.9         129.52    12.406     0.386                          1368500200067 
 16.9         134.38    10.432     0.442                          1368500200068 
 16.9         139.74     9.278     0.442                          1368500200069 
 16.9         144.67    10.143     0.454                          1368500200070 
 16.9         149.20     7.519     0.410                          1368500200071 
 16.9         154.18     5.837     0.420                          1368500200072 
ENDDATA             62          0                                 1368500200073 
ENDSUBENT           72          0                                 1368500299999 
ENDENTRY             2          0                                 1368599999999 
