  95.       6.430      0.043                                      10918  4   30 
  96.       5.742      0.041                                      10918  4   31 
  97.       5.529      0.040                                      10918  4   32 
  98.       5.157      0.039                                      10918  4   33 
  99.       4.962      0.038                                      10918  4   34 
 100.       4.305      0.036                                      10918  4   35 
 101.       3.117      0.031                                      10918  4   36 
 102.       2.427      0.027                                      10918  4   37 
 103.       1.519      0.021                                      10918  4   38 
 104.       0.969      0.017                                      10918  4   39 
 105.       0.493      0.012                                      10918  4   40 
 106.       0.273      0.009                                      10918  4   41 
 107.       0.116      0.006                                      10918  4   42 
 108.       0.086      0.005                                      10918  4   43 
ENDDATA             34          0                                 10918  4   44 
ENDSUBENT           43          0                                 10918  499999 
SUBENT        10918005   20200930                             147410918  5    1 
BIB                  4          8                                 10918  5    2 
REACTION   (92-U-233(N,F)MASS,(SEC),ZP,,SPA) Mean of nuclear      10918  5    3 
           charge distribution                                    10918  5    4 
MISC-COL   (MISC) Standard deviation of nuclear charge            10918  5    5 
           distribution                                           10918  5    6 
STATUS     (DEP,10918002)                                         10918  5    7 
           (TABLE) Data from Appendix A (p.117-120) in            10918  5    8 
           Thesis,S.Lee,1983                                      10918  5    9 
HISTORY    (20200930C) OG.                                        10918  5   10 
ENDBIB               8          0                                 10918  5   11 
NOCOMMON             0          0                                 10918  5   12 
DATA                 5         25                                 10918  5   13 
MASS       DATA       DATA-ERR   MISC       MISC-ERR              10918  5   14 
NO-DIM     NO-DIM     NO-DIM     NO-DIM     NO-DIM                10918  5   15 
  81.       32.614      0.063      0.745      0.055               10918  5   16 
  82.       33.046      0.029      0.778      0.032               10918  5   17 
  83.       33.570      0.016      0.607      0.016               10918  5   18 
  84.       34.000      0.015      0.532      0.019               10918  5   19 
  85.       34.435      0.018      0.672      0.018               10918  5   20 
  86.       34.878      0.011      0.739      0.009               10918  5   21 
  87.       35.398      0.011      0.677      0.010               10918  5   22 
  88.       35.797      0.009      0.568      0.009               10918  5   23 
  89.       36.090      0.009      0.548      0.009               10918  5   24 
  90.       36.417      0.008      0.621      0.008               10918  5   25 
  91.       36.861      0.008      0.703      0.006               10918  5   26 
  92.       37.349      0.010      0.703      0.008               10918  5   27 
  93.       37.767      0.009      0.613      0.008               10918  5   28 
  94.       38.127      0.009      0.561      0.009               10918  5   29 
  95.       38.859      0.009      0.713      0.006               10918  5   30 
  96.       38.127      0.009      0.561      0.009               10918  5   31 
  97.       39.325      0.011      0.701      0.010               10918  5   32 
  98.       39.701      0.010      0.625      0.011               10918  5   33 
  99.       39.980      0.010      0.574      0.009               10918  5   34 
 100.       40.261      0.012      0.605      0.014               10918  5   35 
 101.       40.585      0.012      0.667      0.011               10918  5   36 
 102.       41.075      0.019      0.818      0.018               10918  5   37 
 103.       41.468      0.019      0.715      0.017               10918  5   38 
 104.       41.725      0.022      0.658      0.021               10918  5   39 
 105.       42.011      0.055      0.604      0.076               10918  5   40 
ENDDATA             27          0                                 10918  5   41 
ENDSUBENT           40          0                                 10918  599999 
ENDENTRY             5          0                                 1091899999999 
