ENTRY            11502   19821124                             00001150200000001 
SUBENT        11502001   19821124                             00001150200100001 
BIB                  5          7                                 1150200100002 
INSTITUTE  (1USAANL)                                              1150200100003 
REFERENCE  (W,COX,6511)                                           1150200100004 
           (P,ANL-6977,43,64)                                     1150200100005 
AUTHOR     (A.B.SMITH,S.A.COX)                                    1150200100006 
STATUS     (SCSRS)                                                1150200100007 
HISTORY    (760715T) TRANSLATED FROM SCISRS                       1150200100008 
           (821124A) CONVERTED TO REACTION FORMALISM              1150200100009 
ENDBIB               7          0                                 1150200100010 
NOCOMMON             0          0                                 1150200100011 
ENDSUBENT           10          0                                 1150200199999 
SUBENT        11502002   19821124                             00001150200200001 
BIB                  3          3                                 1150200200002 
REACTION   (12-MG-0(N,TOT),,SIG)                                  1150200200003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1150200200004 
ERR-ANALYS (ERR-S) STATISTICAL ERROR                              1150200200005 
ENDBIB               3          0                                 1150200200006 
NOCOMMON             0          0                                 1150200200007 
DATA                 3        522                                 1150200200008 
EN         DATA       ERR-S                                       1150200200009 
MEV        B          B                                           1150200200010 
 5.140  -01 4.183  +00 7.2    -02                                 1150200200011 
 5.163  -01 4.332  +00 1.24   -01                                 1150200200012 
 5.176  -01 4.392  +00 1.01   -01                                 1150200200013 
 5.201  -01 4.417  +00 7.0    -02                                 1150200200014 
 5.227  -01 4.462  +00 9.7    -02                                 1150200200015 
 5.244  -01 4.445  +00 9.6    -02                                 1150200200016 
 5.258  -01 4.647  +00 1.17   -01                                 1150200200017 
 5.282  -01 4.721  +00 6.1    -02                                 1150200200018 
 5.307  -01 4.768  +00 9.3    -02                                 1150200200019 
 5.324  -01 4.663  +00 9.2    -02                                 1150200200020 
 5.339  -01 4.708  +00 1.13   -01                                 1150200200021 
 5.362  -01 4.799  +00 6.4    -02                                 1150200200022 
 5.386  -01 4.762  +00 1.10   -01                                 1150200200023 
 5.401  -01 4.673  +00 9.0    -02                                 1150200200024 
 5.419  -01 4.633  +00 8.9    -02                                 1150200200025 
 5.441  -01 4.748  +00 7.0    -02                                 1150200200026 
 5.467  -01 4.762  +00 8.8    -02                                 1150200200027 
 5.482  -01 4.732  +00 1.08   -01                                 1150200200028 
 5.497  -01 4.663  +00 8.8    -02                                 1150200200029 
 5.523  -01 4.786  +00 6.9    -02                                 1150200200030 
 5.546  -01 4.725  +00 8.8    -02                                 1150200200031 
 5.562  -01 4.765  +00 1.07   -01                                 1150200200032 
 5.577  -01 4.669  +00 8.7    -02                                 1150200200033 
 5.601  -01 4.692  +00 6.8    -02                                 1150200200034 
 5.627  -01 4.643  +00 8.6    -02                                 1150200200035 
 5.643  -01 4.665  +00 1.04   -01                                 1150200200036 
 5.659  -01 4.603  +00 8.6    -02                                 1150200200037 
 5.681  -01 4.647  +00 5.1    -02                                 1150200200038 
 5.707  -01 4.740  +00 8.3    -02                                 1150200200039 
 5.723  -01 4.709  +00 6.7    -02                                 1150200200040 
 5.739  -01 4.661  +00 8.1    -02                                 1150200200041 
 5.762  -01 4.617  +00 5.1    -02                                 1150200200042 
 5.786  -01 4.557  +00 7.1    -02                                 1150200200043 
 5.802  -01 4.392  +00 7.3    -02                                 1150200200044 
 5.819  -01 4.747  +00 9.6    -02                                 1150200200045 
 5.843  -01 4.657  +00 7.6    -02                                 1150200200046 
 5.868  -01 4.608  +00 1.17   -01                                 1150200200047 
 5.884  -01 4.460  +00 9.4    -02                                 1150200200048 
 5.901  -01 4.386  +00 1.14   -01                                 1150200200049 
 5.917  -01 4.467  +00 9.4    -02                                 1150200200050 
 5.940  -01 4.242  +00 8.0    -02                                 1150200200051 
 5.964  -01 4.263  +00 9.2    -02                                 1150200200052 
 5.981  -01 4.162  +00 1.12   -01                                 1150200200053 
 5.995  -01 4.062  +00 1.12   -01                                 1150200200054 
 6.020  -01 4.031  +00 7.2    -02                                 1150200200055 
 6.037  -01 4.079  +00 7.5    -02                                 1150200200056 
 6.061  -01 4.103  +00 8.5    -02                                 1150200200057 
 6.082  -01 3.890  +00 6.3    -02                                 1150200200058 
 6.105  -01 3.976  +00 6.6    -02                                 1150200200059 
 6.125  -01 3.763  +00 8.1    -02                                 1150200200060 
 6.141  -01 3.787  +00 7.2    -02                                 1150200200061 
 6.157  -01 3.751  +00 7.7    -02                                 1150200200062 
 6.172  -01 3.685  +00 8.8    -02                                 1150200200063 
 6.176  -01 3.699  +00 1.07   -01                                 1150200200064 
 6.189  -01 3.745  +00 1.08   -01                                 1150200200065 
 6.190  -01 3.641  +00 1.06   -01                                 1150200200066 
 6.203  -01 3.668  +00 1.07   -01                                 1150200200067 
 6.208  -01 3.685  +00 8.5    -02                                 1150200200068 
 6.218  -01 3.575  +00 1.08   -01                                 1150200200069 
 6.227  -01 3.672  +00 1.04   -01                                 1150200200070 
 6.236  -01 3.444  +00 8.8    -02                                 1150200200071 
 6.241  -01 3.496  +00 1.03   -01                                 1150200200072 
 6.254  -01 3.568  +00 1.08   -01                                 1150200200073 
 6.256  -01 3.514  +00 1.02   -01                                 1150200200074 
 6.268  -01 3.454  +00 1.08   -01                                 1150200200075 
 6.271  -01 3.431  +00 1.01   -01                                 1150200200076 
 6.283  -01 3.599  +00 1.08   -01                                 1150200200077 
 6.286  -01 3.513  +00 1.01   -01                                 1150200200078 
 6.297  -01 3.369  +00 1.09   -01                                 1150200200079 
 6.304  -01 3.149  +00 8.3    -02                                 1150200200080 
 6.316  -01 3.421  +00 8.9    -02                                 1150200200081 
 6.323  -01 3.289  +00 1.01   -01                                 1150200200082 
 6.334  -01 3.032  +00 1.09   -01                                 1150200200083 
 6.338  -01 3.006  +00 1.01   -01                                 1150200200084 
 6.349  -01 2.950  +00 1.09   -01                                 1150200200085 
 6.353  -01 2.900  +00 1.01   -01                                 1150200200086 
 6.364  -01 2.755  +00 1.09   -01                                 1150200200087 
 6.368  -01 2.637  +00 9.9    -02                                 1150200200088 
 6.379  -01 2.560  +00 1.08   -01                                 1150200200089 
 6.383  -01 2.425  +00 9.9    -02                                 1150200200090 
 6.394  -01 2.542  +00 1.06   -01                                 1150200200091 
 6.399  -01 2.749  +00 1.00   -01                                 1150200200092 
 6.412  -01 3.078  +00 9.0    -02                                 1150200200093 
 6.414  -01 3.650  +00 1.04   -01                                 1150200200094 
 6.429  -01 3.875  +00 1.06   -01                                 1150200200095 
 6.431  -01 3.810  +00 1.18   -01                                 1150200200096 
 6.446  -01 3.300  +00 1.20   -01                                 1150200200097 
 6.448  -01 3.405  +00 8.4    -02                                 1150200200098 
 6.461  -01 2.836  +00 1.26   -01                                 1150200200099 
 6.468  -01 2.997  +00 1.03   -01                                 1150200200100 
 6.483  -01 2.711  +00 1.01   -01                                 1150200200101 
 6.499  -01 2.563  +00 1.00   -01                                 1150200200102 
 6.515  -01 2.417  +00 1.00   -01                                 1150200200103 
 6.530  -01 2.471  +00 1.01   -01                                 1150200200104 
 6.546  -01 2.529  +00 1.01   -01                                 1150200200105 
 6.562  -01 2.650  +00 1.02   -01                                 1150200200106 
 6.578  -01 3.127  +00 1.04   -01                                 1150200200107 
 6.594  -01 3.457  +00 1.06   -01                                 1150200200108 
 6.610  -01 4.230  +00 1.08   -01                                 1150200200109 
 6.626  -01 4.606  +00 1.11   -01                                 1150200200110 
 6.642  -01 4.744  +00 1.12   -01                                 1150200200111 
 6.658  -01 5.127  +00 1.15   -01                                 1150200200112 
 6.674  -01 5.309  +00 1.16   -01                                 1150200200113 
 6.690  -01 5.506  +00 1.16   -01                                 1150200200114 
 6.705  -01 5.213  +00 1.73   -01                                 1150200200115 
 6.707  -01 5.394  +00 1.16   -01                                 1150200200116 
 6.723  -01 5.411  +00 1.16   -01                                 1150200200117 
 6.727  -01 5.083  +00 2.12   -01                                 1150200200118 
 6.739  -01 5.335  +00 1.15   -01                                 1150200200119 
 6.744  -01 5.240  +00 2.12   -01                                 1150200200120 
 6.756  -01 5.340  +00 1.15   -01                                 1150200200121 
 6.766  -01 5.054  +00 1.73   -01                                 1150200200122 
 6.769  -01 5.235  +00 1.63   -01                                 1150200200123 
 6.781  -01 5.232  +00 1.14   -01                                 1150200200124 
 6.788  -01 5.004  +00 2.12   -01                                 1150200200125 
 6.798  -01 5.024  +00 1.14   -01                                 1150200200126 
 6.814  -01 4.933  +00 1.14   -01                                 1150200200127 
 6.831  -01 4.913  +00 1.12   -01                                 1150200200128 
 6.848  -01 4.637  +00 1.08   -01                                 1150200200129 
 6.865  -01 4.469  +00 1.11   -01                                 1150200200130 
 6.868  -01 4.788  +00 2.12   -01                                 1150200200131 
 6.891  -01 4.922  +00 3.00   -01                                 1150200200132 
 6.904  -01 4.643  +00 2.12   -01                                 1150200200133 
 6.927  -01 4.450  +00 1.73   -01                                 1150200200134 
 6.949  -01 4.404  +00 2.12   -01                                 1150200200135 
 6.967  -01 4.417  +00 2.12   -01                                 1150200200136 
 6.986  -01 4.428  +00 2.12   -01                                 1150200200137 
 7.004  -01 4.499  +00 2.12   -01                                 1150200200138 
 7.023  -01 4.475  +00 2.12   -01                                 1150200200139 
 7.046  -01 4.499  +00 1.73   -01                                 1150200200140 
 7.069  -01 4.090  +00 2.12   -01                                 1150200200141 
 7.088  -01 4.051  +00 2.12   -01                                 1150200200142 
 7.107  -01 4.083  +00 2.12   -01                                 1150200200143 
 7.126  -01 4.277  +00 2.12   -01                                 1150200200144 
 7.145  -01 4.003  +00 2.12   -01                                 1150200200145 
 7.164  -01 4.617  +00 2.12   -01                                 1150200200146 
 7.183  -01 4.356  +00 2.12   -01                                 1150200200147 
 7.202  -01 4.491  +00 2.12   -01                                 1150200200148 
 7.226  -01 4.117  +00 1.73   -01                                 1150200200149 
 7.251  -01 4.116  +00 2.12   -01                                 1150200200150 
 7.270  -01 4.222  +00 2.12   -01                                 1150200200151 
 7.290  -01 3.997  +00 2.12   -01                                 1150200200152 
 7.309  -01 4.056  +00 2.12   -01                                 1150200200153 
 7.329  -01 4.031  +00 2.12   -01                                 1150200200154 
 7.349  -01 3.918  +00 2.12   -01                                 1150200200155 
 7.369  -01 3.840  +00 2.12   -01                                 1150200200156 
 7.390  -01 3.961  +00 1.20   -01                                 1150200200157 
 7.415  -01 3.750  +00 2.00   -01                                 1150200200158 
