ENTRY            12317   19841005                             00001231700000001 
SUBENT        12317001   19841005                             00001231700100001 
BIB                  6         10                                 1231700100002 
INSTITUTE  (1USAMTR)                                              1231700100003 
REFERENCE  (J,BAP,1,327(G9),5612)                                 1231700100004 
           (C,66WASH,,919,6603) RENORMALIZED DATA.                1231700100005 
           (R,IDO-16366,5611) TABULATED DATA                      1231700100006 
AUTHOR     (E.H.MAGLEBY,J.R.SMITH,J.E.EVANS,M.S.MOORE)            1231700100007 
TITLE      ENERGY DEPENDENCE OF ETA FOR URANIUM-233 IN THE REGION 1231700100008 
           0.1 TO 4.0EV.                                          1231700100009 
STATUS     (SCSRS)                                                1231700100010 
HISTORY    (760804T) TRANSLATED FROM SCISRS                       1231700100011 
           (841005A) CONVERTED TO REACTION FORMALISM              1231700100012 
ENDBIB              10          0                                 1231700100013 
NOCOMMON             0          0                                 1231700100014 
ENDSUBENT           13          0                                 1231700199999 
SUBENT        12317002   19841005                             00001231700200001 
BIB                  4          8                                 1231700200002 
REACTION   (92-U-233(N,ABS),,ETA)                                 1231700200003 
FACILITY   (SPECC)    CRYSTAL SPECTROMETER                        1231700200004 
MONITOR    (92-U-233(N,ABS),,ETA)                                 1231700200005 
            NORMALIZED TO ETA = 2.298 AT 0.025 EV                 1231700200006 
            AND 2.288 AT 0.57 EV.                                 1231700200007 
COMMENT    REAVERAGED AND RENORMALIZED TO MN BATH DATA OF         1231700200008 
            IDO-17140,30(1966). SEE NEUTRON CROSS SECTION TECH.   1231700200009 
            919(1966).                                            1231700200010 
ENDBIB               8          0                                 1231700200011 
NOCOMMON             0          0                                 1231700200012 
DATA                 3        154                                 1231700200013 
EN         DATA       DATA-ERR                                    1231700200014 
MEV        NO-DIM     NO-DIM                                      1231700200015 
 2.21   -08 2.288  +00 3.2    -02                                 1231700200016 
 2.41   -08 2.293  +00 1.6    -02                                 1231700200017 
 2.60   -08 2.295  +00 1.5    -02                                 1231700200018 
 2.84   -08 2.307  +00 2.2    -02                                 1231700200019 
 3.18   -08 2.299  +00 1.4    -02                                 1231700200020 
 3.60   -08 2.293  +00 1.5    -02                                 1231700200021 
 4.05   -08 2.301  +00 1.5    -02                                 1231700200022 
 4.55   -08 2.283  +00 1.3    -02                                 1231700200023 
 5.25   -08 2.287  +00 1.3    -02                                 1231700200024 
 6.21   -08 2.296  +00 1.7    -02                                 1231700200025 
 7.62   -08 2.299  +00 1.0    -02                                 1231700200026 
 9.00   -08 2.291  +00 2.0    -02                                 1231700200027 
 9.51   -08 2.277  +00 3.0    -02                                 1231700200028 
 1.00   -07 2.282  +00 2.0    -02                                 1231700200029 
 1.10   -07 2.274  +00 2.0    -02                                 1231700200030 
 1.20   -07 2.255  +00 2.0    -02                                 1231700200031 
 1.30   -07 2.247  +00 2.0    -02                                 1231700200032 
 1.40   -07 2.247  +00 2.0    -02                                 1231700200033 
 1.50   -07 2.243  +00 2.0    -02                                 1231700200034 
 1.60   -07 2.241  +00 2.0    -02                                 1231700200035 
 1.70   -07 2.250  +00 2.0    -02                                 1231700200036 
 1.80   -07 2.262  +00 2.0    -02                                 1231700200037 
 1.90   -07 2.264  +00 2.0    -02                                 1231700200038 
 2.03   -07 2.282  +00 3.1    -02                                 1231700200039 
 2.20   -07 2.311  +00 3.1    -02                                 1231700200040 
 2.40   -07 2.342  +00 3.1    -02                                 1231700200041 
 2.65   -07 2.321  +00 3.1    -02                                 1231700200042 
 3.00   -07 2.326  +00 3.1    -02                                 1231700200043 
