ENTRY            13988   20050504                             13351398800000001 
SUBENT        13988001   20050504                             13351398800100001 
BIB                  9         18                                 1398800100002 
INSTITUTE  (1USADKE,2GERTUE,1USAGWU,3POLUJK,2GERBOC)              1398800100003 
REFERENCE  (J,PR/C,71,034006,2005)                                1398800100004 
AUTHOR     (H.R.Setze,C.R.Howell,W.Tornow,R.T.Braun,D.E.G.Trotter,1398800100005 
            A.H.Hussein,R.S.Pedroni,C.D.Roper,F.Salinas,I.Slaus,  1398800100006 
            B.Vlahovi,R.L.Walter,G.Mertens,J.M.Lambert,H.Witaa,   1398800100007 
            W.Glockle)                                            1398800100008 
TITLE      Cross-section measurements of neutron-deuteron breakup 1398800100009 
            at 13.0 MeV                                           1398800100010 
FACILITY   (ACCEL,1USADKE)                                        1398800100011 
INC-SOURCE (D-D) Neutron production target was a 3-cm long cell   1398800100012 
            pressurized to 7.8 atm. The deuteron beam current     1398800100013 
            maintained on the cell was 1.5 microA.                1398800100014 
DETECTOR   (SCIN) Array of 11 liquid scintillators                1398800100015 
SAMPLE      (C6)2H12 liquid deuterated scintillator. Scintillator 1398800100016 
            fluid (NE-232) encapsulated in a glass cylinder with  1398800100017 
            outer dimensions of 4.2 cm in diameter and 6.4 cm high1398800100018 
            and with a wall thickness of 2 mm                     1398800100019 
HISTORY    (20050504C) DR                                         1398800100020 
ENDBIB              18          0                                 1398800100021 
NOCOMMON             0          0                                 1398800100022 
ENDSUBENT           21          0                                 1398800199999 
SUBENT        13988002   20050504                             13351398800200001 
BIB                  4         10                                 1398800200002 
REACTION   (1-H-2(N,2N)1-H-1,,DA/DA/DE,N/N/N)                     1398800200003 
ERR-ANALYS (ERR-S) Statistical error only.                        1398800200004 
           (ERR-SYS) Systematic error                             1398800200005 
COMMENT     ANG1 is the polar angle theta-1 for neutron detector 11398800200006 
            ANG2 is the polar angle theta-2 for neutron detector 21398800200007 
            ANG3 is the azimuth angle for both detectors          1398800200008 
            S is the kinematic focus for point geometry, or ideal 1398800200009 
            S-curve, calculated by energy and momentum            1398800200010 
            conservation                                          1398800200011 
STATUS     (CURVE)Data taken from Figs. 14 and 15                 1398800200012 
ENDBIB              10          0                                 1398800200013 
COMMON               3          3                                 1398800200014 
EN         EN-RSL     ERR-SYS                                     1398800200015 
MEV        MEV        PER-CENT                                    1398800200016 
13.        0.19       6.0                                         1398800200017 
ENDCOMMON            3          0                                 1398800200018 
DATA                 6         95                                 1398800200019 
ANG1       ANG2       ANG3       S          DATA       ERR-S      1398800200020 
ADEG       ADEG       ADEG       MEV        MB/SR2/MEV MB/SR2/MEV 1398800200021 
17.0       50.5       120.          3.26E+00   9.88E-01   8.55E-021398800200022 
17.0       50.5       120.          3.75E+00   1.05E+00   8.55E-021398800200023 
17.0       50.5       120.          4.26E+00   9.21E-01   8.55E-021398800200024 
17.0       50.5       120.          4.77E+00   9.50E-01   7.60E-021398800200025 
17.0       50.5       120.          5.27E+00   1.05E+00   9.02E-021398800200026 
17.0       50.5       120.          5.76E+00   1.10E+00   9.50E-021398800200027 
17.0       50.5       120.          6.24E+00   1.17E+00   7.12E-021398800200028 
17.0       50.5       120.          6.76E+00   1.08E+00   6.17E-021398800200029 
17.0       50.5       120.          7.27E+00   1.12E+00   6.17E-021398800200030 
17.0       50.5       120.          7.79E+00   1.36E+00   7.12E-021398800200031 
17.0       50.5       120.          8.26E+00   1.28E+00   5.70E-021398800200032 
17.0       50.5       120.          8.74E+00   1.14E+00   5.70E-021398800200033 
17.0       50.5       120.          9.25E+00   1.35E+00   6.17E-021398800200034 
17.0       50.5       120.          9.76E+00   1.19E+00   7.12E-021398800200035 
17.0       50.5       120.          1.02E+01   1.49E+00   8.07E-021398800200036 
17.0       50.5       180.          7.25E+00   9.66E-01   6.16E-021398800200037 
17.0       50.5       180.          7.75E+00   7.35E-01   5.65E-021398800200038 
17.0       50.5       180.          8.23E+00   8.48E-01   6.16E-021398800200039 
17.0       50.5       180.          8.74E+00   8.43E-01   5.14E-021398800200040 
17.0       50.5       180.          9.25E+00   9.46E-01   6.16E-021398800200041 
17.0       50.5       180.          9.75E+00   1.02E+00   7.19E-021398800200042 
17.0       50.5       180.          1.02E+01   1.05E+00   7.71E-021398800200043 
17.0       50.5       180.          1.07E+01   1.23E+00   8.22E-021398800200044 
32.0       75.5       180.          2.73E+00   1.73E+00           1398800200045 
32.0       75.5       180.          4.74E+00   7.80E-01           1398800200046 
32.0       75.5       180.          5.23E+00   7.40E-01           1398800200047 
32.0       75.5       180.          5.73E+00   9.85E-01           1398800200048 
32.0       75.5       180.          6.23E+00   1.23E+00           1398800200049 
32.0       75.5       180.          6.73E+00   1.34E+00           1398800200050 
32.0       75.5       180.          7.25E+00   1.87E+00           1398800200051 
32.0       75.5       180.          7.74E+00   2.63E+00           1398800200052 
32.0       75.5       180.          8.25E+00   4.39E+00           1398800200053 
32.0       75.5       180.          8.73E+00   5.11E+00           1398800200054 
32.0       75.5       180.          9.24E+00   3.46E+00           1398800200055 
32.0       75.5       180.          9.72E+00   2.01E+00           1398800200056 
32.0       75.5       180.          1.02E+01   1.06E+00           1398800200057 
32.0       75.5       180.          1.07E+01   6.43E-01           1398800200058 
32.0       75.5       180.          1.12E+01   3.18E-01           1398800200059 
39.0       62.5       180.          4.24E+00   1.61E+00   2.09E-011398800200060 
39.0       62.5       180.          4.74E+00   1.02E+00   1.71E-011398800200061 
39.0       62.5       180.          7.25E+00   4.75E-01   1.52E-011398800200062 
39.0       62.5       180.          7.76E+00   6.84E-01   1.52E-011398800200063 
39.0       62.5       180.          8.25E+00   8.17E-01   1.52E-011398800200064 
39.0       62.5       180.          8.75E+00   1.53E+00   1.52E-011398800200065 
39.0       62.5       180.          9.24E+00   1.65E+00   1.52E-011398800200066 
39.0       62.5       180.          9.75E+00   3.34E+00   1.90E-011398800200067 
39.0       62.5       180.          1.02E+01   4.97E+00   2.09E-011398800200068 
39.0       62.5       180.          1.07E+01   5.09E+00   2.09E-011398800200069 
39.0       62.5       180.          1.12E+01   3.19E+00   1.90E-011398800200070 
39.0       62.5       180.          1.17E+01   1.38E+00   1.90E-011398800200071 
39.0       75.5       180.          3.24E+00   1.92E+00   1.48E-011398800200072 
39.0       75.5       180.          3.74E+00   1.61E+00   1.32E-011398800200073 
39.0       75.5       180.          4.23E+00   1.19E+00   9.92E-021398800200074 
39.0       75.5       180.          4.74E+00   9.44E-01   8.26E-021398800200075 
39.0       75.5       180.          5.24E+00   9.55E-01   8.27E-021398800200076 
39.0       75.5       180.          5.73E+00   1.02E+00   8.27E-021398800200077 
39.0       75.5       180.          6.25E+00   1.21E+00   9.90E-021398800200078 
39.0       75.5       180.          6.73E+00   1.39E+00   9.91E-021398800200079 
39.0       75.5       180.          7.24E+00   1.66E+00   1.07E-011398800200080 
39.0       75.5       180.          7.73E+00   2.53E+00   1.15E-011398800200081 
