ENTRY            13993   20050505                             13351399300000001 
SUBENT        13993001   20050505                             13351399300100001 
BIB                  9         12                                 1399300100002 
INSTITUTE  (1USALRL)                                              1399300100003 
REFERENCE  (C,79KNOX,,496,1979)                                   1399300100004 
AUTHOR     (R.M.White,J.C.Browne,R.E.Howe,J.H.Landrum,J.A.Becker) 1399300100005 
TITLE      Fission cross sections of 245Cm from 1e-3 to 1e-4 eV   1399300100006 
FACILITY   (LINAC,1USALRL)                                        1399300100007 
DETECTOR   (IOCH) Hemispherical ionization chamber for fission    1399300100008 
            fragments from 245Cm                                  1399300100009 
           (GLASD) Neutron flux measured with NE905 Li glass      1399300100010 
            scintillators                                         1399300100011 
METHOD     (TOF)                                                  1399300100012 
SAMPLE     Sample isotopically enriched to > 99 % 245Cm           1399300100013 
HISTORY    (20050505C) DR                                         1399300100014 
ENDBIB              12          0                                 1399300100015 
NOCOMMON             0          0                                 1399300100016 
ENDSUBENT           15          0                                 1399300199999 
SUBENT        13993002   20050505                             13351399300200001 
BIB                  3          3                                 1399300200002 
REACTION   (96-CM-245(N,F),,SIG,,RTE)                             1399300200003 
ERR-ANALYS No information                                         1399300200004 
STATUS     (CURVE) Data taken from Fig. 2                         1399300200005 
ENDBIB               3          0                                 1399300200006 
NOCOMMON             0          0                                 1399300200007 
DATA                 2        365                                 1399300200008 
EN         DATA                                                   1399300200009 
EV         B*RT-EV                                                1399300200010 
  2.120E-02   2.70E+02                                            1399300200011 
  3.784E-02   2.61E+02                                            1399300200012 
  4.895E-02   2.51E+02                                            1399300200013 
  6.562E-02   2.35E+02                                            1399300200014 
  8.227E-02   2.23E+02                                            1399300200015 
  9.893E-02   2.13E+02                                            1399300200016 
  1.100E-01   2.03E+02                                            1399300200017 
  1.266E-01   1.94E+02                                            1399300200018 
  1.378E-01   1.85E+02                                            1399300200019 
  1.600E-01   1.77E+02                                            1399300200020 
  1.711E-01   1.70E+02                                            1399300200021 
  1.988E-01   1.63E+02                                            1399300200022 
  2.265E-01   1.58E+02                                            1399300200023 
  2.598E-01   1.52E+02                                            1399300200024 
  2.764E-01   1.48E+02                                            1399300200025 
  3.097E-01   1.45E+02                                            1399300200026 
  3.541E-01   1.42E+02                                            1399300200027 
  4.039E-01   1.42E+02                                            1399300200028 
  4.649E-01   1.43E+02                                            1399300200029 
  5.092E-01   1.45E+02                                            1399300200030 
  5.535E-01   1.49E+02                                            1399300200031 
  5.923E-01   1.57E+02                                            1399300200032 
  6.477E-01   1.61E+02                                            1399300200033 
  6.976E-01   1.65E+02                                            1399300200034 
  7.252E-01   1.74E+02                                            1399300200035 
  7.695E-01   1.80E+02                                            1399300200036 
  8.084E-01   1.77E+02                                            1399300200037 
  8.361E-01   1.76E+02                                            1399300200038 
  8.693E-01   1.75E+02                                            1399300200039 
  9.137E-01   1.75E+02                                            1399300200040 
  9.524E-01   1.79E+02                                            1399300200041 
  9.801E-01   1.88E+02                                            1399300200042 
  1.002E+00   1.99E+02                                            1399300200043 
  1.035E+00   1.95E+02                                            1399300200044 
  1.074E+00   1.88E+02                                            1399300200045 
  1.107E+00   1.83E+02                                            1399300200046 
  1.107E+00   1.72E+02                                            1399300200047 
  1.124E+00   1.65E+02                                            1399300200048 
  1.140E+00   1.58E+02                                            1399300200049 
  1.174E+00   1.63E+02                                            1399300200050 
  1.201E+00   1.66E+02                                            1399300200051 
  1.201E+00   1.59E+02                                            1399300200052 
  1.240E+00   1.61E+02                                            1399300200053 
  1.246E+00   1.57E+02                                            1399300200054 
  1.268E+00   1.37E+02                                            1399300200055 
  1.273E+00   1.65E+02                                            1399300200056 
  1.296E+00   1.43E+02                                            1399300200057 
  1.307E+00   1.33E+02                                            1399300200058 
  1.318E+00   1.53E+02                                            1399300200059 
  1.351E+00   1.30E+02                                            1399300200060 
  1.362E+00   1.15E+02                                            1399300200061 
  1.384E+00   1.39E+02                                            1399300200062 
  1.401E+00   1.35E+02                                            1399300200063 
  1.434E+00   1.06E+02                                            1399300200064 
  1.445E+00   1.18E+02                                            1399300200065 
  1.457E+00   1.11E+02                                            1399300200066 
  1.462E+00   1.33E+02                                            1399300200067 
  1.468E+00   1.27E+02                                            1399300200068 
  1.484E+00   1.10E+02                                            1399300200069 
  1.501E+00   1.13E+02                                            1399300200070 
  1.512E+00   1.17E+02                                            1399300200071 
  1.523E+00   1.19E+02                                            1399300200072 
  1.540E+00   1.22E+02                                            1399300200073 
  1.545E+00   1.32E+02                                            1399300200074 
  1.545E+00   9.57E+01                                            1399300200075 
  1.562E+00   1.10E+02                                            1399300200076 
  1.567E+00   1.27E+02                                            1399300200077 
  1.567E+00   1.23E+02                                            1399300200078 
  1.567E+00   1.20E+02                                            1399300200079 
  1.589E+00   1.30E+02                                            1399300200080 
  1.590E+00   1.26E+02                                            1399300200081 
  1.601E+00   1.33E+02                                            1399300200082 
  1.623E+00   1.29E+02                                            1399300200083 
  1.628E+00   1.21E+02                                            1399300200084 
  1.645E+00   1.45E+02                                            1399300200085 
  1.667E+00   1.20E+02                                            1399300200086 
  1.667E+00   1.02E+02                                            1399300200087 
  1.678E+00   1.25E+02                                            1399300200088 
  1.700E+00   1.46E+02                                            1399300200089 
  1.711E+00   1.64E+02                                            1399300200090 
  1.717E+00   1.46E+02                                            1399300200091 
  1.733E+00   1.71E+02                                            1399300200092 
  1.739E+00   1.55E+02                                            1399300200093 
  1.745E+00   1.63E+02                                            1399300200094 
  1.755E+00   2.06E+02                                            1399300200095 
  1.783E+00   2.13E+02                                            1399300200096 
  1.800E+00   2.70E+02                                            1399300200097 
  1.811E+00   2.81E+02                                            1399300200098 
  1.833E+00   3.57E+02                                            1399300200099 
  1.855E+00   4.11E+02                                            1399300200100 
  1.871E+00   4.88E+02                                            1399300200101 
  1.888E+00   5.49E+02                                            1399300200102 
  1.893E+00   6.21E+02                                            1399300200103 
  1.910E+00   7.06E+02                                            1399300200104 
  1.926E+00   7.67E+02                                            1399300200105 
  1.965E+00   8.25E+02                                            1399300200106 
  1.998E+00   8.25E+02                                            1399300200107 
  2.015E+00   7.84E+02                                            1399300200108 
  2.037E+00   7.42E+02                                            1399300200109 
  2.059E+00   7.41E+02                                            1399300200110 
  2.082E+00   6.67E+02                                            1399300200111 
  2.093E+00   6.03E+02                                            1399300200112 
  2.121E+00   5.67E+02                                            1399300200113 
  2.143E+00   5.16E+02                                            1399300200114 
  2.171E+00   5.07E+02                                            1399300200115 
  2.193E+00   4.36E+02                                            1399300200116 
  2.243E+00   4.12E+02                                            1399300200117 
  2.265E+00   3.69E+02                                            1399300200118 
  2.287E+00   3.81E+02                                            1399300200119 
  2.304E+00   3.67E+02                                            1399300200120 
  2.337E+00   3.55E+02                                            1399300200121 
  2.337E+00   3.43E+02                                            1399300200122 
  2.370E+00   3.47E+02                                            1399300200123 
  2.392E+00   3.43E+02                                            1399300200124 
  2.409E+00   3.55E+02                                            1399300200125 
  2.437E+00   3.43E+02                                            1399300200126 
  2.465E+00   3.33E+02                                            1399300200127 
  2.503E+00   3.30E+02                                            1399300200128 
  2.525E+00   3.46E+02                                            1399300200129 
  2.537E+00   3.22E+02                                            1399300200130 
  2.564E+00   3.13E+02                                            1399300200131 
  2.603E+00   2.93E+02                                            1399300200132 
  2.609E+00   2.76E+02                                            1399300200133 
  2.648E+00   2.61E+02                                            1399300200134 
  2.664E+00   2.33E+02                                            1399300200135 
  2.703E+00   2.05E+02                                            1399300200136 
  2.731E+00   1.60E+02                                            1399300200137 
  2.764E+00   1.31E+02                                            1399300200138 
  2.787E+00   1.15E+02                                            1399300200139 
  2.803E+00   9.67E+01                                            1399300200140 
  2.831E+00   9.09E+01                                            1399300200141 
  2.859E+00   6.69E+01                                            1399300200142 
  2.887E+00   5.15E+01                                            1399300200143 
  2.926E+00   4.00E+01                                            1399300200144 
  2.965E+00   3.06E+01                                            1399300200145 
  2.981E+00   4.45E+01                                            1399300200146 
  3.009E+00   4.76E+01                                            1399300200147 
  3.043E+00   2.20E+01                                            1399300200148 
  3.081E+00   4.25E+01                                            1399300200149 
  3.115E+00   1.68E+01                                            1399300200150 
  3.131E+00   2.53E+01                                            1399300200151 
  3.164E+00   6.08E+01                                            1399300200152 
  3.214E+00   6.32E+01                                            1399300200153 
  3.236E+00   8.73E+01                                            1399300200154 
  3.258E+00   6.75E+01                                            1399300200155 
  3.264E+00   6.18E+01                                            1399300200156 
  3.291E+00   7.38E+01                                            1399300200157 
  3.335E+00   8.39E+01                                            1399300200158 
  3.374E+00   9.43E+01                                            1399300200159 
  3.413E+00   1.13E+02                                            1399300200160 
  3.430E+00   9.97E+01                                            1399300200161 
  3.485E+00   1.10E+02                                            1399300200162 
  3.513E+00   9.53E+01                                            1399300200163 
  3.596E+00   8.57E+01                                            1399300200164 
  3.635E+00   9.96E+01                                            1399300200165 
  3.668E+00   9.63E+01                                            1399300200166 
  3.723E+00   1.02E+02                                            1399300200167 
  3.784E+00   1.03E+02                                            1399300200168 
  3.795E+00   1.11E+02                                            1399300200169 
  3.845E+00   1.30E+02                                            1399300200170 
  3.878E+00   1.15E+02                                            1399300200171 
  3.922E+00   1.59E+02                                            1399300200172 
  3.956E+00   1.41E+02                                            1399300200173 
  3.978E+00   1.38E+02                                            1399300200174 
  4.011E+00   1.65E+02                                            1399300200175 
  4.077E+00   2.21E+02                                            1399300200176 
  4.116E+00   2.63E+02                                            1399300200177 
  4.166E+00   2.80E+02                                            1399300200178 
  4.216E+00   3.67E+02                                            1399300200179 
  4.265E+00   4.29E+02                                            1399300200180 
  4.321E+00   6.14E+02                                            1399300200181 
  4.370E+00   6.97E+02                                            1399300200182 
  4.420E+00   1.02E+03                                            1399300200183 
  4.470E+00   1.29E+03                                            1399300200184 
  4.525E+00   1.76E+03                                            1399300200185 
  4.591E+00   2.34E+03                                            1399300200186 
  4.647E+00   2.79E+03                                            1399300200187 
  4.674E+00   3.01E+03                                            1399300200188 
  4.702E+00   2.91E+03                                            1399300200189 
