ENTRY            10643   20110519                             13721064300000001 
SUBENT        10643001   20110519                             13721064300100001 
BIB                 10         16                                 1064300100002 
INSTITUTE  (1USABNL)                                              1064300100003 
REFERENCE  (J,PR/C,9,1622,197404)                                 1064300100004 
AUTHOR     (R.E.Chrien,G.W.Cole,J.L.Holm,O.A.Wasson)              1064300100005 
TITLE      Neutron-resonance capture gamma rays in 136Ba          1064300100006 
FACILITY   (CHOPF,1USABNL) Fast chopper at HFBR.                  1064300100007 
SAMPLE     Ba(NO3)2: 3 samples, enriched to 92.9, 93.6 and        1064300100008 
            78.82% 135Ba.                                         1064300100009 
METHOD     (TOF) Time-of-flight. 22-m flight path for 30 eV down  1064300100010 
            to thermal. 48-m flight path for 1 keV to 16 eV.      1064300100011 
DETECTOR   (GELI) Coaxial Ge(Li) detectors                        1064300100012 
STATUS     (TABLE) Data taken from Table I in reference.          1064300100013 
HISTORY    (19780511C)                                            1064300100014 
           (20101108A) VM:Updated to new date formats,lower case. 1064300100015 
                       BIB updates. Update to subentry 002;       1064300100016 
                       subentry 003 added.                        1064300100017 
           (20110515A) OS. BIB in sub.2 updated.                  1064300100018 
ENDBIB              16          0                                 1064300100019 
NOCOMMON             0          0                                 1064300100020 
ENDSUBENT           19          0                                 1064300199999 
SUBENT        10643002   20110519                             13721064300200001 
BIB                  6         10                                 1064300200002 
REACTION  1(56-BA-135(N,0),,J)                                    1064300200003 
          2(56-BA-135(N,0),,PTY)                                  1064300200004 
ANALYSIS   Spins postulated on the basis of observed transitions  1064300200005 
            to final states in the level scheme proposed by       1064300200006 
            Gelletly et al.                                       1064300200007 
REL-REF    (R,,W.Gelletly+,J,PR,181,1682,1969) Level scheme used  1064300200008 
ERR-ANALYS No information.                                        1064300200009 
FLAG       (1.) Uncertain assignment                              1064300200010 
HISTORY    (20101108A) Parity added to data.                      1064300200011 
           (20110515A) OS. REL-REF added                          1064300200012 
ENDBIB              10          0                                 1064300200013 
NOCOMMON             0          0                                 1064300200014 
DATA                 6         10                                 1064300200015 
EN-RES     DATA      1DATA-MIN  1DATA-MAX  1DATA      2FLAG       1064300200016 
EV         NO-DIM     NO-DIM     NO-DIM     NO-DIM     NO-DIM     1064300200017 
  24.4      1.                               1.                   1064300200018 
  80.9      2.                               1.                   1064300200019 
  86.1      2.                               1.                   1064300200020 
 104.4      1.                               1.         1.        1064300200021 
 224.1      2.                               1.                   1064300200022 
 280.2      2.                               1.                   1064300200023 
 315.0      2.                               1.                   1064300200024 
 376.4      1.                               1.         1.        1064300200025 
 407.1      2.                               1.                   1064300200026 
 463.4                 1.         2.                              1064300200027 
ENDDATA             12          0                                 1064300200028 
ENDSUBENT           27          0                                 1064300299999 
SUBENT        10643003   20101108                             13701064300300001 
BIB                  4          4                                 1064300300002 
REACTION   (56-BA-135(N,G),PAR,WID)                               1064300300003 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   1064300300004 
STATUS     (TABLE) Data taken from tab.1 of the reference         1064300300005 
HISTORY    (20101112C) Compiled by S.H.                           1064300300006 
ENDBIB               4          0                                 1064300300007 
NOCOMMON             0          0                                 1064300300008 
DATA                 5        204                                 1064300300009 
EN-RES     E-LVL      E-LVL-ERR  DATA       DATA-ERR              1064300300010 
EV         KEV        KEV        MILLI-EV   MILLI-EV              1064300300011 
    24.2          0.0                 7.45    0.76                1064300300012 
    24.2        817.1  0.8            1.67    0.17                1064300300013 
    24.2       1549.0  0.9            0.10    0.02                1064300300014 
    24.2       1575.7  1.2            0.23    0.05                1064300300015 
    24.2       2080.5  0.8            0.33    0.05                1064300300016 
    24.2       2127.7  0.9            0.20    0.04                1064300300017 
    24.2       2219.8  0.9            0.20    0.03                1064300300018 
    24.2       2376.8  1.1            0.17    0.05                1064300300019 
    24.2       2638.3  1.1            0.15    0.03                1064300300020 
    24.2       2689.0  1.0            0.26    0.04                1064300300021 
    24.2       2769.6  1.7            0.16    0.04                1064300300022 
    24.2       2778.5  0.8            0.61    0.08                1064300300023 
    24.2       2951.5  0.9            0.09    0.02                1064300300024 
    24.2       2972.0  0.8            0.26    0.04                1064300300025 
    24.2       3110.9  1.1            0.10    0.03                1064300300026 
    24.2       3213.5  2.1            0.10    0.04                1064300300027 
    24.2       3346.4  1.7            0.09    0.03                1064300300028 
    24.2       3434.0  1.1            0.41    0.07                1064300300029 
    24.2       3501.0  0.8            1.09    0.12                1064300300030 
    24.2       3760.3  1.1            0.13    0.04                1064300300031 
    24.2       3845.5  0.8            0.34    0.05                1064300300032 
    24.2       3992.3  0.8            0.60    0.12                1064300300033 
    80.9          0.0                 0.15    0.02                1064300300034 
    80.9        817.1  0.8            0.58    0.08                1064300300035 
    80.9       1549.0  0.9            0.11    0.03                1064300300036 
    80.9       2349.8  2.2            0.12    0.14                1064300300037 
    80.9       2376.8  1.1            0.16    0.03                1064300300038 
    80.9       2533.6  1.0            0.93    0.12                1064300300039 
    80.9       2658.3  1.1            0.13    0.03                1064300300040 
    80.9       2689.0  1.0            0.04    0.04                1064300300041 
    80.9       2769.6  1.7            0.23    0.04                1064300300042 
    80.9       2778.5  0.8            0.26    0.04                1064300300043 
    80.9       2972.0  0.8            0.07    0.02                1064300300044 
    80.9       3014.2  0.9            0.19    0.05                1064300300045 
    80.9       3047.4  1.1            1.83    0.19                1064300300046 
    80.9       3110.9  1.1            0.07    0.03                1064300300047 
    80.9       3175.4  1.6            0.16    0.04                1064300300048 
    80.9       3213.5  2.1            0.08    0.03                1064300300049 
    80.9       3346.4  1.7            0.06    0.03                1064300300050 
    80.9       3367.0  1.0            0.19    0.04                1064300300051 
    80.9       3501.0  0.8            0.49    0.06                1064300300052 
    80.9       3543.1  2.3            0.27    0.10                1064300300053 
    80.9       3560.3  0.7            0.47    1.11                1064300300054 
    80.9       3575.7  1.0            0.27    0.05                1064300300055 
    80.9       3648.6  1.3            0.19    0.05                1064300300056 
    80.9       3684.4  0.9            0.26    0.05                1064300300057 
    80.9       3699.5  1.1            0.07    0.04                1064300300058 
    80.9       3760.3  1.1            0.06    0.04                1064300300059 
    80.9       3788.5  0.7            0.93    0.08                1064300300060 
    80.9       3921.5  1.2            0.41    0.06                1064300300061 
    80.9       3974.2  1.1            0.19    0.05                1064300300062 
    80.9       3992.3  0.8            0.23    0.06                1064300300063 
    80.9       4010.0  1.5            0.59    0.10                1064300300064 
    86.1          0.0                 0.13    0.03                1064300300065 
    86.1        817.1  0.8            0.16    0.04                1064300300066 
    86.1       1549.0  0.9            0.23    0.04                1064300300067 
    86.1       1575.7  1.2            0.12    0.02                1064300300068 
    86.1       2080.5  0.8            0.10    0.04                1064300300069 
    86.1       2127.7  0.9            0.14    0.04                1064300300070 
    86.1       2376.8  1.1            0.15    0.05                1064300300071 
