ENTRY            12159   19821012                             00001215900000001 
SUBENT        12159001   19821012                             00001215900100001 
BIB                  8         12                                 1215900100002 
INSTITUTE  (1USARPI)                                              1215900100003 
REFERENCE  (J,BAP,12,106(GD12),6701)                              1215900100004 
           (C,66WASH,,690,6603)                                   1215900100005 
           (W,YERGIN,6707) TABULATED DATA                         1215900100006 
AUTHOR     (R.C.MARTIN,P.F.YERGIN,R.H.AUGUSTSON,N.N.KAUSHAL,      1215900100007 
           H.A.MEDICUS,E.J.WINHOLD)                               1215900100008 
TITLE      MEV NEUTRON TOTAL CROSS SECTIONS OF TA AND W ISOTOPES. 1215900100009 
FACILITY   (LINAC) RPI ELECTRON LINAC.                            1215900100010 
METHOD     (TOF) TIME-OF-FLIGHT. 100-M FLIGHT PATH.               1215900100011 
STATUS     (SCSRS)                                                1215900100012 
HISTORY    (760803T) TRANSLATED FROM SCISRS                       1215900100013 
           (821012A) CONVERTED TO REACTION FORMALISM              1215900100014 
ENDBIB              12          0                                 1215900100015 
NOCOMMON             0          0                                 1215900100016 
ENDSUBENT           15          0                                 1215900199999 
SUBENT        12159002   19821012                             00001215900200001 
BIB                  2          3                                 1215900200002 
REACTION   (73-TA-181(N,TOT),,SIG)                                1215900200003 
SAMPLE     SAMPLE THICKNESS .130B/ATOM. SEPARATED ISOTOPE.        1215900200004 
            COMPACTED METAL.                                      1215900200005 
ENDBIB               3          0                                 1215900200006 
COMMON               1          3                                 1215900200007 
EN-RSL                                                            1215900200008 
NSEC/M                                                            1215900200009 
 0.25                                                             1215900200010 
ENDCOMMON            3          0                                 1215900200011 
DATA                 3        565                                 1215900200012 
EN         DATA       DATA-ERR                                    1215900200013 
MEV        B          B                                           1215900200014 
 7.001  -01 7.653  +00 5.00   -01                                 1215900200015 
 7.020  -01 7.745  +00 4.93   -01                                 1215900200016 
 7.040  -01 7.447  +00 4.85   -01                                 1215900200017 
 7.060  -01 7.196  +00 4.71   -01                                 1215900200018 
 7.080  -01 7.455  +00 4.78   -01                                 1215900200019 
 7.100  -01 6.500  +00 4.70   -01                                 1215900200020 
 7.120  -01 7.430  +00 4.63   -01                                 1215900200021 
 7.140  -01 6.381  +00 4.68   -01                                 1215900200022 
 7.162  -01 7.552  +00 4.48   -01                                 1215900200023 
 7.183  -01 6.146  +00 4.65   -01                                 1215900200024 
 7.205  -01 6.713  +00 4.70   -01                                 1215900200025 
 7.226  -01 6.566  +00 4.58   -01                                 1215900200026 
 7.248  -01 7.210  +00 4.56   -01                                 1215900200027 
 7.270  -01 7.320  +00 4.54   -01                                 1215900200028 
 7.288  -01 6.806  +00 4.42   -01                                 1215900200029 
 7.306  -01 7.789  +00 4.37   -01                                 1215900200030 
 7.325  -01 6.977  +00 4.34   -01                                 1215900200031 
 7.343  -01 7.110  +00 4.45   -01                                 1215900200032 
 7.361  -01 6.923  +00 4.32   -01                                 1215900200033 
 7.380  -01 6.944  +00 4.37   -01                                 1215900200034 
 7.402  -01 6.693  +00 4.56   -01                                 1215900200035 
 7.423  -01 6.610  +00 4.53   -01                                 1215900200036 
 7.445  -01 7.543  +00 4.46   -01                                 1215900200037 
 7.466  -01 7.183  +00 4.37   -01                                 1215900200038 
 7.488  -01 7.257  +00 4.40   -01                                 1215900200039 
 7.510  -01 7.459  +00 4.26   -01                                 1215900200040 
 7.532  -01 8.030  +00 4.20   -01                                 1215900200041 
 7.553  -01 6.890  +00 4.40   -01                                 1215900200042 
 7.575  -01 7.324  +00 4.24   -01                                 1215900200043 
 7.596  -01 7.251  +00 4.18   -01                                 1215900200044 
 7.618  -01 6.991  +00 4.06   -01                                 1215900200045 
 7.640  -01 6.871  +00 4.16   -01                                 1215900200046 
