ENTRY            12968   19870519                             00001296800000001 
SUBENT        12968001   19870519                             00001296800100001 
BIB                 12         35                                 1296800100002 
INSTITUTE  (1USAOHO)                                              1296800100003 
REFERENCE  (J,NP/A,453,429,8605)                                  1296800100004 
           (T,KOEHLER,8408)                                       1296800100005 
AUTHOR     (P.E.KOEHLER,H.D.KNOX,D.A.RESLER,R.O.LANE,             1296800100006 
           G.F.AUCHAMPAUGH)                                       1296800100007 
TITLE      STRUCTURE OF 19-O FROM MEASUREMENT AND R-MATRIX        1296800100008 
           ANALYSIS OF SIGMA(THETA) FOR 18-O(N,N)18-O AND         1296800100009 
           18-O(N,N') 18-O (1.98 MEV)                             1296800100010 
METHOD     (TOF)                                                  1296800100011 
INC-SOURCE (P-T) TRITIUM GAS CELL                                 1296800100012 
DETECTOR   (STANK) 5.0 CM THICK AND 11.25 CM IN DIAMETER          1296800100013 
SAMPLE     39.3 GRAMS ULTRAPURE WATER, WITH OXYGEN ISOTOPICALLY   1296800100014 
           ENRICHED TO 98.2 PERCENT, IN RIGHT-CIRCULAR CYLINDRICAL1296800100015 
           STAINLESS-STEEL CAN, 3.65CM IN DIAMETER AND HEIGHT     1296800100016 
CORRECTION FINITE GEOMETRY AND MULTIPLE SCATTERING USING MONTE    1296800100017 
           CARLO TECHNIQUES                                       1296800100018 
ERR-ANALYS TOTAL UNCERTAINTY OF 6 PERCENT FOR ELASTIC SCATTERING  1296800100019 
           AND 8 PERCENT FOR INELASTIC SCATTERING CROSS SECTION.  1296800100020 
           COMPONENTS OF TOTAL UNCERTAINTY ARE LISTED BELOW:      1296800100021 
           1 PERCENT DUE TO UNCERTAINTY IN DISTANCES BETWEEN THE  1296800100022 
           DETECTOR, SAMPLE AND SOURCE, 1 PERCENT DUE TO THE      1296800100023 
           UNCERTAINTY IN NUCLEI NUMBER, 1 PERCENT DUE TO THE     1296800100024 
           COUNTING STATISTICS IN THE DETECTOR PEAK SUM FOR THE   1296800100025 
           ELASTIC SCATTERING AND LESS THAN 3 PERCENT FOR THE     1296800100026 
           INELASTIC SCATTERING. 1 PERCENT DUE TO THE COUNTING    1296800100027 
           STATISTICS IN THE MONITOR PEAK SUM. UNCERTAINTY IN THE 1296800100028 
           RELATIVE EFFICIENCY WAS LESS THAN 2 PERCENT, INCLUDING 1296800100029 
           CHARGE NORMALIZATION ERROR AND GAS TARGET PRESSURE     1296800100030 
           VARIATION. UNCERTAINTY IN ZERO DEGREE YIELD IS LESS    1296800100031 
           THAN 1 PERCENT. UNCERTAINTY IN MULTIPLE SCATTERING AND 1296800100032 
           FINITE GEOMETRY CORRECTION IS ABOUT 3 PERCENT FOR THE  1296800100033 
           ELASTIC SCATTERING AND 5 PERCENT FOR THE INELASTIC.    1296800100034 
STATUS     DATA TAKEN FROM THESIS.                                1296800100035 
           (APRVD) H.D.KNOX, 87/5/18.                             1296800100036 
HISTORY    (870211C)                                              1296800100037 
ENDBIB              35          0                                 1296800100038 
NOCOMMON             0          0                                 1296800100039 
ENDSUBENT           38          0                                 1296800199999 
SUBENT        12968002   19870519                             00001296800200001 
BIB                  1          1                                 1296800200002 
REACTION   (8-O-18(N,EL)8-O-18,,DA)                               1296800200003 
ENDBIB               1          0                                 1296800200004 
NOCOMMON             0          0                                 1296800200005 
DATA                 4        463                                 1296800200006 
EN         ANG        DATA       DATA-ERR                         1296800200007 
MEV        ADEG       MB/SR      MB/SR                            1296800200008 
 5.07       20.9      296.3       17.3                            1296800200009 
 5.07       27.4      237.1       13.6                            1296800200010 
 5.07       53.4       61.1        3.4                            1296800200011 
 5.07       61.2       44.9        2.5                            1296800200012 
 5.07       76.0       47.5        2.6                            1296800200013 
 5.07       90.7       65.0        3.6                            1296800200014 
 5.07      105.1       74.2        4.1                            1296800200015 
 5.07      119.3       65.1        3.6                            1296800200016 
 5.07      133.4       44.7        2.4                            1296800200017 
 5.07      147.3       32.6        1.8                            1296800200018 
 5.07      158.6       30.9        1.6                            1296800200019 
 5.20       20.9      275.1       16.1                            1296800200020 
 5.20       27.4      239.8       13.8                            1296800200021 
 5.20       53.4       65.8        3.6                            1296800200022 
 5.20       61.2       47.0        2.6                            1296800200023 
 5.20       76.0       46.9        2.6                            1296800200024 
 5.20       90.7       59.4        3.3                            1296800200025 
 5.20      105.1       61.4        3.4                            1296800200026 
 5.20      119.3       52.6        2.9                            1296800200027 
 5.20      133.4       41.2        2.3                            1296800200028 
 5.20      147.3       34.6        1.9                            1296800200029 
 5.20      159.1       30.6        1.7                            1296800200030 
 5.30       21.0      264.2       15.6                            1296800200031 
 5.30       27.4      220.1       12.7                            1296800200032 
 5.30       53.4       68.2        3.8                            1296800200033 
 5.30       61.2       46.5        2.5                            1296800200034 
 5.30       76.0       45.6        2.5                            1296800200035 
 5.30       90.7       66.4        3.8                            1296800200036 
 5.30      105.1       68.5        3.8                            1296800200037 
 5.30      119.3       50.6        2.9                            1296800200038 
 5.30      133.4       32.0        1.7                            1296800200039 
 5.30      147.3       28.1        1.6                            1296800200040 
 5.30      158.6       38.3        2.1                            1296800200041 
 5.37       21.0      260.9       15.4                            1296800200042 
 5.37       27.4      216.8       12.4                            1296800200043 
 5.37       53.4       61.5        3.5                            1296800200044 
 5.37       61.2       39.7        2.2                            1296800200045 
 5.37       76.0       41.4        2.3                            1296800200046 
 5.37       90.7       67.8        3.9                            1296800200047 
 5.37      105.1       74.3        4.1                            1296800200048 
 5.37      119.3       56.8        3.1                            1296800200049 
 5.37      133.4       36.0        2.0                            1296800200050 
 5.37      147.4       34.2        1.9                            1296800200051 
 5.37      158.6       44.3        2.4                            1296800200052 
 5.46       21.0      233.5       13.7                            1296800200053 
 5.46       27.4      188.2       10.8                            1296800200054 
 5.46       50.3       62.1        3.4                            1296800200055 
 5.46       61.3       37.2        2.0                            1296800200056 
 5.46       76.0       46.1        2.6                            1296800200057 
 5.46       90.7       66.9        3.8                            1296800200058 
 5.46      105.1       66.5        3.7                            1296800200059 
 5.46      119.3       45.5        2.5                            1296800200060 
 5.46      133.4       28.2        1.6                            1296800200061 
 5.46      147.3       33.4        1.8                            1296800200062 
 5.46      159.1       53.3        3.0                            1296800200063 
 5.51       21.0      207.1       12.3                            1296800200064 
 5.51       27.4      175.8       10.2                            1296800200065 
 5.51       31.0      162.3        9.5                            1296800200066 
 5.51       53.4       57.9        3.3                            1296800200067 
 5.51       61.2       40.7        2.4                            1296800200068 
 5.51       76.0       40.0        2.3                            1296800200069 
 5.51       90.7       57.1        3.2                            1296800200070 
 5.51      105.1       59.1        3.4                            1296800200071 
 5.51      119.3       41.4        2.3                            1296800200072 
