ENTRY            10956   19811218                             00001095600000001 
SUBENT        10956001   19811218                             00001095600100001 
BIB                  8         12                                 1095600100002 
INSTITUTE  (1USARPI,1USAKAP,1USAIOW)                              1095600100003 
REFERENCE  (J,NSE,79,175,8110)                                    1095600100004 
           (W,LITTLE,8103) TABULATED DATA                         1095600100005 
AUTHOR     (R.C.LITTLE,R.C.BLOCK,D.R.HARRIS,R.E.SLOVACEK,         1095600100006 
           O.N.CARLSON)                                           1095600100007 
TITLE      THE NEUTRON CAPTURE AND TOTAL CROSS SECTION OF TH-232  1095600100008 
            FROM 0.006 TO 18 EV.                                  1095600100009 
FACILITY   (LINAC) RENSSELAER GAERTTNER LABORATORY                1095600100010 
METHOD     (TOF).                                                 1095600100011 
STATUS     APPROVED BY R.C.LITTLE, 81/11/30.                      1095600100012 
HISTORY    (810601C)                                              1095600100013 
           (811218A) BIB UPDATES.                                 1095600100014 
ENDBIB              12          0                                 1095600100015 
NOCOMMON             0          0                                 1095600100016 
ENDSUBENT           15          0                                 1095600199999 
SUBENT        10956002   19811218                             00001095600200001 
BIB                  9         17                                 1095600200002 
REACTION   (90-TH-232(N,TOT),,SIG,,AV)                            1095600200003 
SAMPLE     TWO SAMPLES USED, 0.05843 AND 0.14910 ATOMS/BARN       1095600200004 
            METALLIC SAMPLES.                                     1095600200005 
DETECTOR   (GLASD) LI-6 GLASS DETECTOR                            1095600200006 
METHOD     FLIGHT PATH IS 26.68-METERS. COMPUTER CONTROLLED       1095600200007 
            SAMPLE CHANGER USED. BACKGROUND DETERMINED WITH SAMPLE1095600200008 
            PACKAGE CONTAINING CD,IN,AU, AND W.                   1095600200009 
MONITOR    AVERAGE RESONANCE PARAMETERS USED IN ANALYSIS OF DATA  1095600200010 
            TAKEN FROM ENDF/B-V.                                  1095600200011 
ANALYSIS   (MLA) COMPUTER CODE MLEVL USED TO FIT DATA.            1095600200012 
CORRECTION CORRECTED FOR BACKGROUND AND DEADTIME.                 1095600200013 
ERR-ANALYS DATA ERROR GIVEN IS STATISTICAL ERROR PLUS SYSTEMATICS 1095600200014 
            FROM BACKGROUND AND SAMPLE THICKNESS UNCERTAINTY.     1095600200015 
           UNCERTAINTY IN SAMPLE THICKNESS ESTIMATED FROM         1095600200016 
            COMBINATION OF AREA-WEIGHT AND THICKNESS-DENSITY      1095600200017 
            METHODS.                                              1095600200018 
HISTORY    (811218A) BIB CORRECTIONS, ADDITIONS.                  1095600200019 
ENDBIB              17          0                                 1095600200020 
NOCOMMON             0          0                                 1095600200021 
DATA                 4        118                                 1095600200022 
EN-MIN     EN-MAX     DATA       DATA-ERR                         1095600200023 
EV         EV         B          B                                1095600200024 
  0.00617    0.00650   22.47      1.78                            1095600200025 
  0.00650    0.00687   22.97      1.53                            1095600200026 
  0.00687    0.00726   23.78      1.44                            1095600200027 
  0.00726    0.00769   21.00      1.06                            1095600200028 
  0.00769    0.00828   20.97      0.855                           1095600200029 
  0.00828    0.00894   21.35      0.782                           1095600200030 
  0.00894    0.00969   22.93      0.745                           1095600200031 
  0.00969    0.0105    23.23      0.626                           1095600200032 
  0.0105     0.0115    22.10      0.508                           1095600200033 
  0.0115     0.0126    21.38      0.416                           1095600200034 
  0.0126     0.0132    20.88      0.420                           1095600200035 
  0.0132     0.0138    20.33      0.365                           1095600200036 
  0.0138     0.0145    19.18      0.325                           1095600200037 
  0.0145     0.0153    19.42      0.313                           1095600200038 
  0.0153     0.0161    20.33      0.308                           1095600200039 
  0.0161     0.0170    20.75      0.301                           1095600200040 
  0.0170     0.0180    20.46      0.274                           1095600200041 
  0.0180     0.0190    19.74      0.243                           1095600200042 
  0.0190     0.0201    20.16      0.232                           1095600200043 
  0.0201     0.0214    19.54      0.207                           1095600200044 
  0.0214     0.0227    20.10      0.198                           1095600200045 
  0.0227     0.0242    19.60      0.182                           1095600200046 
  0.0242     0.0259    19.01      0.164                           1095600200047 
  0.0259     0.0277    18.58      0.152                           1095600200048 
  0.0277     0.0297    19.28      0.149                           1095600200049 
  0.0297     0.0319    19.00      0.140                           1095600200050 
  0.0319     0.0344    18.74      0.133                           1095600200051 
  0.0344     0.0372    18.42      0.126                           1095600200052 
  0.0372     0.0404    17.97      0.120                           1095600200053 
  0.0404     0.0440    18.03      0.118                           1095600200054 
  0.0440     0.0481    17.99      0.114                           1095600200055 
  0.0481     0.0528    17.59      0.111                           1095600200056 
  0.0528     0.0582    17.28      0.108                           1095600200057 
  0.0582     0.0645    17.16      0.106                           1095600200058 
  0.0645     0.0718    17.05      0.105                           1095600200059 
  0.0718     0.0805    16.60      0.103                           1095600200060 
  0.0805     0.0909    16.57      0.103                           1095600200061 
  0.0909     0.104     16.32      0.102                           1095600200062 
  0.104      0.107     16.11      0.123                           1095600200063 
  0.107      0.111     16.07      0.122                           1095600200064 
  0.111      0.115     16.09      0.123                           1095600200065 
  0.115      0.119     15.98      0.122                           1095600200066 
  0.119      0.123     15.83      0.123                           1095600200067 
  0.123      0.128     15.80      0.122                           1095600200068 
  0.128      0.133     15.64      0.123                           1095600200069 
  0.133      0.138     15.83      0.124                           1095600200070 
  0.138      0.143     15.53      0.123                           1095600200071 
  0.143      0.149     15.59      0.124                           1095600200072 
  0.149      0.155     15.39      0.124                           1095600200073 
  0.155      0.162     15.49      0.125                           1095600200074 
  0.162      0.169     15.32      0.125                           1095600200075 
  0.169      0.176     15.32      0.126                           1095600200076 
  0.176      0.184     15.29      0.126                           1095600200077 
  0.184      0.192     15.13      0.126                           1095600200078 
  0.192      0.202     15.25      0.127                           1095600200079 
  0.202      0.211     15.12      0.126                           1095600200080 
  0.211      0.222     14.93      0.126                           1095600200081 
  0.222      0.233     14.88      0.126                           1095600200082 
  0.233      0.245     14.92      0.126                           1095600200083 
  0.245      0.258     14.85      0.125                           1095600200084 
  0.258      0.272     14.64      0.124                           1095600200085 
  0.272      0.288     14.73      0.123                           1095600200086 
  0.288      0.304     14.68      0.122                           1095600200087 
  0.304      0.322     14.66      0.122                           1095600200088 
  0.322      0.342     14.66      0.120                           1095600200089 
  0.342      0.364     14.45      0.120                           1095600200090 
  0.364      0.388     14.27      0.118                           1095600200091 
  0.388      0.414     14.28      0.118                           1095600200092 
  0.414      0.443     14.17      0.111                           1095600200093 
  0.443      0.476     14.27      0.103                           1095600200094 
  0.476      0.512     14.02      0.080                           1095600200095 
  0.512      0.552     13.97      0.074                           1095600200096 
  0.552      0.597     13.84      0.069                           1095600200097 
  0.597      0.648     13.85      0.065                           1095600200098 
  0.648      0.705     13.76      0.063                           1095600200099 
  0.705      0.771     13.64      0.061                           1095600200100 
  0.771      0.846     13.55      0.060                           1095600200101 
  0.846      0.933     13.46      0.059                           1095600200102 
  0.933      0.981     13.44      0.065                           1095600200103 
  0.981      1.03      13.31      0.064                           1095600200104 
  1.03       1.09      13.33      0.064                           1095600200105 
  1.09       1.15      13.28      0.064                           1095600200106 
  1.15       1.22      13.21      0.064                           1095600200107 
  1.22       1.29      13.19      0.070                           1095600200108 
  1.29       1.37      13.21      0.070                           1095600200109 
  1.37       1.46      13.11      0.069                           1095600200110 
  1.46       1.56      12.97      0.068                           1095600200111 
  1.56       1.66      12.93      0.068                           1095600200112 
  1.66       1.78      12.95      0.067                           1095600200113 
  1.78       1.91      12.86      0.059                           1095600200114 
  1.91       2.05      12.74      0.058                           1095600200115 
  2.05       2.21      12.62      0.057                           1095600200116 
  2.21       2.39      12.68      0.056                           1095600200117 
  2.39       2.60      12.55      0.056                           1095600200118 
  2.60       2.83      12.56      0.056                           1095600200119 
  2.83       3.09      12.46      0.055                           1095600200120 
  3.09       3.39      12.44      0.055                           1095600200121 
  3.39       3.74      12.34      0.055                           1095600200122 
  3.74       4.15      12.17      0.056                           1095600200123 
  4.15       4.62      12.14      0.061                           1095600200124 
  4.62       4.89      12.19      0.067                           1095600200125 
  4.89       5.19      12.05      0.067                           1095600200126 
  5.19       5.51      12.02      0.066                           1095600200127 
  5.51       5.86      11.94      0.058                           1095600200128 
  5.86       6.24      11.86      0.057                           1095600200129 
  6.24       6.67      11.86      0.056                           1095600200130 
  6.67       7.14      11.72      0.056                           1095600200131 
  7.14       7.66      11.75      0.056                           1095600200132 
  7.66       8.24      11.71      0.055                           1095600200133 
  8.24       8.89      11.69      0.055                           1095600200134 
  8.89       9.62      11.48      0.055                           1095600200135 
  9.62      10.44      11.34      0.054                           1095600200136 
 10.44      11.37      11.31      0.054                           1095600200137 
 11.37      12.43      11.22      0.053                           1095600200138 
 12.43      13.65      11.13      0.053                           1095600200139 
 13.65      15.06      10.88      0.052                           1095600200140 
 15.06      16.70      10.70      0.052                           1095600200141 
 16.70      18.61      10.37      0.059                           1095600200142 
ENDDATA            120          0                                 1095600200143 
ENDSUBENT          142          0                                 1095600299999 
SUBENT        10956003   19811218                             00001095600300001 
BIB                  9         17                                 1095600300002 
REACTION   (90-TH-232(N,TOT),,SIG)                                1095600300003 
SAMPLE     TWO SAMPLES USED, 0.05843 AND 0.14910 ATOMS/BARN       1095600300004 
            METALLIC SAMPLES.                                     1095600300005 
DETECTOR   (GLASD) LI-6 GLASS DETECTOR                            1095600300006 
METHOD     FLIGHT PATH IS 26.68-METERS. COMPUTER CONTROLLED       1095600300007 
            SAMPLE CHANGER USED. BACKGROUND DETERMINED WITH SAMPLE1095600300008 
            PACKAGE CONTAINING CD,IN,AU, AND W.                   1095600300009 
MONITOR    AVERAGE RESONANCE PARAMETERS USED IN ANALYSIS OF DATA  1095600300010 
            TAKEN FROM ENDF/B-V.                                  1095600300011 
ANALYSIS   (MLA) COMPUTER CODE MLEVL USED TO FIT DATA.            1095600300012 
CORRECTION CORRECTED FOR BACKGROUND AND DEADTIME.                 1095600300013 
ERR-ANALYS DATA ERROR GIVEN IS STATISTICIAL ERROR PLUS SYSTEMATICS1095600300014 
            FROM BACKGROUND AND SAMPLE THICKNESS UNCERTAINTY.     1095600300015 
           UNCERTAINTY IN SAMPLE THICKNESS ESTIMATED FROM         1095600300016 
            COMBINATION OF AREA-WEIGHT AND THICKNESS-DENSITY      1095600300017 
            METHODS.                                              1095600300018 
HISTORY    (811218A) BIB CORRECTIONS, ADDITIONS.                  1095600300019 
ENDBIB              17          0                                 1095600300020 
NOCOMMON             0          0                                 1095600300021 
DATA                 3          1                                 1095600300022 
EN         DATA       DATA-ERR                                    1095600300023 
EV         B          B                                           1095600300024 
 0.0253     19.1       0.04                                       1095600300025 
ENDDATA              3          0                                 1095600300026 
ENDSUBENT           25          0                                 1095600399999 
SUBENT        10956004   19811218                             00001095600400001 
BIB                  9         18                                 1095600400002 
REACTION   (90-TH-232(N,G)90-TH-233,,SIG,,AV)                     1095600400003 
SAMPLE     APPROXIMATELY 25-GRAMS OF THO(2).                      1095600400004 
DETECTOR   (SCIN) 1.25-METER DIAMETER LIQUID SCINTILLATOR         1095600400005 
           (NAICR) RELATIVE NEUTRON FLUX DETERMINED WITH B(4)C-NAI1095600400006 
            DETECTOR PLACED AT 28.32-METERS.                      1095600400007 
MONITOR    CAPTURE CROSS SECTIONS NORMALIZED TO ENDF/B-V.         1095600400008 
METHOD     FLIGHT PATH OF 25.68-METERS. DAUGHTER PRODUCT          1095600400009 
            BACKGROUND REDUCED BY 2-3 ORDERS OF MAGNITUDE BY      1095600400010 
            CHEMICAL SEPARATION. MEASUREMENTS BEGUN IMMEDIATELY   1095600400011 
            AFTER SEPARATION.                                     1095600400012 
ANALYSIS   DATA FITTED USING COMBINATION OF FESHBACH-PORTER-      1095600400013 
            WEISSKOPF SCATTERING AND SUM-OF-SINGLE LEVELS CAPTURE 1095600400014 
            FORMALISM.                                            1095600400015 
CORRECTION CORRECTED FOR MULTIPLE SCATTERING, SELF-SHIELDING      1095600400016 
            IN SAMPLE AND BACKGROUND.                             1095600400017 
ERR-ANALYS DATA ERROR GIVEN IS STATISTICAL ERROR PLUS SYSTEMATICS 1095600400018 
            FROM BACKGROUND AND RELATIVE FLUX UNCERTAINTY.        1095600400019 
HISTORY    (811218A) BIB CORRECTIONS, ADDITIONS.                  1095600400020 
ENDBIB              18          0                                 1095600400021 
COMMON               2          3                                 1095600400022 
EN-NRM-MIN EN-NRM-MAX                                             1095600400023 
EV         EV                                                     1095600400024 
 0.1        0.3                                                   1095600400025 
ENDCOMMON            3          0                                 1095600400026 
DATA                 4        112                                 1095600400027 
EN-MIN     EN-MAX     DATA       DATA-ERR                         1095600400028 
EV         EV         B          B                                1095600400029 
  0.00894    0.00969   8.58       0.282                           1095600400030 
  0.00969    0.0105    9.18       0.248                           1095600400031 
  0.0105     0.0115    7.91       0.186                           1095600400032 
  0.0115     0.0126    8.59       0.171                           1095600400033 
  0.0126     0.0132    8.72       0.210                           1095600400034 
  0.0132     0.0138    7.55       0.187                           1095600400035 
  0.0138     0.0145    7.79       0.171                           1095600400036 
  0.0145     0.0153    8.00       0.161                           1095600400037 
  0.0153     0.0161    7.69       0.141                           1095600400038 
  0.0161     0.0170    7.38       0.135                           1095600400039 
  0.0170     0.0180    7.63       0.125                           1095600400040 
  0.0180     0.0190    7.23       0.112                           1095600400041 
  0.0190     0.0201    7.36       0.104                           1095600400042 
  0.0201     0.0214    6.81       0.092                           1095600400043 
  0.0214     0.0227    6.87       0.086                           1095600400044 
  0.0227     0.0242    6.50       0.075                           1095600400045 
  0.0242     0.0259    6.41       0.070                           1095600400046 
  0.0259     0.0277    6.30       0.065                           1095600400047 
  0.0277     0.0297    6.15       0.059                           1095600400048 
  0.0297     0.0319    6.15       0.054                           1095600400049 
  0.0319     0.0344    5.88       0.049                           1095600400050 
  0.0344     0.0372    5.61       0.045                           1095600400051 
  0.0372     0.0404    5.45       0.041                           1095600400052 
  0.0404     0.0440    5.20       0.037                           1095600400053 
  0.0440     0.0481    5.05       0.034                           1095600400054 
  0.0481     0.0528    4.92       0.032                           1095600400055 
  0.0528     0.0582    4.65       0.029                           1095600400056 
  0.0582     0.0645    4.49       0.027                           1095600400057 
  0.0645     0.0718    4.38       0.026                           1095600400058 
  0.0718     0.0805    4.05       0.024                           1095600400059 
  0.0805     0.0909    3.84       0.023                           1095600400060 
  0.0909     0.104     3.72       0.024                           1095600400061 
  0.104      0.107     3.66       0.047                           1095600400062 
  0.107      0.111     3.58       0.047                           1095600400063 
  0.111      0.115     3.44       0.047                           1095600400064 
  0.115      0.119     3.43       0.048                           1095600400065 
  0.119      0.123     3.34       0.049                           1095600400066 
  0.123      0.128     3.48       0.050                           1095600400067 
  0.128      0.133     3.11       0.049                           1095600400068 
  0.133      0.138     3.02       0.050                           1095600400069 
  0.138      0.143     3.13       0.051                           1095600400070 
  0.143      0.149     3.09       0.053                           1095600400071 
  0.149      0.155     2.94       0.054                           1095600400072 
  0.155      0.162     2.93       0.056                           1095600400073 
  0.162      0.169     2.93       0.057                           1095600400074 
  0.169      0.176     2.78       0.058                           1095600400075 
  0.176      0.184     2.82       0.060                           1095600400076 
  0.184      0.192     2.58       0.061                           1095600400077 
  0.192      0.202     2.56       0.063                           1095600400078 
  0.202      0.211     2.73       0.065                           1095600400079 
  0.211      0.222     2.55       0.066                           1095600400080 
  0.222      0.233     2.46       0.065                           1095600400081 
  0.233      0.245     2.38       0.065                           1095600400082 
  0.245      0.258     2.34       0.064                           1095600400083 
  0.258      0.272     2.03       0.062                           1095600400084 
  0.272      0.288     2.08       0.061                           1095600400085 
  0.288      0.304     2.13       0.060                           1095600400086 
  0.304      0.322     1.90       0.057                           1095600400087 
  0.322      0.342     1.94       0.058                           1095600400088 
  0.342      0.364     1.96       0.057                           1095600400089 
  0.364      0.388     1.90       0.056                           1095600400090 
  0.388      0.414     1.85       0.055                           1095600400091 
  0.414      0.443     1.77       0.054                           1095600400092 
  0.443      0.476     1.61       0.053                           1095600400093 
  0.476      0.512     1.64       0.052                           1095600400094 
  0.512      0.552     1.57       0.051                           1095600400095 
  0.552      0.597     1.41       0.048                           1095600400096 
  0.597      0.648     1.55       0.047                           1095600400097 
  0.648      0.705     1.34       0.045                           1095600400098 
  0.705      0.771     1.23       0.030                           1095600400099 
  0.771      0.846     1.15       0.027                           1095600400100 
  0.846      0.933     1.08       0.025                           1095600400101 
  0.933      0.981     1.01       0.033                           1095600400102 
  0.981      1.03      0.964      0.031                           1095600400103 
  1.03       1.09      1.09       0.031                           1095600400104 
  1.09       1.15      1.03       0.030                           1095600400105 
  1.15       1.22      0.939      0.029                           1095600400106 
  1.22       1.29      0.874      0.028                           1095600400107 
  1.29       1.37      0.728      0.027                           1095600400108 
  1.37       1.46      0.901      0.026                           1095600400109 
  1.46       1.56      0.777      0.025                           1095600400110 
  1.56       1.66      0.783      0.024                           1095600400111 
  1.66       1.78      0.769      0.023                           1095600400112 
  1.78       1.91      0.672      0.023                           1095600400113 
  1.91       2.05      0.632      0.022                           1095600400114 
  2.05       2.21      0.627      0.021                           1095600400115 
  2.21       2.39      0.563      0.020                           1095600400116 
  2.39       2.60      0.662      0.020                           1095600400117 
  2.60       2.83      0.506      0.019                           1095600400118 
  2.83       3.09      0.552      0.019                           1095600400119 
  3.09       3.39      0.569      0.018                           1095600400120 
  3.39       3.74      0.447      0.017                           1095600400121 
  3.74       4.15      0.460      0.016                           1095600400122 
