ENTRY            11029   19820106                             00001102900000001 
SUBENT        11029001   19820106                             00001102900100001 
BIB                  6          7                                 1102900100002 
INSTITUTE  (1USAGA)                                               1102900100003 
REFERENCE  (J,NSE,31,254,68)                                      1102900100004 
AUTHOR     (J.R.BEYSTER)                                          1102900100005 
TITLE      NEUTRON SCATTERING FROM LIGHT WATER.                   1102900100006 
STATUS     (SCSRS)                                                1102900100007 
HISTORY    (760628T) TRANSLATED FROM SCISRS                       1102900100008 
           (820106A) CONVERTED TO REACTION FORMALISM              1102900100009 
ENDBIB               7          0                                 1102900100010 
NOCOMMON             0          0                                 1102900100011 
ENDSUBENT           10          0                                 1102900199999 
SUBENT        11029002   19840123                             00001102900200001 
BIB                  2          2                                 1102900200002 
REACTION   (1-H-WTR(N,SCT),,DA)                                   1102900200003 
HISTORY    (840123A) REACTION CORRECTED                           1102900200004 
ENDBIB               2          0                                 1102900200005 
NOCOMMON             0          0                                 1102900200006 
DATA                 3       1044                                 1102900200007 
EN         COS-CM     DATA                                        1102900200008 
MEV        NO-DIM     MB/SR                                       1102900200009 
 6.3    -09 0.98481    1.49   +04                                 1102900200010 
 6.3    -09 0.96593    1.37   +04                                 1102900200011 
 6.3    -09 0.93969    1.38   +04                                 1102900200012 
 6.3    -09 0.90631    1.38   +04                                 1102900200013 
 6.3    -09 0.86603    1.46   +04                                 1102900200014 
 6.3    -09 0.81915    1.40   +04                                 1102900200015 
 6.3    -09 0.76604    1.39   +04                                 1102900200016 
 6.3    -09 0.70711    1.32   +04                                 1102900200017 
 6.3    -09 0.64279    1.39   +04                                 1102900200018 
 6.3    -09 0.57358    1.39   +04                                 1102900200019 
 6.3    -09 0.50000    1.30   +04                                 1102900200020 
 6.3    -09 0.42262    1.28   +04                                 1102900200021 
 6.3    -09 0.34202    1.22   +04                                 1102900200022 
 6.3    -09 0.25882    1.23   +04                                 1102900200023 
 6.3    -09 0.17365    1.19   +04                                 1102900200024 
 6.3    -09 0.08716    1.14   +04                                 1102900200025 
 6.3    -09 0.00000    1.15   +04                                 1102900200026 
 6.3    -09-0.1908     1.18   +04                                 1102900200027 
 6.3    -09-0.2588     1.18   +04                                 1102900200028 
 6.3    -09-0.3420     1.26   +04                                 1102900200029 
 6.3    -09-0.4226     1.22   +04                                 1102900200030 
 6.3    -09-0.5000     1.15   +04                                 1102900200031 
 6.3    -09-0.5736     1.17   +04                                 1102900200032 
 6.3    -09-0.6428     1.08   +04                                 1102900200033 
 6.3    -09-0.7071     1.14   +04                                 1102900200034 
 6.3    -09-0.7660     1.04   +04                                 1102900200035 
 6.3    -09-0.8192     1.04   +04                                 1102900200036 
 6.3    -09-0.8660     1.06   +04                                 1102900200037 
 6.3    -09-0.9063     1.16   +04                                 1102900200038 
 9.1    -09 0.98481    1.400  +04                                 1102900200039 
 9.1    -09 0.96593    1.33   +04                                 1102900200040 
 9.1    -09 0.93969    1.33   +04                                 1102900200041 
 9.1    -09 0.90631    1.34   +04                                 1102900200042 
 9.1    -09 0.86603    1.38   +04                                 1102900200043 
 9.1    -09 0.81915    1.36   +04                                 1102900200044 
 9.1    -09 0.76604    1.34   +04                                 1102900200045 
 9.1    -09 0.70711    1.290  +04                                 1102900200046 
 9.1    -09 0.64279    1.29   +04                                 1102900200047 
 9.1    -09 0.57358    1.26   +04                                 1102900200048 
 9.1    -09 0.50000    1.26   +04                                 1102900200049 
 9.1    -09 0.42262    1.25   +04                                 1102900200050 
 9.1    -09 0.34202    1.19   +04                                 1102900200051 
 9.1    -09 0.25882    1.180  +04                                 1102900200052 
 9.1    -09 0.17365    1.14   +04                                 1102900200053 
 9.1    -09 0.08716    1.09   +04                                 1102900200054 
 9.1    -09 0.00000    1.070  +04                                 1102900200055 
 9.1    -09-0.1908     1.14   +04                                 1102900200056 
 9.1    -09-0.2588     1.10   +04                                 1102900200057 
 9.1    -09-0.3420     1.10   +04                                 1102900200058 
 9.1    -09-0.4226     1.13   +04                                 1102900200059 
 9.1    -09-0.5000     1.050  +04                                 1102900200060 
 9.1    -09-0.5736     1.05   +04                                 1102900200061 
 9.1    -09-0.6428     9.7    +03                                 1102900200062 
 9.1    -09-0.7071     1.00   +04                                 1102900200063 
 9.1    -09-0.7660     9.4    +03                                 1102900200064 
 9.1    -09-0.8192     9.9    +03                                 1102900200065 
 9.1    -09-0.8660     9.7    +03                                 1102900200066 
 9.1    -09-0.9063     1.03   +04                                 1102900200067 
 1.23   -08 0.98481    1.31   +04                                 1102900200068 
 1.23   -08 0.96593    1.29   +04                                 1102900200069 
 1.23   -08 0.93969    1.28   +04                                 1102900200070 
 1.23   -08 0.90631    1.29   +04                                 1102900200071 
 1.23   -08 0.86603    1.33   +04                                 1102900200072 
 1.23   -08 0.81915    1.30   +04                                 1102900200073 
 1.23   -08 0.76604    1.29   +04                                 1102900200074 
 1.23   -08 0.70711    1.25   +04                                 1102900200075 
 1.23   -08 0.64279    1.23   +04                                 1102900200076 
 1.23   -08 0.57358    1.20   +04                                 1102900200077 
 1.23   -08 0.50000    1.20   +04                                 1102900200078 
 1.23   -08 0.42262    1.19   +04                                 1102900200079 
 1.23   -08 0.34202    1.14   +04                                 1102900200080 
 1.23   -08 0.25882    1.11   +04                                 1102900200081 
 1.23   -08 0.17365    1.07   +04                                 1102900200082 
 1.23   -08 0.08716    1.02   +04                                 1102900200083 
 1.23   -08 0.00000    1.06   +04                                 1102900200084 
 1.23   -08-0.1908     1.06   +04                                 1102900200085 
 1.23   -08-0.2588     1.02   +04                                 1102900200086 
 1.23   -08-0.3420     9.9    +03                                 1102900200087 
 1.23   -08-0.4226     1.01   +04                                 1102900200088 
 1.23   -08-0.5000     9.5    +03                                 1102900200089 
 1.23   -08-0.5736     9.4    +03                                 1102900200090 
 1.23   -08-0.6428     8.8    +03                                 1102900200091 
 1.23   -08-0.7071     8.9    +03                                 1102900200092 
 1.23   -08-0.7660     8.4    +03                                 1102900200093 
 1.23   -08-0.8192     8.9    +03                                 1102900200094 
 1.23   -08-0.8660     8.5    +03                                 1102900200095 
 1.23   -08-0.9063     9.2    +03                                 1102900200096 
 1.69   -08 0.98481    1.24   +04                                 1102900200097 
 1.69   -08 0.96593    1.25   +04                                 1102900200098 
 1.69   -08 0.93969    1.23   +04                                 1102900200099 
 1.69   -08 0.90631    1.24   +04                                 1102900200100 
 1.69   -08 0.86603    1.27   +04                                 1102900200101 
 1.69   -08 0.81915    1.25   +04                                 1102900200102 
 1.69   -08 0.76604    1.23   +04                                 1102900200103 
 1.69   -08 0.70711    1.20   +04                                 1102900200104 
 1.69   -08 0.64279    1.18   +04                                 1102900200105 
 1.69   -08 0.57358    1.15   +04                                 1102900200106 
 1.69   -08 0.50000    1.14   +04                                 1102900200107 
 1.69   -08 0.42262    1.12   +04                                 1102900200108 
 1.69   -08 0.34202    1.07   +04                                 1102900200109 
 1.69   -08 0.25882    1.03   +04                                 1102900200110 
 1.69   -08 0.17365    9.8    +03                                 1102900200111 
 1.69   -08 0.08716    9.5    +03                                 1102900200112 
 1.69   -08 0.00000    9.6    +03                                 1102900200113 
 1.69   -08-0.1908     9.7    +03                                 1102900200114 
 1.69   -08-0.2588     9.2    +03                                 1102900200115 
 1.69   -08-0.3420     9.0    +03                                 1102900200116 
 1.69   -08-0.4226     8.9    +03                                 1102900200117 
 1.69   -08-0.5000     8.7    +03                                 1102900200118 
 1.69   -08-0.5736     8.4    +03                                 1102900200119 
 1.69   -08-0.6428     7.9    +03                                 1102900200120 
 1.69   -08-0.7071     8.1    +03                                 1102900200121 
 1.69   -08-0.7660     7.5    +03                                 1102900200122 
