ENTRY            11682   19831011                             00001168200000001 
SUBENT        11682001   19831011                             00001168200100001 
BIB                  6          9                                 1168200100002 
INSTITUTE  (1USAANL)                                              1168200100003 
REFERENCE  (J,BAP,12,473(AH1),67)                                 1168200100004 
           (W,ELWYN,7001) TABULATED DATA                          1168200100005 
AUTHOR     (A.J.ELWYN,J.E.MONAHAN,R.O.LANE)                       1168200100006 
TITLE      POSSIBLE INTERMEDIATE RESONANCE STRUCTURE IN THE       1168200100007 
           SCATTERING OF NEUTRONS BY CHROMIUM.                    1168200100008 
STATUS     (SCSRS)                                                1168200100009 
HISTORY    (760730T) TRANSLATED FROM SCISRS                       1168200100010 
           (831011A) CONVERTED TO REACTION FORMALISM              1168200100011 
ENDBIB               9          0                                 1168200100012 
NOCOMMON             0          0                                 1168200100013 
ENDSUBENT           12          0                                 1168200199999 
SUBENT        11682002   19831011                             00001168200200001 
BIB                  2          2                                 1168200200002 
REACTION   (24-CR-0(N,EL),,DA)                                    1168200200003 
MONITOR    (6-C-0(N,EL),,SIG)                                     1168200200004 
ENDBIB               2          0                                 1168200200005 
COMMON               1          3                                 1168200200006 
EN-RSL                                                            1168200200007 
MEV                                                               1168200200008 
 2.0    -02                                                       1168200200009 
ENDCOMMON            3          0                                 1168200200010 
DATA                 4        210                                 1168200200011 
EN         COS-CM     DATA       DATA-ERR                         1168200200012 
MEV        NO-DIM     MB/SR      MB/SR                            1168200200013 
 4.10   -01-0.9298     3.89   +02 3.     +00                      1168200200038 
 4.25   -01 0.92450    5.28   +02 3.     +00                      1168200200039 
 4.25   -01 0.54610    4.21   +02 2.     +00                      1168200200040 
 4.25   -01-0.0192     2.95   +02 2.     +00                      1168200200041 
 4.25   -01-0.5721     2.72   +02 2.     +00                      1168200200042 
 4.25   -01-0.9298     3.14   +02 3.     +00                      1168200200043 
 4.40   -01 0.92450    4.68   +02 3.     +00                      1168200200044 
 4.40   -01 0.54610    3.13   +02 2.     +00                      1168200200045 
 4.40   -01-0.0192     1.91   +02 1.     +00                      1168200200046 
 4.40   -01-0.5721     1.62   +02 1.     +00                      1168200200047 
 4.40   -01-0.9298     2.14   +02 2.     +00                      1168200200048 
 4.55   -01 0.92450    4.00   +02 3.     +00                      1168200200049 
 4.55   -01 0.54610    2.83   +02 2.     +00                      1168200200050 
 4.55   -01-0.0192     2.09   +02 2.     +00                      1168200200051 
 4.55   -01-0.5721     2.20   +02 2.     +00                      1168200200052 
 4.55   -01-0.9298     2.64   +02 2.     +00                      1168200200053 
 4.70   -01 0.92450    5.37   +02 3.     +00                      1168200200054 
 4.70   -01 0.54610    4.15   +02 2.     +00                      1168200200055 
 4.70   -01-0.0192     3.10   +02 2.     +00                      1168200200056 
 4.70   -01-0.5721     2.93   +02 2.     +00                      1168200200057 
 4.70   -01-0.9298     3.23   +02 3.     +00                      1168200200058 
 4.85   -01 0.92450    5.77   +02 3.     +00                      1168200200059 
 4.85   -01 0.54610    4.30   +02 3.     +00                      1168200200060 
 4.85   -01-0.0192     2.86   +02 2.     +00                      1168200200061 
 4.85   -01-0.5721     2.52   +02 2.     +00                      1168200200062 
 4.85   -01-0.9298     2.92   +02 3.     +00                      1168200200063 
 5.00   -01 0.92450    5.48   +02 3.     +00                      1168200200064 
 5.00   -01 0.54610    3.91   +02 2.     +00                      1168200200065 
 5.00   -01-0.0192     2.47   +02 2.     +00                      1168200200066 
 5.00   -01-0.5721     2.00   +02 2.     +00                      1168200200067 
 5.00   -01-0.9298     2.30   +02 3.     +00                      1168200200068 
 5.15   -01 0.92450    3.97   +02 2.     +00                      1168200200069 
 5.15   -01 0.54610    2.77   +02 2.     +00                      1168200200070 
 5.15   -01-0.0192     1.51   +02 1.     +00                      1168200200071 
 5.15   -01-0.5721     1.19   +02 1.     +00                      1168200200072 
 5.15   -01-0.9298     1.40   +02 2.     +00                      1168200200073 
 5.30   -01 0.92450    4.81   +02 3.     +00                      1168200200074 
 5.30   -01 0.54610    3.20   +02 2.     +00                      1168200200075 
 5.30   -01-0.0192     2.11   +02 2.     +00                      1168200200076 
 5.30   -01-0.5721     2.26   +02 2.     +00                      1168200200077 
 5.30   -01-0.9298     3.16   +02 3.     +00                      1168200200078 
 5.45   -01 0.92450    5.64   +02 3.     +00                      1168200200079 
 5.45   -01 0.54610    3.71   +02 2.     +00                      1168200200080 
 5.45   -01-0.0192     2.31   +02 2.     +00                      1168200200081 
 5.45   -01-0.5721     2.15   +02 2.     +00                      1168200200082 
 5.45   -01-0.9298     2.89   +02 3.     +00                      1168200200083 
 5.60   -01 0.92450    5.06   +02 3.     +00                      1168200200084 
 5.60   -01 0.54610    3.44   +02 2.     +00                      1168200200085 
 5.60   -01-0.0192     1.98   +02 2.     +00                      1168200200086 
 5.60   -01-0.5721     1.59   +02 1.     +00                      1168200200087 
 5.60   -01-0.9298     2.10   +02 3.     +00                      1168200200088 
 5.75   -01 0.92450    5.09   +02 3.     +00                      1168200200089 
 5.75   -01 0.54610    2.96   +02 2.     +00                      1168200200090 
 5.75   -01-0.0192     1.60   +02 1.     +00                      1168200200091 
 5.75   -01-0.5721     1.34   +02 1.     +00                      1168200200092 
 5.75   -01-0.9298     2.16   +02 2.     +00                      1168200200093 
 5.90   -01 0.92450    3.77   +02 2.     +00                      1168200200094 
 5.90   -01 0.54610    2.17   +02 2.     +00                      1168200200095 
 5.90   -01-0.0192     1.10   +02 1.     +00                      1168200200096 
 5.90   -01-0.5721     1.15   +02 1.     +00                      1168200200097 
 5.90   -01-0.9298     1.69   +02 2.     +00                      1168200200098 
 6.05   -01 0.92450    3.69   +02 2.     +00                      1168200200099 
 6.05   -01 0.54610    2.24   +02 2.     +00                      1168200200100 
 6.05   -01-0.0192     1.63   +02 1.     +00                      1168200200101 
 6.05   -01-0.5721     2.14   +02 2.     +00                      1168200200102 
 6.05   -01-0.9298     3.16   +02 3.     +00                      1168200200103 
 6.20   -01 0.92450    5.33   +02 3.     +00                      1168200200104 
 6.20   -01 0.54610    3.56   +02 2.     +00                      1168200200105 
 6.20   -01-0.0192     2.58   +02 2.     +00                      1168200200106 
 6.20   -01-0.5721     2.92   +02 2.     +00                      1168200200107 
 6.20   -01-0.9298     3.91   +02 3.     +00                      1168200200108 
 6.35   -01 0.92450    6.82   +02 3.     +00                      1168200200109 
 6.35   -01 0.54610    4.39   +02 2.     +00                      1168200200110 
 6.35   -01-0.0192     2.55   +02 2.     +00                      1168200200111 
 6.35   -01-0.5721     2.29   +02 2.     +00                      1168200200112 
 6.35   -01-0.9298     3.14   +02 3.     +00                      1168200200113 
 6.50   -01 0.92450    5.95   +02 3.     +00                      1168200200114 
 6.50   -01 0.54610    3.75   +02 2.     +00                      1168200200115 
 6.50   -01-0.0192     1.91   +02 2.     +00                      1168200200116 
 6.50   -01-0.5721     1.49   +02 1.     +00                      1168200200117 
 6.50   -01-0.9298     1.98   +02 3.     +00                      1168200200118 
 6.65   -01 0.92450    4.54   +02 3.     +00                      1168200200119 
 6.65   -01 0.54610    2.95   +02 2.     +00                      1168200200120 
 6.65   -01-0.0192     1.50   +02 2.     +00                      1168200200121 
 6.65   -01-0.5721     1.05   +02 1.     +00                      1168200200122 
 6.65   -01-0.9298     1.28   +02 2.     +00                      1168200200123 
 6.80   -01 0.92450    3.99   +02 2.     +00                      1168200200124 
 6.80   -01 0.54610    2.48   +02 2.     +00                      1168200200125 
 6.80   -01-0.0192     1.21   +02 1.     +00                      1168200200126 
 6.80   -01-0.5721     8.3    +01 1.     +00                      1168200200127 
 6.80   -01-0.9298     1.20   +02 2.     +00                      1168200200128 
 6.95   -01 0.92450    4.03   +02 3.     +00                      1168200200129 
 6.95   -01 0.54610    2.07   +02 2.     +00                      1168200200130 
 6.95   -01-0.0192     1.48   +02 1.     +00                      1168200200131 
 6.95   -01-0.5721     1.53   +02 1.     +00                      1168200200132 
 6.95   -01-0.9298     1.68   +02 3.     +00                      1168200200133 
 7.10   -01 0.92450    3.80   +02 3.     +00                      1168200200134 
 7.10   -01 0.54610    2.16   +02 2.     +00                      1168200200135 
 7.10   -01-0.0192     1.24   +02 1.     +00                      1168200200136 
 7.10   -01-0.5721     1.27   +02 1.     +00                      1168200200137 
 7.10   -01-0.9298     1.62   +02 3.     +00                      1168200200138 
 7.25   -01 0.92450    3.60   +02 2.     +00                      1168200200139 
 7.25   -01 0.54610    1.98   +02 2.     +00                      1168200200140 
 7.25   -01-0.0192     1.12   +02 1.     +00                      1168200200141 
 7.25   -01-0.5721     1.62   +02 2.     +00                      1168200200142 
 7.25   -01-0.9298     2.85   +02 3.     +00                      1168200200143 
 7.40   -01 0.92450    5.53   +02 3.     +00                      1168200200144 
 7.40   -01 0.54610    2.78   +02 2.     +00                      1168200200145 
 7.40   -01-0.0192     1.58   +02 1.     +00                      1168200200146 
 7.40   -01-0.5721     2.52   +02 2.     +00                      1168200200147 
 7.40   -01-0.9298     4.54   +02 4.     +00                      1168200200148 
 7.55   -01 0.92450    5.72   +02 3.     +00                      1168200200149 
 7.55   -01 0.54610    2.92   +02 2.     +00                      1168200200150 
 7.55   -01-0.0192     1.59   +02 1.     +00                      1168200200151 
 7.55   -01-0.5721     2.04   +02 2.     +00                      1168200200152 
 7.55   -01-0.9298     3.17   +02 4.     +00                      1168200200153 
 7.70   -01 0.92450    4.72   +02 3.     +00                      1168200200154 
 7.70   -01 0.54610    2.63   +02 2.     +00                      1168200200155 
 7.70   -01-0.0192     1.43   +02 1.     +00                      1168200200156 
 7.70   -01-0.5721     1.61   +02 2.     +00                      1168200200157 
 7.70   -01-0.9298     2.29   +02 3.     +00                      1168200200158 
 7.85   -01 0.92450    4.11   +02 3.     +00                      1168200200159 
 7.85   -01 0.54610    2.35   +02 2.     +00                      1168200200160 
 7.85   -01-0.0192     1.38   +02 1.     +00                      1168200200161 
 7.85   -01-0.5721     1.66   +02 2.     +00                      1168200200162 
 7.85   -01-0.9298     2.66   +02 4.     +00                      1168200200163 
 8.00   -01 0.92450    5.49   +02 3.     +00                      1168200200164 
 8.00   -01 0.54610    3.28   +02 2.     +00                      1168200200165 
 8.00   -01-0.0192     1.95   +02 2.     +00                      1168200200166 
 8.00   -01-0.5721     1.97   +02 2.     +00                      1168200200167 
 8.00   -01-0.9298     2.82   +02 4.     +00                      1168200200168 
 8.15   -01 0.92450    5.37   +02 3.     +00                      1168200200169 
 8.15   -01 0.54610    3.46   +02 2.     +00                      1168200200170 
 8.15   -01-0.0192     1.84   +02 2.     +00                      1168200200171 
 8.15   -01-0.5721     1.59   +02 2.     +00                      1168200200172 
 8.15   -01-0.9298     2.15   +02 4.     +00                      1168200200173 
 8.30   -01 0.92450    4.67   +02 3.     +00                      1168200200174 
 8.30   -01 0.54610    3.03   +02 2.     +00                      1168200200175 
 8.30   -01-0.0192     1.57   +02 1.     +00                      1168200200176 
 8.30   -01-0.5721     1.35   +02 1.     +00                      1168200200177 
 8.30   -01-0.9298     2.02   +02 4.     +00                      1168200200178 
 8.45   -01 0.92450    4.57   +02 3.     +00                      1168200200179 
 8.45   -01 0.54610    2.98   +02 2.     +00                      1168200200180 
 8.45   -01-0.0192     1.68   +02 2.     +00                      1168200200181 
 8.45   -01-0.5721     1.46   +02 2.     +00                      1168200200182 
 8.45   -01-0.9298     2.39   +02 4.     +00                      1168200200183 
 8.60   -01 0.92450    5.29   +02 3.     +00                      1168200200184 
 8.60   -01 0.54610    2.92   +02 2.     +00                      1168200200185 
 8.60   -01-0.0192     1.67   +02 2.     +00                      1168200200186 
 8.60   -01-0.5721     1.87   +02 2.     +00                      1168200200187 
 8.60   -01-0.9298     2.93   +02 4.     +00                      1168200200188 
 8.75   -01 0.92450    5.41   +02 3.     +00                      1168200200189 
 8.75   -01 0.54610    2.87   +02 2.     +00                      1168200200190 
 8.75   -01-0.0192     1.47   +02 1.     +00                      1168200200191 
 8.75   -01-0.5721     1.96   +02 2.     +00                      1168200200192 
 8.75   -01-0.9298     3.26   +02 4.     +00                      1168200200193 
 8.90   -01 0.92450    6.70   +02 4.     +00                      1168200200194 
 8.90   -01 0.54610    3.21   +02 2.     +00                      1168200200195 
 8.90   -01-0.0192     1.52   +02 1.     +00                      1168200200196 
 8.90   -01-0.5721     2.39   +02 2.     +00                      1168200200197 
 8.90   -01-0.9298     4.70   +02 4.     +00                      1168200200198 
 9.05   -01 0.92450    7.55   +02 4.     +00                      1168200200199 
 9.05   -01 0.54610    3.45   +02 2.     +00                      1168200200200 
 9.05   -01-0.0192     1.66   +02 2.     +00                      1168200200201 
 9.05   -01-0.5721     2.11   +02 2.     +00                      1168200200202 
 9.05   -01-0.9298     3.96   +02 4.     +00                      1168200200203 
 9.20   -01 0.92450    6.41   +02 4.     +00                      1168200200204 
 9.20   -01 0.54610    3.02   +02 2.     +00                      1168200200205 
 9.20   -01-0.0192     1.32   +02 1.     +00                      1168200200206 
 9.20   -01-0.5721     1.54   +02 1.     +00                      1168200200207 
 9.20   -01-0.9298     2.39   +02 4.     +00                      1168200200208 
 9.35   -01 0.92450    5.71   +02 3.     +00                      1168200200209 
 9.35   -01 0.54610    2.65   +02 2.     +00                      1168200200210 
 9.35   -01-0.0192     1.12   +02 1.     +00                      1168200200211 
 9.35   -01-0.5721     1.37   +02 1.     +00                      1168200200212 
 9.35   -01-0.9298     2.30   +02 4.     +00                      1168200200213 
 9.50   -01 0.92450    5.15   +02 3.     +00                      1168200200214 
 9.50   -01 0.54610    2.22   +02 2.     +00                      1168200200215 
 9.50   -01-0.0192     1.20   +02 1.     +00                      1168200200216 
 9.50   -01-0.5721     1.83   +02 2.     +00                      1168200200217 
 9.50   -01-0.9298     3.07   +02 4.     +00                      1168200200218 
 9.65   -01 0.92450    5.98   +02 4.     +00                      1168200200219 
 9.65   -01 0.54610    2.70   +02 2.     +00                      1168200200220 
 9.65   -01-0.0192     1.58   +02 2.     +00                      1168200200221 
 9.65   -01-0.5721     2.26   +02 2.     +00                      1168200200222 
 9.65   -01-0.9298     3.58   +02 5.     +00                      1168200200223 
ENDDATA            212          0                                 1168200200224 
ENDSUBENT          223          0                                 1168200299999 
ENDENTRY             2          0                                 1168299999999 
