ENTRY            13522   19960709                             00001352200000001 
SUBENT        13522001   19960709                             00001352200100001 
BIB                 13         22                                 1352200100002 
INSTITUTE  (1USADAV)                                              1352200100003 
REFERENCE  (J,PR/C,53,237,9601)                                   1352200100004 
AUTHOR     (E.L.HJORT,F.P.BRADY,J.R.DRUMMOND,B.MC EACHERN,        1352200100005 
           J.H.OSBORNE,J.L.ROMERO,D.S.SORENSON,H.H.K.TANG)        1352200100006 
TITLE      Measurements at 65 MeV Fe, Sn, and Pb(n,n'x) continuum 1352200100007 
            cross sections                                        1352200100008 
FACILITY   (ISOCY,1USADAV)                                        1352200100009 
INC-SOURCE (P-LI7)                                                1352200100010 
METHOD     (TOF)                                                  1352200100011 
DETECTOR   (PROPC) Multiwire proportional counter to determine    1352200100012 
            trajectory of scattered protons                       1352200100013 
           (TELES,SCIN,NAICR) NE102 plastic scintllator for delta 1352200100014 
            E detector; NaI(Tl) crystal for E detector            1352200100015 
MONITOR    (1-H-1(N,EL)1-H-1,,SIG) CH(2) converter                1352200100016 
CORRECTION Corrected for:                                         1352200100017 
           - background                                           1352200100018 
           - energy dependent effects                             1352200100019 
ERR-ANALYS (DATA-ERR) Statistical uncertainties                   1352200100020 
STATUS     Data taken from thesis, Hjort (1990)                   1352200100021 
           No reply to author proof from F.P.Brady or E.L.Hjort   1352200100022 
HISTORY    (911030C)                                              1352200100023 
           (960416A) Reference corrected, converted to lower case.1352200100024 
ENDBIB              22          0                                 1352200100025 
COMMON               2          3                                 1352200100026 
EN         EN-RSL                                                 1352200100027 
MEV        MEV                                                    1352200100028 
 65.        2.5                                                   1352200100029 
ENDCOMMON            3          0                                 1352200100030 
ENDSUBENT           29          0                                 1352200199999 
SUBENT        13522002   19911101                             00001352200200001 
BIB                  1          1                                 1352200200002 
REACTION   (26-FE-0(N,X)0-NN-1,,DA/DE)                            1352200200003 
ENDBIB               1          0                                 1352200200004 
NOCOMMON             0          0                                 1352200200005 
DATA                 4        235                                 1352200200006 
ANG        E          DATA       DATA-ERR                         1352200200007 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        1352200200008 
 9.5       19.58      3.55       0.67                             1352200200009 
 9.5       20.69      2.70       0.74                             1352200200010 
 9.5       21.81      4.70       0.63                             1352200200011 
 9.5       22.92      2.60       0.65                             1352200200012 
 9.5       24.03      3.30       0.61                             1352200200013 
 9.5       25.14      3.47       0.68                             1352200200014 
 9.5       26.25      4.64       0.75                             1352200200015 
 9.5       27.36      4.76       0.78                             1352200200016 
 9.5       28.47      3.85       0.84                             1352200200017 
 9.5       29.58      4.34       0.93                             1352200200018 
 9.5       30.69      5.10       0.92                             1352200200019 
 9.5       31.81      3.21       0.98                             1352200200020 
 9.5       32.92      3.96       1.0                              1352200200021 
 9.5       34.03      3.96       1.1                              1352200200022 
 9.5       35.14      4.57       1.1                              1352200200023 
 9.5       36.25      4.11       1.2                              1352200200024 
 9.5       37.36      5.78       1.3                              1352200200025 
 9.5       38.47      5.55       1.4                              1352200200026 
 9.5       39.58      7.47       1.4                              1352200200027 
 9.5       40.69      6.87       1.5                              1352200200028 
 9.5       41.81      5.93       1.7                              1352200200029 
 9.5       42.92      6.79       1.8                              1352200200030 
 9.5       44.03      5.85       2.0                              1352200200031 
 9.5       45.14      7.32       2.1                              1352200200032 
 9.5       46.25      6.76       2.3                              1352200200033 
 9.5       47.36      3.06       2.6                              1352200200034 
 9.5       48.47      3.42       2.9                              1352200200035 
 9.5       49.58      6.98       3.1                              1352200200036 
 9.5       50.69      9.32       3.1                              1352200200037 
 9.5       51.81      8.98       3.1                              1352200200038 
 9.5       52.92      3.08       3.3                              1352200200039 
 9.5       54.03      3.43       3.3                              1352200200040 
 9.5       55.14      3.77       3.6                              1352200200041 
 9.5       56.25      5.06       3.4                              1352200200042 
 9.5       57.36      10.3       3.1                              1352200200043 
 9.5       58.47      9.66       3.1                              1352200200044 
 9.5       59.58      16.9       3.0                              1352200200045 
 9.5       60.69      22.6       3.1                              1352200200046 
 9.5       61.81      28.9       3.9                              1352200200047 
 9.5       62.92      65.2       7.1                              1352200200048 
 9.5       64.03      331.       12.                              1352200200049 
 9.5       65.14      200.       14.                              1352200200050 
 9.5       66.25      800.       17.                              1352200200051 
 9.5       67.36      1220.      8.0                              1352200200052 
 9.5       68.47      1461.      4.6                              1352200200053 
 9.5       69.58      1144.      2.6                              1352200200054 
 9.5       70.69      44.5       1.7                              1352200200055 
16.5       19.58      3.21       0.22                             1352200200056 
16.5       20.69      3.40       0.25                             1352200200057 
16.5       21.81      3.13       0.27                             1352200200058 
16.5       22.92      3.46       0.30                             1352200200059 
16.5       24.03      3.19       0.31                             1352200200060 
16.5       25.14      3.24       0.32                             1352200200061 
16.5       26.25      3.40       0.35                             1352200200062 
16.5       27.36      3.73       0.37                             1352200200063 
16.5       28.47      3.08       0.39                             1352200200064 
16.5       29.58      3.27       0.40                             1352200200065 
16.5       30.69      3.46       0.40                             1352200200066 
16.5       31.81      2.21       0.38                             1352200200067 
16.5       32.92      3.81       0.47                             1352200200068 
16.5       34.03      2.62       0.44                             1352200200069 
16.5       35.14      2.08       0.42                             1352200200070 
16.5       36.25      3.40       0.44                             1352200200071 
16.5       37.36      3.48       0.46                             1352200200072 
16.5       38.47      3.81       0.50                             1352200200073 
16.5       39.58      3.67       0.51                             1352200200074 
