ENTRY            12432   19830809                             00001243200000001 
SUBENT        12432001   19830809                             00001243200100001 
BIB                  7          9                                 1243200100002 
INSTITUTE  (1USALAS)                                              1243200100003 
REFERENCE  (C,66WASH,2,971(FF11),6603)                            1243200100004 
           (W,BERGEN,66) DATA REC'D ON TAPE                       1243200100005 
AUTHOR     (W.K.BROWN,D.W.BERGEN,J.D.CRAMER)                      1243200100006 
TITLE      FISSION CROSS SECTION OF U235,20EV-5MEV.               1243200100007 
N-SOURCE   (EXPLO) NUCLEAR EXPLOSION.                             1243200100008 
STATUS     (SCSRS)                                                1243200100009 
HISTORY    (760804T) TRANSLATED FROM SCISRS                       1243200100010 
           (830809A) CONVERTED TO REACTION FORMALISM              1243200100011 
ENDBIB               9          0                                 1243200100012 
NOCOMMON             0          0                                 1243200100013 
ENDSUBENT           12          0                                 1243200199999 
SUBENT        12432002   19830809                             00001243200200001 
BIB                  2          2                                 1243200200002 
REACTION   (92-U-235(N,F),,SIG)                                   1243200200003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1243200200004 
ENDBIB               2          0                                 1243200200005 
NOCOMMON             0          0                                 1243200200006 
DATA                 3       3087                                 1243200200007 
EN         DATA       DATA-ERR                                    1243200200008 
MEV        B          PER-CENT                                    1243200200009 
 2.005  -05 1.324  +01   13.                                      1243200200010 
 2.007  -05 1.696  +01   14.                                      1243200200011 
 2.010  -05 1.811  +01   15.                                      1243200200012 
 2.013  -05 1.731  +01   13.                                      1243200200013 
 2.015  -05 1.666  +01   13.                                      1243200200014 
 2.018  -05 1.760  +01   13.                                      1243200200015 
 2.021  -05 1.737  +01   21.                                      1243200200016 
 2.023  -05 1.420  +01   21.                                      1243200200017 
 2.026  -05 1.186  +01   16.                                      1243200200018 
 2.029  -05 9.948  +00   15.                                      1243200200019 
 2.032  -05 9.048  +00   14.                                      1243200200020 
 2.034  -05 8.265  +00   16.                                      1243200200021 
 2.037  -05 7.415  +00   14.                                      1243200200022 
 2.040  -05 9.256  +00   14.                                      1243200200023 
 2.043  -05 1.094  +01   13.                                      1243200200024 
 2.045  -05 1.352  +01   13.                                      1243200200025 
 2.048  -05 1.617  +01   13.                                      1243200200026 
 2.051  -05 2.109  +01   17.                                      1243200200027 
 2.054  -05 3.138  +01   12.                                      1243200200028 
 2.057  -05 3.750  +01   11.                                      1243200200029 
 2.059  -05 4.003  +01   11.                                      1243200200030 
 2.062  -05 3.929  +01   11.                                      1243200200031 
 2.065  -05 4.059  +01   11.                                      1243200200032 
 2.068  -05 3.671  +01   12.                                      1243200200033 
 2.071  -05 2.861  +01   12.                                      1243200200034 
 2.073  -05 2.476  +01   13.                                      1243200200035 
 2.076  -05 1.869  +01   15.                                      1243200200036 
 2.079  -05 1.798  +01   13.                                      1243200200037 
 2.082  -05 2.365  +01   13.                                      1243200200038 
 2.085  -05 2.808  +01   15.                                      1243200200039 
 2.088  -05 3.903  +01   18.                                      1243200200040 
 2.090  -05 5.895  +01   16.                                      1243200200041 
 2.093  -05 8.542  +01   14.                                      1243200200042 
 2.096  -05 1.139  +02   15.                                      1243200200043 
 2.099  -05 1.521  +02   12.                                      1243200200044 
 2.102  -05 1.896  +02   12.                                      1243200200045 
 2.105  -05 2.191  +02   10.                                      1243200200046 
 2.108  -05 2.131  +02   12.                                      1243200200047 
 2.111  -05 1.936  +02   12.                                      1243200200048 
 2.114  -05 1.660  +02   13.                                      1243200200049 
 2.116  -05 1.302  +02   14.                                      1243200200050 
 2.119  -05 8.115  +01   22.                                      1243200200051 
 2.122  -05 4.880  +01   16.                                      1243200200052 
 2.125  -05 3.353  +01   15.                                      1243200200053 
 2.128  -05 2.293  +01   14.                                      1243200200054 
 2.131  -05 1.627  +01   15.                                      1243200200055 
 2.134  -05 1.187  +01   19.                                      1243200200056 
 2.137  -05 9.144  +00   21.                                      1243200200057 
 2.140  -05 7.915  +00   15.                                      1243200200058 
 2.143  -05 7.279  +00   16.                                      1243200200059 
 2.146  -05 6.615  +00   17.                                      1243200200060 
 2.149  -05 5.496  +00   14.                                      1243200200061 
 2.152  -05 4.979  +00   11.                                      1243200200062 
 2.155  -05 5.509  +00   14.                                      1243200200063 
 2.158  -05 5.183  +00   15.                                      1243200200064 
 2.161  -05 4.348  +00   15.                                      1243200200065 
 2.164  -05 3.712  +00   15.                                      1243200200066 
 2.167  -05 4.427  +00   13.                                      1243200200067 
 2.170  -05 4.551  +00   14.                                      1243200200068 
 2.173  -05 4.428  +00   13.                                      1243200200069 
 2.176  -05 4.389  +00   14.                                      1243200200070 
 2.179  -05 5.203  +00   13.                                      1243200200071 
 2.182  -05 4.709  +00   15.                                      1243200200072 
 2.185  -05 3.718  +00   14.                                      1243200200073 
 2.188  -05 4.111  +00   14.                                      1243200200074 
 2.191  -05 4.457  +00   14.                                      1243200200075 
 2.194  -05 3.765  +00   12.                                      1243200200076 
 2.197  -05 3.697  +00   14.                                      1243200200077 
 2.200  -05 3.808  +00   16.                                      1243200200078 
 2.204  -05 3.791  +00   16.                                      1243200200079 
 2.207  -05 4.193  +00   14.                                      1243200200080 
 2.210  -05 4.168  +00   12.                                      1243200200081 
 2.213  -05 4.095  +00   15.                                      1243200200082 
 2.216  -05 4.136  +00   14.                                      1243200200083 
 2.219  -05 3.539  +00   15.                                      1243200200084 
 2.222  -05 3.211  +00   12.                                      1243200200085 
 2.225  -05 3.551  +00   15.                                      1243200200086 
 2.228  -05 3.830  +00   15.                                      1243200200087 
 2.232  -05 3.988  +00   13.                                      1243200200088 
 2.235  -05 4.728  +00   13.                                      1243200200089 
 2.238  -05 4.024  +00   14.                                      1243200200090 
 2.241  -05 4.104  +00   13.                                      1243200200091 
 2.244  -05 4.180  +00   13.                                      1243200200092 
 2.247  -05 3.472  +00   14.                                      1243200200093 
 2.251  -05 2.824  +00   15.                                      1243200200094 
 2.254  -05 1.863  +00   20.                                      1243200200095 
 2.257  -05 1.590  +00   25.                                      1243200200096 
 2.260  -05 2.080  +00   29.                                      1243200200097 
 2.264  -05 2.763  +00   23.                                      1243200200098 
 2.267  -05 3.730  +00   20.                                      1243200200099 
 2.270  -05 5.140  +00   20.                                      1243200200100 
 2.273  -05 1.446  +01   41.                                      1243200200101 
 2.276  -05 2.316  +01   27.                                      1243200200102 
 2.280  -05 3.026  +01   23.                                      1243200200103 
