ENTRY            13312   19890907                             00001331200000001 
SUBENT        13312001   19890907                             00001331200100001 
BIB                 10         14                                 1331200100002 
INSTITUTE  (1USAIIT)                                              1331200100003 
REFERENCE  (J,BAP,18,768(AB8),7306)                               1331200100004 
AUTHOR     (J.W.MANDLER,J.H.REED,R.B.MOLER)                       1331200100005 
TITLE      RELATIVE YIELDS FROM FISSION OF U235 AND U238 WITH 1-, 1331200100006 
           2-, 4-, 6-, 9-, AND 14-MEV NEUTRONS                    1331200100007 
FACILITY   ACCELERATORS: 8-MEV TANDEM DYNAMITRON,                 1331200100008 
                         4-MEV DYNAMITRON                         1331200100009 
                         2-MEV VAN-DE-GRAAFF                      1331200100010 
INC-SOURCE SOURCES: P-LI, D-D, D-T                                1331200100011 
METHOD     (RCHEM)                                                1331200100012 
ERR-ANALYS NO INFORMATION                                         1331200100013 
STATUS     (RIDER) REFERENCE 73MAN1                               1331200100014 
           DATA TAKEN FROM CUNINGHAME, AERE-R-7548 (1973)         1331200100015 
HISTORY    (890713C) VM                                           1331200100016 
ENDBIB              14          0                                 1331200100017 
NOCOMMON             0          0                                 1331200100018 
ENDSUBENT           17          0                                 1331200199999 
SUBENT        13312002   19890907                             00001331200200001 
BIB                  1          2                                 1331200200002 
REACTION   ((92-U-235(N,F)MASS,CHN,FY,,FIS)//                     1331200200003 
           (92-U-235(N,F)MASS,CHN,FY,,FIS))                       1331200200004 
ENDBIB               2          0                                 1331200200005 
COMMON               1          3                                 1331200200006 
MASS-DN                                                           1331200200007 
NO-DIM                                                            1331200200008 
140.                                                              1331200200009 
ENDCOMMON            3          0                                 1331200200010 
DATA                 4        120                                 1331200200011 
EN         MASS-NM    DATA       DATA-ERR                         1331200200012 
MEV        NO-DIM     NO-DIM     NO-DIM                           1331200200013 
 1.         91.        1.03       0.07                            1331200200014 
 1.         92.        0.98       0.06                            1331200200015 
 1.         93.        0.97       0.03                            1331200200016 
 1.         95.        1.11       0.05                            1331200200017 
 1.         97.        1.13       0.04                            1331200200018 
 1.         99.        1.11       0.03                            1331200200019 
 1.        103.        0.64       0.03                            1331200200020 
 1.        105.        0.19       0.01                            1331200200021 
 1.        112.        0.014      0.001                           1331200200022 
 1.        127.        0.051      0.002                           1331200200023 
 1.        129.        0.22       0.02                            1331200200024 
 1.        131.        0.68       0.04                            1331200200025 
 1.        132.        1.01       0.05                            1331200200026 
 1.        133.        1.13       0.09                            1331200200027 
 1.        135.        1.44       0.07                            1331200200028 
 1.        137.        1.01       0.06                            1331200200029 
 1.        143.        0.97       0.09                            1331200200030 
 1.        144.        0.56       0.08                            1331200200031 
 1.        147.        0.48       0.02                            1331200200032 
 1.        151.        0.041      0.002                           1331200200033 
 2.         91.        1.10       0.05                            1331200200034 
 2.         92.        0.95       0.11                            1331200200035 
 2.         93.        1.11       0.05                            1331200200036 
 2.         95.        1.16       0.04                            1331200200037 
 2.         97.        1.19       0.05                            1331200200038 
 2.         99.        1.19       0.04                            1331200200039 
 2.        103.        0.67       0.02                            1331200200040 
 2.        105.        0.21       0.01                            1331200200041 
 2.        112.        0.009      0.002                           1331200200042 
 2.        127.        0.076      0.004                           1331200200043 
 2.        129.        0.20       0.02                            1331200200044 
 2.        131.        0.75       0.04                            1331200200045 
 2.        132.        0.99       0.04                            1331200200046 
 2.        133.        1.24       0.08                            1331200200047 
 2.        135.        1.65       0.06                            1331200200048 
 2.        137.        1.01       0.07                            1331200200049 
 2.        143.        1.01       0.06                            1331200200050 
 2.        144.        0.52       0.09                            1331200200051 
 2.        147.        0.49       0.02                            1331200200052 
 2.        151.        0.043      0.002                           1331200200053 
 4.         91.        1.05       0.06                            1331200200054 
 4.         92.        1.15       0.10                            1331200200055 
 4.         93.        1.12       0.06                            1331200200056 
 4.         95.        1.20       0.06                            1331200200057 
 4.         97.        1.24       0.07                            1331200200058 
 4.         99.        1.21       0.06                            1331200200059 
 4.        103.        0.75       0.05                            1331200200060 
 4.        105.        0.26       0.02                            1331200200061 
 4.        112.        0.034      0.005                           1331200200062 
 4.        127.        0.166      0.009                           1331200200063 
 4.        129.        0.29       0.02                            1331200200064 
 4.        131.        0.87       0.06                            1331200200065 
