ENTRY            10446   20030530                             00001044600000001 
SUBENT        10446001   20030530                             00001044600100001 
BIB                 13         28                                 1044600100002 
INSTITUTE  (1USAWIS,3SAFSCT)                                      1044600100003 
REFERENCE  (J,NP/A,330,1,197910)                                  1044600100004 
           (C,75WASH,,688,197503)                                 1044600100005 
           (J,NIM,121,119,1974) Experimental details              1044600100006 
AUTHOR     (C.M.Bartle)                                           1044600100007 
TITLE      Total cross sections for the 6Li(n,alpha)3H reaction   1044600100008 
            between 2 and 10 MeV                                  1044600100009 
FACILITY   (VDGT,1USAWIS) Univ. of Wisconson tandem accelerator.  1044600100010 
INC-SOURCE (D-D)                                                  1044600100011 
SAMPLE     Cylindrical crystal of 6LiI(Eu)                        1044600100012 
METHOD     (ASSOP) Associated particle                            1044600100013 
DETECTOR   (SCIN) Lithium-iodide detector                         1044600100014 
PART-DET   (T,A) Tritons, alpha particles                         1044600100015 
ERR-ANALYS (DATA-ERR) Errors given include the following:         1044600100016 
           .beam attenuation,                                     1044600100017 
           .statistical error,                                    1044600100018 
           .detection of 3He ions,                                1044600100019 
           .scintillator thickness,                               1044600100020 
           .scintillator edge effects,                            1044600100021 
           .multiple scattering.                                  1044600100022 
STATUS     (APRVD) Approved by author 1975/6/30.                  1044600100023 
           Data rec'd in tabulated form from C.Bartle, 1974/8.    1044600100024 
HISTORY    (19741122C)                                            1044600100025 
           (19760302A) SAN 2 ISO-QUANT corrected                  1044600100026 
           (19790525A) Converted to REACTION formalism. BIB       1044600100027 
            corrections.                                          1044600100028 
           (19831103U) BIB update.                                1044600100029 
           (20030530A) Converted to new date formats, lower case. 1044600100030 
ENDBIB              28          0                                 1044600100031 
NOCOMMON             0          0                                 1044600100032 
ENDSUBENT           31          0                                 1044600199999 
SUBENT        10446002   20030530                             00001044600200001 
BIB                  3          4                                 1044600200002 
REACTION   (3-LI-6(N,T)2-HE-4,,SIG)                               1044600200003 
STATUS     (DEP,10446003)                                         1044600200004 
HISTORY    (19790525A) DATA corrected. BIB addition.              1044600200005 
           (19800820U) REFERENCE updated. DATA replaced.          1044600200006 
ENDBIB               4          0                                 1044600200007 
NOCOMMON             0          0                                 1044600200008 
DATA                 4         23                                 1044600200009 
EN         EN-RSL     DATA       DATA-ERR                         1044600200010 
MEV        KEV        MB         MB                               1044600200011 
2.16        80.       201.       8.                               1044600200012 
2.34       100.       199.       7.                               1044600200013 
2.52       100.       182.       6.                               1044600200014 
2.71       120.       168.       6.                               1044600200015 
2.87       120.       152.       6.                               1044600200016 
3.14       120.       140.       6.                               1044600200017 
3.42       120.       122.       5.                               1044600200018 
3.54       140.       114.       5.                               1044600200019 
3.61       140.       113.9      5.6                              1044600200020 
3.77       140.       110.8      4.8                              1044600200021 
3.89       140.       110.7      4.8                              1044600200022 
4.20       160.       104.4      3.7                              1044600200023 
4.69       200.        92.9      3.4                              1044600200024 
5.30       240.        77.4      4.0                              1044600200025 
5.65       240.        69.0      2.8                              1044600200026 
5.89       240.        70.8      3.8                              1044600200027 
6.28       240.        61.4      3.5                              1044600200028 
6.65       240.        55.9      2.0                              1044600200029 
7.08       320.        56.2      2.3                              1044600200030 
7.51       400.        49.8      2.3                              1044600200031 
7.98       400.        45.4      2.0                              1044600200032 
9.01       500.        38.6      1.5                              1044600200033 
9.66       500.        37.0      1.6                              1044600200034 
ENDDATA             25          0                                 1044600200035 
ENDSUBENT           34          0                                 1044600299999 
SUBENT        10446003   20030530                             00001044600300001 
BIB                  2          2                                 1044600300002 
REACTION   (3-LI-6(N,T)2-HE-4,,DA)                                1044600300003 
HISTORY    (19790525C)                                            1044600300004 
ENDBIB               2          0                                 1044600300005 
NOCOMMON             0          0                                 1044600300006 
DATA                 5        168                                 1044600300007 
EN         EN-RSL     ANG-CM     DATA-CM    DATA-ERR              1044600300008 
MEV        MEV        ADEG       MB/SR      MB/SR                 1044600300009 
 2.16       0.040       15.       13.2       0.8                  1044600300010 
 2.16       0.040       43.       13.2       0.5                  1044600300011 
 2.16       0.040       65.       16.9       0.6                  1044600300012 
 2.16       0.040       83.       18.0       0.6                  1044600300013 
 2.16       0.040      101.       18.5       0.6                  1044600300014 
 2.16       0.040      121.       17.8       0.6                  1044600300015 
 2.16       0.040      156.       17.0       0.6                  1044600300016 
 2.34       0.050       12.       20.7       1.5                  1044600300017 
 2.34       0.050       38.       14.3       0.6                  1044600300018 
 2.34       0.050       62.       16.6       0.7                  1044600300019 
 2.34       0.050       81.       19.0       0.7                  1044600300020 
 2.34       0.050      100.       16.4       0.7                  1044600300021 
 2.34       0.050      120.       17.4       0.7                  1044600300022 
 2.34       0.050      156.       13.5       0.6                  1044600300023 
 2.52       0.040       18.       17.5       0.8                  1044600300024 
 2.52       0.040       45.       15.0       0.6                  1044600300025 
 2.52       0.040       66.       18.0       0.6                  1044600300026 
 2.52       0.040       84.       16.9       0.6                  1044600300027 
 2.52       0.040      102.       14.3       0.6                  1044600300028 
 2.52       0.040      121.       15.7       0.6                  1044600300029 
 2.52       0.040      156.       10.1       0.5                  1044600300030 
 2.71       0.060       20.        9.4       0.5                  1044600300031 
 2.71       0.060       50.       14.9       0.6                  1044600300032 
 2.71       0.060       69.       15.4       0.6                  1044600300033 
 2.71       0.060       86.       16.1       0.6                  1044600300034 
 2.71       0.060      103.       13.9       0.5                  1044600300035 
 2.71       0.060      123.       14.6       0.5                  1044600300036 
 2.71       0.060      157.       12.4       0.5                  1044600300037 
 2.87       0.060       17.       10.5       0.5                  1044600300038 
 2.87       0.060       46.       12.5       0.4                  1044600300039 
 2.87       0.060       66.       14.0       0.5                  1044600300040 
 2.87       0.060       84.       14.6       0.5                  1044600300041 
 2.87       0.060      102.       12.2       0.4                  1044600300042 
 2.87       0.060      122.       12.2       0.4                  1044600300043 
 2.87       0.060      156.       11.4       0.4                  1044600300044 
 3.14       0.060       16.       11.1       0.8                  1044600300045 
 3.14       0.060       44.       11.3       0.6                  1044600300046 
 3.14       0.060       65.       12.0       0.6                  1044600300047 
 3.14       0.060       83.       12.5       0.6                  1044600300048 
 3.14       0.060      101.       12.0       0.6                  1044600300049 
 3.14       0.060      121.       11.1       0.6                  1044600300050 
 3.14       0.060      156.       11.3       0.6                  1044600300051 
 3.42       0.060       20.        9.1       0.5                  1044600300052 
 3.42       0.060       51.       10.5       0.5                  1044600300053 
 3.42       0.060       69.       11.1       0.5                  1044600300054 
 3.42       0.060       86.       10.3       0.5                  1044600300055 
 3.42       0.060      103.        9.2       0.5                  1044600300056 
 3.42       0.060      122.       10.4       0.5                  1044600300057 
 3.42       0.060      156.        6.9       0.3                  1044600300058 
 3.54       0.070       26.        8.7       0.4                  1044600300059 
 3.54       0.070       53.       10.1       0.5                  1044600300060 
 3.54       0.070       71.       10.3       0.5                  1044600300061 
 3.54       0.070       87.        8.6       0.4                  1044600300062 
 3.54       0.070      104.        7.9       0.4                  1044600300063 
 3.54       0.070      123.        9.5       0.4                  1044600300064 
 3.54       0.070      157.        9.8       0.4                  1044600300065 
 3.61       0.070       30.        7.5       0.4                  1044600300066 
 3.61       0.070       54.       11.1       0.5                  1044600300067 
 3.61       0.070       72.        9.9       0.5                  1044600300068 
 3.61       0.070       88.        9.3       0.5                  1044600300069 
 3.61       0.070      104.        8.3       0.4                  1044600300070 
 3.61       0.070      123.        9.8       0.4                  1044600300071 
 3.61       0.070      157.       10.3       0.5                  1044600300072 
 3.77       0.070       20.       10.9       0.6                  1044600300073 
 3.77       0.070       50.        9.3       0.5                  1044600300074 
 3.77       0.070       67.        9.2       0.5                  1044600300075 
 3.77       0.070       86.        9.1       0.5                  1044600300076 
 3.77       0.070      103.        8.4       0.5                  1044600300077 
 3.77       0.070      122.        9.1       0.5                  1044600300078 
 3.77       0.070      156.        8.2       0.4                  1044600300079 
 3.89       0.070       25.        9.0       0.5                  1044600300080 
 3.89       0.070       52.        9.6       0.5                  1044600300081 
 3.89       0.070       70.        9.3       0.5                  1044600300082 
 3.89       0.070       87.        9.1       0.5                  1044600300083 
 3.89       0.070      104.        8.3       0.4                  1044600300084 
 3.89       0.070      123.        9.2       0.5                  1044600300085 
 3.89       0.070      157.        6.6       0.4                  1044600300086 
 4.20       0.080       36.        8.0       0.4                  1044600300087 
 4.20       0.080       57.        9.4       0.4                  1044600300088 
 4.20       0.080       74.        9.2       0.4                  1044600300089 
 4.20       0.080       89.        8.1       0.4                  1044600300090 
 4.20       0.080      105.        8.5       0.4                  1044600300091 
 4.20       0.080      124.        9.0       0.4                  1044600300092 
 4.20       0.080      157.        6.8       0.3                  1044600300093 
 4.46       0.080       32.        9.0       0.8                  1044600300094 
 4.46       0.080       55.        9.1       0.8                  1044600300095 
 4.46       0.080       72.       10.7       0.9                  1044600300096 
 4.46       0.080       88.        9.1       0.8                  1044600300097 
 4.46       0.080      104.        8.8       0.8                  1044600300098 
 4.46       0.080      123.        8.5       0.8                  1044600300099 
 4.46       0.080      157.        5.2       0.6                  1044600300100 
 4.69       0.100       26.        7.0       0.4                  1044600300101 
 4.69       0.100       52.        9.6       0.5                  1044600300102 
 4.69       0.100       70.        8.2       0.8                  1044600300103 
 4.69       0.100       86.        7.7       0.4                  1044600300104 
 4.69       0.100      103.        7.2       0.4                  1044600300105 
 4.69       0.100      122.        6.9       0.4                  1044600300106 
 4.69       0.100      156.        5.6       0.3                  1044600300107 
 5.30       0.120       32.        6.5       0.7                  1044600300108 
 5.30       0.120       54.        7.0       0.8                  1044600300109 
 5.30       0.120       71.        7.0       0.8                  1044600300110 
 5.30       0.120       87.        5.9       0.7                  1044600300111 
 5.30       0.120      104.        6.7       0.7                  1044600300112 
 5.30       0.120      123.        4.5       0.6                  1044600300113 
 5.30       0.120      156.        5.5       0.6                  1044600300114 
 5.65       0.120       29.        5.1       0.6                  1044600300115 
 5.65       0.120       53.        6.0       0.3                  1044600300116 
 5.65       0.120       70.        5.5       0.3                  1044600300117 
 5.65       0.120       86.        5.8       0.3                  1044600300118 
 5.65       0.120      103.        5.3       0.3                  1044600300119 
 5.65       0.120      122.        5.6       0.3                  1044600300120 
 5.65       0.120      156.        5.1       0.3                  1044600300121 
 5.89       0.120       34.        6.4       0.7                  1044600300122 
 5.89       0.120       55.        5.9       0.7                  1044600300123 
 5.89       0.120       72.        5.5       0.7                  1044600300124 
 5.89       0.120       88.        6.2       0.7                  1044600300125 
 5.89       0.120      104.        5.7       0.6                  1044600300126 
 5.89       0.120      123.        6.3       0.7                  1044600300127 
 5.89       0.120      156.        4.3       0.5                  1044600300128 
 6.28       0.120       32.        4.7       0.6                  1044600300129 
 6.28       0.120       54.        5.9       0.7                  1044600300130 
 6.28       0.120       71.        4.7       0.6                  1044600300131 
 6.28       0.120       87.        4.9       0.6                  1044600300132 
 6.28       0.120      103.        5.6       0.6                  1044600300133 
 6.28       0.120      122.        4.5       0.5                  1044600300134 
 6.28       0.120      156.        5.2       0.6                  1044600300135 
 6.65       0.120       30.        5.3       0.3                  1044600300136 
 6.65       0.120       53.        4.5       0.3                  1044600300137 
 6.65       0.120       70.        3.7       0.3                  1044600300138 
 6.65       0.120       86.        4.5       0.3                  1044600300139 
 6.65       0.120      102.        4.9       0.3                  1044600300140 
 6.65       0.120      121.        4.1       0.2                  1044600300141 
 6.65       0.120      156.        3.6       0.2                  1044600300142 
 7.08       0.160       37.        5.1       0.4                  1044600300143 
 7.08       0.160       56.        4.3       0.4                  1044600300144 
 7.08       0.160       72.        4.0       0.4                  1044600300145 
 7.08       0.160       88.        4.9       0.4                  1044600300146 
 7.08       0.160      104.        5.4       0.4                  1044600300147 
 7.08       0.160      122.        4.9       0.4                  1044600300148 
 7.08       0.160      156.        3.4       0.3                  1044600300149 
 7.51       0.200       26.        3.7       0.4                  1044600300150 
 7.51       0.200       51.        4.3       0.4                  1044600300151 
 7.51       0.200       68.        3.4       0.3                  1044600300152 
 7.51       0.200       84.        3.4       0.3                  1044600300153 
 7.51       0.200      101.        4.6       0.4                  1044600300154 
 7.51       0.200      120.        4.1       0.3                  1044600300155 
 7.51       0.200      155.        3.9       0.3                  1044600300156 
 7.98       0.200       25.        3.5       0.2                  1044600300157 
 7.98       0.200       50.        3.5       0.2                  1044600300158 
 7.98       0.200       68.        2.7       0.2                  1044600300159 
 7.98       0.200       84.        3.7       0.2                  1044600300160 
 7.98       0.200      101.        3.9       0.2                  1044600300161 
