ENTRY            11252   19860331                             00001125200000001 
SUBENT        11252001   19860331                             00001125200100001 
BIB                  9         13                                 1125200100002 
INSTITUTE  (1USAORL)                                              1125200100003 
REFERENCE  (P,ORNL-2718,16,5906)                                  1125200100004 
           (C,68WASH,2,851,6803)                                  1125200100005 
AUTHOR     (J.L.FOWLER,H.O.COHN)                                  1125200100006 
TITLE      NEUTRON SCATTERING FROM BERYLLIUM.                     1125200100007 
FACILITY   (VDG)                                                  1125200100008 
DETECTOR   PROPANE RECOIL COUNTER.                                1125200100009 
INC-SOURCE (P-T)                                                  1125200100010 
STATUS     (SCSRS)                                                1125200100011 
HISTORY    (760929T) TRANSLATED FROM SCISRS                       1125200100012 
           (800820A) CONVERTED TO REACTION FORMALISM              1125200100013 
           (851213A) BIB CORRECTION.                              1125200100014 
           (860331U) BIB UPDATE.                                  1125200100015 
ENDBIB              13          0                                 1125200100016 
NOCOMMON             0          0                                 1125200100017 
ENDSUBENT           16          0                                 1125200199999 
SUBENT        11252002   19851213                             00001125200200001 
BIB                  3          4                                 1125200200002 
REACTION   (4-BE-9(N,TOT),,SIG)                                   1125200200003 
DETECTOR   PROPANE RECOIL COUNTER.                                1125200200004 
HISTORY    (851213A) 3 DATA VALUES CORRECTED, ENERGY RESOLUTION   1125200200005 
            ADDED, DETECTOR ADDED.                                1125200200006 
ENDBIB               4          0                                 1125200200007 
COMMON               1          3                                 1125200200008 
EN-RSL-FW                                                         1125200200009 
KEV                                                               1125200200010 
 25.                                                              1125200200011 
ENDCOMMON            3          0                                 1125200200012 
DATA                 3        185                                 1125200200013 
EN         DATA       DATA-ERR                                    1125200200014 
MEV        B          B                                           1125200200015 
 1.911  +00 1.62   +00 5.     -02                                 1125200200016 
 1.935  +00 1.63   +00 4.     -02                                 1125200200017 
 1.955  +00 1.62   +00 4.     -02                                 1125200200018 
 1.985  +00 1.53   +00 4.     -02                                 1125200200019 
 2.0    +00 1.63   +00 3.     -02                                 1125200200020 
 2.02   +00 1.68   +00 3.     -02                                 1125200200021 
 2.045  +00 1.68   +00 4.     -02                                 1125200200022 
 2.085  +00 1.72   +00 3.     -02                                 1125200200023 
 2.09   +00 1.65   +00 3.     -02                                 1125200200024 
 2.10   +00 1.75   +00 6.     -02                                 1125200200025 
 2.115  +00 1.77   +00 3.     -02                                 1125200200026 
 2.12   +00 1.83   +00 5.     -02                                 1125200200027 
 2.14   +00 1.59   +00 3.     -02                                 1125200200028 
 2.16   +00 1.74   +00 3.     -02                                 1125200200029 
 2.17   +00 1.77   +00 6.     -02                                 1125200200030 
 2.19   +00 1.82   +00 3.     -02                                 1125200200031 
 2.20   +00 1.82   +00 6.     -02                                 1125200200032 
 2.21   +00 1.85   +00 3.     -02                                 1125200200033 
 2.21   +00 1.73   +00 6.     -02                                 1125200200034 
 2.23   +00 1.89   +00 3.     -02                                 1125200200035 
 2.245  +00 1.81   +00 5.     -02                                 1125200200036 
 2.255  +00 1.97   +00 3.     -02                                 1125200200037 
 2.27   +00 1.89   +00 6.     -02                                 1125200200038 
 2.28   +00 1.97   +00 3.     -02                                 1125200200039 
 2.295  +00 1.83   +00 6.     -02                                 1125200200040 
 2.305  +00 1.88   +00 3.     -02                                 1125200200041 
 2.32   +00 2.05   +00 6.     -02                                 1125200200042 
 2.327  +00 1.99   +00 4.     -02                                 1125200200043 
 2.345  +00 2.02   +00 6.     -02                                 1125200200044 
 2.35   +00 2.025  +00 4.     -02                                 1125200200045 
 2.37   +00 2.17   +00 6.     -02                                 1125200200046 
 2.375  +00 2.10   +00 4.     -02                                 1125200200047 
 2.395  +00 2.07   +00 4.     -02                                 1125200200048 
 2.40   +00 2.10   +00 4.     -02                                 1125200200049 
 2.42   +00 2.27   +00 6.     -02                                 1125200200050 
 2.425  +00 2.25   +00 4.     -02                                 1125200200051 
 2.445  +00 2.12   +00 6.     -02                                 1125200200052 
 2.45   +00 2.30   +00 4.     -02                                 1125200200053 
 2.47   +00 2.37   +00 6.     -02                                 1125200200054 
 2.475  +00 2.39   +00 3.     -02                                 1125200200055 
 2.495  +00 2.47   +00 6.     -02                                 1125200200056 
 2.50   +00 2.42   +00 5.     -02                                 1125200200057 
 2.54   +00 2.61   +00 6.     -02                                 1125200200058 
 2.54   +00 2.47   +00 9.     -02                                 1125200200059 
 2.54   +00 2.57   +00 5.     -02                                 1125200200060 
 2.545  +00 2.69   +00 9.     -02                                 1125200200061 
 2.545  +00 2.59   +00 5.     -02                                 1125200200062 
 2.545  +00 2.6    +00 5.     -02                                 1125200200063 
 2.57   +00 2.79   +00 6.     -02                                 1125200200064 
 2.57   +00 2.58   +00 9.     -02                                 1125200200065 
 2.57   +00 2.71   +00 5.     -02                                 1125200200066 
 2.615  +00 2.86   +00 9.     -02                                 1125200200067 
 2.62   +00 2.80   +00 6.     -02                                 1125200200068 
 2.645  +00 3.42   +00 9.     -02                                 1125200200069 
 2.645  +00 2.89   +00 6.     -02                                 1125200200070 
 2.645  +00 3.15   +00 5.     -02                                 1125200200071 
 2.67   +00 3.55   +00 6.     -02                                 1125200200072 
 2.67   +00 3.18   +00 5.     -02                                 1125200200073 
 2.67   +00 3.36   +00 9.     -02                                 1125200200074 
 2.695  +00 3.90   +00 9.     -02                                 1125200200075 
 2.695  +00 3.79   +00 6.     -02                                 1125200200076 
 2.70   +00 3.77   +00 6.     -02                                 1125200200077 
 2.72   +00 4.20   +00 9.     -02                                 1125200200078 
 2.72   +00 3.62   +00 6.     -02                                 1125200200079 
 2.725  +00 4.14   +00 7.     -02                                 1125200200080 
 2.745  +00 4.13   +00 9.     -02                                 1125200200081 
 2.745  +00 4.0    +00 6.     -02                                 1125200200082 
 2.75   +00 4.17   +00 7.     -02                                 1125200200083 
 2.77   +00 3.98   +00 6.     -02                                 1125200200084 
 2.77   +00 3.81   +00 9.     -02                                 1125200200085 
 2.775  +00 4.26   +00 7.     -02                                 1125200200086 
 2.795  +00 3.82   +00 6.     -02                                 1125200200087 
 2.795  +00 3.69   +00 9.     -02                                 1125200200088 
 2.805  +00 3.70   +00 7.     -02                                 1125200200089 
 2.82   +00 3.66   +00 6.     -02                                 1125200200090 
 2.82   +00 3.63   +00 9.     -02                                 1125200200091 
 2.825  +00 3.83   +00 7.     -02                                 1125200200092 
 2.847  +00 3.60   +00 5.     -02                                 1125200200093 
 2.847  +00 3.53   +00 9.     -02                                 1125200200094 
 2.852  +00 3.55   +00 7.     -02                                 1125200200095 
 2.875  +00 3.61   +00 6.     -02                                 1125200200096 
 2.875  +00 3.61   +00 8.     -02                                 1125200200097 
 2.885  +00 3.73   +00 7.     -02                                 1125200200098 
 2.90   +00 3.76   +00 9.     -02                                 1125200200099 
 2.90   +00 3.50   +00 6.     -02                                 1125200200100 
 2.91   +00 3.52   +00 7.     -02                                 1125200200101 
 2.925  +00 3.35   +00 9.     -02                                 1125200200102 
 2.925  +00 3.35   +00 6.     -02                                 1125200200103 
 2.935  +00 3.27   +00 7.     -02                                 1125200200104 
 2.95   +00 3.35   +00 5.     -02                                 1125200200105 
 2.95   +00 3.22   +00 1.0    -01                                 1125200200106 
 2.965  +00 3.36   +00 7.     -02                                 1125200200107 
 2.975  +00 3.20   +00 5.     -02                                 1125200200108 
 2.975  +00 3.20   +00 8.     -02                                 1125200200109 
 3.0    +00 3.29   +00 6.     -02                                 1125200200110 
 3.0    +00 3.06   +00 9.     -02                                 1125200200111 
 3.0    +00 3.08   +00 5.     -02                                 1125200200112 
 3.02   +00 3.13   +00 7.     -02                                 1125200200113 
 3.03   +00 3.06   +00 9.     -02                                 1125200200114 
 3.03   +00 3.05   +00 5.     -02                                 1125200200115 
 3.055  +00 3.0    +00 5.     -02                                 1125200200116 
 3.057  +00 3.04   +00 9.     -02                                 1125200200117 
 3.07   +00 3.02   +00 7.     -02                                 1125200200118 
 3.08   +00 2.92   +00 4.     -02                                 1125200200119 
 3.08   +00 2.87   +00 9.     -02                                 1125200200120 
 3.098  +00 2.85   +00 7.     -02                                 1125200200121 
 3.105  +00 2.72   +00 9.     -02                                 1125200200122 
 3.105  +00 2.83   +00 4.     -02                                 1125200200123 
 3.125  +00 2.88   +00 9.     -02                                 1125200200124 
 3.135  +00 2.93   +00 9.     -02                                 1125200200125 
 3.135  +00 2.79   +00 4.     -02                                 1125200200126 
 3.155  +00 3.03   +00 9.     -02                                 1125200200127 
 3.16   +00 2.84   +00 4.     -02                                 1125200200128 
 3.16   +00 2.71   +00 9.     -02                                 1125200200129 
 3.18   +00 2.72   +00 9.     -02                                 1125200200130 
 3.187  +00 2.66   +00 4.     -02                                 1125200200131 
 3.187  +00 2.76   +00 9.     -02                                 1125200200132 
 3.205  +00 2.78   +00 9.     -02                                 1125200200133 
 3.205  +00 2.57   +00 5.     -02                                 1125200200134 
 3.21   +00 3.02   +00 9.     -02                                 1125200200135 
 3.24   +00 2.69   +00 9.     -02                                 1125200200136 
 3.24   +00 2.54   +00 5.     -02                                 1125200200137 
 3.24   +00 2.60   +00 8.     -02                                 1125200200138 
