ENTRY            13193   19910523                             00001319300000001 
SUBENT        13193001   19910523                             00001319300100001 
BIB                 14         27                                 1319300100002 
INSTITUTE  (1USAANL)                                              1319300100003 
REFERENCE  (J,PR/C,42,2487,9012)                                  1319300100004 
AUTHOR     (S.CHIBA,P.T.GUENTHUR,R.D.LAWSON,A.B.SMITH)            1319300100005 
TITLE      NEUTRON SCATTERING FORM ELEMENTAL INDIUM: OPTICAL      1319300100006 
            MODEL, AND BOUND-STATE POTENTIAL                      1319300100007 
INC-SOURCE (D-D)                                                  1319300100008 
INC-SPECT  INCIDENT ENERGY SPEAD 100 - 200 KEV.                   1319300100009 
SAMPLE     SOLID CYLINDER OF ELEMENTAL INDIUM                     1319300100010 
METHOD     (TOF)                                                  1319300100011 
DETECTOR   (SCIN) 10 HYDROGENOUS SCINTILLATION DETECTORS          1319300100012 
MONITOR    (1-H-1(N,EL)1-H-1,,DA) POLYETHYLENE SAMPLE             1319300100013 
CORRECTION CORRECTED FOR:                                         1319300100014 
           - MULTIPLE EVENTS                                      1319300100015 
           - INCIDENT-BEAM ATTENUATION                            1319300100016 
           - ANGULAR RESOLUTION                                   1319300100017 
ERR-ANALYS MEAN NEUTRON ENERGY DETERMINED TO 25-50 KEV.           1319300100018 
           RELATIVE SCATTERING ANGLES DETERMINED TO <1.0 DEG.     1319300100019 
           ABSOLUTE ANGULAR SCALE CALIBRATED TO +-0.1 DEG.        1319300100020 
           (DATA-ERR) UNCERTAINTY ESTIMATES COMBINED IN           1319300100021 
            QUADRITURE TO OBTAIN THE TOTAL UNCERTAINTY.           1319300100022 
           STATISTICAL UNCERTAINTY: <1% AT FORWARD ANGLES,        1319300100023 
            10% OR MORE AT MINIMA OF OF HIGHER-ENERGY             1319300100024 
            DISTRIBUTIONS                                         1319300100025 
STATUS     DATA RECEIVED FROM A.B.SMITH BY E-MAIL, 90/8/27.       1319300100026 
           (APRVD) A.B.SMITH, 90/10/22.                           1319300100027 
HISTORY    (900827C)                                              1319300100028 
           (910523A) REFERENCE UPDATE                             1319300100029 
ENDBIB              27          0                                 1319300100030 
NOCOMMON             0          0                                 1319300100031 
ENDSUBENT           30          0                                 1319300199999 
SUBENT        13193002   19901011                             00001319300200001 
BIB                  1          1                                 1319300200002 
REACTION   (49-IN-0(N,EL)49-IN-0,,DA)                             1319300200003 
ENDBIB               1          0                                 1319300200004 
NOCOMMON             0          0                                 1319300200005 
DATA                 4        993                                 1319300200006 
EN         ANG        DATA       DATA-ERR                         1319300200007 
MEV        ADEG       B/SR       PER-CENT                         1319300200008 
  0.450E+01  0.145E+02  0.171E+01  0.300E+01                      1319300200009 
  0.450E+01  0.174E+02  0.150E+01  0.300E+01                      1319300200010 
  0.450E+01  0.182E+02  0.148E+01  0.300E+01                      1319300200011 
  0.450E+01  0.212E+02  0.116E+01  0.300E+01                      1319300200012 
  0.450E+01  0.223E+02  0.105E+01  0.300E+01                      1319300200013 
  0.450E+01  0.243E+02  0.903E+00  0.300E+01                      1319300200014 
  0.450E+01  0.253E+02  0.831E+00  0.300E+01                      1319300200015 
  0.450E+01  0.261E+02  0.737E+00  0.300E+01                      1319300200016 
  0.450E+01  0.275E+02  0.694E+00  0.300E+01                      1319300200017 
  0.450E+01  0.281E+02  0.668E+00  0.300E+01                      1319300200018 
  0.450E+01  0.314E+02  0.433E+00  0.300E+01                      1319300200019 
  0.450E+01  0.322E+02  0.397E+00  0.300E+01                      1319300200020 
  0.450E+01  0.352E+02  0.273E+00  0.300E+01                      1319300200021 
  0.450E+01  0.360E+02  0.220E+00  0.300E+01                      1319300200022 
  0.450E+01  0.390E+02  0.130E+00  0.300E+01                      1319300200023 
  0.450E+01  0.401E+02  0.119E+00  0.300E+01                      1319300200024 
  0.450E+01  0.431E+02  0.785E-01  0.300E+01                      1319300200025 
  0.450E+01  0.470E+02  0.697E-01  0.348E+01                      1319300200026 
  0.450E+01  0.481E+02  0.652E-01  0.300E+01                      1319300200027 
  0.450E+01  0.511E+02  0.742E-01  0.300E+01                      1319300200028 
  0.450E+01  0.519E+02  0.781E-01  0.318E+01                      1319300200029 
  0.450E+01  0.549E+02  0.938E-01  0.300E+01                      1319300200030 
  0.450E+01  0.556E+02  0.978E-01  0.300E+01                      1319300200031 
  0.450E+01  0.586E+02  0.114E+00  0.300E+01                      1319300200032 
  0.450E+01  0.594E+02  0.114E+00  0.300E+01                      1319300200033 
  0.450E+01  0.624E+02  0.128E+00  0.300E+01                      1319300200034 
  0.450E+01  0.636E+02  0.137E+00  0.300E+01                      1319300200035 
  0.450E+01  0.666E+02  0.136E+00  0.300E+01                      1319300200036 
  0.450E+01  0.674E+02  0.127E+00  0.300E+01                      1319300200037 
  0.450E+01  0.704E+02  0.120E+00  0.300E+01                      1319300200038 
  0.450E+01  0.711E+02  0.131E+00  0.300E+01                      1319300200039 
