ENTRY            12189   19821012                             00001218900000001 
SUBENT        12189001   19821012                             00001218900100001 
BIB                  5          6                                 1218900100002 
INSTITUTE  (1USAANL)                                              1218900100003 
REFERENCE  (W,CARPENTER,6208)                                     1218900100004 
AUTHOR     (R.T.CARPENTER,G.E.THOMAS)                             1218900100005 
STATUS     (SCSRS)                                                1218900100006 
HISTORY    (760803T) TRANSLATED FROM SCISRS                       1218900100007 
           (821012A) CONVERTED TO REACTION FORMALISM              1218900100008 
ENDBIB               6          0                                 1218900100009 
NOCOMMON             0          0                                 1218900100010 
ENDSUBENT            9          0                                 1218900199999 
SUBENT        12189002   19821012                             00001218900200001 
BIB                  2          2                                 1218900200002 
REACTION   (81-TL-0(N,TOT),,SIG)                                  1218900200003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1218900200004 
ENDBIB               2          0                                 1218900200005 
NOCOMMON             0          0                                 1218900200006 
DATA                 5        523                                 1218900200007 
EN         EN-RSL     DATA       DATA-ERR   THICKNESS             1218900200008 
MEV        NSEC/M     B          B          ATOMS/B               1218900200009 
 1.880  -05   35.      1.081  +01 2.0    -01 0.07438              1218900200010 
 1.959  -05   35.      1.061  +01            0.07438              1218900200011 
 2.041  -05   35.      1.074  +01            0.07438              1218900200012 
 2.130  -05   35.      1.061  +01            0.07438              1218900200013 
 2.222  -05   35.      1.032  +01            0.07438              1218900200014 
 2.322  -05   35.      1.026  +01            0.07438              1218900200015 
 2.429  -05   35.      1.015  +01            0.07438              1218900200016 
 2.542  -05   35.      1.035  +01            0.07438              1218900200017 
 2.678  -05   35.      1.081  +01            0.07438              1218900200018 
 2.811  -05   35.      1.057  +01            0.07438              1218900200019 
 2.938  -05   35.      1.000  +01            0.07438              1218900200020 
 3.090  -05   35.      1.053  +01            0.07438              1218900200021 
 3.253  -05   35.      1.035  +01            0.07438              1218900200022 
 3.434  -05   35.      1.025  +01            0.07438              1218900200023 
 3.628  -05   35.      1.020  +01            0.07438              1218900200024 
 3.742  -05   35.      1.095  +01            0.07438              1218900200025 
 3.762  -05   35.      1.131  +01            0.07438              1218900200026 
 3.784  -05   35.      1.105  +01            0.07438              1218900200027 
 3.806  -05   35.      1.094  +01            0.07438              1218900200028 
 3.883  -05   35.      1.043  +01            0.07438              1218900200029 
 4.068  -05   35.      1.028  +01            0.07438              1218900200030 
 4.318  -05   35.      1.022  +01            0.07438              1218900200031 
 4.411  -05   35.      1.037  +01            0.07438              1218900200032 
 4.438  -05   35.      1.202  +01            0.07438              1218900200033 
 4.465  -05   35.      1.179  +01            0.07438              1218900200034 
 4.493  -05   35.      1.130  +01            0.07438              1218900200035 
 4.650  -05   35.      1.013  +01            0.07438              1218900200036 
 4.956  -05   35.      1.042  +01            0.07438              1218900200037 
 5.292  -05   35.      9.88   +00            0.07438              1218900200038 
 5.666  -05   35.      9.98   +00            0.07438              1218900200039 
 6.081  -05   35.      1.039  +01            0.07438              1218900200040 
 6.543  -05   35.      9.51   +00            0.07438              1218900200041 
 7.060  -05   35.      9.79   +00 1.5    -01 0.07438              1218900200042 
 7.640  -05   35.      9.79   +00            0.07438              1218900200043 
 8.084  -05   28.      9.97   +00 2.0    -01 0.06659              1218900200044 
 8.258  -05   28.      9.58   +00            0.06659              1218900200045 
 8.296  -05   35.      9.63   +00 1.5    -01 0.07438              1218900200046 
 8.437  -05   28.      9.53   +00 2.0    -01 0.06659              1218900200047 
 8.622  -05   28.      9.51   +00            0.06659              1218900200048 
 8.813  -05   28.      9.61   +00            0.06659              1218900200049 
 9.011  -05   28.      9.55   +00            0.06659              1218900200050 
 9.039  -05   35.      9.71   +00            0.07438              1218900200051 
 9.215  -05   28.      9.73   +00            0.06659              1218900200052 
 9.426  -05   28.      9.49   +00            0.06659              1218900200053 
 9.645  -05   28.      9.53   +00            0.06659              1218900200054 
 9.887  -05   35.      9.70   +00 1.5    -01 0.07438              1218900200055 
