ENTRY            13991   20130729                             13921399100000001 
SUBENT        13991001   20130729                             13921399100100001 
BIB                 10         23                                 1399100100002 
AUTHOR     (D.W.S.Chan,J.J.Egan,A.Mittler,E.Sheldon)              1399100100003 
TITLE      Analyses of Fast Neutron Inelastic Scattering Cross    1399100100004 
           Sections to Higher (Vibrational) States of 232Th and   1399100100005 
           238U. I. Standard Formalism                            1399100100006 
REFERENCE  (J,PR/C,26,841,1982)                                   1399100100007 
           #doi:10.1103/PhysRevC.26.841                           1399100100008 
INSTITUTE  (1USALTI)                                              1399100100009 
FACILITY   (VDG,1USALTI)                                          1399100100010 
DETECTOR   (GELI) Ge(Li) detector                                 1399100100011 
METHOD     (TOF)                                                  1399100100012 
SAMPLE     Enriched targets of 232Th and 238U                     1399100100013 
ERR-ANALYS Uncertainites are the weighted combination of          1399100100014 
           (ERR-S) statistical error (1-10%, in some exceptional  1399100100015 
            cases of weak transitions up to 40%)                  1399100100016 
           (ERR-1,4.,6.) uncertainty in calibration of the        1399100100017 
            Ge(Li) detector                                       1399100100018 
           (ERR-2,4.,5.) uncertainty in incident neutron flux     1399100100019 
           (ERR-3) uncertainty in the distance target source -    1399100100020 
            scattering sample                                     1399100100021 
           (ERR-4,,1.) Error in the number of nuclei in scatterer 1399100100022 
HISTORY    (20050504C) DR                                         1399100100023 
           (20130729A) BP: Added doi, cross reference to related  1399100100024 
           entry 10851, error analysis updated                    1399100100025 
ENDBIB              23          0                                 1399100100026 
COMMON               1          3                                 1399100100027 
ERR-3                                                             1399100100028 
PER-CENT                                                          1399100100029 
  1.                                                              1399100100030 
ENDCOMMON            3          0                                 1399100100031 
ENDSUBENT           30          0                                 1399100199999 
SUBENT        13991002   20131101                             13921399100200001 
BIB                  4          4                                 1399100200002 
REACTION   (90-TH-232(N,INL)90-TH-232,PAR,SIG)                    1399100200003 
EN-SEC     (E-EXC,90-TH-232)                                      1399100200004 
STATUS     (CURVE)Data taken from Figs. 2 to 4                    1399100200005 
HISTORY    (20130729A) Error heading changed                      1399100200006 
ENDBIB               4          0                                 1399100200007 
NOCOMMON             0          0                                 1399100200008 
DATA                 4        446                                 1399100200009 
E-EXC      EN         DATA       ERR-S                            1399100200010 
KEV        MEV        B          B                                1399100200011 
 714.2        7.57E-01   8.03E-02   9.88E-03                      1399100200012 
 714.2        8.05E-01   1.48E-01   1.76E-02                      1399100200013 
 714.2        8.24E-01   2.06E-01   1.89E-02                      1399100200014 
 714.2        8.56E-01   1.96E-01   1.76E-02                      1399100200015 
 714.2        9.27E-01   2.38E-01   1.97E-02                      1399100200016 
 714.2        9.47E-01   2.39E-01   1.54E-02                      1399100200017 
 714.2        9.62E-01   2.59E-01   3.13E-02                      1399100200018 
 714.2        1.03E+00   2.34E-01   2.53E-02                      1399100200019 
 714.2        1.06E+00   2.62E-01   3.05E-02                      1399100200020 
 714.2        1.12E+00   2.41E-01   2.36E-02                      1399100200021 
 714.2        1.14E+00   2.82E-01   3.65E-02                      1399100200022 
 714.2        1.16E+00   2.52E-01   2.79E-02                      1399100200023 
 714.2        1.22E+00   2.73E-01   2.87E-02                      1399100200024 
 714.2        1.26E+00   2.64E-01   3.26E-02                      1399100200025 
 714.2        1.33E+00   2.68E-01   3.09E-02                      1399100200026 
 714.2        1.35E+00   2.01E-01   2.44E-02                      1399100200027 
 714.2        1.36E+00   2.32E-01   2.75E-02                      1399100200028 
 714.2        1.42E+00   2.40E-01   3.05E-02                      1399100200029 
 714.2        1.46E+00   2.22E-01   2.87E-02                      1399100200030 
 714.2        1.53E+00   2.28E-01   2.79E-02                      1399100200031 
 714.2        1.56E+00   2.00E-01   3.18E-02                      1399100200032 
 714.2        1.62E+00   2.44E-01   3.05E-02                      1399100200033 
 714.2        1.67E+00   2.16E-01   2.57E-02                      1399100200034 
 714.2        1.73E+00   2.48E-01   3.61E-02                      1399100200035 
 714.2        1.75E+00   2.12E-01   2.23E-02                      1399100200036 
 714.2        1.78E+00   2.34E-01   2.70E-02                      1399100200037 
 714.2        1.82E+00   2.34E-01   2.83E-02                      1399100200038 
 714.2        1.86E+00   2.41E-01   2.70E-02                      1399100200039 
 714.2        1.96E+00   2.27E-01   2.96E-02                      1399100200040 
 714.2        2.02E+00   2.27E-01   3.52E-02                      1399100200041 
 714.2        2.07E+00   2.11E-01   3.26E-02                      1399100200042 
 714.2        2.12E+00   2.04E-01   3.00E-02                      1399100200043 
 730.3        7.54E-01   1.45E-02   3.72E-03                      1399100200044 
 730.3        8.02E-01   4.38E-02   8.30E-03                      1399100200045 
 730.3        8.28E-01   4.78E-02   6.87E-03                      1399100200046 
 730.3        8.64E-01   5.47E-02   6.58E-03                      1399100200047 
 730.3        9.43E-01   6.31E-02   6.87E-03                      1399100200048 
 730.3        9.60E-01   6.65E-02   7.73E-03                      1399100200049 
 730.3        1.04E+00   6.55E-02   7.44E-03                      1399100200050 
 730.3        1.06E+00   7.64E-02   8.30E-03                      1399100200051 
 730.3        1.11E+00   7.56E-02   6.58E-03                      1399100200052 
 730.3        1.14E+00   8.02E-02   9.45E-03                      1399100200053 
 730.3        1.16E+00   6.93E-02   8.59E-03                      1399100200054 
 730.3        1.21E+00   6.96E-02   9.74E-03                      1399100200055 
 730.3        1.25E+00   5.62E-02   6.30E-03                      1399100200056 
 730.3        1.33E+00   6.26E-02   1.00E-02                      1399100200057 
 730.3        1.34E+00   5.17E-02   5.72E-03                      1399100200058 
 730.3        1.36E+00   5.63E-02   6.30E-03                      1399100200059 
 730.3        1.41E+00   5.29E-02   6.01E-03                      1399100200060 
 730.3        1.45E+00   4.55E-02   6.01E-03                      1399100200061 
 730.3        1.52E+00   4.67E-02   5.73E-03                      1399100200062 
 730.3        1.57E+00   3.76E-02   6.58E-03                      1399100200063 
 730.3        1.62E+00   4.33E-02   4.58E-03                      1399100200064 
 730.3        1.67E+00   3.16E-02   4.57E-03                      1399100200065 
 730.3        1.73E+00   3.68E-02   6.30E-03                      1399100200066 
 730.3        1.75E+00   2.77E-02   3.72E-03                      1399100200067 
 730.3        1.77E+00   3.29E-02   4.58E-03                      1399100200068 
 730.3        1.82E+00   2.23E-02   5.43E-03                      1399100200069 
 730.3        1.87E+00   2.78E-02   6.30E-03                      1399100200070 
 730.3        1.96E+00   2.67E-02   5.44E-03                      1399100200071 
 730.3        2.01E+00   2.02E-02   5.15E-03                      1399100200072 
 730.3        2.06E+00   2.02E-02   5.15E-03                      1399100200073 
 730.3        2.11E+00   1.85E-02   3.72E-03                      1399100200074 
 774.1        7.59E-01   8.93E-03   9.11E-03                      1399100200075 
 774.1        8.11E-01   6.48E-02   1.53E-02                      1399100200076 
 774.1        8.39E-01   6.25E-02   1.30E-02                      1399100200077 
