ENTRY            13505   19920319                             00001350500000001 
SUBENT        13505001   19920319                             00001350500100001 
BIB                 14         25                                 1350500100002 
INSTITUTE  (1USAANL)                                              1350500100003 
REFERENCE  (J,PR/C,45,1260,9203)                                  1350500100004 
           (R,ANL-NDM-119,9106)                                   1350500100005 
AUTHOR     (S.CHIBA,P.T.GUENTHUR,A.B.SMITH,M.SUGIMOTO,R.D.LAWSON) 1350500100006 
TITLE      FAST-NEUTRON INTERACTION WITH ELEMENTAL ZIRCONIUM AND  1350500100007 
            THE DISPERSIVE OPTICAL MODEL                          1350500100008 
INC-SOURCE (D-D)                                                  1350500100009 
INC-SPECT  MEAN ENERGY DETERMINED TO <= 20 KEV.                   1350500100010 
SAMPLE     SOLID METAL CYLINDERS OF NATURAL ZIRCONIUM.            1350500100011 
           CHEMICAL PURITY > 99%.                                 1350500100012 
METHOD     (TOF)                                                  1350500100013 
           HIGHER-RESOLUTION MEASUREMENTS MADE AT SELECTED        1350500100014 
            ENERGIES USING 14.52-M FLIGHT PATH AT 80 DEGREES.     1350500100015 
DETECTOR   (SCIN) ORGANIC LIQUID SCINTILLATORS.                   1350500100016 
MONITOR    (1-H-1(N,EL)1-H-1,,DA) POLYETHYLENE                    1350500100017 
           RELATIVE ENERGY DEPENDENCE OF DETECTORS DETERMINED     1350500100018 
            RELATIVE TO NEUTRONS EMIITED BY 252CF SPONTANEOUS     1350500100019 
            FISSION.                                              1350500100020 
CORRECTION CORRECTED FOR MULTIPLE-EVENT, ANGULAR-RESOLUTION, AND  1350500100021 
            BEAM-ATTENUATION EFFECTS                              1350500100022 
ERR-ANALYS (DATA-ERR) ESTIMATE OF TOTAL UNCERTAINTY               1350500100023 
STATUS     DATA RECEIVED BY EMAIL FROM A.B.SMITH, 91/8/19         1350500100024 
           (APRVD) A.B.SMITH, 91/9/23                             1350500100025 
HISTORY    (910820C)                                              1350500100026 
           (920319A) REFERENCE UPDATE                             1350500100027 
ENDBIB              25          0                                 1350500100028 
NOCOMMON             0          0                                 1350500100029 
ENDSUBENT           28          0                                 1350500199999 
SUBENT        13505002   19910820                             00001350500200001 
BIB                  2          2                                 1350500200002 
REACTION   (40-ZR-0(N,EL)40-ZR-0,,DA)                             1350500200003 
COMMENT    DUPLICATE VALUES GIVEN AT SOME ENERGIES                1350500200004 
ENDBIB               2          0                                 1350500200005 
NOCOMMON             0          0                                 1350500200006 
DATA                 4       1279                                 1350500200007 
EN         ANG        DATA       DATA-ERR                         1350500200008 
MEV        ADEG       B/SR       PER-CENT                         1350500200009 
   4.5       16.4000    1.6400    4.5000                          1350500200010 
   4.5       18.2000    1.6000    4.5000                          1350500200011 
   4.5       19.4000    1.4000    4.5000                          1350500200012 
   4.5       21.2000    1.2700    4.5000                          1350500200013 
   4.5       24.3000    1.0600    4.5000                          1350500200014 
   4.5       26.1000    0.8510    4.5000                          1350500200015 
   4.5       26.3000    0.8910    4.5000                          1350500200016 
   4.5       27.2000    0.7890    4.5000                          1350500200017 
   4.5       28.1000    0.8030    4.5000                          1350500200018 
   4.5       29.1000    0.6500    4.5000                          1350500200019 
   4.5       29.2000    0.6750    4.5000                          1350500200020 
   4.5       31.4000    0.5270    4.5000                          1350500200021 
   4.5       34.2000    0.3930    4.5000                          1350500200022 
   4.5       36.0000    0.2640    4.5000                          1350500200023 
   4.5       37.2000    0.2470    4.5000                          1350500200024 
   4.5       39.0000    0.1650    4.5000                          1350500200025 
   4.5       42.1000    0.0987    4.5000                          1350500200026 
   4.5       44.0000    0.0742    4.5000                          1350500200027 
   4.5       45.1000    0.0544    5.8820                          1350500200028 
   4.5       47.0000    0.0350    9.1430                          1350500200029 
   4.5       50.1000    0.0310   10.3200                          1350500200030 
   4.5       51.9000    0.0388    8.2470                          1350500200031 
   4.5       53.1000    0.0390    8.2050                          1350500200032 
   4.5       54.9000    0.0619    5.1700                          1350500200033 
   4.5       57.6000    0.0749    4.5000                          1350500200034 
   4.5       59.4000    0.0889    4.5000                          1350500200035 
   4.5       60.6000    0.1020    4.5000                          1350500200036 
   4.5       62.4000    0.1280    4.5000                          1350500200037 
   4.5       65.6000    0.1450    4.5000                          1350500200038 
   4.5       67.4000    0.1630    4.5000                          1350500200039 
   4.5       68.5000    0.1680    4.5000                          1350500200040 
   4.5       70.4000    0.1830    4.5000                          1350500200041 
   4.5       73.0000    0.1900    4.5000                          1350500200042 
   4.5       75.0000    0.1900    4.5000                          1350500200043 
   4.5       76.0000    0.1880    4.5000                          1350500200044 
   4.5       77.9000    0.1820    4.5000                          1350500200045 
   4.5       81.0000    0.1700    4.5000                          1350500200046 
   4.5       83.1000    0.1510    4.5000                          1350500200047 
   4.5       84.0000    0.1530    4.5000                          1350500200048 
   4.5       85.9000    0.1270    4.5000                          1350500200049 
   4.5       88.5000    0.1120    4.5000                          1350500200050 
   4.5       90.3000    0.1030    4.5000                          1350500200051 
   4.5       91.5000    0.0904    4.5000                          1350500200052 
   4.5       93.3000    0.0746    4.5000                          1350500200053 
   4.5       96.5000    0.0585    5.4700                          1350500200054 
   4.5       98.3000    0.0441    7.2560                          1350500200055 
   4.5       99.5000    0.0425    7.5290                          1350500200056 
   4.5      101.0000    0.0323    9.9070                          1350500200057 
   4.5      104.0000    0.0236   13.5600                          1350500200058 
   4.5      106.0000    0.0204   15.6900                          1350500200059 
   4.5      107.0000    0.0193   16.5800                          1350500200060 
   4.5      109.0000    0.0169   18.9300                          1350500200061 
   4.5      112.0000    0.0160   20.0000                          1350500200062 
   4.5      114.0000    0.0194   16.4900                          1350500200063 
   4.5      115.0000    0.0189   16.9300                          1350500200064 
   4.5      117.0000    0.0216   14.8100                          1350500200065 
   4.5      119.0000    0.0269   11.9000                          1350500200066 
   4.5      121.0000    0.0279   11.4700                          1350500200067 
   4.5      122.0000    0.0297   10.7700                          1350500200068 
   4.5      124.0000    0.0335    9.5520                          1350500200069 
   4.5      127.0000    0.0381    8.3990                          1350500200070 
   4.5      129.0000    0.0404    7.9210                          1350500200071 
   4.5      130.0000    0.0448    7.1430                          1350500200072 
   4.5      132.0000    0.0464    6.8970                          1350500200073 
   4.5      135.0000    0.0480    6.6670                          1350500200074 
   4.5      137.0000    0.0541    5.9150                          1350500200075 
   4.5      138.0000    0.0531    6.0260                          1350500200076 
   4.5      140.0000    0.0568    5.6340                          1350500200077 
   4.5      143.0000    0.0569    5.6240                          1350500200078 
   4.5      145.0000    0.0615    5.2030                          1350500200079 
   4.5      145.0000    0.0613    5.2200                          1350500200080 
   4.5      146.0000    0.0611    5.2370                          1350500200081 
   4.5      147.0000    0.0659    4.8560                          1350500200082 
   4.5      148.0000    0.0635    5.0390                          1350500200083 
   4.5      148.0000    0.0643    4.9770                          1350500200084 
   4.5      150.0000    0.0738    4.5000                          1350500200085 
   4.5      153.0000    0.0778    4.5000                          1350500200086 
   4.5      155.0000    0.0858    4.5000                          1350500200087 
   4.5      156.0000    0.0880    4.5000                          1350500200088 
   4.5      157.0000    0.1000    4.5000                          1350500200089 
   5.0       14.5000    1.9600    4.0000                          1350500200090 
   5.0       16.4000    1.7800    4.0000                          1350500200091 
   5.0       17.4000    1.6300    4.0000                          1350500200092 
   5.0       18.2000    1.6300    4.0000                          1350500200093 
   5.0       19.4000    1.4900    4.0000                          1350500200094 
   5.0       21.2000    1.3900    4.0000                          1350500200095 
   5.0       22.3000    1.2100    4.0000                          1350500200096 
   5.0       24.3000    1.0700    4.0000                          1350500200097 
   5.0       24.3000    1.0500    4.0000                          1350500200098 
   5.0       25.3000    0.9270    4.0000                          1350500200099 
   5.0       26.1000    0.9110    4.0000                          1350500200100 
   5.0       26.3000    0.9150    4.0000                          1350500200101 
   5.0       27.2000    0.7670    4.0000                          1350500200102 
   5.0       27.5000    0.8040    4.0000                          1350500200103 
   5.0       28.1000    0.7430    4.0000                          1350500200104 
   5.0       29.1000    0.6400    4.0000                          1350500200105 
   5.0       29.2000    0.6880    4.0000                          1350500200106 
   5.0       31.4000    0.5290    4.0000                          1350500200107 
   5.0       32.2000    0.4530    4.0000                          1350500200108 
   5.0       34.2000    0.3700    4.1600                          1350500200109 
   5.0       35.2000    0.2720    4.0000                          1350500200110 
   5.0       36.0000    0.2490    4.0000                          1350500200111 
   5.0       37.2000    0.2110    4.6100                          1350500200112 
   5.0       39.0000    0.1270    4.0000                          1350500200113 
   5.0       40.1000    0.1150    4.0000                          1350500200114 
