ENTRY            11540   20140413                             14011154000000001 
SUBENT        11540001   20140413                             14011154000100001 
BIB                  8         15                                 1154000100002 
INSTITUTE  (1USAANL)                                              1154000100003 
REFERENCE  (P,ANL-7210,16,1966)                                   1154000100004 
AUTHOR     (J.F.Whalen,J.W.Meadows)                               1154000100005 
TITLE      Fast neutron total cross sections using a              1154000100006 
           mono-energetic source and an automated facility.       1154000100007 
INC-SOURCE (P-LI7)                                                1154000100008 
METHOD     (TOF)                                                  1154000100009 
STATUS     (TABLE) Data received on punched cards, Whalen,1966/6  1154000100010 
HISTORY    (19760715T) Translated from SCISRS                     1154000100011 
           (19830412A) converted to reaction formalism.           1154000100012 
            Subent 11540.004 deleted - see 10593.002.             1154000100013 
           (19890131U) BIB update                                 1154000100014 
           (20140413A) SD: Updated to new date formats,lower case.1154000100015 
            Corrections according last EXFOR rules and Dict.      1154000100016 
            Type of report was changed (R -> P).                  1154000100017 
ENDBIB              15          0                                 1154000100018 
NOCOMMON             0          0                                 1154000100019 
ENDSUBENT           18          0                                 1154000199999 
SUBENT        11540002   20140413                             14011154000200001 
BIB                  2          2                                 1154000200002 
REACTION   (16-S-0(N,TOT),,SIG)                                   1154000200003 
ERR-ANALYS (ERR-S) Data error given is statistical error only     1154000200004 
ENDBIB               2          0                                 1154000200005 
NOCOMMON             0          0                                 1154000200006 
DATA                 4        540                                 1154000200007 
EN         EN-RSL     DATA       ERR-S                            1154000200008 
MEV        MEV        B          B                                1154000200009 
  1.015E-01    2.4E-03       2.84     9.E-02                      1154000200010 
  1.027E-01    2.2E-03       2.66     9.E-02                      1154000200011 
  1.038E-01    2.1E-03       3.72     9.E-02                      1154000200012 
  1.048E-01    2.1E-03       5.83     9.E-02                      1154000200013 
  1.059E-01    2.0E-03       5.83     9.E-02                      1154000200014 
  1.069E-01    2.0E-03       9.32     9.E-02                      1154000200015 
  1.079E-01    2.0E-03  1.203E+01     9.E-02                      1154000200016 
  1.089E-01    2.0E-03  1.352E+01     9.E-02                      1154000200017 
  1.099E-01    2.0E-03  1.540E+01     9.E-02                      1154000200018 
  1.109E-01    2.0E-03  1.712E+01     9.E-02                      1154000200019 
  1.120E-01    1.9E-03  1.743E+01     9.E-02                      1154000200020 
  1.130E-01    1.9E-03  1.842E+01     9.E-02                      1154000200021 
  1.140E-01    1.9E-03  1.816E+01     9.E-02                      1154000200022 
  1.150E-01    1.9E-03  1.812E+01     9.E-02                      1154000200023 
  1.160E-01    1.9E-03  1.901E+01     9.E-02                      1154000200024 
  1.170E-01    1.9E-03  1.891E+01     9.E-02                      1154000200025 
  1.180E-01    1.9E-03  1.601E+01     9.E-02                      1154000200026 
  1.190E-01    1.9E-03  1.626E+01     9.E-02                      1154000200027 
  1.200E-01    1.9E-03  1.444E+01     9.E-02                      1154000200028 
  1.210E-01    1.9E-03  1.326E+01     9.E-02                      1154000200029 
  1.220E-01    1.9E-03  1.348E+01     9.E-02                      1154000200030 
