ENTRY            13451   19900205                             00001345100000001 
SUBENT        13451001   19900205                             00001345100100001 
BIB                  9         11                                 1345100100002 
INSTITUTE  (1USALAS)                                              1345100100003 
REFERENCE  (J,PR/C,2,615,7008)                                    1345100100004 
AUTHOR     (G.A.COWAN,B.P.BAYHURST,R.J.PRESTWOOD,J.S.GILMORE,     1345100100005 
           G.W.KNOBELOCH)                                         1345100100006 
TITLE      SYMMETRY OF NEUTRON-INDUCED 235U FISSION AT INDIVIDUAL 1345100100007 
            RESONANCES                                            1345100100008 
INC-SOURCE (EXPLO)                                                1345100100009 
METHOD     (RCHEM)                                                1345100100010 
ERR-ANALYS (DATA-ERR) STANDARD DEVIATION                          1345100100011 
STATUS     DATA TAKEN FROM ARTICLE                                1345100100012 
HISTORY    (900119C) VM                                           1345100100013 
ENDBIB              11          0                                 1345100100014 
NOCOMMON             0          0                                 1345100100015 
ENDSUBENT           14          0                                 1345100199999 
SUBENT        13451002   19900205                             00001345100200001 
BIB                  1          2                                 1345100200002 
REACTION   ((92-U-235(N,F)48-CD-115,CUM,FY)/                      1345100200003 
           (92-U-235(N,F)42-MO-99,CUM,FY))                        1345100200004 
ENDBIB               2          0                                 1345100200005 
NOCOMMON             0          0                                 1345100200006 
DATA                 4         69                                 1345100200007 
EN-MIN     EN-MAX     DATA       DATA-ERR                         1345100200008 
EV         EV         NO-DIM     PER-CENT                         1345100200009 
 19.33      19.60       0.402     26.3                            1345100200010 
 19.86      20.07       0.426     35.4                            1345100200011 
 21.03      21.17       0.517     22.5                            1345100200012 
 21.17      22.90       0.658     43.5                            1345100200013 
 22.90      23.05       0.374     24.7                            1345100200014 
 23.05      23.55       0.631      9.9                            1345100200015 
 23.55      23.74       0.328     24.6                            1345100200016 
 23.74      24.19       0.066     65.6                            1345100200017 
 24.19      24.34       1.100      9.6                            1345100200018 
 24.34      25.19       1.167      3.5                            1345100200019 
 25.19      25.47       1.032      5.0                            1345100200020 
 25.47      25.65       1.032      5.0                            1345100200021 
 26.40      26.61       0.619     19.9                            1345100200022 
 27.71      27.89       0.554     14.3                            1345100200023 
 28.23      28.42       1.250     10.4                            1345100200024 
 28.42      29.60       0.323     26.9                            1345100200025 
 29.60      29.78       0.943     70.0                            1345100200026 
 30.71      30.88       0.441     18.3                            1345100200027 
 30.88      31.91       0.518      7.7                            1345100200028 
 31.91      32.13       0.708      7.6                            1345100200029 
 33.31      33.59       0.401      9.5                            1345100200030 
 34.21      34.52       1.038      4.5                            1345100200031 
 34.52      34.83       0.823      5.6                            1345100200032 
 34.83      35.02       0.830      4.9                            1345100200033 
 35.02      35.32       1.027      4.3                            1345100200034 
 35.32      36.50       1.326      3.6                            1345100200035 
 36.50      36.79       1.362      5.4                            1345100200036 
 36.79      38.20       1.385      3.1                            1345100200037 
 38.20      38.51       1.038      5.4                            1345100200038 
 39.18      39.54       1.008      4.2                            1345100200039 
 40.48      40.76       0.675      8.8                            1345100200040 
 41.33      41.74       0.757      8.3                            1345100200041 
 41.74      42.06       0.693      6.8                            1345100200042 
 43.23      43.64       0.544      4.0                            1345100200043 
 43.91      44.16       0.633      3.9                            1345100200044 
 44.51      45.01       1.060      4.0                            1345100200045 
 45.55      46.01       0.574      8.1                            1345100200046 
 46.74      47.29       0.620      5.1                            1345100200047 
 48.00      48.51       0.769      4.5                            1345100200048 
 48.77      49.07       0.875      5.0                            1345100200049 
 49.07      49.44       0.784      7.6                            1345100200050 
 49.44      49.79       0.967     10.9                            1345100200051 
 50.37      50.79       0.838      5.9                            1345100200052 
 50.79      51.10       0.928      4.7                            1345100200053 
 51.10      51.55       0.760      4.4                            1345100200054 
 52.12      52.68       1.141      4.0                            1345100200055 
 53.34      53.73       1.042     14.5                            1345100200056 
 55.41      55.78       0.816      5.2                            1345100200057 
 56.38      57.07       0.480      4.7                            1345100200058 
 57.07      57.91       0.572      6.3                            1345100200059 
 57.91      58.46       0.603      5.4                            1345100200060 
 58.46      59.13       1.151      4.2                            1345100200061 
 59.13      60.16       0.723      5.6                            1345100200062 
 60.16      60.96       0.613      5.4                            1345100200063 
 60.96      61.48       0.649      8.9                            1345100200064 
 61.48      63.58       0.982      4.0                            1345100200065 
 63.58      64.41       1.145      4.3                            1345100200066 
 64.41      65.17       1.189     10.0                            1345100200067 
 65.17      66.03       1.011     10.0                            1345100200068 
 66.03      66.70       1.085     16.9                            1345100200069 
 66.70      70.34       1.163      4.7                            1345100200070 
 70.34      71.26       0.585      8.9                            1345100200071 
 71.26      72.34       0.713     10.8                            1345100200072 
 72.34      73.11       0.406     17.6                            1345100200073 
 73.11      74.57       0.947      7.4                            1345100200074 
 74.57      75.48       0.607     11.6                            1345100200075 
 75.48      76.14       0.979      8.3                            1345100200076 
 84.05      85.25       0.962      5.7                            1345100200077 
 85.25      86.30       0.868     11.5                            1345100200078 
ENDDATA             71          0                                 1345100200079 
ENDSUBENT           78          0                                 1345100299999 
ENDENTRY             2          0                                 1345199999999 
