ENTRY            10073   19991012                             00001007300000001 
SUBENT        10073001   19991012                             00001007300100001 
BIB                  8         12                                 1007300100002 
INSTITUTE  (1USAANL)                                              1007300100003 
REFERENCE  (J,NSE,49,389,197211)                                  1007300100004 
           (R,ANL-7869,197111)                                    1007300100005 
AUTHOR     (A.B.SMITH,P.LAMBROPOULOS,P.T.GUNTHER,J.F.WHALEN)      1007300100006 
TITLE      note on the Fast Neutron Cross Section of Palladium    1007300100007 
FACILITY   (VDG) 3.5-MeV Van-de-Graaff.                           1007300100008 
INC-SOURCE (P-LI7) 7Li(p,n) reaction at 0 degrees.                1007300100009 
STATUS     (APRVD) Approved by author                             1007300100010 
HISTORY    (19730509A) BIB CHANGES. EN-ERR CHANGED TO EN-RSL      1007300100011 
           (19811118A) CONVERTED TO REACTION FORMALISM            1007300100012 
           (19840418A) BIB CORRECTIONS.                           1007300100013 
           (19991012A) Converted to new date formalism.           1007300100014 
ENDBIB              12          0                                 1007300100015 
NOCOMMON             0          0                                 1007300100016 
ENDSUBENT           15          0                                 1007300199999 
SUBENT        10073002   19991012                             00001007300200001 
BIB                  8         14                                 1007300200002 
REACTION   (46-PD-0(N,TOT),,SIG)                                  1007300200003 
INC-SPECT  Monoenergetic source.                                  1007300200004 
           One-half neutron energy resolution given.              1007300200005 
METHOD     Transmission.                                          1007300200006 
DETECTOR   (SCIN,BF3) Concentric rings of bf3 counters used below 1007300200007 
            650 keV. Above 650 keV these were replaced by a 5 x 5 1007300200008 
            cm diameter liquid scintillator with pulse-height     1007300200009 
            discrimination.                                       1007300200010 
           Flux monitored by BF3 counters.                        1007300200011 
CORRECTION Corrected for background and for target thickness.     1007300200012 
ERR-ANALYS (ERR-S) Statistical error.                             1007300200013 
STATUS     Data received on punched cards, Whalen, June 1970.     1007300200014 
HISTORY    (19701010C)                                            1007300200015 
           (19850807A) BIB, DATA HEADING CORRECTED.               1007300200016 
ENDBIB              14          0                                 1007300200017 
NOCOMMON             0          0                                 1007300200018 
DATA                 4        670                                 1007300200019 
EN         EN-RSL-HW  DATA       ERR-S                            1007300200020 
MEV        MEV        B          B                                1007300200021 
    .100011    .001988   7.583373    .082875                      1007300200022 
    .102067    .001932   7.590967    .081785                      1007300200023 
    .104104    .001895   7.779725    .080196                      1007300200024 
    .106132    .001867   7.596419    .081168                      1007300200025 
    .108156    .001843   7.473835    .080464                      1007300200026 
    .110176    .001823   7.414654    .079866                      1007300200027 
    .112194    .001805   7.622844    .079441                      1007300200028 
    .114210    .001789   7.798051    .079449                      1007300200029 
    .116225    .001774   7.863428    .079116                      1007300200030 
    .118238    .001761   7.785732    .079723                      1007300200031 
    .120251    .001748   7.879849    .079388                      1007300200032 
    .122263    .001736   7.827022    .079013                      1007300200033 
    .124274    .001725   7.876537    .079373                      1007300200034 
    .126284    .001715   7.948224    .078888                      1007300200035 
    .128294    .001705   7.848385    .078948                      1007300200036 
    .130303    .001696   7.849853    .078566                      1007300200037 
    .132312    .001687   7.842168    .078400                      1007300200038 
    .134321    .001678   7.895089    .078049                      1007300200039 
    .136329    .001670   7.633337    .078006                      1007300200040 
    .138337    .001662   7.278653    .078643                      1007300200041 
    .140344    .001655   7.810149    .078313                      1007300200042 
    .142351    .001648   7.643872    .077871                      1007300200043 
    .144359    .001640   7.545763    .110919                      1007300200044 
    .146365    .001634   7.675425    .077980                      1007300200045 
    .148372    .001627   7.745401    .077749                      1007300200046 
    .150378    .001621   7.980559    .077640                      1007300200047 
    .152385    .001614   7.756772    .077762                      1007300200048 
    .154391    .001608   7.538579    .077941                      1007300200049 
    .156397    .001602   7.540214    .077242                      1007300200050 
    .158402    .001597   7.756300    .077579                      1007300200051 
    .160408    .001591   7.548955    .077381                      1007300200052 
    .162414    .001585   7.537217    .077459                      1007300200053 
    .164419    .001580   7.594267    .077391                      1007300200054 
    .166424    .001575   7.649585    .076996                      1007300200055 
    .168429    .001570   7.491024    .077203                      1007300200056 
    .170434    .001565   7.734760    .077012                      1007300200057 
    .174444    .001555   7.669814    .076742                      1007300200058 
