ENTRY            10590   20040723                             00001059000000001 
SUBENT        10590001   20040723                             00001059000100001 
BIB                 12         17                                 1059000100002 
INSTITUTE  (1USADKE)                                              1059000100003 
REFERENCE  (J,NP/A,259,61,197603)                                 1059000100004 
AUTHOR     (P.W.Lisowski,T.C.Rhea,R.L.Walter,C.E.Busch,T.B.Clegg) 1059000100005 
TITLE      Scattering of polarized neutrons from 3He.             1059000100006 
FACILITY   (ACCEL,1USATNL) Triangle Universities tandem           1059000100007 
            accelerator                                           1059000100008 
SAMPLE     3He gas scintillator                                   1059000100009 
DETECTOR   (SCIN) Pair of NE-102 plastic scintillators.           1059000100010 
MONITOR    No information                                         1059000100011 
CORRECTION Data corrected for geometry. No correction for         1059000100012 
            multiple scattering.                                  1059000100013 
ERR-ANALYS (ERR-S) Statistical errors given.                      1059000100014 
STATUS     (APRVD) Approved by author 1976/6/22.                  1059000100015 
HISTORY    (19760330C)                                            1059000100016 
           (19830914A) Converted to REACTION formalism            1059000100017 
           (20040723A) Converted to new data formts, lower case.  1059000100018 
                       Energy field heading updated.              1059000100019 
ENDBIB              17          0                                 1059000100020 
NOCOMMON             0          0                                 1059000100021 
ENDSUBENT           20          0                                 1059000199999 
SUBENT        10590002   20040723                             00001059000200001 
BIB                  1          1                                 1059000200002 
REACTION   (2-HE-3(N,EL)2-HE-3,,POL/DA)                           1059000200003 
ENDBIB               1          0                                 1059000200004 
COMMON               1          3                                 1059000200005 
POL-BM                                                            1059000200006 
NO-DIM                                                            1059000200007 
 0.7                                                              1059000200008 
ENDCOMMON            3          0                                 1059000200009 
DATA                 4         38                                 1059000200010 
EN         ANG-CM     DATA-CM    ERR-S                            1059000200011 
MEV        ADEG       NO-DIM     NO-DIM                           1059000200012 
 8.0        64.8      -0.140      0.028                           1059000200013 
 8.0        69.7      -0.150      0.026                           1059000200014 
 8.0        74.8      -0.224      0.030                           1059000200015 
 8.0        79.9      -0.227      0.025                           1059000200016 
 8.0        84.8      -0.197      0.037                           1059000200017 
 8.0       121.8       0.699      0.034                           1059000200018 
 8.0       129.9       0.561      0.037                           1059000200019 
 8.0       139.9       0.356      0.028                           1059000200020 
 8.0       152.4       0.203      0.031                           1059000200021 
 8.0       158.2       0.118      0.034                           1059000200022 
12.0        60.9      -0.141      0.021                           1059000200023 
12.0        64.8      -0.183      0.035                           1059000200024 
12.0        69.8      -0.226      0.022                           1059000200025 
12.0        74.8      -0.205      0.024                           1059000200026 
12.0        79.9      -0.255      0.033                           1059000200027 
12.0        84.8      -0.292      0.025                           1059000200028 
12.0       121.8       0.676      0.051                           1059000200029 
12.0       129.9       0.558      0.057                           1059000200030 
12.0       139.9       0.384      0.048                           1059000200031 
12.0       150.0       0.288      0.035                           1059000200032 
12.0       158.2       0.145      0.031                           1059000200033 
17.1        64.8      -0.157      0.016                           1059000200034 
17.1        69.7      -0.198      0.018                           1059000200035 
17.1        74.8      -0.197      0.028                           1059000200036 
17.1        79.9      -0.247      0.021                           1059000200037 
17.1        84.8      -0.293      0.019                           1059000200038 
17.1        92.9      -0.352      0.024                           1059000200039 
17.1        94.8      -0.378      0.030                           1059000200040 
17.1        99.9      -0.450      0.037                           1059000200041 
17.1       104.9      -0.408      0.047                           1059000200042 
17.1       121.8       0.550      0.042                           1059000200043 
17.1       125.7       0.588      0.033                           1059000200044 
17.1       129.9       0.542      0.025                           1059000200045 
17.1       134.9       0.472      0.031                           1059000200046 
17.1       139.9       0.404      0.028                           1059000200047 
17.1       150.0       0.287      0.027                           1059000200048 
17.1       152.4       0.214      0.035                           1059000200049 
17.1       158.2       0.185      0.025                           1059000200050 
ENDDATA             40          0                                 1059000200051 
ENDSUBENT           50          0                                 1059000299999 
ENDENTRY             2          0                                 1059099999999 
