ENTRY            13101   20240806                             15131310100000001 
SUBENT        13101001   20240806                             15131310100100001 
BIB                 11         33                                 1310100100002 
TITLE      Measurements of the Energy Dependence of Prompt        1310100100003 
           Neutron Emission from 233U, 235U, and 239Pu for En =   1310100100004 
           0.0005 to 10 MeV Relative to Emission from             1310100100005 
           Spontaneous Fission of 252Cf                           1310100100006 
AUTHOR     (R.Gwin,R.R.Spencer,R.W.Ingle)                         1310100100007 
REFERENCE  (J,NSE,94,365,1986)                                    1310100100008 
           #doi:10.13182/NSE86-A18347                             1310100100009 
INSTITUTE  (1USAORL)                                              1310100100010 
FACILITY   (LINAC,1USAORL) Oak Ridge Electron Linear Accelerator  1310100100011 
            (ORELA).                                              1310100100012 
METHOD     (TOF). 83.4-M flight path                              1310100100013 
DETECTOR   (SCIN) Gd-loaded liquid scintillator to detect         1310100100014 
             fission neutrons.                                    1310100100015 
           (FISCH) fission chamber to detect fission events.      1310100100016 
           (IOCH) BF3 ionization chamber as flux monitor.         1310100100017 
CORRECTION Corrected for:                                         1310100100018 
            - delayed gamma rays from fission                     1310100100019 
            - false fissions                                      1310100100020 
            - background in neutron detector                      1310100100021 
            - displacement of samples                             1310100100022 
            - foil thicknesses and spontaneous fissions           1310100100023 
            - anisotropy of fission-fragment distribution         1310100100024 
            - differences in the fission-neutron energy           1310100100025 
              spectra of the isotopes                             1310100100026 
            - pulse pileup                                        1310100100027 
ERR-ANALYS (ERR-S) Statistical uncertainty.                       1310100100028 
STATUS     (APRVD) R.Gwin, 1987/5/14.                             1310100100029 
           (TABLE,,R.Gwin+,J,NSE,94,365,1986)                     1310100100030 
           Data taken from private comm., Gwin, 1987/2/22.        1310100100031 
HISTORY    (19870520C)                                            1310100100032 
           (20240806A) BP: Updated to new date formats, lower     1310100100033 
           case. corrections according last EXFOR rules and Dict, 1310100100034 
           added doi.                                             1310100100035 
ENDBIB              33          0                                 1310100100036 
NOCOMMON             0          0                                 1310100100037 
ENDSUBENT           36          0                                 1310100199999 
SUBENT        13101002   20240806                             15131310100200001 
BIB                  4         17                                 1310100200002 
REACTION   ((92-U-233(N,F),PR,NU,,AV)/(98-CF-252(0,F),PR,NU))     1310100200003 
SAMPLE     (92-U-233,ENR=0.99969)                                 1310100200004 
           (92-U-234,ENR=0.000004)                                1310100200005 
           (92-U-235,ENR=0.00020)                                 1310100200006 
           (92-U-236,ENR=0.000003)                                1310100200007 
           (92-U-238,ENR=0.000008) For the fissile isotopes the   1310100200008 
           sections consisted of two 0.0013-cm thick aluminum     1310100200009 
           disks coated with the fissile isotope plus a central   1310100200010 
           collector plate separated 3 mm from each coated        1310100200011 
           plate. For 233U the coating thickness varied from      1310100200012 
           0.80 to 1.75 g/m2, the average being 1.1 g/m2.         1310100200013 
ERR-ANALYS (ERR-SYS) Systematic uncertainty 0.012%.               1310100200014 
           (ERR-1,0.00001,0.00073) Impurity fission.              1310100200015 
           (ERR-2,0.00004,0.00056) False fission.                 1310100200016 
           (ERR-3,0.00007,0.00024) Dead-time correction.          1310100200017 
HISTORY    (20240806A) BP: Updated target and ERR-ANALYS          1310100200018 
           information.                                           1310100200019 
ENDBIB              17          0                                 1310100200020 
COMMON               1          3                                 1310100200021 
ERR-SYS                                                           1310100200022 
PER-CENT                                                          1310100200023 
      0.012                                                       1310100200024 
ENDCOMMON            3          0                                 1310100200025 
DATA                 4         84                                 1310100200026 
EN-MIN     EN-MAX     DATA       ERR-S                            1310100200027 
MEV        MEV        NO-DIM     NO-DIM                           1310100200028 
       9.00      10.00      1.007      0.013                      1310100200029 
       8.00       9.00      0.958      0.011                      1310100200030 
       7.00       8.00      0.924      0.010                      1310100200031 
       6.00       7.00      0.877      0.009                      1310100200032 
       5.00       6.00      0.844      0.010                      1310100200033 
       4.00       5.00      0.807      0.008                      1310100200034 
       3.00       4.00      0.760      0.007                      1310100200035 
       2.00       3.00      0.725      0.005                      1310100200036 
       1.95       2.00      0.698      0.017                      1310100200037 
       1.90       1.95      0.704      0.016                      1310100200038 
       1.85       1.90      0.716      0.015                      1310100200039 
       1.80       1.85      0.711      0.015                      1310100200040 
       1.75       1.80      0.696      0.015                      1310100200041 
       1.70       1.75      0.704      0.015                      1310100200042 
       1.65       1.70      0.728      0.015                      1310100200043 
       1.60       1.65      0.715      0.015                      1310100200044 
       1.55       1.60      0.698      0.014                      1310100200045 
       1.50       1.55      0.702      0.014                      1310100200046 
       1.45       1.50      0.704      0.014                      1310100200047 
       1.40       1.45      0.709      0.014                      1310100200048 
       1.35       1.40      0.693      0.014                      1310100200049 
       1.30       1.35      0.697      0.014                      1310100200050 
       1.25       1.30      0.704      0.014                      1310100200051 
       1.20       1.25      0.692      0.013                      1310100200052 
       1.15       1.20      0.688      0.014                      1310100200053 
       1.10       1.15      0.697      0.013                      1310100200054 
       1.05       1.10      0.697      0.013                      1310100200055 
       1.00       1.05      0.687      0.012                      1310100200056 
       0.95       1.00      0.683      0.011                      1310100200057 
       0.90       0.95      0.696      0.009                      1310100200058 
       0.85       0.90      0.689      0.008                      1310100200059 
       0.80       0.85      0.694      0.007                      1310100200060 
       0.75       0.80      0.686      0.006                      1310100200061 
       0.70       0.75      0.681      0.006                      1310100200062 
       0.65       0.70      0.676      0.005                      1310100200063 
       0.60       0.65      0.668      0.005                      1310100200064 
       0.58       0.60      0.672      0.007                      1310100200065 
       0.56       0.58      0.680      0.007                      1310100200066 
       0.54       0.56      0.674      0.006                      1310100200067 
       0.52       0.54      0.675      0.006                      1310100200068 
       0.50       0.52      0.671      0.006                      1310100200069 
       0.48       0.50      0.664      0.005                      1310100200070 
       0.46       0.48      0.667      0.006                      1310100200071 
       0.44       0.46      0.667      0.006                      1310100200072 
       0.42       0.44      0.577      0.006                      1310100200073 
       0.40       0.42      0.669      0.005                      1310100200074 
       0.38       0.40      0.671      0.005                      1310100200075 
       0.36       0.38      0.675      0.005                      1310100200076 
       0.34       0.36      0.676      0.005                      1310100200077 
       0.32       0.34      0.670      0.005                      1310100200078 
       0.30       0.32      0.661      0.005                      1310100200079 
       0.28       0.30      0.666      0.005                      1310100200080 
       0.26       0.28      0.674      0.005                      1310100200081 
       0.24       0.26      0.664      0.005                      1310100200082 
       0.22       0.24      0.662      0.005                      1310100200083 
       0.20       0.22      0.668      0.005                      1310100200084 
       0.18       0.20      0.666      0.005                      1310100200085 
       0.16       0.18      0.663      0.005                      1310100200086 
       0.14       0.16      0.672      0.005                      1310100200087 
       0.12       0.14      0.664      0.004                      1310100200088 
       0.10       0.12      0.665      0.004                      1310100200089 
      0.090       0.10      0.653      0.006                      1310100200090 
      0.080      0.090      0.660      0.006                      1310100200091 
      0.070      0.080      0.665      0.006                      1310100200092 
      0.060      0.070      0.671      0.005                      1310100200093 
      0.050      0.060      0.662      0.005                      1310100200094 
      0.040      0.050      0.666      0.005                      1310100200095 
      0.030      0.040      0.663      0.004                      1310100200096 
      0.020      0.030      0.662      0.003                      1310100200097 
     0.0100      0.020      0.659      0.003                      1310100200098 
     0.0090      0.010      0.654      0.006                      1310100200099 
     0.0080     0.0090      0.671      0.007                      1310100200100 
     0.0070     0.0080      0.666      0.006                      1310100200101 
     0.0060     0.0070      0.668      0.006                      1310100200102 
     0.0050     0.0060      0.659      0.006                      1310100200103 
     0.0040     0.0050      0.658      0.005                      1310100200104 
     0.0030     0.0040      0.654      0.005                      1310100200105 
     0.0020     0.0030      0.656      0.004                      1310100200106 
     0.0010     0.0020      0.665      0.003                      1310100200107 
     0.0009     0.0010      0.665      0.008                      1310100200108 
     0.0008     0.0009      0.669      0.007                      1310100200109 
     0.0007     0.0008      0.655      0.009                      1310100200110 
     0.0006     0.0007      0.659      0.007                      1310100200111 
     0.0005     0.0006      0.660      0.008                      1310100200112 
ENDDATA             86          0                                 1310100200113 
ENDSUBENT          112          0                                 1310100299999 
SUBENT        13101003   20240806                             15131310100300001 
BIB                  4         16                                 1310100300002 
REACTION   ((92-U-235(N,F),PR,NU,,AV)/(98-CF-252(0,F),PR,NU))     1310100300003 
SAMPLE     (92-U-234,ENR=0.0003)                                  1310100300004 
           (92-U-235,ENR=0.9990)                                  1310100300005 
           (92-U-236,ENR=0.0001)                                  1310100300006 
           (92-U-238,ENR=0.0006) For the fissile isotopes the     1310100300007 
           sections consisted of two 0.0013-cm thick aluminum     1310100300008 
           disks coated with the fissile isotope plus a central   1310100300009 
           collector plate separated 3 mm from each coated        1310100300010 
           plate. For 235U the range was 0.64 to 1.13 g/m2, the   1310100300011 
           average being 0.96 g/m2.                               1310100300012 
ERR-ANALYS (ERR-SYS) Systematic uncertainty 0.014%.               1310100300013 
           (ERR-1,0.0,0.00032) Impurity fission.                  1310100300014 
           (ERR-2,0.00002,0.00042) False fission.                 1310100300015 
           (ERR-3,0.00007,0.00023) Dead-time correction.          1310100300016 
HISTORY    (20240806A) BP: Updated target and ERR-ANALYS          1310100300017 
           information.                                           1310100300018 
ENDBIB              16          0                                 1310100300019 
COMMON               1          3                                 1310100300020 
ERR-SYS                                                           1310100300021 
PER-CENT                                                          1310100300022 
      0.014                                                       1310100300023 
ENDCOMMON            3          0                                 1310100300024 
DATA                 4         84                                 1310100300025 
EN-MIN     EN-MAX     DATA       ERR-S                            1310100300026 
MEV        MEV        NO-DIM     NO-DIM                           1310100300027 
       9.00      10.00      1.004      0.012                      1310100300028 
       8.00       9.00      0.970      0.010                      1310100300029 
       7.00       8.00      0.937      0.009                      1310100300030 
       6.00       7.00      0.899      0.009                      1310100300031 
       5.00       6.00      0.846      0.009                      1310100300032 
       4.00       5.00      0.795      0.008                      1310100300033 
       3.00       4.00      0.754      0.006                      1310100300034 
       2.00       3.00      0.720      0.004                      1310100300035 
       1.95       2.00      0.693      0.017                      1310100300036 
       1.90       1.95      0.701      0.016                      1310100300037 
       1.85       1.90      0.715      0.016                      1310100300038 
       1.80       1.85      0.708      0.015                      1310100300039 
       1.75       1.80      0.686      0.015                      1310100300040 
       1.70       1.75      0.687      0.014                      1310100300041 
       1.65       1.70      0.690      0.015                      1310100300042 
       1.60       1.65      0.691      0.014                      1310100300043 
       1.55       1.60      0.693      0.014                      1310100300044 
       1.50       1.55      0.688      0.014                      1310100300045 
       1.45       1.50      0.686      0.013                      1310100300046 
       1.40       1.45      0.684      0.013                      1310100300047 
       1.35       1.40      0.685      0.013                      1310100300048 
       1.30       1.35      0.683      0.013                      1310100300049 
       1.25       1.30      0.678      0.013                      1310100300050 
       1.20       1.25      0.670      0.013                      1310100300051 
       1.15       1.20      0.670      0.013                      1310100300052 
       1.10       1.15      0.678      0.013                      1310100300053 
       1.05       1.10      0.667      0.012                      1310100300054 
       1.00       1.05      0.654      0.012                      1310100300055 
       0.95       1.00      0.669      0.011                      1310100300056 
       0.90       0.95      0.675      0.010                      1310100300057 
       0.85       0.90      0.665      0.009                      1310100300058 
       0.80       0.85      0.665      0.008                      1310100300059 
       0.75       0.80      0.666      0.007                      1310100300060 
       0.70       0.75      0.667      0.006                      1310100300061 
       0.65       0.70      0.661      0.005                      1310100300062 
       0.60       0.65      0.663      0.005                      1310100300063 
       0.58       0.60      0.663      0.007                      1310100300064 
       0.56       0.58      0.666      0.007                      1310100300065 
       0.54       0.56      0.656      0.007                      1310100300066 
       0.52       0.54      0.652      0.007                      1310100300067 
       0.50       0.52      0.662      0.006                      1310100300068 
       0.48       0.50      0.657      0.006                      1310100300069 
       0.46       0.48      0.648      0.006                      1310100300070 
       0.44       0.46      0.658      0.006                      1310100300071 
       0.42       0.44      0.659      0.006                      1310100300072 
       0.40       0.42      0.653      0.006                      1310100300073 
       0.38       0.40      0.652      0.005                      1310100300074 
       0.36       0.38      0.642      0.006                      1310100300075 
       0.34       0.36      0.658      0.005                      1310100300076 
       0.32       0.34      0.646      0.005                      1310100300077 
       0.30       0.32      0.657      0.005                      1310100300078 
       0.28       0.30      0.656      0.005                      1310100300079 
       0.26       0.28      0.657      0.005                      1310100300080 
       0.24       0.26      0.661      0.005                      1310100300081 
       0.22       0.24      0.652      0.005                      1310100300082 
       0.20       0.22      0.660      0.005                      1310100300083 
       0.18       0.20      0.649      0.004                      1310100300084 
       0.16       0.18      0.647      0.004                      1310100300085 
       0.14       0.16      0.645      0.005                      1310100300086 
       0.12       0.14      0.650      0.003                      1310100300087 
       0.10       0.12      0.642      0.003                      1310100300088 
      0.090       0.10      0.632      0.006                      1310100300089 
      0.080      0.090      0.653      0.007                      1310100300090 
      0.070      0.080      0.637      0.004                      1310100300091 
