ENTRY            11163   19800814                             00001116300000001 
SUBENT        11163001   19800814                             00001116300100001 
BIB                  6          8                                 1116300100002 
INSTITUTE  (1USAANL)                                              1116300100003 
REFERENCE  (C,68WASH,1,159,6803)                                  1116300100004 
AUTHOR     (C.T.HIBDON,F.P.MOORING)                               1116300100005 
TITLE      TOTAL NEUTRON CROSS SECTIONS OF LI-6, LI-7 AND LITHIUM 1116300100006 
           FROM 10 TO 1236 KEV.                                   1116300100007 
STATUS     (SCSRS)                                                1116300100008 
HISTORY    (760628T) TRANSLATED FROM SCISRS                       1116300100009 
           (800814A) CONVERTED TO REACTION FORMALISM              1116300100010 
ENDBIB               8          0                                 1116300100011 
NOCOMMON             0          0                                 1116300100012 
ENDSUBENT           11          0                                 1116300199999 
SUBENT        11163002   19800814                             00001116300200001 
BIB                  2          2                                 1116300200002 
REACTION   (3-LI-0(N,TOT),,SIG)                                   1116300200003 
METHOD     FLAT DETECTION. 120DEG.                                1116300200004 
ENDBIB               2          0                                 1116300200005 
NOCOMMON             0          0                                 1116300200006 
DATA                 3         84                                 1116300200007 
EN         DATA       DATA-ERR                                    1116300200008 
MEV        B          B                                           1116300200009 
 1.00   -02 1.16   +00 2.     -02                                 1116300200010 
 1.20   -02 1.13   +00 2.     -02                                 1116300200011 
 1.40   -02 1.09   +00 2.     -02                                 1116300200012 
 1.60   -02 1.12   +00 2.     -02                                 1116300200013 
 1.80   -02 1.13   +00 2.     -02                                 1116300200014 
 2.00   -02 1.03   +00 2.     -02                                 1116300200015 
 2.20   -02 1.08   +00 2.     -02                                 1116300200016 
 2.40   -02 1.11   +00 2.     -02                                 1116300200017 
 2.60   -02 1.12   +00 2.     -02                                 1116300200018 
 2.80   -02 1.10   +00 2.     -02                                 1116300200019 
 3.00   -02 1.08   +00 2.     -02                                 1116300200020 
 3.20   -02 1.12   +00 2.     -02                                 1116300200021 
 3.40   -02 1.08   +00 2.     -02                                 1116300200022 
 3.60   -02 1.16   +00 2.     -02                                 1116300200023 
 3.80   -02 1.08   +00 2.     -02                                 1116300200024 
 4.00   -02 1.08   +00 2.     -02                                 1116300200025 
 4.20   -02 1.09   +00 2.     -02                                 1116300200026 
 4.40   -02 1.03   +00 2.     -02                                 1116300200027 
 4.60   -02 1.08   +00 2.     -02                                 1116300200028 
 4.80   -02 1.04   +00 2.     -02                                 1116300200029 
 5.05   -02 1.08   +00 2.     -02                                 1116300200030 
 5.25   -02 1.09   +00 2.     -02                                 1116300200031 
 5.45   -02 1.05   +00 2.     -02                                 1116300200032 
 5.65   -02 9.7    -01 2.     -02                                 1116300200033 
 5.85   -02 1.05   +00 2.     -02                                 1116300200034 
 6.05   -02 1.05   +00 2.     -02                                 1116300200035 
 6.25   -02 1.04   +00 2.     -02                                 1116300200036 
 6.45   -02 1.06   +00 2.     -02                                 1116300200037 
 6.65   -02 1.04   +00 2.     -02                                 1116300200038 
 6.85   -02 1.01   +00 2.     -02                                 1116300200039 
 7.05   -02 1.12   +00 2.     -02                                 1116300200040 
 7.25   -02 1.04   +00 2.     -02                                 1116300200041 
 7.45   -02 1.02   +00 2.     -02                                 1116300200042 
 7.65   -02 1.04   +00 2.     -02                                 1116300200043 
 7.85   -02 1.01   +00 2.     -02                                 1116300200044 
 8.05   -02 1.04   +00 2.     -02                                 1116300200045 
 8.25   -02 1.11   +00 2.     -02                                 1116300200046 
 8.45   -02 1.05   +00 2.     -02                                 1116300200047 
 8.65   -02 1.09   +00 2.     -02                                 1116300200048 
 8.85   -02 1.04   +00 2.     -02                                 1116300200049 
 9.05   -02 1.11   +00 2.     -02                                 1116300200050 
 9.25   -02 1.04   +00 2.     -02                                 1116300200051 
 9.45   -02 1.10   +00 2.     -02                                 1116300200052 
