ENTRY            14359   20130317                             13901435900000001 
SUBENT        14359001   20130317                             13901435900100001 
BIB                 12         60                                 1435900100002 
TITLE      Measurements of partial gamma-ray cross sections in    1435900100003 
           60Ni(n,gxnypza) reactions                              1435900100004 
AUTHOR     (N.Fotiades,M.Devlin,R.C.Haight,T.Kawano,S.Kunieda,    1435900100005 
           R.O.Nelson)                                            1435900100006 
INSTITUTE  (1USALAS)                                              1435900100007 
REFERENCE  (J,NDS,114,(FE3),2013) Short description of experiment 1435900100008 
                               with figures, no tables            1435900100009 
           (R,LA-UR-13-21458,2013) LANL report containing         1435900100010 
                     tabulated data used in compilation           1435900100011 
FACILITY   (LINAC,1USALAS) Experiment performed at the white      1435900100012 
           source neutron beam at the LANSCE/WNR facility using   1435900100013 
           gamma-ray spectrometer GEANIE                          1435900100014 
SAMPLE     (28-NI-60,ENR=0.996) The target consisted of one 2.5   1435900100015 
           cm square foil, 1 mm thick, of 5.7 g of 99.6%          1435900100016 
           enriched 60Ni.                                         1435900100017 
DETECTOR   (HPGE) GEANIE was comprised of 10 Compton-suppressed   1435900100018 
           planar Ge detectors (Low Energy Photon Spectrometers - 1435900100019 
           LEPS) and 10 Compton-suppressed coaxial Ge detectors.  1435900100020 
           During experiment only coaxial detectors were used.    1435900100021 
           GEANIE was located 20.34 m from the WNR spallation     1435900100022 
           neutron source on the 60R (60deg-Right) flight path.   1435900100023 
METHOD     (TOF) neutron energy determined by time of flight      1435900100024 
           method. Detection time of the "flash" of gamma rays    1435900100025 
           caused by the spallation reaction was used as a        1435900100026 
           reference marker. The detection time of the gamma rays 1435900100027 
           produced by neutrons interacting with the sample was   1435900100028 
           used to calculate the time of flight.                  1435900100029 
MONITOR    (26-FE-56(N,INL)26-FE-56,PAR,SIG,G)  For normalization 1435900100030 
            purpose the natural Fe 5 cm square foil, 0.05 mm      1435900100031 
            thick, was placed in front of 60Ni sample. The 846.8  1435900100032 
            keV, 2+ -> 0+ transition of 56Fe, was used            1435900100033 
            to normalize the cross sections.                      1435900100034 
INC-SOURCE (SPALL) Pulsed neutron beam was produced via           1435900100035 
           spallation on a natural W target by an 800-MeV proton  1435900100036 
           linear accelerator beam. The average proton beam       1435900100037 
           current at the spallation target was about 1 - 2       1435900100038 
           mu-A. The neutron beam structure contained 625 mu-s    1435900100039 
           long 'macropulses' driven by two of every three such   1435900100040 
           macropulses from the accelerator for an average rate   1435900100041 
           of 40/s. Each macropulse consisted of 'micropulses'    1435900100042 
           spaced every 1.8 mu-s, each <1 ns long. The pulsed     1435900100043 
           beam allowed incident neutron energies to be           1435900100044 
           determined using the time-of-flight technique.         1435900100045 
ERR-ANALYS (E-ERR,1.5,4.0) Gamma energy uncertainty is varying    1435900100046 
                            Egamma(keV)      Uncertainty (%)      1435900100047 
                             200                1.5               1435900100048 
                            2710                4.0               1435900100049 
           (EN-ERR,1.0,2.5) Incident neutron energy uncertainty   1435900100050 
                            is varying with neutron energy        1435900100051 
                             EN(MeV)          Uncertainty (%)     1435900100052 
                              1-4                  1.0            1435900100053 
                              4-8                  1.5            1435900100054 
                              9-29                 2.0            1435900100055 
                             30-300                2.5            1435900100056 
           (ERR-1) Additional fluence uncertainty includes        1435900100057 
                    uncertainties in the fission foil thickness,  1435900100058 
                    fission cross section,  ionization chamber    1435900100059 
                    efficiency and MCNPX simulation uncertainties 1435900100060 
           (ERR-T,13.0,17.0) Total uncertainty                    1435900100061 
HISTORY    (20130317C) Compiled by S.H.                           1435900100062 
ENDBIB              60          0                                 1435900100063 
COMMON               2          3                                 1435900100064 
ERR-1      E-NRM                                                  1435900100065 
PER-CENT   KEV                                                    1435900100066 
 10.0       846.8                                                 1435900100067 
ENDCOMMON            3          0                                 1435900100068 
ENDSUBENT           67          0                                 1435900199999 
SUBENT        14359002   20130317                             13901435900200001 
BIB                  2          6                                 1435900200002 
REACTION   (28-NI-60(N,INL)28-NI-60,PAR,SIG,G)                    1435900200003 
STATUS     (TABLE) Data taken from tabs. 9,10,13,16,19,22,23,27   1435900200004 
                   of the LA-UR-13-21458.                         1435900200005 
           Third digit after decimal point both in EN and EN-RSL  1435900200006 
           was omitted by compiler, since these                   1435900200007 
           digits are insignificant                               1435900200008 
ENDBIB               6          0                                 1435900200009 
NOCOMMON             0          0                                 1435900200010 
DATA                 6        897                                 1435900200011 
E          LVL-INI    EN         EN-RSL     DATA       ERR-S      1435900200012 
KEV        KEV        MEV        MEV        MB         MB         1435900200013 
   467.3     2626.0       1.64       0.10        0.2        0.6   1435900200014 
   467.3     2626.0       1.86       0.13        0.2        0.6   1435900200015 
   467.3     2626.0       2.46       0.19        0.3        0.7   1435900200016 
   467.3     2626.0       2.88       0.24       37.3        1.2   1435900200017 
   467.3     2626.0       3.41       0.31       71.3        1.4   1435900200018 
   467.3     2626.0       4.12       0.41       89.6        1.5   1435900200019 
   467.3     2626.0       4.29       0.09      100.8        3.4   1435900200020 
   467.3     2626.0       4.48       0.10      102.4        3.4   1435900200021 
   467.3     2626.0       4.68       0.11      101.2        3.4   1435900200022 
   467.3     2626.0       4.89       0.11       92.4        3.2   1435900200023 
   467.3     2626.0       5.12       0.12      102.4        3.3   1435900200024 
   467.3     2626.0       5.37       0.13      100.8        3.3   1435900200025 
   467.3     2626.0       5.63       0.14      107.7        3.3   1435900200026 
   467.3     2626.0       5.92       0.15      105.6        3.3   1435900200027 
   467.3     2626.0       6.23       0.16      100.2        3.2   1435900200028 
   467.3     2626.0       6.56       0.18       97.8        3.2   1435900200029 
   467.3     2626.0       6.92       0.19       93.4        3.1   1435900200030 
   467.3     2626.0       7.31       0.21       98.0        3.2   1435900200031 
   467.3     2626.0       7.73       0.23       96.4        3.3   1435900200032 
   467.3     2626.0       8.19       0.25       93.5        3.3   1435900200033 
   467.3     2626.0       8.70       0.27       88.6        3.2   1435900200034 
   467.3     2626.0       9.25       0.30       94.5        3.3   1435900200035 
   467.3     2626.0       9.86       0.33       92.4        3.3   1435900200036 
   467.3     2626.0      10.53       0.36       87.7        3.3   1435900200037 
   467.3     2626.0      11.27       0.40       86.7        3.4   1435900200038 
   467.3     2626.0      12.09       0.45       90.6        3.5   1435900200039 
   467.3     2626.0      13.01       0.50       63.3        3.3   1435900200040 
   467.3     2626.0      14.04       0.56       43.8        2.8   1435900200041 
   467.3     2626.0      15.19       0.63       35.9        2.7   1435900200042 
   467.3     2626.0      16.50       0.71       25.9        2.4   1435900200043 
   467.3     2626.0      17.98       0.81       17.8        2.4   1435900200044 
   467.3     2626.0      19.68       0.93       11.2        2.2   1435900200045 
   467.3     2626.0      21.63       1.08        5.4        1.8   1435900200046 
   467.3     2626.0      23.89       1.25        9.5        1.9   1435900200047 
   467.3     2626.0      26.53       1.47        5.8        1.6   1435900200048 
   467.3     2626.0      29.64       1.74        4.3        1.3   1435900200049 
   467.3     2626.0      33.35       2.08        5.9        1.5   1435900200050 
   467.3     2626.0      37.82       2.52        4.4        1.2   1435900200051 
   467.3     2626.0      43.27       3.11        7.1        1.3   1435900200052 
   467.3     2626.0      50.05       3.89       12.5        1.3   1435900200053 
   467.3     2626.0      58.62       4.97       10.0        1.2   1435900200054 
   467.3     2626.0      69.29       5.96        7.4        1.0   1435900200055 
   826.1     2159.0       1.64       0.10        0.5        1.0   1435900200056 
   826.1     2159.0       1.86       0.13        2.9        1.1   1435900200057 
   826.1     2159.0       2.13       0.15        9.8        1.2   1435900200058 
   826.1     2159.0       2.46       0.19      126.5        2.6   1435900200059 
   826.1     2159.0       2.88       0.24      197.6        3.1   1435900200060 
   826.1     2159.0       3.41       0.31      282.3        3.6   1435900200061 
   826.1     2159.0       4.12       0.41      299.0        3.6   1435900200062 
   826.1     2159.0       4.29       0.09      316.7        7.9   1435900200063 
   826.1     2159.0       4.48       0.10      324.9        7.9   1435900200064 
   826.1     2159.0       4.68       0.11      330.9        7.8   1435900200065 
   826.1     2159.0       4.89       0.11      314.4        7.4   1435900200066 
   826.1     2159.0       5.12       0.12      329.4        7.6   1435900200067 
   826.1     2159.0       5.37       0.13      320.1        7.5   1435900200068 
   826.1     2159.0       5.63       0.14      318.8        7.5   1435900200069 
   826.1     2159.0       5.92       0.15      300.3        7.2   1435900200070 
   826.1     2159.0       6.23       0.16      287.5        7.1   1435900200071 
   826.1     2159.0       6.56       0.18      272.8        6.8   1435900200072 
   826.1     2159.0       6.92       0.19      261.4        6.8   1435900200073 
   826.1     2159.0       7.31       0.21      260.8        6.9   1435900200074 
   826.1     2159.0       7.73       0.23      250.9        6.9   1435900200075 
   826.1     2159.0       8.19       0.25      255.9        7.0   1435900200076 
   826.1     2159.0       8.70       0.27      251.0        6.9   1435900200077 
   826.1     2159.0       9.25       0.30      229.5        6.7   1435900200078 
   826.1     2159.0       9.86       0.33      221.0        6.7   1435900200079 
