ENTRY            12200   19821012                             00001220000000001 
SUBENT        12200001   19821012                             00001220000100001 
BIB                  6          7                                 1220000100002 
INSTITUTE  (1USAWIS)                                              1220000100003 
REFERENCE  (J,PR,79,935,5009)                                     1220000100004 
AUTHOR     (R.E.PETERSON,R.K.ADAIR,H.H.BARSCHALL)                 1220000100005 
TITLE      NUCLEAR ENERGY LEVELS IN LEAD ISOTOPES.                1220000100006 
STATUS     (SCSRS)                                                1220000100007 
HISTORY    (760803T) TRANSLATED FROM SCISRS                       1220000100008 
           (821012A) CONVERTED TO REACTION FORMALISM              1220000100009 
ENDBIB               7          0                                 1220000100010 
NOCOMMON             0          0                                 1220000100011 
ENDSUBENT           10          0                                 1220000199999 
SUBENT        12200002   19821012                             00001220000200001 
BIB                  1          1                                 1220000200002 
REACTION   (82-PB-0(N,TOT),,SIG)                                  1220000200003 
ENDBIB               1          0                                 1220000200004 
NOCOMMON             0          0                                 1220000200005 
DATA                 2         26                                 1220000200006 
EN         DATA                                                   1220000200007 
MEV        B                                                      1220000200008 
 6.91   -01 5.55   +00                                            1220000200009 
 6.925  -01 5.85   +00                                            1220000200010 
 6.97   -01 5.65   +00                                            1220000200011 
 7.015  -01 5.6    +00                                            1220000200012 
 7.025  -01 4.85   +00                                            1220000200013 
 7.06   -01 4.7    +00                                            1220000200014 
 7.08   -01 4.85   +00                                            1220000200015 
 7.105  -01 4.85   +00                                            1220000200016 
 7.12   -01 5.     +00                                            1220000200017 
 7.13   -01 5.3    +00                                            1220000200018 
 7.13   -01 5.2    +00                                            1220000200019 
 7.14   -01 5.6    +00                                            1220000200020 
 7.15   -01 7.9    +00                                            1220000200021 
 7.17   -01 8.25   +00                                            1220000200022 
 7.185  -01 7.85   +00                                            1220000200023 
 7.185  -01 8.85   +00                                            1220000200024 
 7.20   -01 6.5    +00                                            1220000200025 
 7.215  -01 6.1    +00                                            1220000200026 
 7.26   -01 5.7    +00                                            1220000200027 
 7.29   -01 5.8    +00                                            1220000200028 
 7.29   -01 5.3    +00                                            1220000200029 
 7.32   -01 5.25   +00                                            1220000200030 
 7.36   -01 5.4    +00                                            1220000200031 
 7.42   -01 5.25   +00                                            1220000200032 
 7.47   -01 4.5    +00                                            1220000200033 
 7.50   -01 5.3    +00                                            1220000200034 
ENDDATA             28          0                                 1220000200035 
ENDSUBENT           34          0                                 1220000299999 
SUBENT        12200003   19821012                             00001220000300001 
BIB                  2          2                                 1220000300002 
REACTION   (82-PB-0(N,TOT),,SIG)                                  1220000300003 
STATUS     (CURVE) READ FROM LARGE GRAPH                          1220000300004 
ENDBIB               2          0                                 1220000300005 
NOCOMMON             0          0                                 1220000300006 
DATA                 4         86                                 1220000300007 
EN         EN-RSL     DATA       DATA-ERR                         1220000300008 
KEV        KEV        B          B                                1220000300009 
 291.5      5.         7.28       0.4                             1220000300010 
 302.5      5.         6.12       0.3                             1220000300011 
 309.5      5.         6.52       0.35                            1220000300012 
 313.5      5.         6.77       0.4                             1220000300013 
 315.5      5.         6.7        0.4                             1220000300014 
 323.5      5.         5.87       0.27                            1220000300015 
 326.5      5.         5.25       0.33                            1220000300016 
 330.5      5.         6.12       0.3                             1220000300017 
 333.5      5.         5.93       0.3                             1220000300018 
 336.5      5.         5.42       0.3                             1220000300019 
 340.       5.         4.63       0.27                            1220000300020 
 343.5      5.         5.82       0.3                             1220000300021 
 347.5      5.         7.2        0.4                             1220000300022 
 348.5      3.         7.42       0.4                             1220000300023 
 350.5      5.         9.03       0.46                            1220000300024 
 352.5      3.         9.92       0.52                            1220000300025 
 353.5      3.         9.63       0.67                            1220000300026 
 355.5      3.         8.28       0.48                            1220000300027 
 358.       3.         7.76       0.46                            1220000300028 
 360.       5.         7.17       0.4                             1220000300029 
 364.       5.         6.7        0.37                            1220000300030 
 371.       5.         6.13       0.3                             1220000300031 
 377.       5.         5.87       0.2                             1220000300032 
 378.       5.         5.55       0.25                            1220000300033 
 380.       5.         5.38       0.2                             1220000300034 
 383.5      5.         5.83       0.22                            1220000300035 
 386.5      5.         5.58       0.18                            1220000300036 
 390.       5.         6.         0.22                            1220000300037 
 393.5      5.         5.25       0.2                             1220000300038 
 396.5      5.         5.57       0.2                             1220000300039 
 401.       5.         6.36       0.24                            1220000300040 
 403.5      5.         5.55       0.17                            1220000300041 
 408.       5.         6.         0.22                            1220000300042 
 411.       5.         6.         0.22                            1220000300043 
 414.       5.         6.         0.22                            1220000300044 
 417.       5.         5.3        0.25                            1220000300045 
 420.       5.         5.07       0.23                            1220000300046 
 423.       5.         5.45       0.25                            1220000300047 
 426.       5.         5.27       0.23                            1220000300048 
 428.5      5.         5.45       0.28                            1220000300049 
 432.5      5.         5.28       0.26                            1220000300050 
 436.5      5.         5.08       0.26                            1220000300051 
 440.       5.         4.65       0.25                            1220000300052 
 444.       5.         4.68       0.20                            1220000300053 
 447.5      5.         4.86       0.24                            1220000300054 
 450.5      5.         4.57       0.22                            1220000300055 
 453.       5.         4.72       0.26                            1220000300056 
 456.       5.         4.85       0.25                            1220000300057 
 459.5      5.         4.86       0.25                            1220000300058 
 462.5      5.         4.28       0.18                            1220000300059 
 465.5      5.         4.77       0.25                            1220000300060 
 470.       5.         4.78       0.22                            1220000300061 
 472.5      5.         4.86       0.23                            1220000300062 
 475.       5.         4.78       0.23                            1220000300063 
 475.5      5.         4.19       0.17                            1220000300064 
