ENTRY            14058   20051213                             13391405800000001 
SUBENT        14058001   20051213                             13391405800100001 
BIB                 11         29                                 1405800100002 
INSTITUTE  (1USATNL,3CPRTSI,3CPRAEP)                              1405800100003 
REFERENCE  (J,PR/C,72,024605,2005)                                1405800100004 
AUTHOR     (C.D.Roper,W.Tornow,R.T.Braun,Q.Chen,A.Crowell,        1405800100005 
            D.Gonzalez-Trotter,C.R.Howell,F.Salinas,R.Setze,      1405800100006 
            R.L.Walter,Z.Chen,H.Tang,Z.Zhou)                      1405800100007 
TITLE      Measurements of Ay(theta) for 12C(n,n)12C from En=2.2  1405800100008 
            to 8.5 MeV                                            1405800100009 
FACILITY   (ACCEL,1USATNL) the neutron time-of-flight (NTOF)      1405800100010 
            facility at Triangle Universities Nuclear Laboratories1405800100011 
            (TUNL).                                               1405800100012 
INC-SOURCE The 3H(p, n)3He reaction for neutron energies below 4  1405800100013 
            MeV and the 2H(d, n)3He reaction for neutron energies 1405800100014 
            above 4 MeV.                                          1405800100015 
DETECTOR   (SCIN) The neutron detectors consisted of organic      1405800100016 
            liquid scintillator cells mounted to photomultiplier  1405800100017 
            tubes. The scintillator cell size was 8.90 cm in      1405800100018 
            diameter and 5.08 cm in depth                         1405800100019 
           The NPOL for neutron polarimeter, based on 4He(n, n)4He1405800100020 
            elastic scattering, consisted of a high-pressure 4He  1405800100021 
            gas scintillator and two neutron detectors placed in  1405800100022 
            the horizontal scattering plane symmetrically about   1405800100023 
            the beam axis.                                        1405800100024 
SAMPLE     The carbon scatterer was 1.90 cm in diameter and 2.53  1405800100025 
            cm in height and was made of pure and natural         1405800100026 
            abundance graphite.                                   1405800100027 
PART-DET   (N)                                                    1405800100028 
METHOD     (TOF)                                                  1405800100029 
           (PSD)                                                  1405800100030 
HISTORY    (20051213C) DR                                         1405800100031 
ENDBIB              29          0                                 1405800100032 
NOCOMMON             0          0                                 1405800100033 
ENDSUBENT           32          0                                 1405800199999 
SUBENT        14058002   20051213                             13391405800200001 
BIB                  3          3                                 1405800200002 
REACTION   (6-C-12(N,EL)6-C-12,,POL/DA,,ANA)                      1405800200003 
ERR-ANALYS (DATA-ERR) No information                              1405800200004 
STATUS     (CURVE) Data taken from Figs. 6 to 12                  1405800200005 
ENDBIB               3          0                                 1405800200006 
NOCOMMON             0          0                                 1405800200007 
DATA                 4        305                                 1405800200008 
EN         ANG-CM     DATA       DATA-ERR                         1405800200009 
MEV        ADEG       NO-DIM     NO-DIM                           1405800200010 
2.20          4.29E+01  -5.62E-01   4.38E-02                      1405800200011 
2.20          5.37E+01  -6.42E-01   4.82E-02                      1405800200012 
2.20          1.19E+02   7.54E-01   5.70E-02                      1405800200013 
2.20          1.33E+02   7.75E-01   5.70E-02                      1405800200014 
2.20          1.47E+02   6.83E-01   5.26E-02                      1405800200015 
2.79          4.31E+01  -9.01E-01   4.84E-02                      1405800200016 
2.79          5.33E+01  -8.35E-01   4.40E-02                      1405800200017 
2.79          1.19E+02   8.06E-01   4.40E-02                      1405800200018 
2.79          1.33E+02   6.26E-01   3.96E-02                      1405800200019 
2.79          1.47E+02   4.85E-01   3.52E-02                      1405800200020 
3.21          4.33E+01  -8.71E-01   3.50E-02                      1405800200021 
3.21          5.35E+01  -8.66E-01   3.94E-02                      1405800200022 
3.21          7.35E+01  -9.92E-01   8.77E-02                      1405800200023 
3.21          1.09E+02   6.35E-01   6.57E-02                      1405800200024 
3.21          1.18E+02   6.22E-01   4.82E-02                      1405800200025 
3.21          1.33E+02   4.56E-01   3.07E-02                      1405800200026 
3.21          1.47E+02   3.38E-01   3.50E-02                      1405800200027 
3.41          4.33E+01  -6.08E-01   4.82E-02                      1405800200028 
3.41          5.86E+01  -5.06E-01   6.57E-02                      1405800200029 
3.41          1.19E+02  -1.53E-01   5.26E-02                      1405800200030 
3.41          1.33E+02   3.99E-02   3.50E-02                      1405800200031 
3.41          1.47E+02   1.01E-01   2.63E-02                      1405800200032 
3.62          4.26E+01  -2.61E-01   3.06E-02                      1405800200033 
3.62          6.31E+01   3.05E-02   4.37E-02                      1405800200034 
3.62          7.34E+01   4.37E-01   1.09E-01                      1405800200035 
3.62          1.09E+02  -9.16E-01   5.69E-02                      1405800200036 
3.62          1.19E+02  -5.97E-01   3.50E-02                      1405800200037 
3.62          1.33E+02  -3.65E-01   3.06E-02                      1405800200038 
3.62          1.47E+02  -8.63E-02   2.62E-02                      1405800200039 
3.78          4.27E+01  -9.97E-02   4.17E-02                      1405800200040 
3.78          6.33E+01   3.96E-01   8.35E-02                      1405800200041 
3.78          1.09E+02  -9.86E-01   3.71E-02                      1405800200042 
3.78          1.33E+02  -4.38E-01   5.56E-02                      1405800200043 
