ENTRY            12523   19830809                             00001252300000001 
SUBENT        12523001   19830809                             00001252300100001 
BIB                  6          8                                 1252300100002 
INSTITUTE  (1USALAS)                                              1252300100003 
REFERENCE  (C,66WASH,,979(FF12),6603)                             1252300100004 
           (R,LA-3586,45,6612) DATA.                              1252300100005 
AUTHOR     (E.R.SHUNK,W.K.BROWN,R. LA BAUVE)                      1252300100006 
TITLE      FISSION CROSS SECTION OF PU239, 20EV - 5MEV.           1252300100007 
STATUS     (SCSRS)                                                1252300100008 
HISTORY    (760804T) TRANSLATED FROM SCISRS                       1252300100009 
           (830809A) CONVERTED TO REACTION FORMALISM              1252300100010 
ENDBIB               8          0                                 1252300100011 
NOCOMMON             0          0                                 1252300100012 
ENDSUBENT           11          0                                 1252300199999 
SUBENT        12523002   19830809                             00001252300200001 
BIB                  2          2                                 1252300200002 
REACTION   (94-PU-239(N,F),,SIG)                                  1252300200003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1252300200004 
ENDBIB               2          0                                 1252300200005 
NOCOMMON             0          0                                 1252300200006 
DATA                 3       2867                                 1252300200007 
EN         DATA       DATA-ERR                                    1252300200008 
MEV        B          PER-CENT                                    1252300200009 
 2.003  -05 1.223  +00   98.                                      1252300200010 
 2.005  -05 6.833  -01  140.                                      1252300200011 
 2.008  -05 5.552  -01  191.                                      1252300200012 
 2.011  -05 6.339  -01  177.                                      1252300200013 
 2.014  -05 9.127  -01   87.                                      1252300200014 
 2.016  -05 4.760  -01  191.                                      1252300200015 
 2.019  -05 8.319  -01  126.                                      1252300200016 
 2.022  -05 1.220  +00  111.                                      1252300200017 
 2.024  -05 9.154  -01  106.                                      1252300200018 
 2.027  -05 1.080  +00   81.                                      1252300200019 
 2.030  -05 5.725  -01  200.                                      1252300200020 
 2.033  -05 1.145  +00   61.                                      1252300200021 
 2.035  -05 6.293  -01  140.                                      1252300200022 
 2.038  -05 1.417  -01  789.                                      1252300200023 
 2.041  -05 6.201  -01  174.                                      1252300200024 
 2.044  -05 6.248  -01  169.                                      1252300200025 
 2.047  -05 4.687  -01  196.                                      1252300200026 
 2.049  -05 5.829  -01  121.                                      1252300200027 
 2.052  -05 6.962  -01  110.                                      1252300200028 
 2.055  -05 1.000  -02  611.                                      1252300200029 
 2.058  -05 4.779  -01  214.                                      1252300200030 
 2.060  -05 9.852  -01   83.                                      1252300200031 
 2.063  -05 5.673  -01  141.                                      1252300200032 
 2.066  -05 9.818  -01   74.                                      1252300200033 
 2.069  -05 5.987  -01  122.                                      1252300200034 
 2.072  -05 1.036  +00   58.                                      1252300200035 
 2.075  -05 9.162  -01   92.                                      1252300200036 
 2.077  -05 8.207  -01   71.                                      1252300200037 
 2.080  -05 6.800  -01  152.                                      1252300200038 
 2.083  -05 6.584  -01  142.                                      1252300200039 
 2.086  -05 8.881  -01   53.                                      1252300200040 
 2.089  -05 1.559  +00   39.                                      1252300200041 
 2.092  -05 9.519  -01   61.                                      1252300200042 
 2.095  -05 1.117  +00   50.                                      1252300200043 
 2.098  -05 1.195  +00   49.                                      1252300200044 
 2.100  -05 1.869  +00   35.                                      1252300200045 
 2.103  -05 2.906  +00   19.                                      1252300200046 
 2.106  -05 1.612  +00   36.                                      1252300200047 
 2.109  -05 1.940  +00   30.                                      1252300200048 
 2.112  -05 1.731  +00   34.                                      1252300200049 
 2.115  -05 1.725  +00   36.                                      1252300200050 
 2.118  -05 2.486  +00   24.                                      1252300200051 
 2.121  -05 2.872  +00   22.                                      1252300200052 
 2.124  -05 3.077  +00   20.                                      1252300200053 
 2.127  -05 4.217  +00   18.                                      1252300200054 
 2.130  -05 6.136  +00   15.                                      1252300200055 
 2.133  -05 7.645  +00   13.                                      1252300200056 
 2.136  -05 6.900  +00   11.                                      1252300200057 
 2.138  -05 8.601  +00   12.                                      1252300200058 
 2.141  -05 7.114  +00   13.                                      1252300200059 
 2.144  -05 9.317  +00   12.                                      1252300200060 
 2.147  -05 1.003  +01   12.                                      1252300200061 
 2.150  -05 1.260  +01    9.8                                     1252300200062 
 2.153  -05 1.371  +01   11.                                      1252300200063 
 2.156  -05 1.463  +01   11.                                      1252300200064 
 2.159  -05 1.635  +01   10.                                      1252300200065 
 2.162  -05 1.992  +01    9.0                                     1252300200066 
 2.165  -05 2.184  +01    9.8                                     1252300200067 
 2.168  -05 2.532  +01   11.                                      1252300200068 
 2.172  -05 3.122  +01    9.7                                     1252300200069 
 2.175  -05 3.166  +01    9.5                                     1252300200070 
 2.178  -05 4.095  +01   12.                                      1252300200071 
 2.181  -05 4.294  +01    9.5                                     1252300200072 
 2.184  -05 4.588  +01    9.7                                     1252300200073 
