ENTRY            12522   19830809                             00001252200000001 
SUBENT        12522001   19830809                             00001252200100001 
BIB                  6          7                                 1252200100002 
INSTITUTE  (1USAHAN)                                              1252200100003 
REFERENCE  (C,55GENEVA,4,193,55)                                  1252200100004 
AUTHOR     (B.R.LEONARD JR)                                       1252200100005 
TITLE      THE TOTAL AND FISSION CROSS SECTION OF PLUTONIUM       1252200100006 
STATUS     (SCSRS)                                                1252200100007 
HISTORY    (760804T) TRANSLATED FROM SCISRS                       1252200100008 
           (830809A) CONVERTED TO REACTION FORMALISM              1252200100009 
ENDBIB               7          0                                 1252200100010 
NOCOMMON             0          0                                 1252200100011 
ENDSUBENT           10          0                                 1252200199999 
SUBENT        12522002   19830809                             00001252200200001 
BIB                  2          3                                 1252200200002 
REACTION  1(94-PU-239(N,F),,SIG,,RES)                             1252200200003 
          2(94-PU-239(N,TOT),,WID)                                1252200200004 
ANALYSIS   (SHAPE) SHAPE ANALYSIS                                 1252200200005 
ENDBIB               3          0                                 1252200200006 
NOCOMMON             0          0                                 1252200200007 
DATA                 6          1                                 1252200200008 
EN-RES     EN-RES-ERR DATA      1DATA-ERR  1DATA      2DATA-ERR  21252200200009 
EV         EV         B          B          EV         EV         1252200200010 
 0.299      0.001      3190.       50.       0.102      0.004     1252200200011 
ENDDATA              3          0                                 1252200200012 
ENDSUBENT           11          0                                 1252200299999 
SUBENT        12522003   19830809                             00001252200300001 
BIB                  1          1                                 1252200300002 
REACTION   (94-PU-239(N,TOT),,WID,,SQ/S0)                         1252200300003 
ENDBIB               1          0                                 1252200300004 
NOCOMMON             0          0                                 1252200300005 
DATA                 2          1                                 1252200300006 
EN-RES     DATA                                                   1252200300007 
EV         B*EV-SQ                                                1252200300008 
-1.9        14.3                                                  1252200300009 
ENDDATA              3          0                                 1252200300010 
ENDSUBENT            9          0                                 1252200399999 
SUBENT        12522004   19830809                             00001252200400001 
BIB                  3          4                                 1252200400002 
REACTION   (94-PU-239(N,F),,SIG)                                  1252200400003 
FACILITY   (SPECC)    CRYSTAL SPECTROMETER                        1252200400004 
MONITOR    (94-PU-239(N,F),,SIG)                                  1252200400005 
            NORMALIZED TO THERMAL FISSION=729B.                   1252200400006 
ENDBIB               4          0                                 1252200400007 
NOCOMMON             0          0                                 1252200400008 
DATA                 3        143                                 1252200400009 
EN         DATA       DATA-ERR                                    1252200400010 
MEV        B          B                                           1252200400011 
 5.     -09 1.693  +03 2.1    +01                                 1252200400012 
 2.25   -08 7.329  +02 8.7    +00                                 1252200400013 
 2.50   -08 7.159  +02 3.8    +00                                 1252200400014 
 2.75   -08 7.117  +02 4.2    +00                                 1252200400015 
 3.00   -08 6.717  +02 4.0    +00                                 1252200400016 
 3.25   -08 6.511  +02 3.9    +00                                 1252200400017 
 3.50   -08 6.380  +02 3.7    +00                                 1252200400018 
 3.75   -08 6.256  +02 3.1    +00                                 1252200400019 
 4.00   -08 5.984  +02 2.0    +00                                 1252200400020 
 4.25   -08 5.861  +02 2.9    +00                                 1252200400021 
 4.50   -08 5.696  +02 2.8    +00                                 1252200400022 
 4.75   -08 5.616  +02 3.2    +00                                 1252200400023 
 5.00   -08 5.494  +02 2.2    +00                                 1252200400024 
 5.25   -08 5.401  +02 3.1    +00                                 1252200400025 
 5.50   -08 5.318  +02 2.6    +00                                 1252200400026 
 5.75   -08 5.214  +02 2.9    +00                                 1252200400027 
 6.00   -08 5.113  +02 2.0    +00                                 1252200400028 
 6.25   -08 5.047  +02 2.8    +00                                 1252200400029 
 6.50   -08 5.030  +02 2.4    +00                                 1252200400030 
 6.75   -08 4.933  +02 3.1    +00                                 1252200400031 
 7.00   -08 4.948  +02 2.6    +00                                 1252200400032 
 7.25   -08 4.921  +02 2.6    +00                                 1252200400033 
 7.50   -08 4.910  +02 1.8    +00                                 1252200400034 
 7.75   -08 4.867  +02 1.8    +00                                 1252200400035 
 8.00   -08 4.843  +02 1.8    +00                                 1252200400036 
 8.25   -08 4.780  +02 1.4    +00                                 1252200400037 
 8.50   -08 4.752  +02 1.4    +00                                 1252200400038 
 8.75   -08 4.709  +02 1.4    +00                                 1252200400039 
 9.00   -08 4.701  +02 1.0    +00                                 1252200400040 
 9.25   -08 4.679  +02 1.3    +00                                 1252200400041 
 9.50   -08 4.699  +02 1.6    +00                                 1252200400042 
 9.61   -08 4.664  +02 1.6    +00                                 1252200400043 
 9.75   -08 4.678  +02 1.3    +00                                 1252200400044 
 1.000  -07 4.650  +02 6.     -01                                 1252200400045 
 1.057  -07 4.676  +02 2.2    +00                                 1252200400046 
 1.085  -07 4.490  +02 3.0    +00                                 1252200400047 
 1.105  -07 4.688  +02 1.8    +00                                 1252200400048 
 1.153  -07 4.734  +02 2.3    +00                                 1252200400049 
 1.200  -07 4.711  +02 2.5    +00                                 1252200400050 
 1.201  -07 4.774  +02 2.0    +00                                 1252200400051 
 1.249  -07 4.811  +02 2.5    +00                                 1252200400052 
 1.25   -07 4.802  +02 5.4    +00                                 1252200400053 
 1.347  -07 4.966  +02 1.9    +00                                 1252200400054 
 1.400  -07 5.022  +02 2.1    +00                                 1252200400055 
 1.441  -07 5.211  +02 2.4    +00                                 1252200400056 
 1.500  -07 5.414  +02 5.2    +00                                 1252200400057 
 1.537  -07 5.492  +02 2.6    +00                                 1252200400058 
 1.600  -07 5.609  +02 3.0    +00                                 1252200400059 
 1.633  -07 5.891  +02 2.5    +00                                 1252200400060 
 1.729  -07 6.415  +02 2.6    +00                                 1252200400061 
 1.800  -07 6.835  +02 6.5    +00                                 1252200400062 
 1.825  -07 7.017  +02 3.3    +00                                 1252200400063 
 1.921  -07 7.785  +02 3.0    +00                                 1252200400064 
 2.00   -07 8.730  +02 5.8    +00                                 1252200400065 
 2.017  -07 8.747  +02 3.5    +00                                 1252200400066 
 2.113  -07 9.987  +02 3.4    +00                                 1252200400067 
 2.2    -07 1.134  +03 8.     +00                                 1252200400068 
 2.209  -07 1.150  +03 4.     +00                                 1252200400069 
 2.305  -07 1.110  +03 5.     +00                                 1252200400070 
 2.309  -07 1.363  +03 1.1    +01                                 1252200400071 
 2.401  -07 1.605  +03 7.     +00                                 1252200400072 
 2.497  -07 1.899  +03 8.     +00                                 1252200400073 
 2.593  -07 2.229  +03 1.1    +01                                 1252200400074 
 2.600  -07 2.261  +03 1.9    +01                                 1252200400075 
 2.689  -07 2.579  +03 1.4    +01                                 1252200400076 
 2.785  -07 2.894  +03 1.7    +01                                 1252200400077 
 2.800  -07 2.943  +03 1.9    +01                                 1252200400078 
 2.881  -07 3.128  +03 1.1    +01                                 1252200400079 
 2.900  -07 3.139  +03 2.3    +01                                 1252200400080 
 2.974  -07 3.174  +03 3.8    +01                                 1252200400081 
 2.998  -07 3.161  +03 1.7    +01                                 1252200400082 
 3.00   -07 3.167  +03 2.8    +01                                 1252200400083 
 3.02   -07 3.040  +03 2.5    +01                                 1252200400084 
 3.073  -07 2.988  +03 1.5    +01                                 1252200400085 
 3.170  -07 2.659  +03 1.5    +01                                 1252200400086 
 3.200  -07 2.524  +03 2.0    +01                                 1252200400087 
 3.266  -07 2.332  +03 1.3    +01                                 1252200400088 
 3.362  -07 1.983  +03 1.3    +01                                 1252200400089 
 3.400  -07 1.782  +03 1.6    +01                                 1252200400090 
 3.458  -07 1.677  +03 1.2    +01                                 1252200400091 
 3.554  -07 1.374  +03 1.4    +01                                 1252200400092 
 3.600  -07 1.218  +03 1.6    +01                                 1252200400093 
 3.650  -07 1.148  +03 8.     +00                                 1252200400094 
 3.746  -07 9.565  +02 9.0    +00                                 1252200400095 
 3.800  -07 8.411  +02 1.10   +01                                 1252200400096 
 3.842  -07 8.192  +02 8.0    +00                                 1252200400097 
 3.938  -07 6.883  +02 8.0    +00                                 1252200400098 
 4.000  -07 6.087  +02 1.00   +01                                 1252200400099 
 4.034  -07 6.058  +02 1.00   +01                                 1252200400100 
 4.100  -07 5.323  +02 9.0    +00                                 1252200400101 
 4.200  -07 4.682  +02 7.0    +00                                 1252200400102 
 4.300  -07 4.099  +02 4.0    +00                                 1252200400103 
 4.400  -07 3.342  +02 6.0    +00                                 1252200400104 
 4.500  -07 3.262  +02 3.9    +00                                 1252200400105 
 4.600  -07 2.716  +02 5.9    +00                                 1252200400106 
 4.700  -07 2.571  +02 5.0    +00                                 1252200400107 
 4.800  -07 2.356  +02 3.6    +00                                 1252200400108 
 4.900  -07 2.145  +02 4.4    +00                                 1252200400109 
 5.000  -07 2.059  +02 3.3    +00                                 1252200400110 
 5.250  -07 1.634  +02 4.3    +00                                 1252200400111 
 5.500  -07 1.425  +02 4.4    +00                                 1252200400112 
 5.750  -07 1.211  +02 3.8    +00                                 1252200400113 
 6.000  -07 1.115  +02 2.8    +00                                 1252200400114 
 6.25   -07 9.11   +01 3.3    +00                                 1252200400115 
 6.50   -07 8.34   +01 3.2    +00                                 1252200400116 
 6.75   -07 7.74   +01 3.2    +00                                 1252200400117 
 7.00   -07 6.76   +01 3.1    +00                                 1252200400118 
 7.25   -07 6.37   +01 3.0    +00                                 1252200400119 
 7.50   -07 6.27   +01 3.0    +00                                 1252200400120 
 7.75   -07 5.87   +01 3.5    +00                                 1252200400121 
 8.00   -07 5.55   +01 2.7    +00                                 1252200400122 
 8.25   -07 5.29   +01 1.8    +00                                 1252200400123 
 8.50   -07 4.67   +01 1.8    +00                                 1252200400124 
 8.75   -07 4.59   +01 1.8    +00                                 1252200400125 
 9.00   -07 4.32   +01 1.7    +00                                 1252200400126 
 9.25   -07 4.02   +01 1.8    +00                                 1252200400127 
 9.50   -07 4.09   +01 1.7    +00                                 1252200400128 
 9.75   -07 3.33   +01 1.5    +00                                 1252200400129 
 1.00   -06 3.41   +01 1.7    +00                                 1252200400130 
 1.035  -06 2.85   +01 3.8    +00                                 1252200400131 
 1.050  -06 3.28   +01 1.8    +00                                 1252200400132 
 1.075  -06 4.12   +01 3.8    +00                                 1252200400133 
 1.100  -06 3.18   +01 1.6    +00                                 1252200400134 
 1.125  -06 3.07   +01 2.7    +00                                 1252200400135 
 1.150  -06 3.07   +01 1.7    +00                                 1252200400136 
 1.175  -06 3.69   +01 3.9    +00                                 1252200400137 
 1.20   -06 2.96   +01 1.6    +00                                 1252200400138 
 1.25   -06 2.33   +01 1.7    +00                                 1252200400139 
 1.30   -06 2.32   +01 2.0    +00                                 1252200400140 
 1.35   -06 2.44   +01 2.2    +00                                 1252200400141 
 1.40   -06 2.42   +01 3.3    +00                                 1252200400142 
 1.45   -06 1.98   +01 3.5    +00                                 1252200400143 
 1.50   -06 2.99   +01 3.3    +00                                 1252200400144 
 1.60   -06 1.93   +01 3.6    +00                                 1252200400145 
 1.70   -06 1.91   +01 3.4    +00                                 1252200400146 
 1.80   -06 1.84   +01 3.5    +00                                 1252200400147 
 1.90   -06 2.23   +01 3.4    +00                                 1252200400148 
 2.00   -06 2.11   +01 3.6    +00                                 1252200400149 
 2.10   -06 2.06   +01 3.9    +00                                 1252200400150 
 2.20   -06 1.58   +01 3.8    +00                                 1252200400151 
 2.30   -06 1.98   +01 4.1    +00                                 1252200400152 
 2.40   -06 1.44   +01 4.0    +00                                 1252200400153 
 2.50   -06 1.46   +01 4.6    +00                                 1252200400154 
ENDDATA            145          0                                 1252200400155 
ENDSUBENT          154          0                                 1252200499999 
ENDENTRY             4          0                                 1252299999999 
