ENTRY            12278   20061127                             13411227800000001 
SUBENT        12278001   20061127                             13411227800100001 
BIB                  8         11                                 1227800100002 
INSTITUTE  (1USACOL)                                              1227800100003 
REFERENCE  (J,PR,134,B985,1964)                                   1227800100004 
AUTHOR     (J.B.Garg,J.Rainwater,J.S.Petersen,W.W.Havens Jr)      1227800100005 
TITLE      Neutron Resonance Spectroscopy.III. Th232 and U238.    1227800100006 
FACILITY   (SYNCY,1USACOL)                                        1227800100007 
METHOD     (TOF) Time-of-flight. 201.5-m flight path.             1227800100008 
DETECTOR   (NAICR)                                                1227800100009 
HISTORY    (19760803T) Translated from SCISRS                     1227800100010 
           (20061127A) Converted to new date formats, lower case. 1227800100011 
                       Reference corrected.                       1227800100012 
           (20061127A) DR Reference corrected to follow APS format1227800100013 
ENDBIB              11          0                                 1227800100014 
NOCOMMON             0          0                                 1227800100015 
ENDSUBENT           14          0                                 1227800199999 
SUBENT        12278002   20050518                             00001227800200001 
BIB                  4          6                                 1227800200002 
REACTION   (90-TH-232(N,TOT),,SIG)                                1227800200003 
SAMPLE     Sample thickness in b/atom.                            1227800200004 
FLAG       (1.) Thickness of 17.4 b/atom                          1227800200005 
           (2.) Thickness of 58.1 b/atom                          1227800200006 
           (3.) Thickness of 174. b/atom                          1227800200007 
STATUS     Data received on punched cards from J. Garg.           1227800200008 
ENDBIB               6          0                                 1227800200009 
NOCOMMON             0          0                                 1227800200010 
DATA                 3       5877                                 1227800200011 
EN         DATA       FLAG                                        1227800200012 
MEV        B          NO-DIM                                      1227800200013 
 8.229  -05 1.340  +01  1.                                        1227800200014 
 8.233  -05 1.430  +01  1.                                        1227800200015 
 8.237  -05 1.320  +01  1.                                        1227800200016 
 8.242  -05 1.370  +01  1.                                        1227800200017 
 8.246  -05 1.220  +01  1.                                        1227800200018 
 8.250  -05 1.490  +01  1.                                        1227800200019 
 8.254  -05 1.320  +01  1.                                        1227800200020 
 8.258  -05 1.420  +01  1.                                        1227800200021 
 8.262  -05 1.370  +01  1.                                        1227800200022 
 8.266  -05 1.700  +01  1.                                        1227800200023 
 8.270  -05 1.240  +01  1.                                        1227800200024 
 8.274  -05 1.160  +01  1.                                        1227800200025 
 8.279  -05 1.270  +01  1.                                        1227800200026 
 8.283  -05 1.450  +01  1.                                        1227800200027 
 8.287  -05 1.110  +01  1.                                        1227800200028 
 8.291  -05 1.510  +01  1.                                        1227800200029 
 8.295  -05 1.400  +01  1.                                        1227800200030 
 8.299  -05 1.370  +01  1.                                        1227800200031 
 8.303  -05 1.430  +01  1.                                        1227800200032 
 8.308  -05 1.350  +01  1.                                        1227800200033 
 8.312  -05 1.430  +01  1.                                        1227800200034 
 8.316  -05 1.380  +01  1.                                        1227800200035 
 8.320  -05 1.130  +01  1.                                        1227800200036 
 8.324  -05 1.560  +01  1.                                        1227800200037 
 8.328  -05 1.230  +01  1.                                        1227800200038 
 8.333  -05 1.570  +01  1.                                        1227800200039 
 8.337  -05 1.370  +01  1.                                        1227800200040 
 8.341  -05 1.260  +01  1.                                        1227800200041 
 8.345  -05 1.290  +01  1.                                        1227800200042 
 8.349  -05 1.390  +01  1.                                        1227800200043 
 8.354  -05 1.380  +01  1.                                        1227800200044 
 8.358  -05 1.330  +01  1.                                        1227800200045 
 8.362  -05 1.220  +01  1.                                        1227800200046 
 8.366  -05 1.170  +01  1.                                        1227800200047 
 8.370  -05 1.370  +01  1.                                        1227800200048 
 8.375  -05 1.430  +01  1.                                        1227800200049 
 8.379  -05 1.220  +01  1.                                        1227800200050 
 8.383  -05 1.550  +01  1.                                        1227800200051 
 8.387  -05 1.320  +01  1.                                        1227800200052 
 8.391  -05 1.740  +01  1.                                        1227800200053 
 8.396  -05 1.600  +01  1.                                        1227800200054 
 8.400  -05 1.400  +01  1.                                        1227800200055 
 8.404  -05 1.210  +01  1.                                        1227800200056 
 8.408  -05 1.460  +01  1.                                        1227800200057 
 8.413  -05 1.480  +01  1.                                        1227800200058 
 8.417  -05 1.370  +01  1.                                        1227800200059 
 8.421  -05 1.240  +01  1.                                        1227800200060 
 8.425  -05 1.150  +01  1.                                        1227800200061 
 8.430  -05 1.220  +01  1.                                        1227800200062 
 8.434  -05 1.610  +01  1.                                        1227800200063 
 8.438  -05 1.140  +01  1.                                        1227800200064 
 8.442  -05 1.240  +01  1.                                        1227800200065 
 8.447  -05 1.340  +01  1.                                        1227800200066 
 8.451  -05 1.530  +01  1.                                        1227800200067 
 8.455  -05 1.120  +01  1.                                        1227800200068 
 8.459  -05 1.650  +01  1.                                        1227800200069 
 8.464  -05 1.350  +01  1.                                        1227800200070 
 8.468  -05 1.410  +01  1.                                        1227800200071 
 8.472  -05 1.270  +01  1.                                        1227800200072 
 8.476  -05 1.410  +01  1.                                        1227800200073 
 8.481  -05 1.620  +01  1.                                        1227800200074 
 8.485  -05 1.260  +01  1.                                        1227800200075 
 8.489  -05 1.050  +01  1.                                        1227800200076 
 8.494  -05 1.330  +01  1.                                        1227800200077 
 8.498  -05 1.220  +01  1.                                        1227800200078 
 8.502  -05 1.390  +01  1.                                        1227800200079 
 8.507  -05 1.230  +01  1.                                        1227800200080 
 8.511  -05 1.210  +01  1.                                        1227800200081 
 8.515  -05 1.600  +01  1.                                        1227800200082 
 8.519  -05 1.930  +01  1.                                        1227800200083 
 8.524  -05 1.130  +01  1.                                        1227800200084 
 8.528  -05 1.350  +01  1.                                        1227800200085 
 8.532  -05 1.330  +01  1.                                        1227800200086 
 8.537  -05 1.440  +01  1.                                        1227800200087 
 8.541  -05 1.320  +01  1.                                        1227800200088 
 8.545  -05 1.160  +01  1.                                        1227800200089 
 8.550  -05 1.330  +01  1.                                        1227800200090 
 8.554  -05 1.230  +01  1.                                        1227800200091 
 8.558  -05 1.170  +01  1.                                        1227800200092 
 8.563  -05 1.360  +01  1.                                        1227800200093 
 8.567  -05 1.350  +01  1.                                        1227800200094 
 8.572  -05 1.350  +01  1.                                        1227800200095 
 8.576  -05 1.600  +01  1.                                        1227800200096 
 8.580  -05 1.350  +01  1.                                        1227800200097 
 8.585  -05 1.150  +01  1.                                        1227800200098 
 8.589  -05 2.530  +01  1.                                        1227800200099 
 8.593  -05 1.210  +01  1.                                        1227800200100 
 8.598  -05 1.450  +01  1.                                        1227800200101 
 8.602  -05 1.410  +01  1.                                        1227800200102 
 8.606  -05 1.530  +01  1.                                        1227800200103 
 8.611  -05 1.370  +01  1.                                        1227800200104 
 8.615  -05 1.120  +01  1.                                        1227800200105 
 8.620  -05 1.150  +01  1.                                        1227800200106 
 8.624  -05 1.260  +01  1.                                        1227800200107 
 8.629  -05 1.300  +01  1.                                        1227800200108 
 8.633  -05 1.540  +01  1.                                        1227800200109 
 8.637  -05 1.220  +01  1.                                        1227800200110 
 8.642  -05 1.530  +01  1.                                        1227800200111 
 8.646  -05 1.230  +01  1.                                        1227800200112 
 8.651  -05 1.250  +01  1.                                        1227800200113 
 8.655  -05 1.260  +01  1.                                        1227800200114 
 8.659  -05 1.250  +01  1.                                        1227800200115 
 8.664  -05 1.320  +01  1.                                        1227800200116 
 8.668  -05 1.370  +01  1.                                        1227800200117 
 8.673  -05 1.240  +01  1.                                        1227800200118 
 8.677  -05 1.020  +01  1.                                        1227800200119 
 8.682  -05 1.220  +01  1.                                        1227800200120 
 8.686  -05 1.310  +01  1.                                        1227800200121 
 8.690  -05 1.290  +01  1.                                        1227800200122 
 8.695  -05 1.250  +01  1.                                        1227800200123 
 8.699  -05 1.360  +01  1.                                        1227800200124 
 8.704  -05 1.190  +01  1.                                        1227800200125 
 8.708  -05 9.700  +00  1.                                        1227800200126 
 8.713  -05 1.320  +01  1.                                        1227800200127 
 8.717  -05 1.170  +01  1.                                        1227800200128 
 8.722  -05 1.140  +01  1.                                        1227800200129 
 8.726  -05 1.310  +01  1.                                        1227800200130 
 8.731  -05 1.360  +01  1.                                        1227800200131 
 8.735  -05 1.100  +01  1.                                        1227800200132 
 8.740  -05 1.180  +01  1.                                        1227800200133 
 8.744  -05 1.060  +01  1.                                        1227800200134 
 8.749  -05 1.360  +01  1.                                        1227800200135 
 8.753  -05 1.170  +01  1.                                        1227800200136 
 8.758  -05 1.450  +01  1.                                        1227800200137 
 8.762  -05 1.190  +01  1.                                        1227800200138 
 8.767  -05 1.280  +01  1.                                        1227800200139 
 8.771  -05 1.210  +01  1.                                        1227800200140 
 8.776  -05 1.130  +01  1.                                        1227800200141 
 8.780  -05 1.120  +01  1.                                        1227800200142 
 8.785  -05 1.320  +01  1.                                        1227800200143 
 8.789  -05 1.100  +01  1.                                        1227800200144 
 8.794  -05 1.390  +01  1.                                        1227800200145 
 8.798  -05 1.290  +01  1.                                        1227800200146 
 8.803  -05 1.140  +01  1.                                        1227800200147 
 8.807  -05 1.220  +01  1.                                        1227800200148 
 8.812  -05 8.300  +00  1.                                        1227800200149 
 8.816  -05 1.450  +01  1.                                        1227800200150 
 8.821  -05 1.340  +01  1.                                        1227800200151 
 8.825  -05 9.600  +00  1.                                        1227800200152 
 8.830  -05 1.170  +01  1.                                        1227800200153 
 8.834  -05 1.070  +01  1.                                        1227800200154 
 8.839  -05 1.340  +01  1.                                        1227800200155 
 8.844  -05 1.160  +01  1.                                        1227800200156 
 8.848  -05 1.070  +01  1.                                        1227800200157 
 8.853  -05 1.310  +01  1.                                        1227800200158 
 8.857  -05 1.510  +01  1.                                        1227800200159 
 8.862  -05 1.230  +01  1.                                        1227800200160 
 8.867  -05 1.320  +01  1.                                        1227800200161 
 8.871  -05 1.140  +01  1.                                        1227800200162 
 8.876  -05 1.640  +01  1.                                        1227800200163 
