ENTRY            11314   19810428                             00001131400000001 
SUBENT        11314001   19810428                             00001131400100001 
BIB                  6          8                                 1131400100002 
INSTITUTE  (1USAORL)                                              1131400100003 
REFERENCE  (J,PR,98,728,5505)                                     1131400100004 
AUTHOR     (J.L.FOWLER,C.H.JOHNSON)                               1131400100005 
TITLE      DIFFERENTIAL ELASTIC SCATTERING CROSS SECTIONS FOR     1131400100006 
           NEUTRONS ON NITROGEN.                                  1131400100007 
STATUS     (SCSRS)                                                1131400100008 
HISTORY    (760714T) TRANSLATED FROM SCISRS                       1131400100009 
           (810428A) CONVERTED TO REACTION FORMALISM              1131400100010 
ENDBIB               8          0                                 1131400100011 
NOCOMMON             0          0                                 1131400100012 
ENDSUBENT           11          0                                 1131400199999 
SUBENT        11314002   19810428                             00001131400200001 
BIB                  3          4                                 1131400200002 
REACTION   (7-N-14(N,EL)7-N-14,,DA)                               1131400200003 
DETECTOR   (PROPC)    PROPORTIONAL COUNTER                        1131400200004 
STATUS     (CURVE) READ FROM CURVES RECEIVED IN PRIVATE           1131400200005 
            COMMUNICATION, FOWLER, 1955.                          1131400200006 
ENDBIB               4          0                                 1131400200007 
NOCOMMON             0          0                                 1131400200008 
DATA                 4        332                                 1131400200009 
EN         EN-RSL     COS-CM     DATA-CM                          1131400200010 
MEV        MEV        NO-DIM     MB/SR                            1131400200011 
 9.70   -01 2.0    -02-0.5200     7.0    +01                      1131400200049 
 9.70   -01 2.0    -02-0.5400     6.5    +01                      1131400200050 
 9.70   -01 2.0    -02-0.5900     6.5    +01                      1131400200051 
 9.70   -01 2.0    -02-0.6200     7.0    +01                      1131400200052 
 9.70   -01 2.0    -02-0.6500     6.0    +01                      1131400200053 
 9.70   -01 2.0    -02-0.6800     7.0    +01                      1131400200054 
 9.70   -01 2.0    -02-0.7400     6.5    +01                      1131400200055 
 9.70   -01 2.0    -02-0.7600     6.5    +01                      1131400200056 
 9.70   -01 2.0    -02-0.8000     6.0    +01                      1131400200057 
 9.70   -01 2.0    -02-0.8400     6.3    +01                      1131400200058 
 9.70   -01 2.0    -02-0.8800     6.0    +01                      1131400200059 
 9.70   -01 2.0    -02-0.9100     5.5    +01                      1131400200060 
 9.70   -01 2.0    -02-0.9400     4.5    +01                      1131400200061 
 9.70   -01 2.0    -02-0.9800     4.0    +01                      1131400200062 
 1.082  +00 1.0    -02 0.47000    1.48   +02                      1131400200063 
 1.082  +00 1.0    -02 0.41000    1.35   +02                      1131400200064 
 1.082  +00 1.0    -02 0.34000    1.45   +02                      1131400200065 
 1.082  +00 1.0    -02 0.28000    1.33   +02                      1131400200066 
 1.082  +00 1.0    -02 0.21000    1.26   +02                      1131400200067 
 1.082  +00 1.0    -02 0.15000    1.25   +02                      1131400200068 
 1.082  +00 1.0    -02 0.10000    1.35   +02                      1131400200069 
 1.082  +00 1.0    -02 0.02000    1.45   +02                      1131400200070 
 1.082  +00 1.0    -02-0.0400     1.40   +02                      1131400200071 
 1.082  +00 1.0    -02-0.1100     1.30   +02                      1131400200072 
 1.082  +00 1.0    -02-0.1800     1.30   +02                      1131400200073 
 1.082  +00 1.0    -02-0.2300     1.47   +02                      1131400200074 
 1.082  +00 1.0    -02-0.3000     1.39   +02                      1131400200075 
 1.082  +00 1.0    -02-0.3600     1.38   +02                      1131400200076 
 1.082  +00 1.0    -02-0.4300     1.43   +02                      1131400200077 
 1.082  +00 1.0    -02-0.5000     1.42   +02                      1131400200078 
 1.082  +00 1.0    -02-0.5500     1.40   +02                      1131400200079 
 1.082  +00 1.0    -02-0.6200     1.43   +02                      1131400200080 
 1.082  +00 1.0    -02-0.6800     1.40   +02                      1131400200081 
 1.082  +00 1.0    -02-0.7600     1.45   +02                      1131400200082 
 1.082  +00 1.0    -02-0.8100     1.30   +02                      1131400200083 
 1.082  +00 1.0    -02-0.8800     1.17   +02                      1131400200084 
 1.082  +00 1.0    -02-0.9400     1.10   +02                      1131400200085 
 1.110  +00 1.0    -02 0.47000    2.14   +02                      1131400200086 
 1.110  +00 1.0    -02 0.42000    2.04   +02                      1131400200087 
 1.110  +00 1.0    -02 0.36000    1.94   +02                      1131400200088 
 1.110  +00 1.0    -02 0.30000    1.86   +02                      1131400200089 
 1.110  +00 1.0    -02 0.23000    1.82   +02                      1131400200090 
 1.110  +00 1.0    -02 0.17000    1.80   +02                      1131400200091 
 1.110  +00 1.0    -02 0.12000    1.78   +02                      1131400200092 
 1.110  +00 1.0    -02 0.05000    1.72   +02                      1131400200093 
 1.110  +00 1.0    -02-0.0200     1.69   +02                      1131400200094 
 1.110  +00 1.0    -02-0.0700     1.74   +02                      1131400200095 
 1.110  +00 1.0    -02-0.1400     1.68   +02                      1131400200096 
 1.110  +00 1.0    -02-0.2000     1.70   +02                      1131400200097 
 1.110  +00 1.0    -02-0.2600     1.78   +02                      1131400200098 
 1.110  +00 1.0    -02-0.3200     1.78   +02                      1131400200099 
 1.110  +00 1.0    -02-0.3900     1.87   +02                      1131400200100 
 1.110  +00 1.0    -02-0.4400     1.95   +02                      1131400200101 
 1.110  +00 1.0    -02-0.5000     1.90   +02                      1131400200102 
 1.110  +00 1.0    -02-0.5600     1.95   +02                      1131400200103 
 1.110  +00 1.0    -02-0.6300     2.02   +02                      1131400200104 
 1.110  +00 1.0    -02-0.6900     1.85   +02                      1131400200105 
 1.110  +00 1.0    -02-0.7600     2.07   +02                      1131400200106 
 1.110  +00 1.0    -02-0.8100     1.85   +02                      1131400200107 
 1.120  +00 1.0    -02 0.47000    3.15   +02                      1131400200108 
 1.120  +00 1.0    -02 0.43000    2.70   +02                      1131400200109 
 1.120  +00 1.0    -02 0.37000    2.20   +02                      1131400200110 
 1.120  +00 1.0    -02 0.30000    2.30   +02                      1131400200111 
 1.120  +00 1.0    -02 0.23000    2.20   +02                      1131400200112 
 1.120  +00 1.0    -02 0.18000    2.05   +02                      1131400200113 
 1.120  +00 1.0    -02 0.12000    1.90   +02                      1131400200114 
 1.120  +00 1.0    -02 0.06000    2.15   +02                      1131400200115 
 1.120  +00 1.0    -02 0.00000    1.85   +02                      1131400200116 
 1.120  +00 1.0    -02-0.0600     1.95   +02                      1131400200117 
 1.120  +00 1.0    -02-0.1200     1.85   +02                      1131400200118 
 1.120  +00 1.0    -02-0.1800     1.75   +02                      1131400200119 
 1.120  +00 1.0    -02-0.2300     1.75   +02                      1131400200120 
 1.120  +00 1.0    -02-0.3000     1.75   +02                      1131400200121 
 1.120  +00 1.0    -02-0.3700     1.80   +02                      1131400200122 
 1.120  +00 1.0    -02-0.4300     1.75   +02                      1131400200123 
 1.120  +00 1.0    -02-0.4700     1.80   +02                      1131400200124 
 1.120  +00 1.0    -02-0.5400     1.70   +02                      1131400200125 
 1.120  +00 1.0    -02-0.6000     1.90   +02                      1131400200126 
 1.120  +00 1.0    -02-0.6600     1.75   +02                      1131400200127 
 1.120  +00 1.0    -02-0.7300     1.85   +02                      1131400200128 
 1.120  +00 1.0    -02-0.8000     1.80   +02                      1131400200129 
 1.120  +00 1.0    -02-0.8600     1.70   +02                      1131400200130 
 1.120  +00 1.0    -02-0.9000     1.45   +02                      1131400200131 
 1.120  +00 1.0    -02-0.9800     1.30   +02                      1131400200132 
 1.130  +00 1.0    -02 0.48000    2.60   +02                      1131400200133 
 1.130  +00 1.0    -02 0.42000    2.40   +02                      1131400200134 
 1.130  +00 1.0    -02 0.36000    2.07   +02                      1131400200135 
 1.130  +00 1.0    -02 0.30000    1.98   +02                      1131400200136 
 1.130  +00 1.0    -02 0.25000    2.02   +02                      1131400200137 
 1.130  +00 1.0    -02 0.18000    1.82   +02                      1131400200138 
 1.130  +00 1.0    -02 0.12000    1.71   +02                      1131400200139 
 1.130  +00 1.0    -02 0.05000    1.72   +02                      1131400200140 
 1.130  +00 1.0    -02 0.00000    1.55   +02                      1131400200141 
 1.130  +00 1.0    -02-0.0600     1.65   +02                      1131400200142 
 1.130  +00 1.0    -02-0.1200     1.56   +02                      1131400200143 
 1.130  +00 1.0    -02-0.2000     1.42   +02                      1131400200144 
 1.130  +00 1.0    -02-0.2500     1.34   +02                      1131400200145 
 1.130  +00 1.0    -02-0.3200     1.40   +02                      1131400200146 
 1.130  +00 1.0    -02-0.3700     1.30   +02                      1131400200147 
 1.130  +00 1.0    -02-0.4400     1.24   +02                      1131400200148 
 1.130  +00 1.0    -02-0.5100     1.33   +02                      1131400200149 
 1.130  +00 1.0    -02-0.5600     1.33   +02                      1131400200150 
 1.130  +00 1.0    -02-0.6200     1.29   +02                      1131400200151 
 1.130  +00 1.0    -02-0.6800     1.19   +02                      1131400200152 
 1.130  +00 1.0    -02-0.7400     1.40   +02                      1131400200153 
 1.130  +00 1.0    -02-0.8000     1.21   +02                      1131400200154 
 1.130  +00 1.0    -02-0.8600     1.28   +02                      1131400200155 
 1.130  +00 1.0    -02-0.9200     1.14   +02                      1131400200156 
 1.160  +00 1.0    -02 0.45000    1.32   +02                      1131400200157 
 1.160  +00 1.0    -02 0.38500    1.35   +02                      1131400200158 
 1.160  +00 1.0    -02 0.33000    1.27   +02                      1131400200159 
 1.160  +00 1.0    -02 0.27000    1.17   +02                      1131400200160 
 1.160  +00 1.0    -02 0.20000    1.16   +02                      1131400200161 
 1.160  +00 1.0    -02 0.15000    1.20   +02                      1131400200162 
 1.160  +00 1.0    -02 0.08000    1.25   +02                      1131400200163 
 1.160  +00 1.0    -02 0.04000    1.10   +02                      1131400200164 
 1.160  +00 1.0    -02-0.0300     1.00   +02                      1131400200165 
 1.160  +00 1.0    -02-0.0700     1.05   +02                      1131400200166 
 1.160  +00 1.0    -02-0.1400     9.5    +01                      1131400200167 
 1.160  +00 1.0    -02-0.2000     1.05   +02                      1131400200168 
 1.160  +00 1.0    -02-0.2600     9.9    +01                      1131400200169 
 1.160  +00 1.0    -02-0.3200     1.10   +02                      1131400200170 
 1.160  +00 1.0    -02-0.3800     1.00   +02                      1131400200171 
 1.160  +00 1.0    -02-0.4300     1.10   +02                      1131400200172 
 1.160  +00 1.0    -02-0.5000     9.9    +01                      1131400200173 
 1.160  +00 1.0    -02-0.5500     1.05   +02                      1131400200174 
 1.160  +00 1.0    -02-0.6200     1.05   +02                      1131400200175 
 1.160  +00 1.0    -02-0.6700     9.9    +01                      1131400200176 
 1.160  +00 1.0    -02-0.7300     1.02   +02                      1131400200177 
 1.160  +00 1.0    -02-0.7800     1.05   +02                      1131400200178 
 1.160  +00 1.0    -02-0.8400     9.8    +01                      1131400200179 
 1.160  +00 1.0    -02-0.9000     9.0    +01                      1131400200180 
 1.160  +00 1.0    -02-0.9600     6.7    +01                      1131400200181 
 1.350  +00 2.0    -02 0.52000    2.15   +02                      1131400200182 
 1.350  +00 2.0    -02 0.41000    2.24   +02                      1131400200183 
 1.350  +00 2.0    -02 0.33000    1.85   +02                      1131400200184 
 1.350  +00 2.0    -02 0.23000    1.80   +02                      1131400200185 
 1.350  +00 2.0    -02 0.14000    1.80   +02                      1131400200186 
 1.350  +00 2.0    -02 0.05000    1.70   +02                      1131400200187 
 1.350  +00 2.0    -02-0.0400     1.63   +02                      1131400200188 
 1.350  +00 2.0    -02-0.1300     1.80   +02                      1131400200189 
 1.350  +00 2.0    -02-0.2200     1.68   +02                      1131400200190 
 1.350  +00 2.0    -02-0.3300     1.79   +02                      1131400200191 
 1.350  +00 2.0    -02-0.3900     1.93   +02                      1131400200192 
 1.350  +00 2.0    -02-0.4700     1.87   +02                      1131400200193 
 1.350  +00 2.0    -02-0.5700     2.03   +02                      1131400200194 
 1.350  +00 2.0    -02-0.6500     2.10   +02                      1131400200195 
 1.350  +00 2.0    -02-0.7300     2.18   +02                      1131400200196 
 1.350  +00 2.0    -02-0.8100     2.27   +02                      1131400200197 
 1.350  +00 2.0    -02-0.9200     2.33   +02                      1131400200198 
 1.377  +00 2.0    -02 0.53000    2.10   +02                      1131400200199 
 1.377  +00 2.0    -02 0.43000    1.92   +02                      1131400200200 
 1.377  +00 2.0    -02 0.34000    1.90   +02                      1131400200201 
 1.377  +00 2.0    -02 0.23000    1.70   +02                      1131400200202 
 1.377  +00 2.0    -02 0.15000    1.76   +02                      1131400200203 
 1.377  +00 2.0    -02 0.07000    1.64   +02                      1131400200204 
 1.377  +00 2.0    -02-0.0100     1.56   +02                      1131400200205 
 1.377  +00 2.0    -02-0.1100     1.58   +02                      1131400200206 
 1.377  +00 2.0    -02-0.1800     1.50   +02                      1131400200207 
 1.377  +00 2.0    -02-0.2800     1.44   +02                      1131400200208 
 1.377  +00 2.0    -02-0.3500     1.43   +02                      1131400200209 
 1.377  +00 2.0    -02-0.4400     1.40   +02                      1131400200210 
 1.377  +00 2.0    -02-0.5400     1.45   +02                      1131400200211 
 1.377  +00 2.0    -02-0.6300     1.57   +02                      1131400200212 
 1.377  +00 2.0    -02-0.7100     1.55   +02                      1131400200213 
 1.377  +00 2.0    -02-0.7900     1.58   +02                      1131400200214 
 1.377  +00 2.0    -02-0.8800     1.45   +02                      1131400200215 
 1.377  +00 2.0    -02-0.9800     1.00   +02                      1131400200216 
 1.595  +00 2.0    -02 0.44000    3.20   +02                      1131400200217 
 1.595  +00 2.0    -02 0.35000    3.03   +02                      1131400200218 
 1.595  +00 2.0    -02 0.26000    2.65   +02                      1131400200219 
 1.595  +00 2.0    -02 0.16000    2.25   +02                      1131400200220 
 1.595  +00 2.0    -02 0.08000    2.23   +02                      1131400200221 
 1.595  +00 2.0    -02-0.0200     2.03   +02                      1131400200222 
 1.595  +00 2.0    -02-0.1100     1.95   +02                      1131400200223 
 1.595  +00 2.0    -02-0.1800     1.70   +02                      1131400200224 
 1.595  +00 2.0    -02-0.2700     1.68   +02                      1131400200225 
 1.595  +00 2.0    -02-0.3600     1.50   +02                      1131400200226 
 1.595  +00 2.0    -02-0.4600     1.60   +02                      1131400200227 
 1.595  +00 2.0    -02-0.5300     1.35   +02                      1131400200228 
 1.595  +00 2.0    -02-0.6400     1.50   +02                      1131400200229 
 1.595  +00 2.0    -02-0.7300     1.25   +02                      1131400200230 
 1.595  +00 2.0    -02-0.8200     1.10   +02                      1131400200231 
 1.595  +00 2.0    -02-0.9200     1.00   +02                      1131400200232 
 1.682  +00 2.0    -02 0.50000    1.70   +02                      1131400200233 
 1.682  +00 2.0    -02 0.36000    1.53   +02                      1131400200234 
 1.682  +00 2.0    -02 0.26000    1.60   +02                      1131400200235 
 1.682  +00 2.0    -02 0.16000    1.43   +02                      1131400200236 
 1.682  +00 2.0    -02 0.07000    1.50   +02                      1131400200237 
 1.682  +00 2.0    -02-0.0500     1.30   +02                      1131400200238 
 1.682  +00 2.0    -02-0.1400     1.43   +02                      1131400200239 
 1.682  +00 2.0    -02-0.2500     1.40   +02                      1131400200240 
 1.682  +00 2.0    -02-0.3400     1.38   +02                      1131400200241 
 1.682  +00 2.0    -02-0.4500     1.40   +02                      1131400200242 
 1.682  +00 2.0    -02-0.5400     1.40   +02                      1131400200243 
 1.682  +00 2.0    -02-0.6600     1.50   +02                      1131400200244 
 1.682  +00 2.0    -02-0.7600     1.40   +02                      1131400200245 
 1.682  +00 2.0    -02-0.8700     1.25   +02                      1131400200246 
 1.682  +00 2.0    -02-0.9700     8.0    +01                      1131400200247 
 1.756  +00 2.5    -02 0.50000    1.93   +02                      1131400200248 
 1.756  +00 2.5    -02 0.40000    1.63   +02                      1131400200249 
 1.756  +00 2.5    -02 0.30000    1.55   +02                      1131400200250 
 1.756  +00 2.5    -02 0.21000    1.37   +02                      1131400200251 
 1.756  +00 2.5    -02 0.09000    1.24   +02                      1131400200252 
 1.756  +00 2.5    -02 0.00000    1.23   +02                      1131400200253 
 1.756  +00 2.5    -02-0.0900     1.27   +02                      1131400200254 
 1.756  +00 2.5    -02-0.1900     1.22   +02                      1131400200255 
 1.756  +00 2.5    -02-0.2800     1.28   +02                      1131400200256 
 1.756  +00 2.5    -02-0.3800     1.45   +02                      1131400200257 
 1.756  +00 2.5    -02-0.4700     1.44   +02                      1131400200258 
 1.756  +00 2.5    -02-0.5900     1.78   +02                      1131400200259 
 1.756  +00 2.5    -02-0.6900     2.10   +02                      1131400200260 
 1.756  +00 2.5    -02-0.7900     2.21   +02                      1131400200261 
 1.756  +00 2.5    -02-0.8800     2.45   +02                      1131400200262 
 1.779  +00 2.5    -02 0.53000    1.70   +02                      1131400200263 
 1.779  +00 2.5    -02 0.42000    1.48   +02                      1131400200264 
 1.779  +00 2.5    -02 0.32000    1.40   +02                      1131400200265 
 1.779  +00 2.5    -02 0.23000    1.30   +02                      1131400200266 
 1.779  +00 2.5    -02 0.13000    1.25   +02                      1131400200267 
 1.779  +00 2.5    -02 0.03000    1.30   +02                      1131400200268 
 1.779  +00 2.5    -02-0.0600     1.20   +02                      1131400200269 
 1.779  +00 2.5    -02-0.1500     1.20   +02                      1131400200270 
 1.779  +00 2.5    -02-0.2500     1.25   +02                      1131400200271 
 1.779  +00 2.5    -02-0.3400     1.30   +02                      1131400200272 
 1.779  +00 2.5    -02-0.4400     1.40   +02                      1131400200273 
 1.779  +00 2.5    -02-0.5400     1.80   +02                      1131400200274 
 1.779  +00 2.5    -02-0.6400     1.98   +02                      1131400200275 
 1.779  +00 2.5    -02-0.7300     2.30   +02                      1131400200276 
 1.779  +00 2.5    -02-0.8300     2.60   +02                      1131400200277 
 1.779  +00 2.5    -02-0.9200     2.40   +02                      1131400200278 
 1.796  +00 2.5    -02 0.47000    1.81   +02                      1131400200279 
 1.796  +00 2.5    -02 0.40000    1.46   +02                      1131400200280 
 1.796  +00 2.5    -02 0.30000    1.38   +02                      1131400200281 
 1.796  +00 2.5    -02 0.20000    1.25   +02                      1131400200282 
 1.796  +00 2.5    -02 0.11000    1.21   +02                      1131400200283 
 1.796  +00 2.5    -02 0.01000    1.25   +02                      1131400200284 
 1.796  +00 2.5    -02-0.1000     1.18   +02                      1131400200285 
 1.796  +00 2.5    -02-0.1800     1.06   +02                      1131400200286 
 1.796  +00 2.5    -02-0.2700     1.35   +02                      1131400200287 
 1.796  +00 2.5    -02-0.3600     1.33   +02                      1131400200288 
 1.796  +00 2.5    -02-0.4600     1.41   +02                      1131400200289 
 1.796  +00 2.5    -02-0.5600     1.42   +02                      1131400200290 
 1.796  +00 2.5    -02-0.6700     1.58   +02                      1131400200291 
 1.796  +00 2.5    -02-0.7500     1.78   +02                      1131400200292 
 1.796  +00 2.5    -02-0.8600     2.08   +02                      1131400200293 
 2.07   +00 2.     -02 0.52000    1.45   +02                      1131400200294 
 2.07   +00 2.     -02 0.42000    1.35   +02                      1131400200295 
 2.07   +00 2.     -02 0.33000    1.35   +02                      1131400200296 
 2.07   +00 2.     -02 0.24000    1.26   +02                      1131400200297 
 2.07   +00 2.     -02 0.12000    1.22   +02                      1131400200298 
 2.07   +00 2.     -02 0.03000    1.20   +02                      1131400200299 
 2.07   +00 2.     -02-0.0600     1.14   +02                      1131400200300 
 2.07   +00 2.     -02-0.1600     1.27   +02                      1131400200301 
 2.07   +00 2.     -02-0.2600     1.10   +02                      1131400200302 
 2.07   +00 2.     -02-0.3600     1.08   +02                      1131400200303 
 2.07   +00 2.     -02-0.4400     1.17   +02                      1131400200304 
 2.07   +00 2.     -02-0.5400     1.15   +02                      1131400200305 
 2.07   +00 2.     -02-0.6400     1.15   +02                      1131400200306 
 2.07   +00 2.     -02-0.7300     1.10   +02                      1131400200307 
 2.07   +00 2.     -02-0.8200     1.10   +02                      1131400200308 
 2.07   +00 2.     -02-0.9200     9.5    +01                      1131400200309 
 2.25   +00 2.     -02 0.55000    1.74   +02                      1131400200310 
 2.25   +00 2.     -02 0.46000    1.55   +02                      1131400200311 
 2.25   +00 2.     -02 0.39000    1.49   +02                      1131400200312 
 2.25   +00 2.     -02 0.30000    1.37   +02                      1131400200313 
 2.25   +00 2.     -02 0.21000    1.28   +02                      1131400200314 
 2.25   +00 2.     -02 0.12000    1.16   +02                      1131400200315 
 2.25   +00 2.     -02 0.02000    1.03   +02                      1131400200316 
 2.25   +00 2.     -02-0.0800     1.05   +02                      1131400200317 
 2.25   +00 2.     -02-0.1800     1.08   +02                      1131400200318 
 2.25   +00 2.     -02-0.2600     1.02   +02                      1131400200319 
 2.25   +00 2.     -02-0.3200     1.03   +02                      1131400200320 
 2.25   +00 2.     -02-0.4200     9.2    +01                      1131400200321 
 2.25   +00 2.     -02-0.5000     8.1    +01                      1131400200322 
 2.25   +00 2.     -02-0.5900     7.8    +01                      1131400200323 
 2.25   +00 2.     -02-0.6700     9.6    +01                      1131400200324 
 2.25   +00 2.     -02-0.7600     7.3    +01                      1131400200325 
 2.25   +00 2.     -02-0.8500     7.7    +01                      1131400200326 
 2.36   +00 2.     -02 0.49000    1.45   +02                      1131400200327 
 2.36   +00 2.     -02 0.41000    1.40   +02                      1131400200328 
 2.36   +00 2.     -02 0.33000    1.25   +02                      1131400200329 
 2.36   +00 2.     -02 0.25000    1.06   +02                      1131400200330 
 2.36   +00 2.     -02 0.17000    1.06   +02                      1131400200331 
 2.36   +00 2.     -02 0.07000    1.05   +02                      1131400200332 
 2.36   +00 2.     -02 0.00000    1.21   +02                      1131400200333 
 2.36   +00 2.     -02-0.0700     1.02   +02                      1131400200334 
 2.36   +00 2.     -02-0.1600     1.11   +02                      1131400200335 
 2.36   +00 2.     -02-0.2300     1.10   +02                      1131400200336 
 2.36   +00 2.     -02-0.3300     1.15   +02                      1131400200337 
 2.36   +00 2.     -02-0.4100     1.15   +02                      1131400200338 
 2.36   +00 2.     -02-0.5000     1.07   +02                      1131400200339 
 2.36   +00 2.     -02-0.5700     1.06   +02                      1131400200340 
 2.36   +00 2.     -02-0.6600     1.15   +02                      1131400200341 
 2.36   +00 2.     -02-0.7500     1.05   +02                      1131400200342 
 2.36   +00 2.     -02-0.8400     1.03   +02                      1131400200343 
ENDDATA            334          0                                 1131400200344 
ENDSUBENT          343          0                                 1131400299999 
SUBENT        11314003   19810428                             00001131400300001 
BIB                  1          1                                 1131400300002 
REACTION   (7-N-14(N,0),,J)                                       1131400300003 
ENDBIB               1          0                                 1131400300004 
NOCOMMON             0          0                                 1131400300005 
DATA                 2          5                                 1131400300006 
EN-RES     DATA                                                   1131400300007 
MEV        NO-DIM                                                 1131400300008 
 1.120  +00 1.5    +00                                            1131400300009 
 1.401  +00 1.5    +00                                            1131400300010 
 1.595  +00 2.5    +00                                            1131400300011 
 1.779  +00 2.5    +00                                            1131400300012 
 2.25   +00 1.5    +00                                            1131400300013 
ENDDATA              7          0                                 1131400300014 
ENDSUBENT           13          0                                 1131400399999 
ENDENTRY             3          0                                 1131499999999 
