ENTRY            10620   20160219                             141710620  0    1 
SUBENT        10620001   20160219                             141710620  1    1 
BIB                  7         12                                 10620  1    2 
TITLE      Intermediate structure studies of 234U cross sections  10620  1    3 
AUTHOR     (G.D.James,J.W.T.Dabbs,J.A.Harvey,N.W.Hill,            10620  1    4 
           R.H.Schindler)                                         10620  1    5 
REFERENCE  (J,PR/C,15,2083,197706)                                10620  1    6 
           #doi:10.1103/PhysRevC.15.2083                          10620  1    7 
INSTITUTE  (1USAORL)                                              10620  1    8 
FACILITY   (LINAC,1USAORL) Oak Ridge electron linear accelerator  10620  1    9 
STATUS     (APRVD) Approved by J.W.T.Dabbs, 1981/7/21.            10620  1   10 
HISTORY    (19770726C)                                            10620  1   11 
           (19990401A) dates updated, converted to lower case.    10620  1   12 
           (20160219A) BP: Updated to latest standards, digitized 10620  1   13 
           figures for subentry 5.                                10620  1   14 
ENDBIB              12          0                                 10620  1   15 
NOCOMMON             0          0                                 10620  1   16 
ENDSUBENT           15          0                                 10620  199999 
SUBENT        10620002   20160219                             141710620  2    1 
BIB                  7         19                                 10620  2    2 
REACTION  1(92-U-234(N,0),,EN)                                    10620  2    3 
          2(92-U-234(N,EL),,WID)                                  10620  2    4 
          3(92-U-234(N,F),,WID)                                   10620  2    5 
ANALYSIS   (AREA) Harvey-Atta area analysis of transmission data  10620  2    6 
           and area analysis of fission cross section             10620  2    7 
           resonances. Total width assumed to Be sum of neutron   10620  2    8 
           width, radiative width, and fission width.             10620  2    9 
ASSUMED    (ASSUM,92-U-234(N,G),,WID)                             10620  2   10 
ERR-ANALYS (DATA-ERR) Data errors given are statistical errors    10620  2   11 
           arising from fitting of data.                          10620  2   12 
COMMENT   3Negative values of the fission widths occur by         10620  2   13 
           statistical chance when, at an energy where a          10620  2   14 
           resonance is indicated by the total cross section, the 10620  2   15 
           fission cross section is lower than the background     10620  2   16 
           value derived from extended regions of the data which  10620  2   17 
           are free from resonances.                              10620  2   18 
STATUS     (TABLE) Table III, page 2088.                          10620  2   19 
HISTORY    (19840217A) Resonance energy corrected, private comm., 10620  2   20 
                       Dabbs, 84/2/16.                            10620  2   21 
ENDBIB              19          0                                 10620  2   22 
COMMON               1          3                                 10620  2   23 
ASSUM     2                                                       10620  2   24 
MILLI-EV                                                          10620  2   25 
        40.                                                       10620  2   26 
ENDCOMMON            3          0                                 10620  2   27 
DATA                 6        118                                 10620  2   28 
DATA      1DATA      2DATA-ERR  2DATA      3+DATA-ERR 3-DATA-ERR 310620  2   29 
EV         MILLI-EV   MILLI-EV   MILLI-EV   MILLI-EV   MILLI-EV   10620  2   30 
  465.5       6.15       0.39      0.187      0.065       0.065   10620  2   68 
  489.0      63.3        3.7       0.838      0.050       0.050   10620  2   69 
  504.1       8.85       0.52      0.306      0.029       0.029   10620  2   70 
  511.0      13.10       0.75      0.597      0.042       0.042   10620  2   71 
  515.9       7.73       0.46      8.72       0.53        0.53    10620  2   72 
  518.9       3.02       0.33      4.00       0.47        0.47    10620  2   73 
  526.2       3.11       0.31      2.22       0.23        0.23    10620  2   74 
  547.4      68.5        3.5       0.0364     0.0061      0.0061  10620  2   75 
  555.7      46.3        2.4       3.22       0.17        0.17    10620  2   76 
  560.9       8.76       0.50      5.05       0.29        0.29    10620  2   77 
  574.4      26.3        1.1       1.15       0.052       0.052   10620  2   78 
  582.4       8.83       0.56      6.97       0.45        0.45    10620  2   79 
  585.6       6.76       0.60      2.51       0.27        0.27    10620  2   80 
  594.1       2.84       0.43      0.467      0.090       0.090   10620  2   81 
  614.6       8.17       0.56      0.407      0.040       0.040   10620  2   82 
  625.9      11.10       0.71      0.690      0.052       0.052   10620  2   83 
  637.0       1.68       0.39      1.84       0.43        0.43    10620  2   84 
  643.5       7.02       0.54      4.97       0.39        0.39    10620  2   85 
  671.2       3.46       0.48      1.50       0.22        0.22    10620  2   86 
  681.1      11.50       0.76      0.0140     0.0047      0.0047  10620  2   87 
  690.0      10.30       0.85      5.06       0.42        0.42    10620  2   88 
  702.1      16.14       0.95      0.334      0.026       0.026   10620  2   89 
  709.1      14.30       1.0      -0.0038     0.0022      0.0022  10620  2   90 
  726.1       5.27       0.58      4.87       0.54        0.54    10620  2   91 
  734.6       5.27       0.68      0.045      0.017       0.017   10620  2   92 
  757.1      90.3        4.8       0.045      0.0083      0.0083  10620  2   93 
  764.7     265.       103.        0.0307     0.0041      0.0041  10620  2   94 
  766.7      69.3        3.0       0.0119     0.0033      0.0033  10620  2   95 
  780.0       3.3        0.62      0.270      0.067       0.067   10620  2   96 
  788.3      39.0        1.9       0.186      0.024       0.024   10620  2   97 
  813.3      25.8        1.4       0.54       0.16        0.16    10620  2   98 
  814.8     180.0        7.6       0.160      0.048       0.048   10620  2   99 
  822.5       7.98       0.80      0.303      0.038       0.038   10620  2  100 
  846.1       3.27       0.69      0.061      0.023       0.023   10620  2  101 
  855.8      11.70       0.92      0.696      0.066       0.066   10620  2  102 
  859.7      15.40       1.04      0.256      0.077       0.077   10620  2  103 
  882.2      19.40       1.10      0.207      0.018       0.018   10620  2  104 
  890.1      33.10       1.59      0.089      0.0097      0.0097  10620  2  105 
  957.8       6.49       0.84      0.043      0.015       0.015   10620  2  106 
  974.5     159.4        7.2       0.235      0.014       0.014   10620  2  107 
  982.3       3.97       0.99      0.365      0.097       0.097   10620  2  108 
 1010.3      74.6        3.6       0.0227     0.0034      0.0034  10620  2  109 
 1037.7      64.3        3.0       0.115      0.011       0.011   10620  2  110 
 1051.4      10.7        1.1       0.108      0.016       0.016   10620  2  111 
 1067.3       6.75       0.94      0.121      0.024       0.024   10620  2  112 
 1073.5      42.5        2.5       0.0446     0.0073      0.0073  10620  2  113 
 1084.2     113.8        6.8       0.0047     0.0022      0.0022  10620  2  114 
 1092.5       1.43       0.86      5.8        2.2         8.7     10620  2  115 
 1109.6      49.5        3.2       0.051      0.0080      0.0080  10620  2  116 
 1126.1       6.0        1.2       0.0070     0.0036      0.0036  10620  2  117 
 1129.6       8.9        1.4       0.0204     0.0080      0.0080  10620  2  118 
 1134.0       1.5        1.5       1.1        0.54     4000.      10620  2  119 
 1149.2      22.6        1.7       0.0694     0.012       0.012   10620  2  120 
 1159.4       7.4        1.2      -0.0092     0.0074      0.0074  10620  2  121 
 1167.1      21.8        1.8       0.0551     0.0097      0.0097  10620  2  122 
 1183.6      11.1        1.3       0.0052     0.0024      0.0024  10620  2  123 
 1195.6       8.8        1.2       0.472      0.085       0.085   10620  2  124 
 1216.5      24.3        1.8       0.079      0.017       0.017   10620  2  125 
 1222.4      29.6        1.8       0.390      0.030       0.030   10620  2  126 
 1231.4     138.0        7.3       0.263      0.020       0.020   10620  2  127 
 1248.0      31.0        2.3       0.0622     0.0095      0.0095  10620  2  128 
 1255.6      36.4        2.2       0.166      0.018       0.018   10620  2  129 
 1272.9      40.4        2.3       0.000      0.001       0.001   10620  2  130 
 1278.8       4.5        1.3       0.318      0.099       0.099   10620  2  131 
 1288.7       4.4        1.2       0.047      0.020       0.020   10620  2  132 
 1295.3      11.9        1.5      -0.0035     0.0028      0.0028  10620  2  133 
 1325.6      56.5        3.2       0.100      0.011       0.011   10620  2  134 
 1327.8      26.8        2.3       0.261      0.029       0.029   10620  2  135 
 1342.7      65.9        3.7       0.092      0.010       0.010   10620  2  136 
 1354.2       4.2        1.4       0.018      0.011       0.011   10620  2  137 
 1360.2      38.1        2.7       0.0075     0.0030      0.0030  10620  2  138 
 1363.9       5.8        1.5       0.0042     0.0027      0.0027  10620  2  139 
 1376.5      13.2        1.8       0.083      0.016       0.016   10620  2  140 
 1396.4      71.4        3.9       0.0954     0.0095      0.0095  10620  2  141 
 1410.0     126.0        9.8       0.068      0.014       0.014   10620  2  142 
 1411.5      24.8        2.0       0.118      0.025       0.025   10620  2  143 
 1436.2      29.7        2.3       0.055      0.011       0.011   10620  2  144 
 1439.3     110.0        5.6       0.0445     0.0081      0.0081  10620  2  145 
 1468.1      82.8        4.9       0.0171     0.0036      0.0036  10620  2  146 
 1486.4      10.6        1.8       0.060      0.015       0.015   10620  2  147 
 1492.2      41.1        2.8       0.0115     0.0036      0.0036  10620  2  148 
ENDDATA            120          0                                 10620  2  149 
ENDSUBENT          148          0                                 10620  299999 
SUBENT        10620003   20160219                             141710620  3    1 
BIB                  3          4                                 10620  3    2 
REACTION  1(92-U-234(N,0),,D)                                     10620  3    3 
          2(92-U-234(N,EL),,STF)                                  10620  3    4 
ERR-ANALYS (DATA-ERR) No information on source of uncertainty.    10620  3    5 
STATUS     (TABLE) page 2083.                                     10620  3    6 
ENDBIB               4          0                                 10620  3    7 
COMMON               1          3                                 10620  3    8 
MOMENTUM L                                                        10620  3    9 
NO-DIM                                                            10620  3   10 
         0.                                                       10620  3   11 
ENDCOMMON            3          0                                 10620  3   12 
DATA                 6          1                                 10620  3   13 
EN-RES-MIN EN-RES-MAX DATA      1DATA-ERR  1DATA      2DATA-ERR  210620  3   14 
EV         EV         EV         EV         NO-DIM     NO-DIM     10620  3   15 
       5.16      1500.       10.6        0.5   0.86E-04   0.11E-0410620  3   16 
ENDDATA              3          0                                 10620  3   17 
ENDSUBENT           16          0                                 10620  399999 
SUBENT        10620004   20160219                             141710620  4    1 
BIB                  8         14                                 10620  4    2 
REACTION   (92-U-234(N,F),,SIG)                                   10620  4    3 
SAMPLE     181 mg of 234U on eight circular deposits of 7.6 cm    10620  4    4 
           in diameter on 0.0127 cm of aluminum in the            10620  4    5 
           ionization chamber.                                    10620  4    6 
METHOD     (TOF) Time-of-flight. Flight path 20.14 meters.        10620  4    7 
DETECTOR   (IOCH) Multiplate ionization chamber containing eight  10620  4    8 
            plates of 234U and one plate with 235U.               10620  4    9 
MONITOR    (92-U-235(N,F),,SIG) Above 100 eV, from Sowerby, AERE- 10620  4   10 
           R7273. Below 100 eV, from de Saussure, ORNL-TM-1804.   10620  4   11 
ERR-ANALYS (DATA-ERR) No information on source of uncertainty.    10620  4   12 
STATUS     (TABLE) Author's data.                                 10620  4   13 
HISTORY    (19780516C)                                            10620  4   14 
           (19801009A) Some data deleted, remaining data averaged 10620  4   15 
            over three points by compiler as per author request.  10620  4   16 
ENDBIB              14          0                                 10620  4   17 
NOCOMMON             0          0                                 10620  4   18 
DATA                 3       4746                                 10620  4   19 
EN         DATA       DATA-ERR                                    10620  4   20 
EV         B          B                                           10620  4   21 
 2.2750E+00 4.5361E-02 6.5652E-02                                 10620  4   22 
 2.2859E+00 5.2469E-02 6.9939E-02                                 10620  4   23 
 2.2969E+00 3.6306E-02 5.9453E-02                                 10620  4   24 
 2.3079E+00 6.0487E-02 6.8543E-02                                 10620  4   25 
 2.3191E+00 2.7512E-02 5.4110E-02                                 10620  4   26 
 2.3303E+00 2.7762E-02 5.2963E-02                                 10620  4   27 
 2.3416E+00 2.7696E-02 5.2668E-02                                 10620  4   28 
 2.3530E+00 4.9343E-02 6.4679E-02                                 10620  4   29 
 2.3644E+00 4.9362E-02 6.3545E-02                                 10620  4   30 
 2.3760E+00 4.1069E-02 5.8639E-02                                 10620  4   31 
 2.3876E+00 5.5572E-02 6.5055E-02                                 10620  4   32 
 2.3993E+00 5.5099E-02 6.6889E-02                                 10620  4   33 
 2.4230E+00 5.3593E-02 6.2873E-02                                 10620  4   34 
 2.4350E+00 2.4841E-02 4.6960E-02                                 10620  4   35 
 2.4471E+00 2.4601E-02 4.7578E-02                                 10620  4   36 
 2.4592E+00 3.5077E-03 3.5082E-02                                 10620  4   37 
 2.4715E+00 1.6785E-02 4.3767E-02                                 10620  4   38 
 2.4838E+00 4.3982E-02 5.4445E-02                                 10620  4   39 
 2.4963E+00 4.3754E-02 5.6890E-02                                 10620  4   40 
 2.5088E+00 2.9954E-02 4.8406E-02                                 10620  4   41 
 2.5214E+00 3.6153E-02 5.0688E-02                                 10620  4   42 
 2.5341E+00 2.2617E-02 4.4697E-02                                 10620  4   43 
 2.5469E+00 4.7887E-02 5.6396E-02                                 10620  4   44 
 2.5599E+00 2.2186E-02 4.2193E-02                                 10620  4   45 
 2.5729E+00 4.0933E-02 5.4233E-02                                 10620  4   46 
 2.5860E+00 2.1899E-02 4.2972E-02                                 10620  4   47 
 2.5992E+00 1.5452E-02 3.8071E-02                                 10620  4   48 
 2.6125E+00 2.1908E-02 4.1675E-02                                 10620  4   49 
 2.6259E+00 2.5992E-03 3.1262E-02                                 10620  4   50 
 2.6394E+00 9.0440E-03 3.5415E-02                                 10620  4   51 
 2.6531E+00 3.8851E-02 4.7856E-02                                 10620  4   52 
 2.6668E+00 4.4367E-02 5.0438E-02                                 10620  4   53 
 2.6806E+00 5.5537E-02 5.6631E-02                                 10620  4   54 
 2.6946E+00 2.1037E-02 3.9253E-02                                 10620  4   55 
 2.7086E+00 2.0214E-02 3.8784E-02                                 10620  4   56 
 2.7228E+00 3.6993E-02 4.6388E-02                                 10620  4   57 
 2.7370E+00 1.9186E-02 3.8108E-02                                 10620  4   58 
 2.7514E+00 1.8565E-02 3.6325E-02                                 10620  4   59 
 2.7659E+00 6.9684E-03 3.2425E-02                                 10620  4   60 
 2.7806E+00 1.1266E-02 3.3360E-02                                 10620  4   61 
 2.7953E+00 2.0421E-02 3.6813E-02                                 10620  4   62 
 2.8101E+00 1.9415E-02 3.7786E-02                                 10620  4   63 
 2.8251E+00 1.8205E-02 3.7485E-02                                 10620  4   64 
 2.8402E+00 7.5861E-03 3.2243E-02                                 10620  4   65 
 2.8707E+00 1.5910E-02 3.5966E-02                                 10620  4   66 
 2.8862E+00 3.5884E-02 4.5281E-02                                 10620  4   67 
 2.9018E+00 2.0254E-02 3.6332E-02                                 10620  4   68 
 2.9175E+00 3.3820E-02 4.3937E-02                                 10620  4   69 
 2.9333E+00 4.3050E-02 4.6724E-02                                 10620  4   70 
 2.9654E+00 1.7232E-02 3.8380E-02                                 10620  4   71 
 2.9816E+00 1.6248E-02 3.3924E-02                                 10620  4   72 
 2.9952E+00 4.5702E-02 4.6396E-02                                 10620  4   73 
 3.2480E+00 3.0233E-02 3.6626E-02                                 10620  4   74 
 3.2666E+00 1.5057E-02 3.2385E-02                                 10620  4   75 
 3.2854E+00 2.4241E-02 3.4396E-02                                 10620  4   76 
 3.3043E+00 3.5995E-02 3.6910E-02                                 10620  4   77 
 3.3234E+00 3.2668E-02 3.4888E-02                                 10620  4   78 
 3.3621E+00 1.6720E-02 2.9240E-02                                 10620  4   79 
 3.3817E+00 2.3415E-02 2.7890E-02                                 10620  4   80 
 3.4015E+00 2.6214E-02 3.2778E-02                                 10620  4   81 
 3.8125E+00 9.8525E-03 2.0159E-02                                 10620  4   82 
 3.8362E+00 1.8781E-02 2.4009E-02                                 10620  4   83 
 3.8601E+00 3.0471E-02 2.8593E-02                                 10620  4   84 
 3.8842E+00 2.1247E-02 2.4439E-02                                 10620  4   85 
 3.9086E+00 2.6947E-02 2.7095E-02                                 10620  4   86 
 3.9331E+00 9.8647E-03 1.8456E-02                                 10620  4   87 
 3.9579E+00 6.8758E-03 1.6795E-02                                 10620  4   88 
 3.9830E+00 2.0357E-02 2.3925E-02                                 10620  4   89 
 4.0082E+00 9.3166E-03 1.8392E-02                                 10620  4   90 
 4.0338E+00 2.2716E-02 2.4309E-02                                 10620  4   91 
 4.0595E+00 3.3075E-02 2.9168E-02                                 10620  4   92 
 4.0855E+00 1.9795E-02 2.2922E-02                                 10620  4   93 
 4.1118E+00 1.9163E-02 2.2029E-02                                 10620  4   94 
 4.1383E+00 1.3933E-02 1.9507E-02                                 10620  4   95 
 4.1651E+00 2.8835E-02 2.6347E-02                                 10620  4   96 
 4.1831E+00 1.1126E-02 1.9319E-02                                 10620  4   97 
 4.1921E+00 1.8340E-02 2.3299E-02                                 10620  4   98 
 4.2012E+00 1.1262E-02 1.7526E-02                                 10620  4   99 
 4.2103E+00 1.8164E-02 2.1728E-02                                 10620  4  100 
 4.2194E+00 4.0120E-02 2.9870E-02                                 10620  4  101 
 4.2285E+00 4.0205E-02 2.9845E-02                                 10620  4  102 
 4.2377E+00 5.4889E-02 3.4790E-02                                 10620  4  103 
 4.2470E+00 1.0573E-02 1.7143E-02                                 10620  4  104 
 4.2562E+00 3.5225E-03 1.3520E-02                                 10620  4  105 
 4.2655E+00 4.6780E-02 3.1946E-02                                 10620  4  106 
 4.2748E+00 1.8069E-02 2.1288E-02                                 10620  4  107 
 4.2841E+00 3.2140E-02 2.6373E-02                                 10620  4  108 
 4.2935E+00 6.0889E-02 3.6240E-02                                 10620  4  109 
 4.3029E+00 2.5009E-02 2.3178E-02                                 10620  4  110 
 4.3123E+00 3.0687E-03 1.3545E-02                                 10620  4  111 
 4.3218E+00 3.1710E-02 2.6969E-02                                 10620  4  112 
 4.3313E+00 5.2372E-02 3.3364E-02                                 10620  4  113 
 4.3408E+00 1.7198E-02 1.9078E-02                                 10620  4  114 
 4.3504E+00 3.8118E-02 2.8355E-02                                 10620  4  115 
 4.3600E+00 1.0192E-02 1.6228E-02                                 10620  4  116 
 4.3696E+00 3.0818E-02 2.5397E-02                                 10620  4  117 
 4.3792E+00 6.5434E-02 3.6921E-02                                 10620  4  118 
 4.3889E+00 1.7176E-02 2.0108E-02                                 10620  4  119 
 4.3986E+00 1.0346E-02 1.7576E-02                                 10620  4  120 
 4.4084E+00 4.4558E-02 3.0302E-02                                 10620  4  121 
 4.4181E+00 2.3797E-02 2.3240E-02                                 10620  4  122 
 4.4280E+00 1.6235E-02 1.9741E-02                                 10620  4  123 
 4.4378E+00 5.7119E-02 3.4108E-02                                 10620  4  124 
 4.4477E+00 3.6442E-02 2.7199E-02                                 10620  4  125 
 4.4576E+00 4.9938E-02 3.2616E-02                                 10620  4  126 
 4.4675E+00 9.6616E-03 1.7223E-02                                 10620  4  127 
 4.4775E+00 6.9604E-02 3.7364E-02                                 10620  4  128 
 4.4875E+00 3.0442E-03 1.2733E-02                                 10620  4  129 
 4.4976E+00 4.2773E-02 2.9178E-02                                 10620  4  130 
 4.5077E+00 4.2279E-02 2.8956E-02                                 10620  4  131 
 4.5178E+00 4.9025E-02 3.1125E-02                                 10620  4  132 
 4.5279E+00 6.8649E-02 3.6754E-02                                 10620  4  133 
 4.5381E+00 9.1966E-03 1.6616E-02                                 10620  4  134 
 4.5483E+00 3.5033E-02 2.6163E-02                                 10620  4  135 
 4.5586E+00 3.5099E-02 2.6128E-02                                 10620  4  136 
 4.5688E+00 6.6985E-02 3.6028E-02                                 10620  4  137 
 4.5792E+00 6.6902E-02 3.6724E-02                                 10620  4  138 
 4.5895E+00 2.7956E-02 2.4299E-02                                 10620  4  139 
 4.5999E+00 7.9159E-02 3.8937E-02                                 10620  4  140 
 4.6103E+00 7.1969E-02 3.7062E-02                                 10620  4  141 
 4.6208E+00 5.2789E-02 3.1674E-02                                 10620  4  142 
 4.6313E+00 5.9135E-02 3.4159E-02                                 10620  4  143 
 4.6418E+00 5.2458E-02 3.1473E-02                                 10620  4  144 
 4.6524E+00 1.0867E-01 4.5197E-02                                 10620  4  145 
 4.6630E+00 8.9758E-02 4.0998E-02                                 10620  4  146 
 4.6736E+00 8.2878E-02 3.9329E-02                                 10620  4  147 
 4.6843E+00 5.7844E-02 3.2783E-02                                 10620  4  148 
 4.6950E+00 4.4916E-02 2.9764E-02                                 10620  4  149 
 4.7058E+00 5.6983E-02 3.2421E-02                                 10620  4  150 
 4.7166E+00 1.1187E-01 4.5330E-02                                 10620  4  151 
 4.7274E+00 6.8800E-02 3.5484E-02                                 10620  4  152 
 4.7382E+00 9.2483E-02 4.1055E-02                                 10620  4  153 
 4.7491E+00 1.1015E-01 4.4725E-02                                 10620  4  154 
 4.7601E+00 7.8787E-02 3.7747E-02                                 10620  4  155 
 4.7711E+00 8.9757E-02 4.0215E-02                                 10620  4  156 
 4.7821E+00 8.8899E-02 3.9941E-02                                 10620  4  157 
 4.7931E+00 8.0945E-02 3.8039E-02                                 10620  4  158 
 4.8042E+00 9.1982E-02 4.0474E-02                                 10620  4  159 
 4.8153E+00 1.1936E-01 4.6018E-02                                 10620  4  160 
 4.8265E+00 1.4643E-01 5.0874E-02                                 10620  4  161 
 4.8377E+00 1.6771E-01 5.4336E-02                                 10620  4  162 
 4.8489E+00 1.2033E-01 4.5934E-02                                 10620  4  163 
 4.8602E+00 1.2644E-01 4.6999E-02                                 10620  4  164 
 4.8716E+00 1.8948E-01 5.7420E-02                                 10620  4  165 
 4.8829E+00 1.5041E-01 5.1055E-02                                 10620  4  166 
 4.8943E+00 1.6849E-01 5.3936E-02                                 10620  4  167 
 4.9058E+00 1.9830E-01 5.8398E-02                                 10620  4  168 
 4.9172E+00 2.3238E-01 6.3101E-02                                 10620  4  169 
 4.9288E+00 2.3198E-01 6.2918E-02                                 10620  4  170 
 4.9403E+00 2.8901E-01 7.0092E-02                                 10620  4  171 
 4.9519E+00 3.5025E-01 7.7010E-02                                 10620  4  172 
 4.9636E+00 4.3929E-01 8.6083E-02                                 10620  4  173 
 4.9753E+00 4.1528E-01 8.3526E-02                                 10620  4  174 
 4.9870E+00 5.5909E-01 9.6742E-02                                 10620  4  175 
 4.9988E+00 5.3450E-01 9.4405E-02                                 10620  4  176 
 5.0106E+00 5.7667E-01 9.7856E-02                                 10620  4  177 
 5.0224E+00 7.7868E-01 1.1350E-01                                 10620  4  178 
 5.0343E+00 1.0998E+00 1.3462E-01                                 10620  4  179 
 5.0463E+00 1.3365E+00 1.4812E-01                                 10620  4  180 
 5.0582E+00 1.7942E+00 1.7128E-01                                 10620  4  181 
 5.0703E+00 2.6829E+00 2.0903E-01                                 10620  4  182 
 5.0823E+00 3.6024E+00 2.4174E-01                                 10620  4  183 
 5.0944E+00 5.3173E+00 2.9313E-01                                 10620  4  184 
 5.1066E+00 6.8320E+00 3.3163E-01                                 10620  4  185 
 5.1188E+00 9.3598E+00 3.8740E-01                                 10620  4  186 
 5.1310E+00 1.1879E+01 4.3558E-01                                 10620  4  187 
 5.1433E+00 1.3546E+01 4.6423E-01                                 10620  4  188 
 5.1556E+00 1.4613E+01 4.8123E-01                                 10620  4  189 
 5.1680E+00 1.4345E+01 4.7588E-01                                 10620  4  190 
 5.1804E+00 1.2874E+01 4.4994E-01                                 10620  4  191 
 5.1929E+00 1.0924E+01 4.1367E-01                                 10620  4  192 
 5.2054E+00 8.5144E+00 3.6449E-01                                 10620  4  193 
 5.2179E+00 6.7502E+00 3.2390E-01                                 10620  4  194 
 5.2305E+00 5.1808E+00 2.8322E-01                                 10620  4  195 
 5.2432E+00 3.8541E+00 2.4378E-01                                 10620  4  196 
 5.2559E+00 2.6357E+00 2.0121E-01                                 10620  4  197 
