ENTRY            D0878   20180208                             D113D087800000001 
SUBENT        D0878001   20180208                             D113D087800100001 
BIB                 10         26                                 D087800100002 
TITLE      Energy variation of the elastic scattering of alpha    D087800100003 
           particles on Mg, Si, Ca and Co nuclei in the energy    D087800100004 
           range from 23.5 to 28.5 MeV                            D087800100005 
AUTHOR     (A.Budzanowski, K.Chyla, K.Grotowski, L.Jarczyk,       D087800100006 
           A.Kapuscik, S.Micek, J.Ploskonka, A.Strzalkowski,      D087800100007 
           J.Szmider, Z.Wrobel, R.Zybert)                         D087800100008 
INSTITUTE  (3POLIFJ)                                              D087800100009 
REFERENCE  (R,INP-740,1972)                                       D087800100010 
REL-REF    (O,D0877009,A.Budzanowski+,J,NP/A,211,463,1973)        D087800100011 
           Data for differential cross sections at Co-59          D087800100012 
           scattering are given.                                  D087800100013 
           (O,D0877010,A.Budzanowski+,J,NP/A,211,463,1973)        D087800100014 
           Data for Rutherford ratio at Co-59                     D087800100015 
           scattering are given.                                  D087800100016 
           (O,F0594002,K.Chyla+,J,APP/B,7,523,1976)               D087800100017 
           Data for differential cross sections at Si-28          D087800100018 
           scattering are given.                                  D087800100019 
           (O,F0594003,K.Chyla+,J,APP/B,7,523,1976)               D087800100020 
           Data for Rutherford ratio at Si-28 scattering          D087800100021 
           are given.                                             D087800100022 
FACILITY   (CYCLO,3POLIFJ) 120 cm cyclotron.                      D087800100023 
DETECTOR   (SOLST) 10 semiconductor detectors were used.          D087800100024 
SAMPLE     Targets were made of elements of natural isotopic      D087800100025 
           abundance.                                             D087800100026 
ERR-ANALYS (ERR-1) Error of absolute value of cross section.      D087800100027 
HISTORY    (20180208C)                                            D087800100028 
ENDBIB              26          0                                 D087800100029 
COMMON               2          3                                 D087800100030 
EN-RSL     EN-ERR                                                 D087800100031 
KEV        KEV                                                    D087800100032 
       250.        50.                                            D087800100033 
ENDCOMMON            3          0                                 D087800100034 
ENDSUBENT           33          0                                 D087800199999 
SUBENT        D0878002   20180208                             D113D087800200001 
BIB                  5          7                                 D087800200002 
REACTION   (12-MG-24(A,EL)12-MG-24,,DA)                           D087800200003 
SAMPLE     Target thickness was 0.77 mg/cm2.                      D087800200004 
STATUS     (TABLE) P.11-32 from INP-740,1972 report.              D087800200005 
           (COREL,D0878003) Rutherford ratio.                     D087800200006 
ERR-ANALYS (DATA-ERR) Relative errors of cross section.           D087800200007 
COMMENT    *by compiler* Data for 152.64 degr. at 26.5 MeV        D087800200008 
           are not readable from INP-740,1972 report.             D087800200009 
ENDBIB               7          0                                 D087800200010 
COMMON               1          3                                 D087800200011 
ERR-1                                                             D087800200012 
PER-CENT                                                          D087800200013 
       11.6                                                       D087800200014 
ENDCOMMON            3          0                                 D087800200015 
DATA                 4        424                                 D087800200016 
EN         ANG-CM     DATA-CM    DATA-ERR                         D087800200017 
MEV        ADEG       MB/SR      MB/SR                            D087800200018 
       23.5     152.64  5.540E-01  0.497E-01                      D087800200019 
       23.5     154.78  1.318E+00  0.065E+00                      D087800200020 
       23.5     156.91  1.922E+00  0.065E+00                      D087800200021 
       23.5     159.04  2.495E+00  0.065E+00                      D087800200022 
       23.5     161.16  1.901E+00  0.065E+00                      D087800200023 
       23.5     163.27  1.609E+00  0.065E+00                      D087800200024 
       23.5     165.37  4.104E-01  0.400E-01                      D087800200025 
       23.5     167.47  1.739E-01  0.216E-01                      D087800200026 
       23.5     169.57  9.515E-01  0.026E-01                      D087800200027 
       23.5     171.66  2.624E+00  0.140E+00                      D087800200028 
       23.5     173.75  6.178E+00  0.140E+00                      D087800200029 
       23.5     175.83  8.154E+00  0.270E+00                      D087800200030 
       23.5     177.92  1.264E+01  0.032E+01                      D087800200031 
       23.5     179.00  1.199E+01  0.032E+01                      D087800200032 
       24.0      29.04  2.830E+02  0.086E+02                      D087800200033 
       24.0      31.91  1.242E+02  0.108E+02                      D087800200034 
       24.0      34.78  3.305E+01  0.216E+01                      D087800200035 
       24.0      37.64  1.061E+01  0.080E+01                      D087800200036 
       24.0      40.49  1.685E+01  0.097E+01                      D087800200037 
       24.0      43.32  4.428E+01  0.130E+01                      D087800200038 
       24.0      46.15  4.320E+01  0.108E+01                      D087800200039 
       24.0      48.97  2.171E+01  0.108E+01                      D087800200040 
       24.0      51.77  7.430E+00  0.497E+00                      D087800200041 
       24.0      54.56  4.774E-01  0.572E-01                      D087800200042 
       24.0      57.34  3.445E+00  0.302E+00                      D087800200043 
       24.0      60.10  1.002E+01  0.033E+01                      D087800200044 
       24.0      62.85  1.447E+01  0.011E+01                      D087800200045 
       24.0      65.58  1.210E+01  0.022E+01                      D087800200046 
       24.0      68.30  7.960E+00  0.205E+00                      D087800200047 
       24.0      71.00  3.553E+00  0.130E+00                      D087800200048 
       24.0      73.69  8.143E-01  0.767E-01                      D087800200049 
       24.0      76.36  5.033E-01  0.346E-01                      D087800200050 
       24.0      79.01  1.566E+00  0.076E+00                      D087800200051 
       24.0      81.65  2.495E+00  0.076E+00                      D087800200052 
       24.0      84.26  2.819E+00  0.065E+00                      D087800200053 
       24.0      86.86  2.149E+00  0.076E+00                      D087800200054 
       24.0      89.45  9.234E-01  0.389E-01                      D087800200055 
       24.0      92.01  5.206E-01  0.216E-01                      D087800200056 
       24.0      94.56  1.804E-01  0.119E-01                      D087800200057 
       24.0      97.08  1.966E-01  0.097E-01                      D087800200058 
       24.0      99.59  2.884E-01  0.097E-01                      D087800200059 
       24.0     102.08  3.542E-01  0.097E-01                      D087800200060 
