ENTRY            D6370   20200109                             D125D637000000001 
SUBENT        D6370001   20200109                             D125D637000100001 
BIB                 11         23                                 D637000100002 
TITLE      Study of 26Mg through 1p pick-up reaction 27Al(d,3He)  D637000100003 
AUTHOR     (V.Srivastava, C.Bhattacharya, T.K.Rana, S.Manna,      D637000100004 
            S.Kundu, S.Bhattacharya, K.Banerjee, P.Roy, R.Pandey, D637000100005 
            G.Mukherjee, T.K.Ghosh, J.K.Meena, T.Roy, A.Chaudhuri,D637000100006 
            M.Sinha, A.K.Saha, Md.A.Asgar, A.Dey, S.Roy,          D637000100007 
            Md.M.Shaikh)                                          D637000100008 
INSTITUTE  (3INDVEC,3INDSAH)                                      D637000100009 
REFERENCE  (J,IMP/E,26,1750064,2017)                              D637000100010 
REL-REF    (I,D6258001,V.Srivastava+,J,PR/C,91,054611,2015)       D637000100011 
           Experimental details                                   D637000100012 
           (O,D6267002,V.Srivastava+,J,PR/C,93,044601,2016)       D637000100013 
           The Ex=0, 1806 and 2935 keV data sets had been compiledD637000100014 
FACILITY   (CYCLO,3INDVEC) K130 Cyclotron                         D637000100015 
SAMPLE     A self-supported 27Al target of thickness ~ 90 ug/cm2. D637000100016 
DETECTOR   (TELES,SI,SI)                                          D637000100017 
ERR-ANALYS (DATA-ERR) The error in cross section data was taken toD637000100018 
           be the total error including systematic as well as     D637000100019 
           statistical errors.                                    D637000100020 
CORRECTION In measuring excitation energies, energy loss          D637000100021 
           corrections due to the target thickness and the dead   D637000100022 
           layers in Si detectors were taken into consideration.  D637000100023 
HISTORY    (20200106R) Data received from Vishal Srivastava       D637000100024 
           (20200109C) VT                                         D637000100025 
ENDBIB              23          0                                 D637000100026 
COMMON               2          3                                 D637000100027 
EN         E-LVL-ERR                                              D637000100028 
MEV        KEV                                                    D637000100029 
        25.        13.                                            D637000100030 
ENDCOMMON            3          0                                 D637000100031 
ENDSUBENT           30          0                                 D637000199999 
SUBENT        D6370002   20200109                             D125D637000200001 
BIB                  2          3                                 D637000200002 
REACTION   (13-AL-27(D,HE3)12-MG-26,PAR,DA)                       D637000200003 
STATUS     (TABLE) Fig.(2-3) of Int. J. Mod. Phys. E 26 (2017)    D637000200004 
           1750064                                                D637000200005 
ENDBIB               3          0                                 D637000200006 
NOCOMMON             0          0                                 D637000200007 
DATA                 4        149                                 D637000200008 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         D637000200009 
KEV        ADEG       MB/SR      MB/SR                            D637000200010 
      4335.      19.08      1.465      0.129                      D637000200011 
      4335.      20.07      1.343      0.118                      D637000200012 
      4335.      21.07      1.266      0.112                      D637000200013 
      4335.      22.06      1.091      0.096                      D637000200014 
      4335.      23.06      1.026      0.091                      D637000200015 
      4335.      24.05      0.917      0.081                      D637000200016 
      4335.      25.04      0.717      0.064                      D637000200017 
      4335.      26.03      0.599      0.054                      D637000200018 
      4335.      27.02      0.464      0.042                      D637000200019 
      4335.      28.02      0.353      0.033                      D637000200020 
      4335.      29.01      0.299      0.028                      D637000200021 
      4335.      29.99      0.261      0.025                      D637000200022 
      4335.      31.09      0.271      0.024                      D637000200023 
      4335.      32.08      0.291      0.026                      D637000200024 
      4335.      33.07      0.396      0.035                      D637000200025 
      4335.      34.05      0.421      0.037                      D637000200026 
      4335.      35.04      0.451      0.039                      D637000200027 
      4335.      36.02      0.489      0.043                      D637000200028 
      4335.      37.01      0.511      0.045                      D637000200029 
      4335.      37.99      0.523      0.046                      D637000200030 
      4335.      38.97      0.513      0.045                      D637000200031 
      4335.      39.95      0.505      0.044                      D637000200032 
      4335.      40.93      0.462      0.041                      D637000200033 
      4335.      41.91      0.434      0.038                      D637000200034 
      4335.      42.89      0.384      0.034                      D637000200035 
      4847.      19.11      0.159      0.016                      D637000200036 
      4847.      20.11       0.16      0.016                      D637000200037 
      4847.      21.10       0.17      0.016                      D637000200038 
      4847.      22.09      0.151      0.015                      D637000200039 
      4847.      23.09      0.176      0.017                      D637000200040 
      4847.      24.09      0.153      0.015                      D637000200041 
      4847.      25.08      0.123      0.013                      D637000200042 
      4847.      26.08      0.108      0.011                      D637000200043 
      4847.      27.07      0.084      0.009                      D637000200044 
      4847.      28.06      0.076      0.008                      D637000200045 
      4847.      29.16      0.062      0.006                      D637000200046 
      4847.      30.15      0.057      0.005                      D637000200047 
      4847.      31.14      0.053      0.005                      D637000200048 
      4847.      32.13      0.048      0.005                      D637000200049 
      4847.      33.12      0.053      0.005                      D637000200050 
      4847.      34.11      0.053      0.005                      D637000200051 
      4847.      35.09      0.056      0.005                      D637000200052 
      4847.      36.08      0.074      0.007                      D637000200053 
      4847.      37.07      0.086      0.008                      D637000200054 
