ENTRY            D0571   20090515                             D067D057100000001 
SUBENT        D0571001   20090515                             D067D057100100001 
BIB                 11         38                                 D057100100002 
TITLE      118Sn levels studied by the 120Sn(p,t) reaction:       D057100100003 
           High-resolution measurements, shell model, and         D057100100004 
           distorted-wave Born approximation calculations         D057100100005 
AUTHOR     (P.Guazzoni,L.Zetta,A.Covello,A.Gargano,B.F.Bayman,    D057100100006 
           T.Faestermann,G.Graw,R.Hertenberger,H.F.Wirth,         D057100100007 
           M.Jaskola)                                             D057100100008 
INSTITUTE  (2ITYMIL,2ITYNAP,1USAMIN,2GERMUU,3POLIPJ)              D057100100009 
REFERENCE  (J,PR/C,78,064608,2008)                                D057100100010 
FACILITY   (VDGT,2GERMUU) The HVEC MP Tandem accelerator of       D057100100011 
           the Maier-Leibnitz Laboratory of LMU Munich and the    D057100100012 
           Technical University of Munich.                        D057100100013 
SAMPLE     The 120Sn target with isotopic enrichment (112Sn<0.10%,D057100100014 
            114Sn<0.01%, 115S<0.05%, 116Sn-0.02%,                 D057100100015 
           117Sn-0.02%, 118Sn-0.11%, 119Sn-0.14%, 120Sn-99.6%,    D057100100016 
           122Sn-0.09%, 124Sn-0.02%), thickness of 114 mu-g/cm2   D057100100017 
           on a carbon backing of 6 mu-g/cm2.                     D057100100018 
DETECTOR   (MAGSP) The reaction products were momentum            D057100100019 
           separated by the Q3D spectrograph and detected in      D057100100020 
           its focal plane at 11 angles from 10. to 65. with      D057100100021 
           respect to the beam axis in three different magnetic   D057100100022 
           field settings up to an excitation energy of the       D057100100023 
           118Sn residual nucleus of 3.597 MeV.                   D057100100024 
           (TELES,PROPC,SCIN) 1.8-m-long focal plane detector     D057100100025 
           that consists of an array of single-wire               D057100100026 
           proportional detectors with an additional cathode      D057100100027 
           readout structure, followed by a rest energy plastic   D057100100028 
           scintillator detector for particle identification.     D057100100029 
METHOD     (BCINT,EDE) The beam current intensity was up to 500   D057100100030 
           nA and was integrated into a Faraday cup set.          D057100100031 
ERR-ANALYS (ERR-SYS) Absolute cross sections have been determined D057100100032 
           with an uncertainty of +-15%, by taking into account:  D057100100033 
            * effective target thickness,                         D057100100034 
            * solid angle, and                                    D057100100035 
            * collected charge.                                   D057100100036 
           (ERR-T) Total uncertainty (systematic + statistical)   D057100100037 
STATUS     (TABLE) Data were received from Dr. L.Zetta            D057100100038 
           (APRVD) Entry approved by Dr.L.Zetta                   D057100100039 
HISTORY    (20090515C)                                            D057100100040 
ENDBIB              38          0                                 D057100100041 
COMMON               2          3                                 D057100100042 
EN         ERR-SYS                                                D057100100043 
MEV        PER-CENT                                               D057100100044 
  21.0       15.0                                                 D057100100045 
ENDCOMMON            3          0                                 D057100100046 
ENDSUBENT           45          0                                 D057100199999 
SUBENT        D0571002   20090515                             D067D057100200001 
BIB                  2          2                                 D057100200002 
REACTION   (50-SN-120(P,T)50-SN-118,PAR,DA)                       D057100200003 
EN-SEC     (E-LVL,50-SN-118)                                      D057100200004 
ENDBIB               2          0                                 D057100200005 
NOCOMMON             0          0                                 D057100200006 
DATA                 4        417                                 D057100200007 
E-LVL      ANG-CM     DATA-CM    ERR-T                            D057100200008 
KEV        ADEG       MU-B/SR    MU-B/SR                          D057100200009 
        0.0      10.18 2.5458E+03     20.302                      D057100200010 
        0.0      15.27    407.523      5.958                      D057100200011 
        0.0      20.35    396.144      5.434                      D057100200012 
        0.0      25.44 1.1321E+03     10.551                      D057100200013 
        0.0      30.52 1.3163E+03      8.918                      D057100200014 
        0.0      35.59 1.0235E+03      9.510                      D057100200015 
        0.0      40.67    582.548      6.369                      D057100200016 
        0.0      45.73    191.204      4.004                      D057100200017 
        0.0      50.79     97.758      1.990                      D057100200018 
        0.0      58.37    344.399      2.848                      D057100200019 
        0.0      65.94    401.109      4.161                      D057100200020 
     1230.0      10.19    272.723      6.639                      D057100200021 
     1230.0      15.28    373.007      5.696                      D057100200022 
     1230.0      20.37    408.701      5.515                      D057100200023 
     1230.0      25.46    316.504      5.574                      D057100200024 
     1230.0      30.54    161.889      3.125                      D057100200025 
     1230.0      35.62     93.887      2.878                      D057100200026 
     1230.0      40.70    125.770      2.958                      D057100200027 
     1230.0      45.77    162.749      3.692                      D057100200028 
     1230.0      50.83    157.097      2.521                      D057100200029 
     1230.0      58.42     87.727      1.437                      D057100200030 
     1230.0      65.98     56.311      1.559                      D057100200031 
     1758.0      10.19     44.748      1.841                      D057100200032 
     1758.0      15.29      8.460      0.680                      D057100200033 
     1758.0      20.38      3.500      0.381                      D057100200034 
     1758.0      25.47     14.251      0.725                      D057100200035 
     1758.0      30.55     17.687      0.740                      D057100200036 
     1758.0      35.64     14.263      0.563                      D057100200037 
     1758.0      40.71      8.044      0.400                      D057100200038 
     1758.0      45.78      4.707      0.331                      D057100200039 
     1758.0      50.85      4.542      0.246                      D057100200040 
     1758.0      58.44      3.661      0.216                      D057100200041 
     1758.0      66.01      3.296      0.166                      D057100200042 
     2043.0      10.19      2.400      0.300                      D057100200043 
     2043.0      15.29      2.010      0.300                      D057100200044 
     2043.0      20.38      1.710      0.300                      D057100200045 
     2043.0      25.47      1.930      0.300                      D057100200046 
     2043.0      30.56      1.460      0.300                      D057100200047 
     2043.0      35.64      0.760      0.150                      D057100200048 
     2043.0      40.72      0.876      0.150                      D057100200049 
     2043.0      45.79      0.954      0.150                      D057100200050 
     2043.0      50.86      0.921      0.150                      D057100200051 
     2043.0      58.45      0.654      0.150                      D057100200052 
     2043.0      66.02      0.270      0.100                      D057100200053 
     2057.0      10.19     52.000      3.000                      D057100200054 
     2057.0      15.29      8.130      1.000                      D057100200055 
     2057.0      20.38      8.110      1.000                      D057100200056 
     2057.0      25.47     22.210      1.500                      D057100200057 
     2057.0      30.56     28.100      1.500                      D057100200058 
     2057.0      35.64     19.000      0.600                      D057100200059 
     2057.0      40.72      8.263      0.405                      D057100200060 
     2057.0      45.79      3.955      0.304                      D057100200061 
     2057.0      50.86      4.183      0.236                      D057100200062 
     2057.0      58.45      5.412      0.263                      D057100200063 
     2057.0      66.02      5.260      0.300                      D057100200064 
     2280.0      10.20     11.300      1.200                      D057100200065 
     2280.0      15.29     13.700      1.200                      D057100200066 
     2280.0      20.39     12.000      1.200                      D057100200067 
     2280.0      25.48      9.980      0.607                      D057100200068 
     2280.0      30.57      9.500      1.200                      D057100200069 
     2280.0      35.65      8.470      0.434                      D057100200070 
     2280.0      40.73      6.374      0.356                      D057100200071 
     2280.0      45.80      5.306      0.352                      D057100200072 
     2280.0      50.87      4.871      0.254                      D057100200073 
     2280.0      58.46      4.530      0.241                      D057100200074 
     2280.0      66.03      5.299      0.210                      D057100200075 
