ENTRY            D0365   20051014                             D044D036500000001 
SUBENT        D0365001   20051014                             D044D036500100001 
BIB                 11         34                                 D036500100002 
TITLE      Production of 3He and 6He fragments in the interaction D036500100003 
           of 12C with 93Nb at 400 MeV                            D036500100004 
AUTHOR     (L.J.Mudau,F.Cerutti,E.Gadioli,A.Mairani,S.V.Fortsch,  D036500100005 
           E.Z.Buthelezi,G.F.Steyn,S.H.Connell,J.J.Lawrie,        D036500100006 
           R.Neveling,F.D.Smit,E.Sideras-Haddad)                  D036500100007 
INSTITUTE  (3SAFITH,2ITYMIL,2ITYPAV,3SAFWIT)                      D036500100008 
           (3SAFSAF) Department of Physics, University of the     D036500100009 
           Western Cape, Bellville, South Africa                  D036500100010 
REFERENCE  (J,NP/A,761,190,2005)                                  D036500100011 
FACILITY   (CYCLO,3SAFITH) cyclotron facility of iThemba LABS     D036500100012 
METHOD     (EDE)                                                  D036500100013 
SAMPLE     A target of 93Nb with a thickness of 1.05 mg/cm2 was   D036500100014 
           used. The target foil was mounted on an aluminium frameD036500100015 
           with a 25 mm diam. aperture. The target frame was      D036500100016 
           mounted onto an aluminium ladder, which fits into a    D036500100017 
           target driving mechanism at the centre of the          D036500100018 
           scattering chamber.                                    D036500100019 
DETECTOR   (TELES,SIBAR,NAICR) Two detector telescopes were       D036500100020 
           mounted inside the scattering chamber on rotatable     D036500100021 
           arms on opposite sides of the beam direction in the    D036500100022 
           same reaction plane. Only the telescope, used to       D036500100023 
           measure the 3He, 4He as well as the 6He particles.     D036500100024 
           It consisted of two silicon surface-barrier (dE)       D036500100025 
           detectors of thickness 27.6 and 522 mu-m, respectively,D036500100026 
           and a NaI (E) stopping detector. The stopping E detectoD036500100027 
           had a NaI(Tl) crystal of 76 mm in diameter and 127 mm  D036500100028 
           in thickness. It had a HAVAR entrance window of 63.5mm D036500100029 
           in diameter and 7 mu-m in thickness.                   D036500100030 
ERR-ANALYS (ERR-SYS) The overall systematic uncertainty of the    D036500100031 
           absolute cross sections                                D036500100032 
           (ERR-S) Statistical error                              D036500100033 
STATUS     (TABLE) Data received from Dr. S.V.Fortsch             D036500100034 
           (APRVD) Entry was approved by Dr. S.V.Fortsch          D036500100035 
HISTORY    (20051014C) SD                                         D036500100036 
ENDBIB              34          0                                 D036500100037 
COMMON               2          3                                 D036500100038 
EN         ERR-SYS                                                D036500100039 
MEV        PER-CENT                                               D036500100040 
  400.       15.                                                  D036500100041 
ENDCOMMON            3          0                                 D036500100042 
ENDSUBENT           41          0                                 D036500199999 
SUBENT        D0365002   20051014                             D044D036500200001 
BIB                  1          1                                 D036500200002 
REACTION   (41-NB-93(6-C-12,X)2-HE-3,,DA/DE)                      D036500200003 
ENDBIB               1          0                                 D036500200004 
NOCOMMON             0          0                                 D036500200005 
DATA                 4        390                                 D036500200006 
ANG        E          DATA       ERR-S                            D036500200007 
ADEG       MEV        MUB/SR/MEV MUB/SR/MEV                       D036500200008 
  16.0      30.0       861.71     31.981                          D036500200009 
  16.0      34.0       1106.2     36.235                          D036500200010 
  16.0      38.0       1169.1     37.251                          D036500200011 
  16.0      42.0       1253.4     38.570                          D036500200012 
  16.0      46.0       1293.7     39.186                          D036500200013 
  16.0      50.0       1370.9     40.338                          D036500200014 
  16.0      54.0       1461.1     41.644                          D036500200015 
  16.0      58.0       1412.4     40.945                          D036500200016 
  16.0      62.0       1527.6     42.581                          D036500200017 
  16.0      66.0       1595.2     43.513                          D036500200018 
  16.0      70.0       1675.9     44.601                          D036500200019 
  16.0      74.0       1711.5     45.072                          D036500200020 
  16.0      78.0       1800.6     46.229                          D036500200021 
  16.0      82.0       1874.2     47.164                          D036500200022 
  16.0      86.0       1830.2     46.608                          D036500200023 
  16.0      90.0       1845.7     46.805                          D036500200024 
  16.0      94.0       1813.6     46.396                          D036500200025 
  16.0      98.0       1776.8     45.923                          D036500200026 
  16.0      102.0      1719.9     45.181                          D036500200027 
  16.0      106.0      1614.2     43.772                          D036500200028 
  16.0      110.0      1531.1     42.630                          D036500200029 
  16.0      114.0      1425.5     41.133                          D036500200030 
  16.0      118.0      1287.8     39.096                          D036500200031 
  16.0      122.0      1228.5     38.185                          D036500200032 
  16.0      126.0      1017.2     34.747                          D036500200033 
  16.0      130.0      889.01     32.484                          D036500200034 
  16.0      134.0      861.71     31.981                          D036500200035 
  16.0      138.0      670.61     28.213                          D036500200036 
  16.0      142.0      640.94     27.582                          D036500200037 
  16.0      146.0      524.62     24.954                          D036500200038 
  16.0      150.0      432.04     22.645                          D036500200039 
  16.0      154.0      365.57     20.830                          D036500200040 
  16.0      158.0      300.29     18.879                          D036500200041 
  16.0      162.0      275.37     18.079                          D036500200042 
  16.0      166.0      219.58     16.144                          D036500200043 
  16.0      170.0      151.93     13.429                          D036500200044 
  16.0      174.0      135.31     12.673                          D036500200045 
  16.0      178.0      86.645     10.141                          D036500200046 
  16.0      182.0      81.898     9.8593                          D036500200047 
  16.0      186.0      81.898     9.8593                          D036500200048 
  16.0      190.0      46.290     7.4123                          D036500200049 
  16.0      194.0      32.047     6.1674                          D036500200050 
  16.0      198.0      27.299     5.6923                          D036500200051 
  16.0      202.0      14.243     4.1116                          D036500200052 
  16.0      206.0      11.869     3.7534                          D036500200053 
  16.0      210.0      7.1215     2.9074                          D036500200054 
  16.0      214.0      11.869     3.7534                          D036500200055 
  16.0      218.0      1.1869     1.1869                          D036500200056 
  16.0      222.0      4.7477     2.3738                          D036500200057 
  16.0      226.0      2.3738     1.6786                          D036500200058 
  16.0      230.0      3.5608     2.0558                          D036500200059 
  16.0      242.0      1.1869     1.1869                          D036500200060 
