ENTRY            D0329   20050507                             D044D032900000001 
SUBENT        D0329001   20050507                             D044D032900100001 
BIB                  8         11                                 D032900100002 
TITLE      Study of excitated states of 21Na                      D032900100003 
AUTHOR     (M.Lambert,P.Midy,D.Drain,M.Amiel,H.Beaumevieille,     D032900100004 
           A.Dauchy,C.Meynadier)                                  D032900100005 
INSTITUTE  (2FR LYO,3ALGALG)                                      D032900100006 
REFERENCE  (J,JPR,33,155,1972) in French                          D032900100007 
FACILITY   (VDG,2FR LYO)                                          D032900100008 
SAMPLE     Natural target enriched to 90.92% in20Ne               D032900100009 
DETECTOR   (NAICR) NaI(Tl) 12.7 x 12.7 cm                         D032900100010 
           (GELI) 50cm3 placed at 90. degr.                       D032900100011 
           One detector placed at 165. degr. for monitoring       D032900100012 
HISTORY    (20050507C) SD                                         D032900100013 
ENDBIB              11          0                                 D032900100014 
NOCOMMON             0          0                                 D032900100015 
ENDSUBENT           14          0                                 D032900199999 
SUBENT        D0329002   20050507                             D044D032900200001 
BIB                  3          4                                 D032900200002 
REACTION   (10-NE-20(P,EL)10-NE-20,,DA)                           D032900200003 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          D032900200004 
           (ERR-DIG) Digitizing error                             D032900200005 
STATUS     (CURVE)Data from fig.1,4 from the article              D032900200006 
ENDBIB               4          0                                 D032900200007 
COMMON               2          3                                 D032900200008 
EN-ERR-DIG ERR-DIG                                                D032900200009 
MEV        PER-CENT                                               D032900200010 
  0.04       0.3                                                  D032900200011 
ENDCOMMON            3          0                                 D032900200012 
DATA                 3       1484                                 D032900200013 
ANG-CM     EN         DATA-CM                                     D032900200014 
ADEG       KEV        MB/SR                                       D032900200015 
 165.73     1521.4     84.924                                     D032900200016 
 165.73     1525.4     88.038                                     D032900200017 
 165.73     1534.7     86.561                                     D032900200018 
 165.73     1535.9     79.886                                     D032900200019 
 165.73     1541.1     79.922                                     D032900200020 
 165.73     1549.3     79.466                                     D032900200021 
 165.73     1556.5     78.489                                     D032900200022 
 165.73     1563.7     78.026                                     D032900200023 
 165.73     1570.9     78.077                                     D032900200024 
 165.73     1576.1     78.628                                     D032900200025 
 165.73     1584.3     78.686                                     D032900200026 
 165.73     1590.5     78.216                                     D032900200027 
 165.73     1598.6     80.844                                     D032900200028 
 165.73     1598.7     77.246                                     D032900200029 
 165.73     1602.9     75.733                                     D032900200030 
 165.73     1606.1     73.185                                     D032900200031 
 165.73     1610.2     74.242                                     D032900200032 
 165.73     1614.3     74.271                                     D032900200033 
 165.73     1620.5     73.801                                     D032900200034 
 165.73     1625.6     73.323                                     D032900200035 
 165.73     1631.8     74.395                                     D032900200036 
 165.73     1642.1     70.869                                     D032900200037 
 165.73     1648.3     70.913                                     D032900200038 
 165.73     1655.5     71.478                                     D032900200039 
 165.73     1661.7     68.952                                     D032900200040 
 165.73     1666.9     70.016                                     D032900200041 
 165.73     1673.1     68.518                                     D032900200042 
 165.73     1678.2     68.554                                     D032900200043 
 165.73     1684.4     68.598                                     D032900200044 
 165.73     1690.6     68.127                                     D032900200045 
 165.73     1691.5     70.191                                     D032900200046 
 165.73     1696.7     68.171                                     D032900200047 
 165.73     1700.8     69.742                                     D032900200048 
 165.73     1701.8     71.292                                     D032900200049 
 165.73     1707.9     72.878                                     D032900200050 
 165.73     1710.9     75.470                                     D032900200051 
 165.73     1713.0     74.456                                     D032900200052 
 165.73     1717.2     73.457                                     D032900200053 
 165.73     1725.3     77.628                                     D032900200054 
 165.73     1728.3     80.220                                     D032900200055 
 165.73     1732.2     87.960                                     D032900200056 
 165.73     1733.3     85.397                                     D032900200057 
 165.73     1739.4     86.469                                     D032900200058 
 165.73     1740.3     91.102                                     D032900200059 
 165.73     1746.5     91.146                                     D032900200060 
 165.73     1750.5     94.774                                     D032900200061 
 165.73     1751.6     91.697                                     D032900200062 
 165.73     1752.4     100.96                                     D032900200063 
 165.73     1755.4     104.06                                     D032900200064 
 165.73     1757.7     96.881                                     D032900200065 
 165.73     1758.2     113.34                                     D032900200066 
 165.73     1763.4     111.83                                     D032900200067 
 165.73     1769.5     115.99                                     D032900200068 
 165.73     1775.5     119.63                                     D032900200069 
 165.73     1786.5     131.02                                     D032900200070 
 165.73     1789.6     132.07                                     D032900200071 
 165.73     1795.5     142.39                                     D032900200072 
 165.73     1800.6     142.94                                     D032900200073 
 165.73     1805.6     148.64                                     D032900200074 
 165.73     1809.8     146.61                                     D032900200075 
 165.73     1812.8     148.69                                     D032900200076 
 165.73     1815.8     149.74                                     D032900200077 
 165.73     1818.9     151.30                                     D032900200078 
 165.73     1822.0     151.84                                     D032900200079 
 165.73     1828.1     154.45                                     D032900200080 
 165.73     1836.3     155.54                                     D032900200081 
 165.73     1837.1     160.17                                     D032900200082 
 165.73     1844.6     152.51                                     D032900200083 
 165.73     1849.7     153.06                                     D032900200084 
 165.73     1858.9     155.18                                     D032900200085 
 165.73     1862.1     150.06                                     D032900200086 
 165.73     1863.0     154.70                                     D032900200087 
 165.73     1867.2     154.21                                     D032900200088 
 165.73     1871.4     149.10                                     D032900200089 
 165.73     1878.7     144.53                                     D032900200090 
 165.73     1880.9     141.97                                     D032900200091 
 165.73     1883.9     145.59                                     D032900200092 
 165.73     1889.1     142.54                                     D032900200093 
 165.73     1896.2     145.16                                     D032900200094 
 165.73     1899.4     142.10                                     D032900200095 
 165.73     1903.4     147.27                                     D032900200096 
 165.73     1905.5     143.69                                     D032900200097 
 165.73     1915.8     142.73                                     D032900200098 
 165.73     1916.8     145.31                                     D032900200099 
 165.73     1923.0     144.33                                     D032900200100 
 165.73     1928.1     145.90                                     D032900200101 
 165.73     1932.9     156.74                                     D032900200102 
 165.73     1936.1     154.70                                     D032900200103 
 165.73     1938.8     167.57                                     D032900200104 
 165.73     1947.1     311.59                                     D032900200105 
 165.73     1947.9     490.55                                     D032900200106 
 165.73     1949.7     507.03                                     D032900200107 
 165.73     1951.6     522.48                                     D032900200108 
 165.73     1956.4     19.109                                     D032900200109 
 165.73     1957.3     314.75                                     D032900200110 
 165.73     1960.6     198.58                                     D032900200111 
 165.73     1967.3     69.059                                     D032900200112 
 165.73     1967.8     51.582                                     D032900200113 
 165.73     1975.3     78.884                                     D032900200114 
 165.73     1979.2     86.110                                     D032900200115 
 165.73     1989.4     88.753                                     D032900200116 
 165.73     1997.5     92.924                                     D032900200117 
 165.73     2001.9     82.672                                     D032900200118 
 165.73     2007.7     94.539                                     D032900200119 
 165.73     2017.9     97.696                                     D032900200120 
 165.73     2022.2     93.613                                     D032900200121 
 165.73     2029.3     95.720                                     D032900200122 
 165.73     2031.3     98.305                                     D032900200123 
 165.73     2038.8     89.103                                     D032900200124 
 165.73     2044.6     102.00                                     D032900200125 
 165.73     2048.8     99.457                                     D032900200126 
 165.73     2051.7     103.08                                     D032900200127 
 165.73     2056.8     105.17                                     D032900200128 
 165.73     2063.1     102.64                                     D032900200129 
 165.73     2067.1     105.76                                     D032900200130 
 165.73     2072.2     108.88                                     D032900200131 
 165.73     2078.2     113.55                                     D032900200132 
 165.73     2082.2     118.20                                     D032900200133 
 165.73     2089.3     121.85                                     D032900200134 
 165.73     2092.2     129.07                                     D032900200135 
 165.73     2097.1     135.28                                     D032900200136 
 165.73     2102.1     141.48                                     D032900200137 
 165.73     2110.2     145.65                                     D032900200138 
 165.73     2111.6     169.31                                     D032900200139 
 165.73     2119.2     190.96                                     D032900200140 
 165.73     2124.1     237.78                                     D032900200141 
 165.73     2124.4     335.99                                     D032900200142 
 165.73     2127.9     391.03                                     D032900200143 
 165.73     2131.0     427.04                                     D032900200144 
 165.73     2133.9     435.80                                     D032900200145 
