ENTRY            D0423   20060918                             D051D042300000001 
SUBENT        D0423001   20060918                             D051D042300100001 
BIB                  9         22                                 D042300100002 
TITLE      Search for a low-energy resonance in 7He with the      D042300100003 
           7Li(d,2He) reaction                                    D042300100004 
AUTHOR     (N.Ryezayeva,C.Baumer,A.M.van den Berg,L.V.Chulkov,    D042300100005 
           D.Frekers,D.De Frenne,E.-W.Grewe,P.Haefner,E.Jacobs,   D042300100006 
           H.Johanson,Y.Kalmykov,A.Negret,P.von Neumann-Cosel,    D042300100007 
           L.Popescu,S.Rakers,A.Richter,G.Schrieder,A.Shevchenko, D042300100008 
           H.Simon, H.J.Wortche)                                  D042300100009 
INSTITUTE  (2GERTHD,2GERMST,2NEDKVI,4RUSKUR)                      D042300100010 
           (2BLGGHT) Vakgroep Subatomaire en Stralingsfysica,     D042300100011 
           Universiteit Gent, B-9000 Gent, Belgium                D042300100012 
REFERENCE  (J,PL/B,639,623,2006)                                  D042300100013 
FACILITY   (CYCLO,2NEDKVI) at the AGOR cyclotron at the KVI       D042300100014 
           Groningen, the  Netherlands                            D042300100015 
SAMPLE     A self-supporting 7Li target isotopically enriched to  D042300100016 
           99.9% with an areal  density of 9 mg/cm2 was used.     D042300100017 
DETECTOR   (MAGSP) Big-Bite magnetic spectrometer and the         D042300100018 
           EUROSUPERNOVA detector  consisting of two vertical     D042300100019 
           drift chambers in the focal plane and a further        D042300100020 
           tracking  detector with a set of four multi-wire       D042300100021 
           proportional chambers.                                 D042300100022 
HISTORY    (20060918C) SD                                         D042300100023 
STATUS     (TABLE) Data were received from Dr. N.Ryezayeva        D042300100024 
ENDBIB              22          0                                 D042300100025 
COMMON               2          3                                 D042300100026 
EN         EN-RSL-FW                                              D042300100027 
MEV        MEV                                                    D042300100028 
  171.       0.150                                                D042300100029 
ENDCOMMON            3          0                                 D042300100030 
ENDSUBENT           29          0                                 D042300199999 
SUBENT        D0423002   20060918                             D051D042300200001 
BIB                  1          1                                 D042300200002 
REACTION   (3-LI-7(D,HE2)2-HE-7,,DA/DE)                           D042300200003 
ENDBIB               1          0                                 D042300200004 
NOCOMMON             0          0                                 D042300200005 
DATA                 5       1612                                 D042300200006 
ANG-CM-MIN ANG-CM-MAX E          DATA       DATA-ERR              D042300200007 
ADEG       ADEG       MEV        MUB/SR/MEV MUB/SR/MEV            D042300200008 
  0.          1.        -0.6       -2.16        0.33              D042300200009 
  0.          1.        -0.45       0.39        0.93              D042300200010 
  0.          1.        -0.3       12.56        2.21              D042300200011 
  0.          1.        -0.15      56.64        4.26              D042300200012 
  0.          1.         0.        92.83        5.46              D042300200013 
  0.          1.         0.15      25.94        2.93              D042300200014 
  0.          1.         0.3       26.67        3.11              D042300200015 
  0.          1.         0.45      17.55        2.46              D042300200016 
  0.          1.         0.6       16.39        2.41              D042300200017 
  0.          1.         0.75      16.54        2.41              D042300200018 
  0.          1.         0.9       24.51        2.81              D042300200019 
  0.          1.         1.05      20.5         2.6               D042300200020 
  0.          1.         1.2       23.29        2.73              D042300200021 
  0.          1.         1.35      30.99        3.13              D042300200022 
  0.          1.         1.5       38.13        3.41              D042300200023 
  0.          1.         1.65      30.51        3.06              D042300200024 
  0.          1.         1.8       42.71        3.61              D042300200025 
  0.          1.         1.95      33.08        3.53              D042300200026 
  0.          1.         2.1       47.82        5.13              D042300200027 
  0.          1.         2.25      43.37        3.81              D042300200028 
  0.          1.         2.4       45.3         3.7               D042300200029 
  0.          1.         2.55      61.67        4.21              D042300200030 
  0.          1.         2.7       55.28        4.11              D042300200031 
  0.          1.         2.85      65.81        4.33              D042300200032 
  0.          1.         3.        58.24        4.06              D042300200033 
  0.          1.         3.15      61.85        4.21              D042300200034 
  0.          1.         3.3       72.23        4.53              D042300200035 
  0.          1.         3.45      69.55        4.41              D042300200036 
  0.          1.         3.61      74.91        4.61              D042300200037 
  0.          1.         3.76      71.29        4.46              D042300200038 
  0.          1.         3.91      74.25        4.53              D042300200039 
  0.          1.         4.06      68.32        4.33              D042300200040 
  0.          1.         4.21      80.69        4.73              D042300200041 
  0.          1.         4.36      79.56        4.66              D042300200042 
  0.          1.         4.51      74.1         4.5               D042300200043 
  0.          1.         4.66      72.13        4.46              D042300200044 
  0.          1.         4.81      78.15        4.66              D042300200045 
  0.          1.         4.96      72.15        4.46              D042300200046 
  0.          1.         5.11      82.85        4.81              D042300200047 
  0.          1.         5.26      74.98        4.53              D042300200048 
  0.          1.         5.41      73.46        4.53              D042300200049 
  0.          1.         5.56      86.99        4.93              D042300200050 
  0.          1.         5.71      78.99        4.66              D042300200051 
  0.          1.         5.86      80.26        4.73              D042300200052 
  0.          1.         6.01      70.78        4.46              D042300200053 
