ENTRY            D6240   20150121                             D100D624000000001 
SUBENT        D6240001   20150121                             D100D624000100001 
BIB                  9         12                                 D624000100002 
TITLE      Elastic scattering and alpha production in the         D624000100003 
           9Be+89Y system                                         D624000100004 
AUTHOR     (C.S.Palshetkar,S.Santra,A.Shrivastava,A.Chatterjee,   D624000100005 
           S.K.Pandit,K.Ramachandran,V.V.Parkar,V.Nanal,V.Jha,    D624000100006 
           B.J.Roy, S.Kalias)                                     D624000100007 
INSTITUTE  (3INDTRM,3INDTAT)                                      D624000100008 
REFERENCE  (J,PR/C,89,064610,2014)                                D624000100009 
FACILITY   (VDGT,3INDTRM)Pelletron-Linac Facility                 D624000100010 
SAMPLE     650 ug/cm2 self supporting target                      D624000100011 
DETECTOR   (SOLST) 3 DE(25-33 um)-E(500-1000 um) telescopes       D624000100012 
ERR-ANALYS (ERR-S) Only statistical error given                   D624000100013 
HISTORY    (20150121C) Compiled by Alok Saxena                    D624000100014 
ENDBIB              12          0                                 D624000100015 
NOCOMMON             0          0                                 D624000100016 
ENDSUBENT           15          0                                 D624000199999 
SUBENT        D6240002   20150121                             D100D624000200001 
BIB                  2          2                                 D624000200002 
REACTION   (39-Y-89(4-BE-9,EL)39-Y-89,,DA,,RTH)                   D624000200003 
STATUS     (TABLE) Plotted in Fig.2 of Phys.Rev.C89(2014)064610   D624000200004 
ENDBIB               2          0                                 D624000200005 
NOCOMMON             0          0                                 D624000200006 
DATA                 4        178                                 D624000200007 
EN         ANG-CM     DATA       ERR-S                            D624000200008 
MEV        ADEG       NO-DIM     NO-DIM                           D624000200009 
       33.2     26.940      1.000      0.006                      D624000200010 
       33.2     32.390      0.945      0.007                      D624000200011 
       33.2     37.820      1.060      0.005                      D624000200012 
       33.2     40.530      1.110      0.006                      D624000200013 
       33.2     43.230      1.060      0.010                      D624000200014 
       33.2     45.920      1.080      0.006                      D624000200015 
       33.2     48.610      1.040      0.010                      D624000200016 
       33.2     48.610      1.040      0.010                      D624000200017 
       33.2     48.610      1.050      0.006                      D624000200018 
       33.2     51.280      0.861      0.005                      D624000200019 
       33.2     53.950      0.769      0.011                      D624000200020 
       33.2     56.610      0.644      0.005                      D624000200021 
       33.2     59.270      0.565      0.009                      D624000200022 
       33.2     61.910      0.465      0.004                      D624000200023 
       33.2     64.540      0.394      0.003                      D624000200024 
       33.2     67.170      0.304      0.004                      D624000200025 
       33.2     69.780      0.258      0.008                      D624000200026 
       33.2     74.980      0.157      0.006                      D624000200027 
       33.2     74.980      0.170      0.002                      D624000200028 
       33.2     80.140      0.099      0.002                      D624000200029 
       33.2     85.250      0.070      0.005                      D624000200030 
       33.2     85.250      0.074      0.002                      D624000200031 
       33.2     90.320      0.042      0.002                      D624000200032 
       33.2     95.350      0.026      0.004                      D624000200033 
       33.2    100.330      0.018      0.001                      D624000200034 
       33.2    100.330      0.019      0.001                      D624000200035 
       33.2    110.160      0.009      0.001                      D624000200036 
       28.7     26.940      0.987      0.005                      D624000200037 
       28.7     37.820      0.999      0.006                      D624000200038 
       28.7     37.820      1.010      0.006                      D624000200039 
       28.7     43.230      0.930      0.007                      D624000200040 
       28.7     48.610      1.020      0.007                      D624000200041 
       28.7     48.610      1.030      0.007                      D624000200042 
       28.7     53.950      1.080      0.009                      D624000200043 
       28.7     59.270      1.070      0.009                      D624000200044 
       28.7     64.540      0.954      0.011                      D624000200045 
       28.7     69.780      0.846      0.008                      D624000200046 
       28.7     80.140      0.497      0.007                      D624000200047 
       28.7     90.320      0.303      0.006                      D624000200048 
       28.7     95.350      0.250      0.006                      D624000200049 
       28.7    105.270      0.140      0.005                      D624000200050 
       28.7    115.010      0.082      0.003                      D624000200051 
       28.7    124.590      0.053      0.003                      D624000200052 
       28.7    134.010      0.033      0.002                      D624000200053 
       26.7      37.82       1.02     0.0113                      D624000200054 
       26.7      37.82      0.972     0.0112                      D624000200055 
       26.7      43.23       1.03     0.0127                      D624000200056 
       26.7      48.61       1.01     0.0133                      D624000200057 
       26.7      48.61       0.96     0.0134                      D624000200058 
       26.7      53.95       1.01     0.0155                      D624000200059 
       26.7      59.27       1.03     0.0199                      D624000200060 
       26.7      69.78       0.98     0.0237                      D624000200061 
       26.7      80.14      0.813     0.0276                      D624000200062 
       26.7      95.35      0.442    0.00711                      D624000200063 
       26.7     105.27      0.281    0.00598                      D624000200064 
       26.7     110.16      0.264    0.00815                      D624000200065 
       26.7     110.16      0.248    0.00692                      D624000200066 
       26.7     115.01       0.18    0.00548                      D624000200067 
       26.7     119.82      0.169    0.00704                      D624000200068 
       26.7     119.82      0.163    0.00603                      D624000200069 
       26.7     129.32       0.13    0.00709                      D624000200070 
       26.7     129.32      0.105    0.00553                      D624000200071 
       26.7     138.67     0.0975    0.00348                      D624000200072 
       26.7      147.9     0.0648    0.00291                      D624000200073 
       26.7     152.48     0.0651    0.00361                      D624000200074 
       26.7     157.03     0.0593    0.00305                      D624000200075 
       26.7     161.56     0.0512    0.00323                      D624000200076 
       26.7     170.59     0.0452    0.00325                      D624000200077 
       24.7      26.94      0.999      0.008                      D624000200078 
       24.7      32.39      0.993    0.00747                      D624000200079 
       24.7      37.82      0.973    0.00862                      D624000200080 
       24.7      43.23      0.992    0.00818                      D624000200081 
       24.7      48.61         1.     0.0107                      D624000200082 
       24.7      53.95      0.995     0.0084                      D624000200083 
       24.7      53.95      0.994    0.00971                      D624000200084 
       24.7      59.27       1.03    0.00856                      D624000200085 
       24.7      64.54         1.    0.00856                      D624000200086 
       24.7      64.54      0.992    0.00966                      D624000200087 
       24.7      69.78       1.01    0.00946                      D624000200088 
       24.7      74.98       1.01    0.00963                      D624000200089 
       24.7      74.98       1.02     0.0119                      D624000200090 
       24.7      80.14         1.     0.0111                      D624000200091 
       24.7      85.25         1.     0.0114                      D624000200092 
       24.7      90.32      0.927     0.0115                      D624000200093 
       24.7     100.33      0.774     0.0122                      D624000200094 
       24.7     110.16      0.674     0.0121                      D624000200095 
       24.7     119.82      0.513     0.0116                      D624000200096 
       24.7     124.59      0.458    0.00888                      D624000200097 
       24.7     129.32      0.396    0.00518                      D624000200098 
       24.7     129.32      0.396     0.0116                      D624000200099 
       24.7     134.01      0.351    0.00711                      D624000200100 
       24.7     138.67       0.32    0.00506                      D624000200101 
       24.7      143.3      0.287    0.00711                      D624000200102 
       24.7      147.9      0.253    0.00583                      D624000200103 
       24.7     152.48      0.223    0.00404                      D624000200104 
