ENTRY            D0080   20040217                             0000D008000000001 
SUBENT        D0080001   20040217                             0000D008000100001 
BIB                 12         21                                 D008000100002 
TITLE      Investigation of 23Na(d,a)21Ne reaction                D008000100003 
AUTHOR     (A.Z.El-Behay,M.N.H.Comsan,M.A.Farouk,M.L.Jhingan,     D008000100004 
           I.I.Zaloubovsky)                                       D008000100005 
INSTITUTE  (3EGYCAI)                                              D008000100006 
REFERENCE  (J,NC,38,1082,1965)                                    D008000100007 
FACILITY   (VDG)                                                  D008000100008 
SAMPLE     A thin layer of Na2CO3 deposited on a silver foil      D008000100009 
            (0.05mu-m) was used as a target. Thickness of the     D008000100010 
           target did not exceed 30 keV for 2.0 MeV deuterons     D008000100011 
MONITOR    (47-AG-107(D,EL)47-AG-107,,DA)                         D008000100012 
           (11-NA-23(D,EL)11-NA-23,,DA)                           D008000100013 
           (8-O-16(D,EL)8-O-16,,DA)                               D008000100014 
DETECTOR   (SOLST) Two n-selicon semiconductor detectors on       D008000100015 
           rotatle table                                          D008000100016 
ERR-ANALYS (ERR-DIG)   Digitizing error                           D008000100017 
           (DATA-ERR1) Experimental error                         D008000100018 
COMMENT    The author didn't give the values of the 21Ne energy   D008000100019 
           levels, the values are taken from database ENSDF by    D008000100020 
           compiler                                               D008000100021 
STATUS     (CURVE) Digitized curves                               D008000100022 
HISTORY    (20040122C) SD                                         D008000100023 
ENDBIB              21          0                                 D008000100024 
COMMON               2          3                                 D008000100025 
EN-NRM     ANG-NRM                                                D008000100026 
MEV        ADEG                                                   D008000100027 
  2.5        150.                                                 D008000100028 
ENDCOMMON            3          0                                 D008000100029 
ENDSUBENT           28          0                                 D008000199999 
SUBENT        D0080002   20040217                             0000D008000200001 
BIB                  2          2                                 D008000200002 
REACTION   (11-NA-23(D,A)10-NE-21,PAR,DA)                         D008000200003 
ERR-ANALYS (EN-ERR-DIG)Digitizing error                           D008000200004 
ENDBIB               2          0                                 D008000200005 
COMMON               3          3                                 D008000200006 
ANG        EN-ERR-DIG ERR-DIG                                     D008000200007 
ADEG       MEV        MB/SR                                       D008000200008 
  150.        0.002     0.002                                     D008000200009 
ENDCOMMON            3          0                                 D008000200010 
DATA                 4        123                                 D008000200011 
E-LVL      EN         DATA       DATA-ERR1                        D008000200012 
MEV        MEV        MB/SR      MB/SR                            D008000200013 
 0.0000     1.4990    0.15836    0.21314E-01                      D008000200014 
 0.0000     1.5234    0.18017    0.19946E-01                      D008000200015 
 0.0000     1.5476    0.20463    0.23935E-01                      D008000200016 
 0.0000     1.5714    0.19582    0.17324E-01                      D008000200017 
 0.0000     1.5992    0.22169    0.18616E-01                      D008000200018 
 0.0000     1.6247    0.21690    0.15995E-01                      D008000200019 
 0.0000     1.6481    0.21740    0.27962E-01                      D008000200020 
 0.0000     1.6757    0.24859    0.27924E-01                      D008000200021 
 0.0000     1.6996    0.23712    0.19946E-01                      D008000200022 
 0.0000     1.7218    0.22162    0.26633E-01                      D008000200023 
 0.0000     1.7514    0.20095    0.19946E-01                      D008000200024 
 0.0000     1.7719    0.13750    0.17286E-01                      D008000200025 
 0.0000     1.8009    0.13146    0.26633E-01                      D008000200026 
 0.0000     1.8204    0.13986    0.27962E-01                      D008000200027 
 0.0000     1.8490    0.14711    0.26557E-01                      D008000200028 
 0.0000     1.8786    0.12645    0.22643E-01                      D008000200029 
 0.0000     1.8982    0.17876    0.15957E-01                      D008000200030 
 0.0000     1.9242    0.20460    0.23935E-01                      D008000200031 
 0.0000     1.9498    0.19715    0.25265E-01                      D008000200032 
 0.0000     1.9735    0.28282    0.23973E-01                      D008000200033 
 0.0000     2.0003    0.33396    0.26594E-01                      D008000200034 
 0.0000     2.0213    0.39695    0.34611E-01                      D008000200035 
 0.0000     2.0508    0.37894    0.37270E-01                      D008000200036 
 0.0000     2.0750    0.36082    0.30622E-01                      D008000200037 
 0.0000     2.0995    0.42522    0.29254E-01                      D008000200038 
 0.0000     2.1224    0.34585    0.29292E-01                      D008000200039 
 0.0000     2.1529    0.34783    0.23935E-01                      D008000200040 
 0.0000     2.1752    0.37891    0.21276E-01                      D008000200041 
 0.0000     2.2007    0.41804    0.25265E-01                      D008000200042 
 0.0000     2.2248    0.35334    0.25265E-01                      D008000200043 
 0.0000     2.2525    0.29004    0.23935E-01                      D008000200044 
 0.0000     2.2782    0.32519    0.25265E-01                      D008000200045 
 0.0000     2.3003    0.31235    0.29292E-01                      D008000200046 
 0.0000     2.3291    0.35820    0.27962E-01                      D008000200047 
 0.0000     2.3511    0.39593    0.30622E-01                      D008000200048 
 0.0000     2.3779    0.44840    0.37232E-01                      D008000200049 
 0.0000     2.4055    0.38643    0.31913E-01                      D008000200050 
 0.0000     2.4276    0.42017    0.31913E-01                      D008000200051 
 0.0000     2.4549    0.36751    0.23973E-01                      D008000200052 
 0.0000     2.4806    0.35608    0.29292E-01                      D008000200053 
 0.0000     2.5022    0.30995    0.22643E-01                      D008000200054 
0.35100     1.5032    0.14543    0.18858E-01                      D008000200055 
0.35100     1.5265    0.15980    0.16164E-01                      D008000200056 
0.35100     1.5520    0.14731    0.21621E-01                      D008000200057 
0.35100     1.5757    0.13744    0.24246E-01                      D008000200058 
0.35100     1.6025    0.15734    0.21552E-01                      D008000200059 
0.35100     1.6264    0.13130    0.24315E-01                      D008000200060 
0.35100     1.6513    0.15653    0.24176E-01                      D008000200061 
0.35100     1.6780    0.18451    0.26940E-01                      D008000200062 
0.35100     1.7021    0.25284    0.37715E-01                      D008000200063 
0.35100     1.7242    0.22673    0.32258E-01                      D008000200064 
