ENTRY            D1038   20230222                             D138D103800000001 
SUBENT        D1038001   20230222                             D138D103800100001 
BIB                 12         33                                 D103800100002 
TITLE      Study of the threshold anomaly in the elastic          D103800100003 
            scattering of d+ 197 Au                               D103800100004 
AUTHOR     (T.Giudice, D.Abriola, A.Arazi, E.De Barbara,          D103800100005 
            M A.Cardona, J.Gomez, D.Hojman, R M.Id Betan,         D103800100006 
            M S.Kohen, N.Llaneza, G V.Marti, B.Paes, D.Schneider, D103800100007 
            H.Soler, J.Lubian)                                    D103800100008 
INSTITUTE  (3ARGCNE,3ARGCIN,3BZLUFF)                              D103800100009 
           (3ARGARG) Univesidad Nacional de Rosario, Rosario      D103800100010 
REFERENCE  (J,JP/G,50,045103,2023)                                D103800100011 
FACILITY   (VDGT,3ARGCNE)                                         D103800100012 
SAMPLE     Self-supporting 197Au foil (350 to 1700 ug/cm2)        D103800100013 
DETECTOR   (TELES,SIBAR,SIBAR,SIBAR,SIBAR)                        D103800100014 
           Two telescopes. Each one consisted of four             D103800100015 
            surface-barrier detectors                             D103800100016 
           (SI) To detect elastically scattered deuterons         D103800100017 
            at +/-16 deg                                          D103800100018 
METHOD     (EDE)                                                  D103800100019 
ANALYSIS   (NTRTH)                                                D103800100020 
ERR-ANALYS (DATA-ERR) The uncertainties in the cross section      D103800100021 
            values were estimated as the quadratic sum of:        D103800100022 
            (a) the statistical contribution from both detector   D103800100023 
             and monitor counts,                                  D103800100024 
            (b) differences between the cross section values      D103800100025 
             yielded by the normalization with the Faraday cup    D103800100026 
             and with the monitor, and                            D103800100027 
            (c) 2% for other uncontrolled uncertainty sources as  D103800100028 
             detector angular position (known better than 0.1deg),D103800100029 
             beam deviation, peak integration, etc.               D103800100030 
STATUS     (TABLE) Data received from Andres Arazi                D103800100031 
           (APRVD) Proof-read by Andres Arazi and coauthors       D103800100032 
            (2023-02-24)                                          D103800100033 
HISTORY    (20230222R) On. Data received from Andres Arazi.       D103800100034 
           (20230222C) On                                         D103800100035 
ENDBIB              33          0                                 D103800100036 
NOCOMMON             0          0                                 D103800100037 
ENDSUBENT           36          0                                 D103800199999 
SUBENT        D1038002   20230222                             D138D103800200001 
BIB                  2          2                                 D103800200002 
REACTION   (79-AU-197(D,EL)79-AU-197,,DA,,RTH)                    D103800200003 
STATUS     Plotted in Fig.3 of J.Phys.G50(2023)045103             D103800200004 
ENDBIB               2          0                                 D103800200005 
NOCOMMON             0          0                                 D103800200006 
DATA                 4        170                                 D103800200007 
EN         ANG-CM     DATA       DATA-ERR                         D103800200008 
MEV        ADEG       NO-DIM     NO-DIM                           D103800200009 
  5.0        30.3      0.962      0.031                           D103800200010 
  5.0        50.4      1.002      0.031                           D103800200011 
  5.0        60.5      1.010      0.031                           D103800200012 
  5.0        70.5      0.997      0.031                           D103800200013 
  5.0        90.6      0.978      0.031                           D103800200014 
  5.0       110.5      0.983      0.031                           D103800200015 
  5.0       130.4      0.975      0.031                           D103800200016 
  5.0       140.4      0.988      0.042                           D103800200017 
  6.0        30.3      0.980      0.039                           D103800200018 
  6.0        50.4      0.994      0.040                           D103800200019 
  6.0        70.5      1.006      0.040                           D103800200020 
  6.0        90.6      1.019      0.041                           D103800200021 
  6.0       110.5      1.007      0.040                           D103800200022 
  6.0       130.4      1.022      0.041                           D103800200023 
  6.0       150.3      0.996      0.040                           D103800200024 
  6.0       165.2      1.032      0.041                           D103800200025 
  8.0        30.3      0.976      0.020                           D103800200026 
  8.0        40.4      1.000      0.020                           D103800200027 
  8.0        50.4      0.994      0.020                           D103800200028 
  8.0        60.5      1.028      0.021                           D103800200029 
  8.0        70.5      0.969      0.019                           D103800200030 
  8.0        80.6      1.003      0.020                           D103800200031 
  8.0        82.6      0.959      0.019                           D103800200032 
  8.0        85.6      0.939      0.019                           D103800200033 
  8.0        90.6      0.937      0.019                           D103800200034 
  8.0        95.6      0.944      0.019                           D103800200035 
  8.0       100.6      0.921      0.018                           D103800200036 
  8.0       105.6      0.917      0.018                           D103800200037 
  8.0       110.5      0.902      0.018                           D103800200038 
  8.0       115.5      0.888      0.018                           D103800200039 
  8.0       120.5      0.888      0.018                           D103800200040 
  8.0       130.4      0.855      0.017                           D103800200041 
  8.0       135.4      0.875      0.018                           D103800200042 
  8.0       140.4      0.862      0.017                           D103800200043 
  8.0       150.3      0.871      0.017                           D103800200044 
  8.0       160.2      0.880      0.018                           D103800200045 
  9.0        25.2      0.984      0.020                           D103800200046 
  9.0        35.3      1.004      0.020                           D103800200047 
  9.0        40.4      0.993      0.020                           D103800200048 
  9.0        45.4      1.005      0.020                           D103800200049 
  9.0        50.4      0.988      0.020                           D103800200050 
  9.0        60.5      1.001      0.020                           D103800200051 
  9.0        70.5      0.990      0.020                           D103800200052 
  9.0        80.6      0.947      0.019                           D103800200053 
  9.0        90.6      0.932      0.019                           D103800200054 
  9.0       100.6      0.889      0.018                           D103800200055 
  9.0       110.5      0.885      0.018                           D103800200056 
  9.0       120.5      0.817      0.017                           D103800200057 
  9.0       130.4      0.827      0.017                           D103800200058 
  9.0       140.4      0.754      0.019                           D103800200059 
  9.0       160.2      0.720      0.016                           D103800200060 
  9.0       169.1      0.746      0.018                           D103800200061 
  9.5        25.2      0.984      0.057                           D103800200062 
  9.5        50.4      1.019      0.057                           D103800200063 
  9.5        70.5      1.000      0.057                           D103800200064 
  9.5        90.6      0.867      0.057                           D103800200065 
  9.5       120.5      0.793      0.057                           D103800200066 
  9.5       140.4      0.710      0.057                           D103800200067 
  9.5       160.2      0.676      0.057                           D103800200068 
 10.0        25.2      0.989      0.020                           D103800200069 
 10.0        30.3      0.989      0.020                           D103800200070 
 10.0        35.3      1.013      0.020                           D103800200071 
 10.0        40.4      0.998      0.020                           D103800200072 
 10.0        45.4      1.021      0.020                           D103800200073 
 10.0        50.4      1.013      0.020                           D103800200074 
 10.0        55.5      1.035      0.021                           D103800200075 
 10.0        60.5      0.995      0.020                           D103800200076 
 10.0        70.5      0.947      0.019                           D103800200077 
 10.0        80.6      0.869      0.017                           D103800200078 
 10.0        90.6      0.784      0.018                           D103800200079 
 10.0        95.6      0.763      0.015                           D103800200080 
 10.0       100.6      0.744      0.015                           D103800200081 
 10.0       115.5      0.659      0.013                           D103800200082 
 10.0       120.5      0.625      0.012                           D103800200083 
 10.0       125.5      0.611      0.019                           D103800200084 
 10.0       140.4      0.580      0.012                           D103800200085 
