ENTRY            D0729   20140130                             D093D072900000001 
SUBENT        D0729001   20140130                             D093D072900100001 
BIB                 10         31                                 D072900100002 
TITLE      A comprehensive evaluation of charged-particle data    D072900100003 
            for production of the therapeutic radionuclide 103Pd  D072900100004 
AUTHOR     (M.Hussain, S.Sudar, M.N.Aslam, H.A.Shah, R.Ahmad,     D072900100005 
            A.A.Malik, S.M.Qaim)                                  D072900100006 
INSTITUTE  (3PAKGCL,3HUNKOS,2GERJUL)                              D072900100007 
REFERENCE  (J,ARI,67,1842,2009)                                   D072900100008 
METHOD     Evaluation                                             D072900100009 
ANALYSIS   1. Experimental data sets were renormalized for decay  D072900100010 
               data and monitor reaction cross-section data to    D072900100011 
               obtain experimental data sig-exp(Ei).              D072900100012 
           2. Model calculation was performed for three models    D072900100013 
               (EMPIRE, STAPRE, TALYS) to obtain model data       D072900100014 
               sig-mod(Ei).                                       D072900100015 
           3. Polynomial fit was performed to the ratio           D072900100016 
               sig-exp(Ei)/sig-mod(Ei) to obtain smooth curve of  D072900100017 
               the normalization factor f(E).                     D072900100018 
              The polynomial fit was performed twice.             D072900100019 
               Experimental data out of 3 times of the            D072900100020 
               uncertainty in f(E) were excluded, and then the    D072900100021 
               polynomial fit was performed again.                D072900100022 
           4. Average of f(E)*sig-mod(E) from models was adopted  D072900100023 
               as the recommended cross section.                  D072900100024 
MISC-COL   (MISC-MIN) Lower limits corresponding to 95% confidenceD072900100025 
            limits                                                D072900100026 
           (MISC-MAX) Upper limits corresponding to 95% confidenceD072900100027 
            limits                                                D072900100028 
ERR-ANALYS Lower and upper limits corresponding to 95% confidence D072900100029 
            limits are given.                                     D072900100030 
STATUS     (APRVD) Approved by Mazhar Hussain (2014-02-04)        D072900100031 
HISTORY    (20140115C) On                                         D072900100032 
           (20140130R) On. Data table received from M.Hussain     D072900100033 
ENDBIB              31          0                                 D072900100034 
NOCOMMON             0          0                                 D072900100035 
ENDSUBENT           34          0                                 D072900199999 
SUBENT        D0729002   20140130                             D093D072900200001 
BIB                  3          4                                 D072900200002 
REACTION   (47-AG-0(P,X)46-PD-103,CUM,SIG,,,RECOM)                D072900200003 
SAMPLE     (47-AG-107,NAT=0.51839)                                D072900200004 
           (47-AG-109,NAT=0.48161)                                D072900200005 
STATUS     (TABLE) Table 2 of Appl.Radiat.Isotopes67(2009)1842    D072900200006 
ENDBIB               4          0                                 D072900200007 
NOCOMMON             0          0                                 D072900200008 
DATA                 4         83                                 D072900200009 
EN         DATA       MISC-MIN   MISC-MAX                         D072900200010 
MEV        MB         MB         MB                               D072900200011 
 15.0         1.12       1.06       1.17                          D072900200012 
 15.5         1.84       1.75       1.93                          D072900200013 
 16.0         2.92       2.77       3.07                          D072900200014 
 16.5         4.38       4.16       4.6                           D072900200015 
 17.0         6.4        6.1        6.7                           D072900200016 
 17.5         8.6        8.2        9.0                           D072900200017 
 18.0        11.4       10.9       12.0                           D072900200018 
 18.5        14.2       13.5       14.9                           D072900200019 
 19.0        17.4       16.5       18.3                           D072900200020 
 19.5        20.3       19.2       21.3                           D072900200021 
 20.0        23.6       22.4       24.8                           D072900200022 
 20.5        26.2       24.9       27.5                           D072900200023 
 21.0        28.9       27.5       30.4                           D072900200024 
 21.5        31.3       29.7       32.8                           D072900200025 
 22.0        33.8       32.1       35.5                           D072900200026 
 22.5        35.8       34.0       37.5                           D072900200027 
 23.0        37.8       35.9       39.7                           D072900200028 
 23.5        39.4       37.5       41.4                           D072900200029 
 24.0        41.1       39.1       43.2                           D072900200030 
 24.5        42.4       40.3       44.5                           D072900200031 
 25.0        43.6       41.4       45.8                           D072900200032 
 25.5        44.2       41.9       46.4                           D072900200033 
 26.0        44.7       42.5       46.9                           D072900200034 
 26.5        44.7       42.4       46.9                           D072900200035 
 27.0        44.6       42.4       46.9                           D072900200036 
 27.5        43.7       41.6       45.9                           D072900200037 
 28.0        42.9       40.7       45.0                           D072900200038 
 28.5        41.5       39.5       43.6                           D072900200039 
 29.0        40.2       38.2       42.2                           D072900200040 
 29.5        38.7       36.8       40.6                           D072900200041 
 30.0        37.2       35.3       39.0                           D072900200042 
 31.0        33.9       32.2       35.6                           D072900200043 
 32.0        30.4       28.9       31.9                           D072900200044 
 33.0        27.6       26.3       29.0                           D072900200045 
 34.0        25.2       23.9       26.4                           D072900200046 
 35.0        23.2       22.0       24.3                           D072900200047 
 36.0        22.3       21.2       23.4                           D072900200048 
 37.0        22.3       21.2       23.4                           D072900200049 
 38.0        23.9       22.7       25.1                           D072900200050 
 39.0        25.7       24.4       27.0                           D072900200051 
 40.0        28.8       27.3       30.2                           D072900200052 
 41.0        32.8       31.2       34.5                           D072900200053 
 42.0        39.9       33.3       44.9                           D072900200054 
 43.0        47.2       40.5       53.1                           D072900200055 
 44.0        54.6       47.6       61.2                           D072900200056 
 45.0        62.1       54.9       69.7                           D072900200057 
 46.0        72.2       63.5       81.1                           D072900200058 
