ENTRY            D0714   20130906                             D090D071400000001 
SUBENT        D0714001   20130906                             D090D071400100001 
BIB                 11         30                                 D071400100002 
TITLE      Experimental study of the 18O(d,p)19O reaction and     D071400100003 
           the ANC method                                         D071400100004 
AUTHOR     (V.Burjan,Z.Hons,V.Kroha,J.Mrazek,S.Piskor,            D071400100005 
           A.M.Mukhamedzhanov,L.Trache,R.E.Tribble,M.La Cognata,  D071400100006 
           M.Gulino,L.Lamia,G.R.Pizzone,S.M.R.Puglia,             D071400100007 
           G.G.Rapisarda, S.Romano,M.L.Sergi,R.Sparta,            D071400100008 
           C.Spitaleri,A.Tumino)                                  D071400100009 
INSTITUTE  (3CZRUJF,1USATAM,2ITYLNS)                              D071400100010 
           (2ITYITY) Universita degli Studi di Enna "KORE",       D071400100011 
           Enna, Italy                                            D071400100012 
REFERENCE  (J,JP/CS,420,012142,2013)                              D071400100013 
           #doi:10.1088/1742-6596/420/1/012142                    D071400100014 
FACILITY   (CYCLO,3CZRUJF) The isochronous cyclotron U-120M       D071400100015 
SAMPLE     (8-O-18,ENR=0.999) The windows of the gas chamber      D071400100016 
           were covered by a 3 mu-m thick havar foil at the back  D071400100017 
           side and a 2 mu-m thick Ti foil at the input in the    D071400100018 
           gas chamber. 150 mbar gas pressure.                    D071400100019 
DETECTOR   (SILI,TELES) Reaction products were registered by      D071400100020 
           eight deltaE-E telescopes consisting of 250 mu-m and   D071400100021 
           5 mm thick Si(Li) surface barrier detectors.           D071400100022 
METHOD     (BCINT)                                                D071400100023 
ERR-ANALYS (ERR-T) Total uncertainties include following          D071400100024 
                   components:                                    D071400100025 
           (ERR-1) Uncertainties due to effective gas target      D071400100026 
           thickness and detector solid angle - 8%.               D071400100027 
           (ERR-2) The charge of the beam was measured with the   D071400100028 
           uncertainty about 3%.                                  D071400100029 
           (ERR-S,,5.) Statistical uncertainties                  D071400100030 
STATUS     (TABLE) Data received from V. Burjan 28 Aug. 2013      D071400100031 
HISTORY    (20130904C) VS                                         D071400100032 
ENDBIB              30          0                                 D071400100033 
COMMON               3          3                                 D071400100034 
EN         ERR-1      ERR-2                                       D071400100035 
MEV        PER-CENT   PER-CENT                                    D071400100036 
       16.3         8.         3.                                 D071400100037 
ENDCOMMON            3          0                                 D071400100038 
ENDSUBENT           37          0                                 D071400199999 
SUBENT        D0714002   20130906                             D090D071400200001 
BIB                  3          3                                 D071400200002 
REACTION   (8-O-18(D,P)8-O-19,PAR,DA)                             D071400200003 
EN-SEC     (E-LVL,8-O-19)                                         D071400200004 
PART-DET   (P)                                                    D071400200005 
ENDBIB               3          0                                 D071400200006 
NOCOMMON             0          0                                 D071400200007 
DATA                 4        195                                 D071400200008 
E-LVL      ANG-CM     DATA-CM    ERR-T                            D071400200009 
MEV        ADEG       MB/SR      MB/SR                            D071400200010 
         0.     10.725     22.263      0.443                      D071400200011 
         0.     12.868     20.225      0.438                      D071400200012 
         0.      16.08     19.451      0.467                      D071400200013 
         0.     17.151     20.087      0.462                      D071400200014 
         0.      18.22     18.706      0.535                      D071400200015 
         0.     19.825     18.148       0.54                      D071400200016 
         0.     21.428      16.75      0.696                      D071400200017 
         0.     23.564     14.761      0.579                      D071400200018 
         0.     26.764     11.971      0.827                      D071400200019 
         0.      27.83     11.338      0.436                      D071400200020 
         0.     28.895      9.855      0.504                      D071400200021 
         0.     30.492      8.682      0.456                      D071400200022 
         0.     32.087      7.158      0.548                      D071400200023 
         0.     34.212       5.84      0.431                      D071400200024 
         0.     36.335      4.531      0.328                      D071400200025 
         0.     37.395      4.026      0.555                      D071400200026 
         0.     38.454      3.574      0.282                      D071400200027 
         0.     39.513      3.087      0.323                      D071400200028 
         0.     41.099       2.69      0.288                      D071400200029 
         0.     42.684      2.502      0.364                      D071400200030 
         0.     44.794      2.034      0.283                      D071400200031 
         0.     46.909      2.183      0.252                      D071400200032 
         0.     47.961      2.519      0.484                      D071400200033 
         0.     49.013      2.107      0.237                      D071400200034 
         0.     50.054      1.968      0.282                      D071400200035 
         0.     53.199      2.466      0.391                      D071400200036 
         0.     55.291      2.543      0.341                      D071400200037 
         0.     57.379        2.4      0.282                      D071400200038 
         0.     58.421      2.613      0.525                      D071400200039 
         0.     60.503      2.209      0.317                      D071400200040 
         0.     67.754      1.818      0.256                      D071400200041 
      1.471      7.533      43.37      0.651                      D071400200042 
      1.471      9.147     34.845      0.514                      D071400200043 
      1.471      10.76      26.38      0.484                      D071400200044 
      1.471      12.91     16.325      0.395                      D071400200045 
      1.471     16.132      6.561      0.272                      D071400200046 
      1.471     17.206      4.724      0.225                      D071400200047 
      1.471     18.279      3.533      0.233                      D071400200048 
      1.471     19.888      2.862      0.215                      D071400200049 
      1.471     21.497      2.783      0.285                      D071400200050 
      1.471     23.639      3.624      0.288                      D071400200051 
      1.471     26.849      5.109      0.542                      D071400200052 
      1.471     27.918      5.859      0.314                      D071400200053 
      1.471     28.987      6.262      0.403                      D071400200054 
      1.471     30.588      6.721      0.402                      D071400200055 
      1.471     32.188      6.691      0.531                      D071400200056 
      1.471     34.319      6.315      0.449                      D071400200057 
      1.471     36.447      5.568      0.365                      D071400200058 
      1.471      37.51      5.254      0.636                      D071400200059 
      1.471     38.572      4.479      0.316                      D071400200060 
      1.471     39.634      4.046      0.371                      D071400200061 
      1.471     41.225      3.738       0.34                      D071400200062 
      1.471     42.813      2.713      0.381                      D071400200063 
