ENTRY            D6172   20131124                             D091D617200000001 
SUBENT        D6172001   20131124                             D091D617200100001 
BIB                 10         32                                 D617200100002 
TITLE      Investigation of the threshold anomaly in the          D617200100003 
            near-barrier elastic scattering of 7Li on 116Sn       D617200100004 
AUTHOR     (N.N.Deshmukh, S.Mukherjee, B.K.Nayak, D.C.Biswas,     D617200100005 
            S.Santra, E.T.Mirgule, S.Appannababu, D.Patel,        D617200100006 
            A.Saxena, R.K.Choudhury, J.Lubian, P.R.S.Gomes)       D617200100007 
INSTITUTE  (3INDBDA,3INDTRM,3BZLUFF)                              D617200100008 
           (3INDIND) Parul Institute of Engineering & Technology, D617200100009 
            Limda, Waghodia, Vadodara                             D617200100010 
REFERENCE  (J,EPJ/A,47,118,2011) final data given                 D617200100011 
           (S,AIP-1423,122,2012) preliminary data given           D617200100012 
FACILITY   (VDGT,3INDTRM) 14UD Pelletron                          D617200100013 
SAMPLE     430 ug/cm2 self-supported enriched 116Sn (> 98%)       D617200100014 
            target                                                D617200100015 
DETECTOR   (TELES,SIBAR,SIBAR) Four telescopes used were of       D617200100016 
            different thicknesses                                 D617200100017 
             T1: dE = 40 um and E = 1500 mm thick,                D617200100018 
             T2: dE = 15 um and E = 1500 mm thick,                D617200100019 
             T3: dE = 25 um and E = 1000 mm thick,                D617200100020 
             T4: dE = 25 um and E = 1000 mm thick.                D617200100021 
           (SIBAR) One monitor of thickness 600 um for the        D617200100022 
            absolute normalization                                D617200100023 
ERR-ANALYS (ERR-T) Total uncertainty                              D617200100024 
           (ERR-S,5.,30.) Less than 5% at forward angles and a    D617200100025 
            maximum of 30% at backward angles.                    D617200100026 
           (ERR-SYS) The overall systematic uncertainty in the    D617200100027 
            normalization includes uncertainties in               D617200100028 
             - angular position,                                  D617200100029 
             - beam angle,                                        D617200100030 
             - beam spot position.                                D617200100031 
STATUS     (APRVD) Entry approved by Dr.S.Santra                  D617200100032 
HISTORY    (20130221C) S.Subra Manian, Avinish Kumar              D617200100033 
           (20131124U) On. Finalized                              D617200100034 
ENDBIB              32          0                                 D617200100035 
COMMON               1          3                                 D617200100036 
ERR-SYS                                                           D617200100037 
PER-CENT                                                          D617200100038 
 6.                                                               D617200100039 
ENDCOMMON            3          0                                 D617200100040 
ENDSUBENT           39          0                                 D617200199999 
SUBENT        D6172002   20131124                             D091D617200200001 
BIB                  2          3                                 D617200200002 
REACTION   (50-SN-116(3-LI-7,EL)50-SN-116,,DA,,RTH)               D617200200003 
STATUS     (TABLE) Data received from the authors                 D617200200004 
            (related to fig. 2 of Eur.Phys.J.,47A,118,2011)       D617200200005 
ENDBIB               3          0                                 D617200200006 
NOCOMMON             0          0                                 D617200200007 
DATA                 4        271                                 D617200200008 
EN         ANG-CM     DATA       ERR-T                            D617200200009 
MEV        ADEG       NO-DIM     NO-DIM                           D617200200010 
 18.         31.73     1.00884    0.02164                         D617200200011 
 18.         36.98     1.00916    0.01790                         D617200200012 
 18.         42.22     1.00792    0.02156                         D617200200013 
 18.         47.45     1.00633    0.01767                         D617200200014 
 18.         52.65     1.00521    0.02382                         D617200200015 
 18.         57.83     1.00441    0.02016                         D617200200016 
 18.         63.00     1.00357    0.02071                         D617200200017 
 18.         68.14     0.99965    0.02921                         D617200200018 
 18.         73.25     0.99774    0.02879                         D617200200019 
 18.         78.34     0.99606    0.01779                         D617200200020 
 18.         83.41     0.99498    0.01577                         D617200200021 
 18.         88.45     0.99323    0.02186                         D617200200022 
 18.         93.46     0.99214    0.01819                         D617200200023 
 18.         98.45     0.99139    0.04500                         D617200200024 
 18.        103.41     0.98847    0.03586                         D617200200025 
 18.        108.34     0.98763    0.03974                         D617200200026 
 18.        113.25     0.98288    0.04499                         D617200200027 
 18.        118.14     0.98002    0.04491                         D617200200028 
 18.        123.00     0.97876    0.02910                         D617200200029 
 18.        127.83     0.97674    0.03314                         D617200200030 
 18.        132.65     0.97539    0.02484                         D617200200031 
 18.        137.45     0.97413    0.02932                         D617200200032 
 18.        142.22     0.97270    0.02952                         D617200200033 
 18.        146.98     0.97009    0.03442                         D617200200034 
 18.        151.73     0.96991    0.03575                         D617200200035 
 18.        161.18     0.96445    0.03150                         D617200200036 
 18.        170.60     0.96108    0.03778                         D617200200037 
 19.         31.73     1.00994    0.03572                         D617200200038 
 19.         36.98     1.00801    0.01721                         D617200200039 
 19.         42.22     1.00704    0.03647                         D617200200040 
 19.         47.45     1.00545    0.01802                         D617200200041 
 19.         52.65     1.00429    0.03833                         D617200200042 
 19.         57.83     1.00341    0.01923                         D617200200043 
 19.         63.00     1.00105    0.04436                         D617200200044 
 19.         68.14     1.00048    0.02304                         D617200200045 
 19.         73.25     0.99696    0.01912                         D617200200046 
 19.         78.34     0.99298    0.01856                         D617200200047 
 19.         83.41     0.98873    0.02051                         D617200200048 
 19.         88.45     0.98315    0.01841                         D617200200049 
 19.         93.46     0.97939    0.02014                         D617200200050 
 19.         98.45     0.97572    0.02158                         D617200200051 
 19.        103.41     0.97026    0.02545                         D617200200052 
 19.        108.34     0.96400    0.02264                         D617200200053 
 19.        113.25     0.96062    0.03400                         D617200200054 
 19.        118.14     0.95507    0.03606                         D617200200055 
 19.        123.00     0.95178    0.03713                         D617200200056 
 19.        127.83     0.94652    0.02602                         D617200200057 
 19.        132.65     0.94214    0.03458                         D617200200058 
 19.        137.45     0.93826    0.02825                         D617200200059 
 19.        142.22     0.93489    0.03573                         D617200200060 
 19.        144.13     0.93140    0.02981                         D617200200061 
 19.        146.98     0.92763    0.03485                         D617200200062 
 19.        153.62     0.92235    0.03376                         D617200200063 
 19.        163.07     0.91737    0.02912                         D617200200064 
 19.        172.48     0.91290    0.03414                         D617200200065 
 20.         31.73     1.01104    0.04908                         D617200200066 
 20.         36.98     1.00884    0.04918                         D617200200067 
 20.         42.22     1.00096    0.05912                         D617200200068 
 20.         47.45     0.99824    0.05039                         D617200200069 
 20.         52.65     0.99056    0.05417                         D617200200070 
 20.         57.83     0.98032    0.06869                         D617200200071 
 20.         63.00     0.97169    0.06999                         D617200200072 
 20.         68.14     0.96468    0.06098                         D617200200073 
 20.         73.25     0.96022    0.11957                         D617200200074 
 20.         78.34     0.95573    0.12382                         D617200200075 
 20.         83.41     0.95173    0.12175                         D617200200076 
 20.         88.45     0.94332    0.12645                         D617200200077 
 20.         93.46     0.93728    0.12831                         D617200200078 
 20.         98.45     0.92949    0.13029                         D617200200079 
 20.        103.41     0.92170    0.12914                         D617200200080 
 20.        108.34     0.91338    0.12623                         D617200200081 
 20.        113.25     0.90320    0.11159                         D617200200082 
 20.        118.14     0.89467    0.10614                         D617200200083 
 20.        123.00     0.88752    0.09001                         D617200200084 
 20.        127.83     0.88145    0.09969                         D617200200085 
 20.        132.65     0.87340    0.09640                         D617200200086 
 20.        137.45     0.86654    0.09101                         D617200200087 
 20.        142.22     0.85981    0.09575                         D617200200088 
 20.        146.98     0.85077    0.10418                         D617200200089 
 20.        151.73     0.84254    0.11050                         D617200200090 
 20.        161.18     0.83468    0.10318                         D617200200091 
 20.        170.60     0.82649    0.10540                         D617200200092 
 21.         31.73     0.99341    0.04603                         D617200200093 
 21.         36.98     1.02070    0.04854                         D617200200094 
 21.         42.22     0.98589    0.04978                         D617200200095 
 21.         47.45     0.94732    0.05578                         D617200200096 
 21.         52.65     0.95484    0.05676                         D617200200097 
 21.         57.83     0.94826    0.06924                         D617200200098 
 21.         63.00     0.93885    0.05921                         D617200200099 
 21.         68.14     0.92944    0.06174                         D617200200100 
