ENTRY            D1043   20230601                             D139D104300000001 
SUBENT        D1043001   20230601                             D139D104300100001 
BIB                 10         24                                 D104300100002 
TITLE      Isoscalar giant monopole strength in 58Ni, 90Zr,       D104300100003 
           120Sn and 208Pb                                        D104300100004 
AUTHOR     (A.Bahini, R.Neveling, P.Von Neumann-Cosel, J.Carter,  D104300100005 
           I.T.Usman, P.Adsley, N.Botha, J.W.Bruemmer,            D104300100006 
           L.M.Donaldson, S.Jongile, T.C.Khumalo, M.B.Latif,      D104300100007 
           K.C.W.Li, P.Z.Mabika, P.T.Molema, C.S.Moodley,         D104300100008 
           S.D.Olorunfunmi, P.Papka, L.Pellegri, B.Rebeiro,       D104300100009 
           E.Sideras-Haddad, F.D.Smit, S.Triambak, M.Wiedeking,   D104300100010 
           J.J.Van Zyl)                                           D104300100011 
INSTITUTE  (3SAFWIT,3SAFITH,2GERTHD,3SAFSTL,2FR PAR,3SAFUWC)      D104300100012 
           (3SAFSAF) University of Zululand, Richards Bay         D104300100013 
REFERENCE  (J,PR/C,107,034312,2023)                               D104300100014 
REL-REF    (M,D1023001,S.D.Olorunfunmi+,J,PR/C,105,054319,2022)   D104300100015 
           Details of experimental procedure                      D104300100016 
           (M,D1019001,A.Bahini+,J,PR/C,105,024311,2022)          D104300100017 
           Details of experimental procedure                      D104300100018 
FACILITY   (CYCLO,3SAFITH) Separated Sector Cyclotron (SSC)       D104300100019 
SAMPLE     Self-supporting 58Ni, 90Zr, 120Sn, and 208Pb targets   D104300100020 
           with areal densities ranging from 0.7 to 1.43 mg/cm2   D104300100021 
           and enriched values greater than 96%.                  D104300100022 
DETECTOR   (MAGSP,MWDC,SCIN) Energy resolution of ~70 keV (FWHM)  D104300100023 
STATUS     (APRVD) Approved by A.Bahini (2023-06-02)              D104300100024 
HISTORY    (20230426R) Data received from A.Bahini by email       D104300100025 
           (20230601C) VT+On                                      D104300100026 
ENDBIB              24          0                                 D104300100027 
COMMON               1          3                                 D104300100028 
EN                                                                D104300100029 
MEV                                                               D104300100030 
       196.                                                       D104300100031 
ENDCOMMON            3          0                                 D104300100032 
ENDSUBENT           31          0                                 D104300199999 
SUBENT        D1043002   20230601                             D139D104300200001 
BIB                  2          2                                 D104300200002 
REACTION   (82-PB-208(A,INL)82-PB-208,ICL,DA/DE,A/RSD)            D104300200003 
STATUS     (TABLE,,A.Bahini+,J,PR/C,107,034312,2023) Fig. 1+2     D104300200004 
ENDBIB               2          0                                 D104300200005 
NOCOMMON             0          0                                 D104300200006 
DATA                 4       3478                                 D104300200007 
ANG-MIN    ANG-MAX    E-EXC      DATA                             D104300200008 
ADEG       ADEG       MEV        MB/SR/EV                         D104300200009 
         0.       1.91       8.87    15.3933                      D104300200010 
         0.       1.91       8.88    26.2388                      D104300200011 
         0.       1.91       8.89     30.913                      D104300200012 
         0.       1.91       8.90    35.4822                      D104300200013 
         0.       1.91       8.91    39.5652                      D104300200014 
         0.       1.91       8.92    44.7285                      D104300200015 
         0.       1.91       8.93    44.8089                      D104300200016 
         0.       1.91       8.94    48.6532                      D104300200017 
         0.       1.91       8.95    51.7947                      D104300200018 
         0.       1.91       8.96    51.7309                      D104300200019 
         0.       1.91       8.97    51.8447                      D104300200020 
         0.       1.91       8.98    55.4502                      D104300200021 
         0.       1.91       8.99    52.1299                      D104300200022 
         0.       1.91       9.00    50.3261                      D104300200023 
         0.       1.91       9.01    48.5301                      D104300200024 
         0.       1.91       9.02    44.0047                      D104300200025 
         0.       1.91       9.03    37.8584                      D104300200026 
         0.       1.91       9.04    39.0045                      D104300200027 
         0.       1.91       9.05    36.3168                      D104300200028 
         0.       1.91       9.06    33.0128                      D104300200029 
         0.       1.91       9.07    36.2369                      D104300200030 
         0.       1.91       9.08    37.2419                      D104300200031 
         0.       1.91       9.09    44.5396                      D104300200032 
         0.       1.91       9.10    43.4543                      D104300200033 
         0.       1.91       9.11    44.5204                      D104300200034 
         0.       1.91       9.12    51.7983                      D104300200035 
         0.       1.91       9.13    51.3199                      D104300200036 
         0.       1.91       9.14    45.4118                      D104300200037 
         0.       1.91       9.15    43.3768                      D104300200038 
         0.       1.91       9.16    40.9441                      D104300200039 
         0.       1.91       9.17    42.3181                      D104300200040 
         0.       1.91       9.18    38.1601                      D104300200041 
         0.       1.91       9.19    38.5434                      D104300200042 
         0.       1.91       9.20    41.7375                      D104300200043 
         0.       1.91       9.21    41.6044                      D104300200044 
         0.       1.91       9.22    46.1426                      D104300200045 
         0.       1.91       9.23    46.4746                      D104300200046 
         0.       1.91       9.24    49.6024                      D104300200047 
         0.       1.91       9.25    47.4304                      D104300200048 
         0.       1.91       9.26    49.2095                      D104300200049 
         0.       1.91       9.27     49.881                      D104300200050 
         0.       1.91       9.28    49.8339                      D104300200051 
         0.       1.91       9.29    50.4395                      D104300200052 
         0.       1.91       9.30    54.6158                      D104300200053 
         0.       1.91       9.31    48.4812                      D104300200054 
         0.       1.91       9.32     55.308                      D104300200055 
         0.       1.91       9.33    55.8472                      D104300200056 
         0.       1.91       9.34     54.449                      D104300200057 
         0.       1.91       9.35    58.0011                      D104300200058 
