ENTRY            D0748   20150116                             D097D074800000001 
SUBENT        D0748001   20150116                             D097D074800100001 
BIB                 12         24                                 D074800100002 
TITLE      Four-body effects in the 6He+58Ni scattering           D074800100003 
AUTHOR     (V.Morcelle, K.C.C.Pires, M.Rodriguez-Gallardo,        D074800100004 
            R.Lichtenhaeler, A.Lepine-Szily, V.Guimaraes,         D074800100005 
            P.N.de Faria, D.R.Mendes Jr, A.M.Moro,                D074800100006 
            L.R.Gasques, E.Leistenschneider, R.Pampa Condori,     D074800100007 
            V.Scarduelli, M.C.Morais, A.Barioni, J.C.Zamora,      D074800100008 
            J.M.B.Shorto)                                         D074800100009 
INSTITUTE  (3BZLUFF,3BZLUSP,2SPNSEU,3BZLRIO,3BZLIPE,2GERTHD)      D074800100010 
           (3BZLBZL) Univ.Federal de Itajuba,                     D074800100011 
                     Univ.Tecnol.Federal do Parana,               D074800100012 
                     Univ. Federal da Bahia                       D074800100013 
REFERENCE  (J,PL/B,732,228,2014)                                  D074800100014 
           (S,AIP-1625,184,2014) 21.7 MeV data given              D074800100015 
FACILITY   (VDGT,3BZLUSP) Pelletron (7Li, ~200 nAe)               D074800100016 
INC-SOURCE Secondary 6He beam via 9Be(7Li,6He)10B with            D074800100017 
            9Be foil (12 um)                                      D074800100018 
SAMPLE     Enriched 58Ni foil (2.2 mg/cm2)                        D074800100019 
DETECTOR   (TELES,SI,SI) 4 dE (20 um)-E (1000 um) Si telescopes   D074800100020 
METHOD     (EDE)                                                  D074800100021 
MONITOR    (79-AU-197(2-HE-6,EL)79-AU-197,,DA)                    D074800100022 
            treated as pure Rutherford scattering                 D074800100023 
STATUS     (APRVD) Approved by Viviane Morcelle (2015-02-20)      D074800100024 
HISTORY    (20150116C) On                                         D074800100025 
           (20150121R) On. Data received from Viviane Morcelle.   D074800100026 
ENDBIB              24          0                                 D074800100027 
NOCOMMON             0          0                                 D074800100028 
ENDSUBENT           27          0                                 D074800199999 
SUBENT        D0748002   20150116                             D097D074800200001 
BIB                  3          3                                 D074800200002 
REACTION   (28-NI-58(2-HE-6,EL)28-NI-58,,DA,,RTH)                 D074800200003 
ERR-ANALYS (ERR-S) Pure statistical (from both Ni and Au)         D074800200004 
STATUS     (TABLE) Plotted in Fig.2 of Phys.Lett.B732(2014)228    D074800200005 
ENDBIB               3          0                                 D074800200006 
NOCOMMON             0          0                                 D074800200007 
DATA                 4         39                                 D074800200008 
EN         ANG-CM     DATA       ERR-S                            D074800200009 
MEV        ADEG       NO-DIM     NO-DIM                           D074800200010 
 12.2       16.3       1.0        0.1                             D074800200011 
 12.2       22.3       0.98       0.03                            D074800200012 
 12.2       27.8       1.0        0.1                             D074800200013 
 12.2       38.2       1.08       0.18                            D074800200014 
 12.2       43.6       1.0        0.1                             D074800200015 
 12.2       49.5       0.7        0.1                             D074800200016 
 12.2       54.9       0.8        0.2                             D074800200017 
 12.2       60.2       0.6        0.1                             D074800200018 
 12.2       70.2       0.7        0.2                             D074800200019 
 12.2       75.4       0.4        0.1                             D074800200020 
 12.2       81.0       0.5        0.1                             D074800200021 
 16.5       16.3       1.15       0.08                            D074800200022 
 16.5       21.2       1.0        0.1                             D074800200023 
 16.5       27.3       0.88       0.08                            D074800200024 
 16.5       31.6       0.76       0.04                            D074800200025 
 16.5       34.4       0.63       0.03                            D074800200026 
 16.5       38.7       0.56       0.04                            D074800200027 
 16.5       43.8       0.42       0.04                            D074800200028 
 16.5       49.2       0.36       0.05                            D074800200029 
 16.5       54.3       0.29       0.07                            D074800200030 
 16.5       59.6       0.30       0.14                            D074800200031 
 16.5       63.9       0.22       0.08                            D074800200032 
 16.5       66.5       0.17       0.06                            D074800200033 
 16.5       70.7       0.17       0.10                            D074800200034 
 16.5       75.9       0.13       0.06                            D074800200035 
 16.5       81.0       0.11       0.09                            D074800200036 
 21.7       15.9       1.00       0.14                            D074800200037 
 21.7       22.0       0.66       0.11                            D074800200038 
 21.7       27.5       0.42       0.09                            D074800200039 
 21.7       31.5       0.49       0.10                            D074800200040 
 21.7       38.4       0.33       0.08                            D074800200041 
 21.7       43.8       0.21       0.05                            D074800200042 
 21.7       49.2       0.14       0.06                            D074800200043 
 21.7       54.6       0.10       0.04                            D074800200044 
 21.7       59.9       0.10       0.05                            D074800200045 
 21.7       63.9       0.06       0.03                            D074800200046 
 21.7       70.4       0.05       0.02                            D074800200047 
 21.7       75.6       0.03       0.01                            D074800200048 
 21.7       80.7       0.02       0.01                            D074800200049 
ENDDATA             41          0                                 D074800200050 
ENDSUBENT           49          0                                 D074800299999 
ENDENTRY             2          0                                 D074899999999 
