ENTRY            D0347   20050512                             D042D034700000001 
SUBENT        D0347001   20050512                             D042D034700100001 
BIB                 12         33                                 D034700100002 
TITLE      Identification of a new low-lying state in the         D034700100003 
           proton drip line nucleus 19Na                          D034700100004 
AUTHOR     (C.Angulo,G.Tabacaru,M.Couder,M.Gaelens,P.Leleux,      D034700100005 
           A.Ninane,F.Vanderbist,T.Davinson,P.J.Woods,            D034700100006 
           J.S.Schweitzer,N.L.Achouri,J.C.Angelique,              D034700100007 
           E.Berthoumieux,F.De Oliveira Santos,P.Himpe,           D034700100008 
           P.Descouvemont)                                        D034700100009 
INSTITUTE  (2BLGLEU,2UK EDG,1USAUSA,2FR GAN,2FR SAT,2BLGBRU)      D034700100010 
REFERENCE  (J,PR/C,67,014308,2003)                                D034700100011 
INC-SOURCE  Post-accelerated radioactive beams of 18Ne(2+) at     D034700100012 
            Elab = 21 and 23.5 MeV, and 18Ne(3+) at Elab=28 MeV,  D034700100013 
            respectively. The 18Ne atoms were produced through theD034700100014 
            19F(p,2n)18Ne reaction by bombarding a LiF target withD034700100015 
            an intense 30-MeV proton beam produced by the         D034700100016 
            CYCLONE30 cyclotron and were ionized to the 2+ or to  D034700100017 
            the 3+ state in a ECR source, before being            D034700100018 
            post-accelerated.                                     D034700100019 
FACILITY   (CYCLO,2BLGLEU) CYCLONE110 cyclotron                   D034700100020 
METHOD     (TOF,EDE)                                              D034700100021 
SAMPLE     The target consisted of a 0.5-mg/cm2 polyethylene      D034700100022 
            (CH2)n foil with a very thin Au coating evaporated on D034700100023 
           the upstream face of the target. The target thickness  D034700100024 
           was (520+-10) mu-g/cm2. A Au layer thickness of        D034700100025 
           8.0+-0.5 mu-g/cm2 was used in normalization.           D034700100026 
DETECTOR   (TELES,SISD,SISD) The recoil protons were detected in  D034700100027 
           two LEDA segmented silicon detector arrays.            D034700100028 
ERR-ANALYS (ERR-T) The total error includes:                      D034700100029 
            * the statistical error                               D034700100030 
            * the uncertainties due to the normalization          D034700100031 
            * the uncertainties due the energy calibration.       D034700100032 
STATUS     (TABLE)Table received from Dr.C.Angulo                 D034700100033 
           (APRVD) Entry approved by Dr.C.Angulo                  D034700100034 
HISTORY    (20050512C) SD                                         D034700100035 
ENDBIB              33          0                                 D034700100036 
NOCOMMON             0          0                                 D034700100037 
ENDSUBENT           36          0                                 D034700199999 
SUBENT        D0347002   20050512                             D042D034700200001 
BIB                  1          1                                 D034700200002 
REACTION   (1-H-1(10-NE-18,EL)1-H-1,,DA)                          D034700200003 
ENDBIB               1          0                                 D034700200004 
NOCOMMON             0          0                                 D034700200005 
DATA                 4        282                                 D034700200006 
ANG-CM     EN         DATA-CM    ERR-T                            D034700200007 
ADEG       MEV        MB/SR      MB/SR                            D034700200008 
  170.2     0.7544       209.0     14.5                           D034700200009 
  170.2     0.7611       207.6     14.4                           D034700200010 
  170.2     0.7677       203.4     14.5                           D034700200011 
  170.2     0.7744       199.1     14.1                           D034700200012 
  170.2     0.7810       204.4     14.5                           D034700200013 
  170.2     0.7876       182.4     13.3                           D034700200014 
  170.2     0.7943       200.5     14.5                           D034700200015 
  170.2     0.8009       179.4     13.2                           D034700200016 
  170.2     0.8076       179.4     13.4                           D034700200017 
  170.2     0.8142       166.6     12.9                           D034700200018 
  170.2     0.8209       170.9     12.8                           D034700200019 
  170.2     0.8275       151.1     11.9                           D034700200020 
  170.2     0.8342       148.3     11.7                           D034700200021 
  170.2     0.8408       156.8     11.8                           D034700200022 
  170.2     0.8475       142.9     11.2                           D034700200023 
  170.2     0.8541       141.4     11.2                           D034700200024 
  170.2     0.8608       148.3     11.4                           D034700200025 
  170.2     0.8674       138.4     10.9                           D034700200026 
  170.2     0.8740       144.0     10.9                           D034700200027 
  170.2     0.8807       121.4     10.0                           D034700200028 
  170.2     0.8873       108.2      9.6                           D034700200029 
  170.2     0.8873       119.8      9.7                           D034700200030 
  170.2     0.8940       112.0      9.2                           D034700200031 
  170.2     0.9006       102.1      8.9                           D034700200032 
  170.2     0.9073       117.0      9.5                           D034700200033 
  170.2     0.9139       107.8      8.8                           D034700200034 
  170.2     0.9206       110.2      8.9                           D034700200035 
  170.2     0.9272        93.2      8.1                           D034700200036 
  170.2     0.9339        87.6      7.7                           D034700200037 
  170.2     0.9405        96.0      7.8                           D034700200038 
  170.2     0.9471        73.4      7.3                           D034700200039 
  170.2     0.9538        77.6      6.5                           D034700200040 
  170.2     0.9604        65.0      6.6                           D034700200041 
  170.2     0.9671        69.2      6.3                           D034700200042 
  170.2     0.9737        53.1      5.6                           D034700200043 
  170.2     0.9804        46.4      6.0                           D034700200044 
  170.2     0.9870        53.7      5.6                           D034700200045 
  170.2     0.9937        45.8      5.4                           D034700200046 
  170.2     1.0003        46.9      5.8                           D034700200047 
  170.2     1.0070        53.1      6.0                           D034700200048 
  170.2     1.0136        56.3      7.3                           D034700200049 
  170.2     1.0202        74.8      8.4                           D034700200050 
  170.2     1.0269        86.1      9.3                           D034700200051 
  170.2     1.0335       113.0     10.9                           D034700200052 
  170.2     1.0335       131.3     12.3                           D034700200053 
  170.2     1.0402       144.0     13.6                           D034700200054 
  170.2     1.0402       166.1     14.7                           D034700200055 
  170.2     1.0468       208.3     16.6                           D034700200056 
  170.2     1.0535       235.8     18.1                           D034700200057 
  170.2     1.0601       279.7     19.8                           D034700200058 
  170.2     1.0668       326.2     21.5                           D034700200059 
  170.2     1.0734       359.4     23.1                           D034700200060 
  170.2     1.0801       378.6     23.5                           D034700200061 
  170.2     1.0867       376.6     23.7                           D034700200062 
  170.2     1.0934       407.3     24.7                           D034700200063 
  170.2     1.1000       372.4     22.8                           D034700200064 
  170.2     1.1066       399.5     24.4                           D034700200065 
  170.2     1.1133       370.8     20.3                           D034700200066 
  170.2     1.1266       376.0     20.6                           D034700200067 
  170.2     1.1266       342.6     19.1                           D034700200068 
  170.2     1.1332       330.7     18.5                           D034700200069 
  170.2     1.1332       339.4     18.7                           D034700200070 
  170.2     1.1399       343.8     19.0                           D034700200071 
  170.2     1.1465       316.1     17.8                           D034700200072 
  170.2     1.1532       319.3     17.8                           D034700200073 
  170.2     1.1598       310.7     17.4                           D034700200074 
  170.2     1.1665       295.6     16.7                           D034700200075 
  170.2     1.1731       303.6     17.0                           D034700200076 
  170.2     1.1797       290.1     16.4                           D034700200077 
  170.2     1.1864       285.1     16.1                           D034700200078 
  170.2     1.1930       272.3     15.5                           D034700200079 
  170.2     1.1997       272.7     15.5                           D034700200080 
  170.2     1.2063       271.4     15.4                           D034700200081 
