ENTRY            D0248   20041212                             0000D024800000001 
SUBENT        D0248001   20041212                             0000D024800100001 
BIB                 11         24                                 D024800100002 
TITLE      Elastic scattering of deuterons from the chromium      D024800100003 
           isotopes                                               D024800100004 
AUTHOR     (P.T.Andrews,R.W.Clifft,L.L.Green,J.F.Sharpey-Schafer, D024800100005 
           R.N.Maddison)                                          D024800100006 
INSTITUTE  (2UK LVP,2UK OXF)                                      D024800100007 
REFERENCE  (J,NP,56,422,1964)                                     D024800100008 
FACILITY   (VDGT,2UK LVP)                                         D024800100009 
METHOD     (EDE)                                                  D024800100010 
SAMPLE     The targets were self-supporting foils made from       D024800100011 
           separated chromium isotopes. The targets were          D024800100012 
           less than 200 mu-g/cm2 thick, corresponding to an      D024800100013 
           energy loss of less than 10 keV for 10 MeV deuterons.  D024800100014 
DETECTOR   (TELES,SIBAR,SIBAR) Rotatable lid on which were mountedD024800100015 
           two silicon surface barrier counters. E-detector was   D024800100016 
           0.2 cm thick, dE - detector was 0.010 cm thick.        D024800100017 
STATUS     (TABLE)Tables from the article                         D024800100018 
ERR-ANALYS (DATA-ERR) The statistical errors and the error due to D024800100019 
           the 0.2 degr. uncertainty in the scattering angle gave D024800100020 
           a total error in the measurement of the differential   D024800100021 
           cross-section having a maximum value of 4% at 20.degr. D024800100022 
           and decreasing with angle to less than 1.5% at angles  D024800100023 
           greater than 70. degr. In all the measurements the     D024800100024 
           statistical errors were kept below 1%.                 D024800100025 
HISTORY    (20041212C) SD                                         D024800100026 
ENDBIB              24          0                                 D024800100027 
NOCOMMON             0          0                                 D024800100028 
ENDSUBENT           27          0                                 D024800199999 
SUBENT        D0248002   20041212                             0000D024800200001 
BIB                  2          8                                 D024800200002 
REACTION   (24-CR-50(D,EL)24-CR-50,,DA)                           D024800200003 
           Norma1ized at 20. degr. to abso1ute Rutherford         D024800200004 
           cross-section. Normalization factor for                D024800200005 
            Ed= 7.0 => 7.11 x 10-4;                               D024800200006 
            Ed= 8.0 => 4.79 x 10-4;                               D024800200007 
            Ed= 9.0 => 3.86 x 10-4;                               D024800200008 
            Ed=10.0 => 3.24 x 10-4;                               D024800200009 
SAMPLE     The 50Cr enriched to 98.64%.                           D024800200010 
ENDBIB               8          0                                 D024800200011 
NOCOMMON             0          0                                 D024800200012 
DATA                 4        124                                 D024800200013 
EN         ANG-CM     DATA-CM    DATA-ERR                         D024800200014 
MEV        ADEG       MB/SR      MB/SR                            D024800200015 
  7.0        20.79      15889.      636.                          D024800200016 
  7.0        25.98       6129.      202.                          D024800200017 
  7.0        31.16       2702.      76.                           D024800200018 
  7.0        36.33       1282.      31.                           D024800200019 
  7.0        41.49       690.8      15.2                          D024800200020 
  7.0        46.63       421.0      8.2                           D024800200021 
  7.0        51.77       281.1      5.1                           D024800200022 
  7.0        56.89       187.5      3.2                           D024800200023 
  7.0        62.00       131.3      2.1                           D024800200024 
  7.0        67.09       91.16      1.37                          D024800200025 
  7.0        72.17       63.83      0.89                          D024800200026 
  7.0        77.23       44.95      0.61                          D024800200027 
  7.0        82.28       34.01      0.44                          D024800200028 
  7.0        87.30       27.56      0.35                          D024800200029 
  7.0        92.31       23.96      0.29                          D024800200030 
  7.0        97.30       20.83      0.25                          D024800200031 
  7.0       102.28       18.52      0.22                          D024800200032 
  7.0       107.23       16.34      0.20                          D024800200033 
  7.0       112.17       14.10      0.17                          D024800200034 
  7.0       117.09       12.13      0.15                          D024800200035 
  7.0       122.00       10.10      0.12                          D024800200036 
  7.0       126.89       8.899      0.107                         D024800200037 
  7.0       131.77       6.847      0.082                         D024800200038 
  7.0       136.63       6.861      0.082                         D024800200039 
  7.0       141.49       6.347      0.076                         D024800200040 
  7.0       146.33       6.056      0.073                         D024800200041 
  7.0       151.16       5.814      0.070                         D024800200042 
  7.0       155.98       5.848      0.070                         D024800200043 
  7.0       160.79       5.692      0.068                         D024800200044 
  7.0       165.60       5.676      0.068                         D024800200045 
  7.0       170.40       5.617      0.067                         D024800200046 
  8.0        20.79       12329.      493.                         D024800200047 
  8.0        25.98       4528.      149.                          D024800200048 
  8.0        31.16       1747.      49.                           D024800200049 
  8.0        36.33       805.4      19.3                          D024800200050 
  8.0        41.49       449.0      9.9                           D024800200051 
  8.0        46.63       283.2      5.5                           D024800200052 
  8.0        51.77       199.5      3.6                           D024800200053 
  8.0        56.89       138.7      2.4                           D024800200054 
  8.0        62.00       93.57      1.50                          D024800200055 
  8.0        67.07       61.30      0.92                          D024800200056 
  8.0        72.17       38.49      0.54                          D024800200057 
  8.0        77.23       27.19      0.37                          D024800200058 
  8.0        82.28       21.23      0.28                          D024800200059 
  8.0        87.30       18.32      0.23                          D024800200060 
  8.0        92.31       16.39      0.20                          D024800200061 
  8.0        97.30       14.60      0.18                          D024800200062 
  8.0       102.28       12.86      0.15                          D024800200063 
  8.0       107.23       10.77      0.13                          D024800200064 
  8.0       112.17       9.167      0.110                         D024800200065 
  8.0       117.09       7.504      0.090                         D024800200066 
  8.0       122.00       6.363      0.076                         D024800200067 
  8.0       126.89       5.139      0.062                         D024800200068 
  8.0       131.77       4.425      0.053                         D024800200069 
  8.0       136.63       3.924      0.047                         D024800200070 
  8.0       141.49       3.704      0.044                         D024800200071 
  8.0       146.33       3.558      0.043                         D024800200072 
  8.0       151.16       3.568      0.043                         D024800200073 
  8.0       155.98       3.567      0.043                         D024800200074 
  8.0       160.79       3.759      0.045                         D024800200075 
  8.0       165.60       3.699      0.044                         D024800200076 
  8.0       170.40       3.799      0.046                         D024800200077 
  9.0        20.79       9540.      382.                          D024800200078 
  9.0        25.98       3452.      125.                          D024800200079 
  9.0        31.16       1385.      40.                           D024800200080 
  9.0        36.33       597.0      14.3                          D024800200081 
  9.0        41.49       353.8      7.8                           D024800200082 
  9.0        46.63       238.2      4.6                           D024800200083 
  9.0        51.77       170.1      3.1                           D024800200084 
  9.0        56.89       113.0      1.9                           D024800200085 
  9.0        62.00       71.16      1.14                          D024800200086 
  9.0        67.07       42.73      0.64                          D024800200087 
  9.0        72.17       26.76      0.38                          D024800200088 
  9.0        77.23       19.79      0.27                          D024800200089 
  9.0        82.28       16.94      0.22                          D024800200090 
  9.0        87.30       15.17      0.19                          D024800200091 
  9.0        92.31       13.26      0.16                          D024800200092 
  9.0        97.30       11.80      0.14                          D024800200093 
  9.0       102.28       10.11      0.12                          D024800200094 
  9.0       107.23       8.017      0.096                         D024800200095 
  9.0       112.17       6.374      0.076                         D024800200096 
  9.0       117.09       5.080      0.061                         D024800200097 
  9.0       122.00       4.179      0.054                         D024800200098 
  9.0       126.89       3.511      0.042                         D024800200099 
  9.0       131.77       3.113      0.037                         D024800200100 
  9.0       136.63       2.942      0.035                         D024800200101 
  9.0       141.49       2.871      0.034                         D024800200102 
  9.0       146.33       2.863      0.034                         D024800200103 
  9.0       151.16       2.958      0.035                         D024800200104 
  9.0       155.98       2.941      0.035                         D024800200105 
  9.0       160.79       2.967      0.036                         D024800200106 
  9.0       165.60       2.932      0.035                         D024800200107 
  9.0       170.40       2.931      0.035                         D024800200108 
 10.0        20.79       7993.      320.                          D024800200109 
 10.0        25.98       2787.      92.                           D024800200110 
 10.0        31.16       1115.      31.                           D024800200111 
 10.0        36.33       475.5      11.4                          D024800200112 
 10.0        41.49       299.5      6.6                           D024800200113 
 10.0        46.63       220.9      4.3                           D024800200114 
 10.0        51.77       160.1      2.9                           D024800200115 
 10.0        56.89       100.4      1.7                           D024800200116 
 10.0        62.00       58.42      0.94                          D024800200117 
 10.0        67.07       33.25      0.50                          D024800200118 
 10.0        72.17       22.18      0.31                          D024800200119 
 10.0        77.23       17.41      0.24                          D024800200120 
 10.0        82.28       15.43      0.20                          D024800200121 
 10.0        87.30       13.35      0.17                          D024800200122 
 10.0        92.31       11.70      0.14                          D024800200123 
 10.0        97.30       9.873      0.115                         D024800200124 
 10.0       102.28       8.012      0.096                         D024800200125 
 10.0       107.23       6.277      0.075                         D024800200126 
 10.0       112.17       4.897      0.059                         D024800200127 
 10.0       117.09       3.907      0.047                         D024800200128 
 10.0       122.00       3.199      0.038                         D024800200129 
 10.0       126.89       2.704      0.032                         D024800200130 
 10.0       131.77       2.329      0.028                         D024800200131 
 10.0       136.63       2.278      0.027                         D024800200132 
 10.0       141.49       2.264      0.027                         D024800200133 
 10.0       146.33       2.253      0.027                         D024800200134 
 10.0       151.16       2.325      0.028                         D024800200135 
 10.0       155.98       2.303      0.028                         D024800200136 
 10.0       160.79       2.251      0.027                         D024800200137 
 10.0       165.60       2.280      0.027                         D024800200138 
 10.0       170.40       2.146      0.026                         D024800200139 
ENDDATA            126          0                                 D024800200140 
ENDSUBENT          139          0                                 D024800299999 
SUBENT        D0248003   20041212                             0000D024800300001 
BIB                  2          9                                 D024800300002 
REACTION   (24-CR-52(D,EL)24-CR-52,,DA)                           D024800300003 
           Norma1ized at 20. degr. to abso1ute Rutherford         D024800300004 
           cross-section. Normalization factor for                D024800300005 
            Ed= 7.0 => 6.34 x 10-4;                               D024800300006 
            Ed= 8.0 => 5.12 x 10-4;                               D024800300007 
            Ed= 9.0 => 3.83 x 10-4;                               D024800300008 
            Ed=10.0 => 2.70 x 10-4;                               D024800300009 
            Ed=11.0 => 1.81 x 10-4;                               D024800300010 
SAMPLE     The 52Cr enriched to 99.97%.                           D024800300011 
ENDBIB               9          0                                 D024800300012 
NOCOMMON             0          0                                 D024800300013 
DATA                 4        157                                 D024800300014 
EN         ANG-CM     DATA-CM    DATA-ERR                         D024800300015 
MEV        ADEG       MB/SR      MB/SR                            D024800300016 
  7.0        10.39     148500.      12200.                        D024800300017 
  7.0        15.58      29980.      1620.                         D024800300018 
  7.0        20.76       9090.      360.                          D024800300019 
