ENTRY            D0975   20200311                             D128D097500000001 
SUBENT        D0975001   20200311                             D128D097500100001 
BIB                  9         17                                 D097500100002 
TITLE      Non-equilibrium emission of alpha particles in the     D097500100003 
            interaction of 14N with 59Co and 93Nb at incident     D097500100004 
            energy of 250 MeV                                     D097500100005 
AUTHOR     (J.Acharya, S.Mukherjee, G.F.Steyn, S.V.Foertsch,      D097500100006 
            F.D.Smit, R.T.Newman, J.J.Lawrie, O.V.Fotina,         D097500100007 
            A.Chatterjee)                                         D097500100008 
INSTITUTE  (3INDBDA,3SAFITH,4RUSMOS)                              D097500100009 
REFERENCE  (J,NP/A,996,121695,2020)                               D097500100010 
FACILITY   (CYCLO,3SAFITH)                                        D097500100011 
DETECTOR   (TELES,SIBAR,SIBAR)                                    D097500100012 
            Two telescopes (30 um-500 um thick and 100 um-2000 um D097500100013 
            thick)                                                D097500100014 
ERR-ANALYS (DATA-ERR) No information on the source of uncertainty D097500100015 
           (ERR-SYS,,10.) Overall systematic uncertainty (<10%)   D097500100016 
STATUS     (TABLE) Data received from Jaimin Acharya              D097500100017 
HISTORY    (20200311R) On. Data received from Jaimin Acharya.     D097500100018 
           (20200311C) On                                         D097500100019 
ENDBIB              17          0                                 D097500100020 
COMMON               1          3                                 D097500100021 
EN                                                                D097500100022 
MEV                                                               D097500100023 
 250.                                                             D097500100024 
ENDCOMMON            3          0                                 D097500100025 
ENDSUBENT           24          0                                 D097500199999 
SUBENT        D0975002   20200311                             D128D097500200001 
BIB                  2          2                                 D097500200002 
REACTION   (27-CO-59(7-N-14,X)2-HE-4,,DA/DE)                      D097500200003 
SAMPLE     1.00 mg/cm2 thick                                      D097500200004 
ENDBIB               2          0                                 D097500200005 
NOCOMMON             0          0                                 D097500200006 
DATA                 4        516                                 D097500200007 
ANG        E          DATA       DATA-ERR                         D097500200008 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        D097500200009 
   8.        30.         1.03E+04   1.14E+02                      D097500200010 
   8.        34.         2.52E+04   1.79E+02                      D097500200011 
   8.        38.         2.50E+04   1.78E+02                      D097500200012 
   8.        42.         2.61E+04   1.82E+02                      D097500200013 
   8.        46.         2.74E+04   1.87E+02                      D097500200014 
   8.        50.         2.89E+04   1.91E+02                      D097500200015 
   8.        54.         2.99E+04   1.95E+02                      D097500200016 
   8.        58.         3.12E+04   1.99E+02                      D097500200017 
   8.        62.         3.16E+04   2.00E+02                      D097500200018 
   8.        66.         3.12E+04   1.99E+02                      D097500200019 
   8.        70.         3.02E+04   1.96E+02                      D097500200020 
   8.        74.         2.81E+04   1.89E+02                      D097500200021 
   8.        78.         2.58E+04   1.81E+02                      D097500200022 
   8.        82.         2.29E+04   1.70E+02                      D097500200023 
   8.        86.         2.02E+04   1.60E+02                      D097500200024 
   8.        90.         1.71E+04   1.47E+02                      D097500200025 
   8.        94.         1.40E+04   1.33E+02                      D097500200026 
   8.        98.         1.16E+04   1.21E+02                      D097500200027 
   8.       102.         9.42E+03   1.09E+02                      D097500200028 
   8.       106.         7.66E+03   9.85E+01                      D097500200029 
   8.       110.         5.75E+03   8.54E+01                      D097500200030 
   8.       114.         4.62E+03   7.65E+01                      D097500200031 
   8.       118.         3.47E+03   6.63E+01                      D097500200032 
   8.       122.         2.50E+03   5.63E+01                      D097500200033 
   8.       126.         1.87E+03   4.86E+01                      D097500200034 
   8.       130.         1.54E+03   4.42E+01                      D097500200035 
   8.       134.         9.76E+02   3.52E+01                      D097500200036 
   8.       138.         7.74E+02   3.13E+01                      D097500200037 
   8.       142.         5.26E+02   2.58E+01                      D097500200038 
