ENTRY            D8049   20230928                             D139D804900000001 
SUBENT        D8049001   20230928                             D139D804900100001 
BIB                 13         27                                 D804900100002 
TITLE      A new proton spectra for natCu(p,xp) reaction at Ep=7  D804900100003 
           and 30 MeV                                             D804900100004 
AUTHOR     (Y.Kucuk, T.K.Zholdybayev, B.Canbula, Zh.Mukan,        D804900100005 
            B.M.Sadykov, M.Nassurlla, K.M.Ismailov, M.B.Yucel,    D804900100006 
            I.Boztosun)                                           D804900100007 
INSTITUTE  (4KASKAZ,4KASAFU,4KASATN,4KASNZR)                      D804900100008 
           (2TUKTUK) Akdeniz University, Antalya;                 D804900100009 
            Manisa Celal Bayar University, Manisa                 D804900100010 
REFERENCE  (J,EPJ/A,58,97,2022)                                   D804900100011 
REL-REF    (O,D8030001,T.Zholdybayev+,J,EPJ/CS,239,01033,2020)    D804900100012 
            Ep=30 MeV datasets compiled separately                D804900100013 
SAMPLE     A self-supporting foil (3.5 mg/cm2)                    D804900100014 
METHOD     (EDE,BCINT)                                            D804900100015 
FACILITY   (ISOCY,4KASKAZ) U-150M                                 D804900100016 
DETECTOR   (TELES,SI,SI) 30 um thick Si dE detector and 2 mm      D804900100017 
            thick Si E detector                                   D804900100018 
ERR-ANALYS (ERR-T) Total uncertainty                              D804900100019 
           (ERR-SYS,,10.) Total systematic uncertainty (<10%)     D804900100020 
           (ERR-1) Determination of target thickness     (5%)     D804900100021 
           (ERR-2) Calibration of the current integrator (1%)     D804900100022 
           (ERR-3) Solid angle of the spectrometer     (1.3%)     D804900100023 
           (ERR-4) Beam energy                           (1%)     D804900100024 
COMMENT    The total uncertainty is given in data tables          D804900100025 
           The angle of the registration accuracy is 0.5 degree   D804900100026 
STATUS     (TABLE) Data received from T.Zholdybayev               D804900100027 
HISTORY    (20220608C) Zholdybayev                                D804900100028 
           (20230928A) VT+On. Revision in 003                     D804900100029 
ENDBIB              27          0                                 D804900100030 
COMMON               5          3                                 D804900100031 
EN         ERR-1      ERR-2      ERR-3      ERR-4                 D804900100032 
MEV        PER-CENT   PER-CENT   PER-CENT   PER-CENT              D804900100033 
 7.         5.         1.         1.3        1.                   D804900100034 
ENDCOMMON            3          0                                 D804900100035 
ENDSUBENT           34          0                                 D804900199999 
SUBENT        D8049002   20220609                             D137D804900200001 
BIB                  2          2                                 D804900200002 
REACTION   (29-CU-0(P,X)1-H-1,,DA/DE)                             D804900200003 
STATUS     Not presented in Eur.Phys.J.A 58(2022)97               D804900200004 
ENDBIB               2          0                                 D804900200005 
NOCOMMON             0          0                                 D804900200006 
DATA                 4        214                                 D804900200007 
ANG        E-CM       DATA-CM    ERR-T                            D804900200008 
ADEG       MEV        MB/SR/MEV  NB/SR/MEV                        D804900200009 
        30.        0.9       1.69       0.21                      D804900200010 
        30.        1.1       5.14       0.56                      D804900200011 
        30.        1.3       6.72       0.72                      D804900200012 
        30.        1.5       8.45       0.89                      D804900200013 
        30.        1.7      10.20       1.07                      D804900200014 
        30.        1.9      12.92       1.35                      D804900200015 
        30.        2.1      14.54       1.51                      D804900200016 
        30.        2.3      18.93       1.95                      D804900200017 
        30.        2.5      19.86       2.05                      D804900200018 
        30.        2.7      23.17       2.38                      D804900200019 
        30.        2.9      26.09       2.67                      D804900200020 
        30.        3.1      29.49       3.02                      D804900200021 
        30.        3.3      32.83       3.35                      D804900200022 
        30.        3.5      35.43       3.62                      D804900200023 
        30.        3.7      39.06       3.98                      D804900200024 
        30.        3.9      44.53       4.53                      D804900200025 
        30.        4.1      48.44       4.93                      D804900200026 
        30.        4.3      52.91       5.38                      D804900200027 
        30.        4.4      58.93       5.99                      D804900200028 
        30.        4.6      72.17       7.32                      D804900200029 
        30.        4.8      87.85       8.90                      D804900200030 
        30.        5.0      91.90       9.31                      D804900200031 
        30.        5.2      107.2       10.9                      D804900200032 
        30.        5.4      118.8       12.0                      D804900200033 
        30.        5.6      140.7       14.2                      D804900200034 
        30.        5.8      151.9       15.4                      D804900200035 
        30.        6.0      178.0       18.0                      D804900200036 
        30.        6.2      252.8       25.5                      D804900200037 
        30.        6.4      2613.       264.                      D804900200038 
        30.        6.6     20030.      2021.                      D804900200039 
        30.        6.8      292.6       29.6                      D804900200040 
        30.        7.0      2.251       0.27                      D804900200041 
        45.        0.9       0.36       0.05                      D804900200042 
        45.        1.1       1.44       0.16                      D804900200043 
        45.        1.3       1.81       0.20                      D804900200044 
        45.        1.5       2.51       0.27                      D804900200045 
        45.        1.7       3.41       0.36                      D804900200046 
        45.        1.9       3.93       0.41                      D804900200047 
        45.        2.1       5.41       0.56                      D804900200048 
        45.        2.3       6.39       0.66                      D804900200049 
        45.        2.5       7.56       0.78                      D804900200050 
        45.        2.7       8.75       0.90                      D804900200051 
        45.        2.9      10.65       1.09                      D804900200052 
        45.        3.1      14.04       1.43                      D804900200053 
        45.        3.3      18.55       1.89                      D804900200054 
        45.        3.5      13.70       1.40                      D804900200055 
        45.        3.7      13.24       1.35                      D804900200056 
        45.        3.9      15.46       1.57                      D804900200057 
        45.        4.1      16.05       1.63                      D804900200058 
        45.        4.3      15.25       1.55                      D804900200059 
        45.        4.5      17.57       1.79                      D804900200060 
