ENTRY            D6234   20150121                             D100D623400000001 
SUBENT        D6234001   20150121                             D100D623400100001 
BIB                  9         18                                 D623400100002 
TITLE      Effect of breakup processes on the near-barrier        D623400100003 
           elastic scattering of the 6,7Li + 232Th systems        D623400100004 
AUTHOR     (Shradha Dubey, S.Mukherjee, D.C.Biswas, B.K.Nayak,    D623400100005 
            D.Patel, G.K.Prajapati, Y.K.Gupta, B.N.Joshi,         D623400100006 
            L.S.Danu, S.Mukhopadhyay, B.V.John, V.V.Desai,        D623400100007 
            S.V.Suryanarayana, R.P.Vind, N.N.Deshmukh,            D623400100008 
            S.Appnnababu, P.M.Prajapati)                          D623400100009 
INSTITUTE  (3INDBDA,3INDTRM)                                      D623400100010 
REFERENCE  (J,PR/C,89,014610,2014)                                D623400100011 
FACILITY   (VDGT,3INDTRM)Pelletron Accelerator                    D623400100012 
SAMPLE     Self-supporting (1.6 mg/cm2 thick)                     D623400100013 
DETECTOR   (TELES,SIBAR,SIBAR) Four telescopes of thicknesses T1  D623400100014 
           with delta E = 25 um and E = 300 um, T2 with delta E = D623400100015 
           15 um and E = 1500 um, T3 with delta E = 15 um and E = D623400100016 
           1000 um, and T4 with delta E = 15 um and E = 1000 um   D623400100017 
           were used.                                             D623400100018 
ERR-ANALYS (DATA-ERR) no information given about associated errorsD623400100019 
HISTORY    (20150121C)Compiled by Ajay                            D623400100020 
ENDBIB              18          0                                 D623400100021 
NOCOMMON             0          0                                 D623400100022 
ENDSUBENT           21          0                                 D623400199999 
SUBENT        D6234002   20150121                             D100D623400200001 
BIB                  2          2                                 D623400200002 
REACTION   (90-TH-232(3-LI-7,EL)90-TH-232,,DA,,RTH)               D623400200003 
STATUS     (TABLE) Plotted in Fig.2 of Phy.Rev.C,89(2014)014610   D623400200004 
ENDBIB               2          0                                 D623400200005 
NOCOMMON             0          0                                 D623400200006 
DATA                 4         99                                 D623400200007 
EN         ANG-CM     DATA       DATA-ERR                         D623400200008 
MEV        ADEG       NO-DIM     NO-DIM                           D623400200009 
        24.      30.86     1.0000     0.0133                      D623400200010 
        24.      35.99     1.0114     0.0135                      D623400200011 
        24.      46.22     0.9923     0.0238                      D623400200012 
        24.      51.32     1.0217     0.0187                      D623400200013 
        24.      56.42     1.0103     0.0206                      D623400200014 
        24.      61.50     1.0000     0.0240                      D623400200015 
        24.      66.57     1.0384     0.0287                      D623400200016 
        24.      76.67     1.0672     0.0338                      D623400200017 
        24.      81.70     0.9950     0.0129                      D623400200018 
        24.      96.72     1.0568     0.0292                      D623400200019 
        24.     111.62     1.0053     0.0264                      D623400200020 
        24.     121.50     0.9936     0.0347                      D623400200021 
        24.     126.42     1.0636     0.0228                      D623400200022 
        26.      30.86     1.0000     0.0128                      D623400200023 
        26.      35.99     0.9895     0.0126                      D623400200024 
        26.      41.11     0.9770     0.0229                      D623400200025 
        26.      46.22     0.9517     0.0145                      D623400200026 
        26.      51.32     0.9991     0.0277                      D623400200027 
        26.      56.42     1.0296     0.0258                      D623400200028 
        26.      61.50     1.0010     0.0313                      D623400200029 
        26.      66.57     0.9693     0.0312                      D623400200030 
        26.      71.62     0.9691     0.0241                      D623400200031 
        26.      76.67     0.9903     0.0283                      D623400200032 
        26.      91.73     1.0218     0.0236                      D623400200033 
        26.     106.67     1.0005     0.0210                      D623400200034 
        26.     111.62     0.9580     0.0307                      D623400200035 
        26.     121.50     1.0296     0.0362                      D623400200036 
        26.     141.11     0.9692     0.0305                      D623400200037 
        26.     150.86     0.9508     0.0296                      D623400200038 
        26.     160.59     1.0337     0.0188                      D623400200039 
        30.      25.73     1.0000     0.0108                      D623400200040 
        30.      35.99     1.0000     0.0153                      D623400200041 
        30.      41.11     1.0280     0.0130                      D623400200042 
        30.      46.22     1.0000     0.0158                      D623400200043 
