ENTRY            D0313   20051011                             D044D031300000001 
SUBENT        D0313001   20051011                             D044D031300100001 
BIB                 11         34                                 D031300100002 
TITLE      Single hole spectroscopic strength in 98Ru through     D031300100003 
           the 99Ru(d,t) reaction                                 D031300100004 
AUTHOR     (M.R.D.Rodrigues,T.Borello-Lewin,                      D031300100005 
           L.B.Horodynski-Matsushigue,J.L.M.Duarte,C.L.Rodrigues, D031300100006 
           M.D.L.Barbosa,G.M.Ukita,G.B.da Silva)                  D031300100007 
INSTITUTE  (3BZLUSP)                                              D031300100008 
           (3BZLBZL) University of Santo Amaro; Rua Professor     D031300100009 
           Eneas da Siqueira Neto, Sao Paulo                      D031300100010 
REFERENCE  (J,PR/C,66,034314,2002)                                D031300100011 
FACILITY   (VDG,3BZLUSP)                                          D031300100012 
COMMENT    The total number of projectiles corresponding to each  D031300100013 
           spectrum was obtained with the help of a calibrated    D031300100014 
           current integrator connected to an aligned Faraday cup D031300100015 
           with electron suppression. The beam direction was      D031300100016 
           monitored continuously.                                D031300100017 
SAMPLE     The thin (17.8+-0.3 mu-g/cm2) 99Ru target.             D031300100018 
           This 99Ru film was prepared by electron bombardment    D031300100019 
           evaporation of metallic 99Ru powder, isotopically      D031300100020 
           enriched to 97.6%, onto a thin carbon backing.         D031300100021 
DETECTOR   (PLATE) The tritons produced in the reaction were      D031300100022 
           momentum analyzed by the Enge magnetic spectrograph    D031300100023 
           and detected in nuclear emulsion (Fuji G6B, 50 mu-m    D031300100024 
           thick). Spectra were taken at eight judiciously        D031300100025 
           chosen scattering angles, from 58. to 40. degr. After  D031300100026 
           processing, the exposed emulsion was scanned in strips D031300100027 
           of 200 mu-m across the plates.                         D031300100028 
ERR-ANALYS (DATA-ERR) The relative experimental uncertainties,    D031300100029 
           include contributions due to plate scanning,           D031300100030 
           background subtraction, statistical deviations, and    D031300100031 
           relative normalization.                                D031300100032 
           (ERR-S) Statistical error                              D031300100033 
STATUS     (TABLE) Data received from Dr. M.R.D.Rodrigues         D031300100034 
           (APRVD) Entry was approved by Dr. M.R.D.Rodrigues      D031300100035 
HISTORY    (20051011C) SD                                         D031300100036 
ENDBIB              34          0                                 D031300100037 
COMMON               2          3                                 D031300100038 
EN         DATA-ERR                                               D031300100039 
MEV        PER-CENT                                               D031300100040 
  15.0       8.0                                                  D031300100041 
ENDCOMMON            3          0                                 D031300100042 
ENDSUBENT           41          0                                 D031300199999 
SUBENT        D0313002   20051011                             D044D031300200001 
BIB                  1          1                                 D031300200002 
REACTION   (44-RU-99(D,T)44-RU-98,PAR,DA)                         D031300200003 
ENDBIB               1          0                                 D031300200004 
NOCOMMON             0          0                                 D031300200005 
DATA                 4        170                                 D031300200006 
E-EXC      ANG-CM     DATA-CM    ERR-S                            D031300200007 
KEV        ADEG       MB/SR      MB/SR                            D031300200008 
    0.0      8.21        1.10      0.06                           D031300200009 
    0.0     10.26        1.34      0.07                           D031300200010 
    0.0     13.34        1.73      0.09                           D031300200011 
    0.0     16.41        1.97      0.21                           D031300200012 
    0.0     21.54        1.38      0.08                           D031300200013 
    0.0     27.68        0.66      0.04                           D031300200014 
    0.0     35.86        0.88      0.05                           D031300200015 
    0.0     39.95        0.74      0.04                           D031300200016 
  651.0      8.22        2.22E-01    2.0E-02                      D031300200017 
  651.0     10.27        2.25E-01    3.0E-02                      D031300200018 
  651.0     13.36        3.19E-01    3.0E-02                      D031300200019 
  651.0     16.44        3.34E-01    4.0E-02                      D031300200020 
  651.0     21.57        3.41E-01    3.0E-02                      D031300200021 
  651.0     27.72        1.77E-01    2.0E-02                      D031300200022 
  651.0     35.91        2.07E-01    2.0E-02                      D031300200023 
  651.0     39.99        1.93E-01    2.0E-02                      D031300200024 
 1397.0      8.22        2.22E-01    2.0E-02                      D031300200025 
 1397.0     10.27        2.25E-01    3.0E-02                      D031300200026 
 1397.0     13.36        3.19E-01    3.0E-02                      D031300200027 
 1397.0     16.44        3.34E-01    4.0E-02                      D031300200028 
 1397.0     21.57        3.41E-01    3.0E-02                      D031300200029 
 1397.0     27.72        1.77E-01    2.0E-02                      D031300200030 
 1397.0     35.91        2.07E-01    2.0E-02                      D031300200031 
 1397.0     39.99        1.93E-01    2.0E-02                      D031300200032 
 1415.0      8.22        1.95E-01    2.0E-02                      D031300200033 
 1415.0     10.27        1.27E-01    2.0E-02                      D031300200034 
 1415.0     13.36        1.04E-01    2.0E-02                      D031300200035 
 1415.0     16.44        1.26E-01    3.0E-02                      D031300200036 
 1415.0     21.57        2.03E-01    3.0E-02                      D031300200037 
 1415.0     27.72        1.32E-01    1.0E-02                      D031300200038 
 1415.0     35.91        9.90E-02    1.0E-02                      D031300200039 
 1415.0     40.00        9.11E-02    2.0E-02                      D031300200040 
 1797.0      8.22        5.87E-02    8.5E-03                      D031300200041 
 1797.0     10.28        2.38E-02    8.2E-03                      D031300200042 
 1797.0     13.36        2.06E-02    6.0E-03                      D031300200043 
 1797.0     16.44        3.61E-02    8.4E-03                      D031300200044 
 1797.0     21.58         5.1E-02    1.0E-02                      D031300200045 
 1797.0     27.73        4.07E-02    6.7E-03                      D031300200046 
 1797.0     35.92        1.74E-02    9.8E-03                      D031300200047 
 1797.0     40.01        2.52E-02    5.4E-03                      D031300200048 
 1818.0      8.45        1.64E-01    1.0E-02                      D031300200049 
 1818.0     10.57        1.87E-01    2.0E-02                      D031300200050 
