ENTRY            D0159   20040929                             0000D015900000001 
SUBENT        D0159001   20040929                             0000D015900100001 
BIB                 11         26                                 D015900100002 
TITLE      A Study of the 30Si(d, p)31Si reaction                 D015900100003 
AUTHOR     (S.Piskor,J.Novak,E.Simeckova,J.Cejpek,V.Kroha,        D015900100004 
           J.Dobes,P.Navratil)                                    D015900100005 
INSTITUTE  (3CZRUJF,1USAUAZ)                                      D015900100006 
REFERENCE  (J,NP/A,662,112,2000)                                  D015900100007 
FACILITY   (CYCLO,3CZRUJF) The cyclotron beam of deuterons was    D015900100008 
           momentum separated by means of 100 degr. analysing     D015900100009 
           magnet and focused onto target.                        D015900100010 
SAMPLE     Three runs were made with 50 mu-g/cm2 target of SiO2,  D015900100011 
           enriched to 95.5% in 30Si. Carbon backing was          D015900100012 
           10 mu-g/cm2. Three additional runs were made with      D015900100013 
           55 mu-g/cm2 natural SiO2 target under the same         D015900100014 
           conditions.                                            D015900100015 
METHOD     (EXTB)                                                 D015900100016 
DETECTOR   (PLATE) The proton spectra were registered by means of D015900100017 
           700 mm long nuclear emulsion plates Ilford L4 located  D015900100018 
           in the focal planes of the spectrograph channels and   D015900100019 
           covered by the teflon-coated aluminium absorbers to    D015900100020 
           remove the heavier products of competing reactions.    D015900100021 
ERR-ANALYS (ERR-T) Total error. The absolute values of cross      D015900100022 
           sections are obtained by multiplying the relative      D015900100023 
           ones by a conversion factor calculated as a weighted   D015900100024 
           mean of values found by several independent ways.      D015900100025 
STATUS     (TABLE)Data recieved from Dr. E.Simeckova              D015900100026 
           (APRVD) Entry approved by Dr. E.Simeckova              D015900100027 
HISTORY    (20040929C) SD                                         D015900100028 
ENDBIB              26          0                                 D015900100029 
COMMON               1          3                                 D015900100030 
EN                                                                D015900100031 
MEV                                                               D015900100032 
 12.3                                                             D015900100033 
ENDCOMMON            3          0                                 D015900100034 
ENDSUBENT           33          0                                 D015900199999 
SUBENT        D0159002   20040929                             0000D015900200001 
BIB                  2          2                                 D015900200002 
REACTION   (14-SI-30(D,P)14-SI-31,PAR,DA)                         D015900200003 
EN-SEC     (E-LVL,16-S-31)                                        D015900200004 
ENDBIB               2          0                                 D015900200005 
NOCOMMON             0          0                                 D015900200006 
DATA                 4        287                                 D015900200007 
E-LVL      ANG-CM     DATA-CM    ERR-T                            D015900200008 
MEV        ADEG       MB/SR      MB/SR                            D015900200009 
  0.0         0.52      2.95       0.15                           D015900200010 
  0.0         2.39      2.40       0.24                           D015900200011 
  0.0        12.38      2.97       0.26                           D015900200012 
  0.0        14.45      3.58       0.16                           D015900200013 
  0.0        16.34      3.84       0.18                           D015900200014 
  0.0        17.86      4.09       0.33                           D015900200015 
  0.0        20.23      4.34       0.20                           D015900200016 
  0.0        26.19      4.60       0.20                           D015900200017 
  0.0        27.98      4.45       0.34                           D015900200018 
  0.0        28.93      4.40       0.20                           D015900200019 
  0.0        29.57      4.14       0.18                           D015900200020 
  0.0        31.67      3.68       0.20                           D015900200021 
  0.0        32.51      3.46       0.16                           D015900200022 
  0.0        33.25      3.25       0.30                           D015900200023 
  0.0        36.67      2.33       0.20                           D015900200024 
  0.0        39.52      1.55       0.20                           D015900200025 
  0.0        41.9       1.10       0.10                           D015900200026 
  0.0        43.81      0.96       0.15                           D015900200027 
  0.0        45.02      0.76       0.08                           D015900200028 
  0.0        47.02      0.55       0.10                           D015900200029 
  0.0        47.81      0.56       0.07                           D015900200030 
  0.0        52.02      0.53       0.10                           D015900200031 
  0.0        59.93      0.56       0.07                           D015900200032 
  0.0        61.9       0.57       0.10                           D015900200033 
  0.0        63.99      0.51       0.06                           D015900200034 
  0.0        66.9       0.46       0.08                           D015900200035 
  0.0        72.26      0.32       0.07                           D015900200036 
  0.0        77.38      0.22       0.05                           D015900200037 
  0.0        79.05      0.20       0.04                           D015900200038 
  0.752       1.42     23.3        1.0                            D015900200039 
  0.752      13.51      6.077      0.210                          D015900200040 
  0.752      17.21      2.507      0.134                          D015900200041 
  0.752      20.73      1.265      0.088                          D015900200042 
  0.752      28.95      1.735      0.110                          D015900200043 
  0.752      30.85      1.960      0.110                          D015900200044 
  0.752      33.        1.882      0.110                          D015900200045 
  0.752      36.2       1.663      0.100                          D015900200046 
  0.752      38.9       1.133      0.082                          D015900200047 
  0.752      41.34      0.721      0.066                          D015900200048 
  0.752      44.39      0.401      0.055                          D015900200049 
  0.752      47.        0.180      0.032                          D015900200050 
  0.752      51.9       0.139      0.030                          D015900200051 
  0.752      59.35      0.507      0.062                          D015900200052 
  0.752      62.2       0.587      0.060                          D015900200053 
  0.752      64.71      0.578      0.063                          D015900200054 
  0.752      72.        0.607      0.060                          D015900200055 
  0.752      77.2       0.373      0.048                          D015900200056 
  0.752      79.93      0.231      0.039                          D015900200057 
  0.752      82.        0.180      0.032                          D015900200058 
  2.316       0.07      0.633      0.100                          D015900200059 
  2.316       3.5       0.467      0.058                          D015900200060 
  2.316      12.02      0.380      0.049                          D015900200061 
  2.316      15.3       0.443      0.100                          D015900200062 
  2.316      19.08      0.470      0.064                          D015900200063 
  2.316      20.88      0.478      0.070                          D015900200064 
  2.316      26.54      0.451      0.070                          D015900200065 
  2.316      27.42      0.427      0.049                          D015900200066 
  2.316      29.18      0.373      0.056                          D015900200067 
