ENTRY            D6265   20170309                             D110D626500000001 
SUBENT        D6265001   20170309                             D110D626500100001 
BIB                 10         32                                 D626500100002 
TITLE      Threshold behavior of interaction potential for the    D626500100003 
            system 7Li+64Ni: Comparison with 6Li+64Ni             D626500100004 
AUTHOR     (Md.Moin Shaikh, Mili Das, Subinit Roy, M.Sinha,       D626500100005 
            M.K.Pradhan, P.Basu, U.Datta, K.Ramachandran,         D626500100006 
            A.Shrivastava)                                        D626500100007 
INSTITUTE  (3INDSAH,3INDTRM)                                      D626500100008 
           (3INDIND) Anandamohan College, Kolkata                 D626500100009 
           (3INDIND) Belda College, Belda, Paschim Medinipur      D626500100010 
REFERENCE  (J,NP/A,953,80,2016)                                   D626500100011 
FACILITY   (VDGT,3INDTRM) Pelletron Linac Facility                D626500100012 
SAMPLE     Self supporting target of 64Ni, prepared by electron   D626500100013 
           beam evaporation from 99% enriched metallic powder.    D626500100014 
           The thickness of the target was 376 ug/cm2.            D626500100015 
DETECTOR   (TELES,SIBAR,SIBAR) The outgoing particles were        D626500100016 
           detected by four dE-E telescopes with silicon surface  D626500100017 
           barrier detectors placed on rotatable arm at an        D626500100018 
           angular separation of 10 degrees. Two of the           D626500100019 
           telescopes with 15 um, 25 um thick delta E detectors   D626500100020 
           and 500 um, 3 mm thick E detectors were set to detect  D626500100021 
           the scattered particles at forward angles and          D626500100022 
           similar set of two telescopes was placed at backward   D626500100023 
           angles. The solid angles subtended by the telescopes   D626500100024 
           at the target center were 0.097, 0.081, 0.186 and      D626500100025 
           0.144 msr, respectively.                               D626500100026 
           (SIBAR) Two monitor detectors of thickness 2 mm and 3  D626500100027 
           mm fitted with 1 mm phi Tantalum collimators were      D626500100028 
           mounted at +- 15 degrees about the beam axis and at a  D626500100029 
           distance of 40.7 cm from the target center.            D626500100030 
METHOD     (EDE)                                                  D626500100031 
ERR-ANALYS (DATA-ERR) No detail information given                 D626500100032 
           (ERR-S,2.,30.) The statistical uncertainty             D626500100033 
HISTORY    (20170308C) Compiled by T.K.Rana+BL                    D626500100034 
ENDBIB              32          0                                 D626500100035 
NOCOMMON             0          0                                 D626500100036 
ENDSUBENT           35          0                                 D626500199999 
SUBENT        D6265002   20170309                             D110D626500200001 
BIB                  2          2                                 D626500200002 
REACTION   (28-NI-64(3-LI-7,EL)28-NI-64,,DA,,RTH)                 D626500200003 
STATUS     (TABLE) Fig.2 of Nuclear Physics A,953(2016)80         D626500200004 
ENDBIB               2          0                                 D626500200005 
NOCOMMON             0          0                                 D626500200006 
DATA                 4        148                                 D626500200007 
EN         ANG-CM     DATA       DATA-ERR                         D626500200008 
MEV        ADEG       NO-DIM     NO-DIM                           D626500200009 
        12.     29.846      1.005      0.039                      D626500200010 
        12.     35.323      1.003      0.057                      D626500200011 
        12.     40.774      0.992      0.054                      D626500200012 
        12.     46.197      0.991      0.057                      D626500200013 
        12.     51.588      0.978      0.059                      D626500200014 
        12.     56.944      1.005      0.069                      D626500200015 
        12.     62.263      1.004      0.062                      D626500200016 
        12.     67.542      1.020      0.061                      D626500200017 
        12.     72.778      0.958      0.062                      D626500200018 
        12.     77.971      0.986      0.060                      D626500200019 
        12.     83.118      0.998      0.080                      D626500200020 
        12.     91.255      0.945      0.058                      D626500200021 
        12.     94.276      0.972      0.077                      D626500200022 
        12.     98.276      0.997      0.089                      D626500200023 
        12.    104.218      0.997      0.054                      D626500200024 
        12.    106.184      1.018      0.067                      D626500200025 
        12.    111.065      0.976      0.071                      D626500200026 
        12.    115.900      0.979      0.064                      D626500200027 
        12.    120.689      0.934      0.079                      D626500200028 
        12.    125.436      0.910      0.060                      D626500200029 
        12.    134.807      0.913      0.037                      D626500200030 
        12.    144.032      0.931      0.061                      D626500200031 
        12.    153.135      0.850      0.049                      D626500200032 
        12.    162.144      0.841      0.090                      D626500200033 
        12.    166.623      0.860      0.112                      D626500200034 
       14.3     22.140      1.053      0.072                      D626500200035 
       14.3     27.650      1.060      0.077                      D626500200036 
       14.3     33.130      1.043      0.069                      D626500200037 
       14.3     35.320      1.017      0.064                      D626500200038 
       14.3     38.600      1.063      0.074                      D626500200039 
       14.3     44.030      1.010      0.067                      D626500200040 
       14.3     49.440      1.020      0.066                      D626500200041 
       14.3     54.810      1.013      0.068                      D626500200042 
       14.3     60.140      1.020      0.064                      D626500200043 
       14.3     65.440      1.020      0.062                      D626500200044 
       14.3     70.690      1.010      0.064                      D626500200045 
       14.3     75.900      0.963      0.065                      D626500200046 
       14.3     81.060      0.882      0.054                      D626500200047 
       14.3     86.180      0.824      0.050                      D626500200048 
       14.3     91.260      0.706      0.044                      D626500200049 
       14.3    106.180      0.507      0.038                      D626500200050 
       14.3    111.060      0.447      0.042                      D626500200051 
       14.3    120.690      0.362      0.023                      D626500200052 
       14.3    125.440      0.337      0.022                      D626500200053 
       14.3    130.140      0.322      0.024                      D626500200054 
       14.3    134.810      0.282      0.020                      D626500200055 
       14.3    139.440      0.267      0.021                      D626500200056 
       14.3    144.030      0.258      0.018                      D626500200057 
       14.3    153.130      0.215      0.017                      D626500200058 
       14.3    162.140      0.212      0.017                      D626500200059 
        15.     33.130      1.021      0.028                      D626500200060 
        15.     38.600      0.962      0.030                      D626500200061 
        15.     44.030      0.967      0.031                      D626500200062 
        15.     49.440      0.989      0.032                      D626500200063 
        15.     54.810      1.060      0.037                      D626500200064 
        15.     60.140      0.929      0.034                      D626500200065 
        15.     65.440      0.963      0.037                      D626500200066 
        15.     70.690      0.962      0.041                      D626500200067 
        15.     75.900      0.881      0.038                      D626500200068 
        15.     81.060      0.731      0.030                      D626500200069 
        15.     86.180      0.635      0.027                      D626500200070 
        15.     90.240      0.640      0.028                      D626500200071 
        15.     93.270      0.604      0.027                      D626500200072 
        15.     96.280      0.575      0.027                      D626500200073 
        15.    100.260      0.485      0.023                      D626500200074 
        15.    101.260      0.507      0.027                      D626500200075 
        15.    103.230      0.422      0.024                      D626500200076 
        15.    106.180      0.426      0.024                      D626500200077 
        15.    111.060      0.343      0.020                      D626500200078 
        15.    115.900      0.278      0.017                      D626500200079 
        15.    125.440      0.244      0.014                      D626500200080 
        15.    134.810      0.186      0.011                      D626500200081 
        15.    139.440      0.182      0.013                      D626500200082 
        15.    144.030      0.181      0.016                      D626500200083 
        15.    153.130      0.149      0.015                      D626500200084 
        16.     22.140      0.997      0.073                      D626500200085 
        16.     27.650      1.006      0.073                      D626500200086 
        16.     33.130      0.973      0.062                      D626500200087 
        16.     38.600      1.002      0.064                      D626500200088 
        16.     44.030      1.004      0.065                      D626500200089 
        16.     49.440      1.002      0.071                      D626500200090 
        16.     54.810      1.003      0.066                      D626500200091 
        16.     60.140      0.986      0.062                      D626500200092 
        16.     65.440      0.927      0.058                      D626500200093 
        16.     70.690      0.791      0.048                      D626500200094 
        16.     81.060      0.601      0.036                      D626500200095 
        16.     86.180      0.506      0.033                      D626500200096 
        16.     91.260      0.431      0.028                      D626500200097 
        16.     96.280      0.332      0.023                      D626500200098 
        16.    100.260      0.312      0.021                      D626500200099 
        16.    104.220      0.267      0.019                      D626500200100 
        16.    106.180      0.262      0.018                      D626500200101 
        16.    110.090      0.226      0.016                      D626500200102 
        16.    113.970      0.209      0.015                      D626500200103 
        16.    117.820      0.157      0.014                      D626500200104 
        16.    125.440      0.132      0.014                      D626500200105 
        16.    136.660      0.100      0.011                      D626500200106 
        16.    144.030      0.083      0.008                      D626500200107 
        16.    162.140      0.059      0.007                      D626500200108 
       19.3     11.090      1.007      0.082                      D626500200109 
       19.3     14.410      0.992      0.109                      D626500200110 
       19.3     19.940      1.034      0.085                      D626500200111 
       19.3     22.140      1.080      0.085                      D626500200112 
       19.3     25.450      0.980      0.066                      D626500200113 
       19.3     30.940      1.024      0.090                      D626500200114 
       19.3     36.420      1.070      0.073                      D626500200115 
       19.3     41.460      1.010      0.070                      D626500200116 
       19.3     46.200      0.924      0.078                      D626500200117 
       19.3     50.510      0.807      0.069                      D626500200118 
       19.3     54.810      0.658      0.050                      D626500200119 
       19.3     56.940      0.606      0.042                      D626500200120 
       19.3     61.200      0.487      0.033                      D626500200121 
       19.3     65.440      0.380      0.025                      D626500200122 
       19.3     68.590      0.323      0.027                      D626500200123 
       19.3     71.730      0.276      0.023                      D626500200124 
       19.3     73.820      0.247      0.021                      D626500200125 
       19.3     75.900      0.216      0.019                      D626500200126 
       19.3     79.000      0.176      0.015                      D626500200127 
       19.3     82.090      0.150      0.015                      D626500200128 
       19.3     84.140      0.130      0.010                      D626500200129 
       19.3     86.180      0.123      0.011                      D626500200130 
       19.3     91.260      0.090      0.010                      D626500200131 
       19.3    101.260      0.048      0.005                      D626500200132 
       19.3    106.180      0.036      0.005                      D626500200133 
       19.3    111.060      0.031      0.004                      D626500200134 
       19.3    115.900      0.029      0.004                      D626500200135 
       19.3    125.440      0.014      0.003                      D626500200136 
       19.3    130.140      0.017      0.004                      D626500200137 
       26.4     11.090      1.057      0.023                      D626500200138 
       26.4     14.410      0.998      0.019                      D626500200139 
       26.4     17.730      1.042      0.020                      D626500200140 
       26.4     22.140      1.105      0.025                      D626500200141 
       26.4     25.450      1.073      0.022                      D626500200142 
       26.4     28.750      0.928      0.027                      D626500200143 
       26.4     33.130      0.703      0.035                      D626500200144 
       26.4     36.420      0.578      0.022                      D626500200145 
       26.4     39.690      0.415      0.013                      D626500200146 
       26.4     44.030      0.290      0.014                      D626500200147 
       26.4     47.280      0.223      0.007                      D626500200148 
       26.4     50.510      0.175      0.007                      D626500200149 
       26.4     54.810      0.121      0.004                      D626500200150 
       26.4     60.140      0.075      0.003                      D626500200151 
       26.4     65.440      0.044      0.002                      D626500200152 
       26.4     70.690      0.028      0.001                      D626500200153 
       26.4     75.900      0.017      0.001                      D626500200154 
       26.4     81.060      0.010      0.001                      D626500200155 
       26.4     86.180      0.006      0.001                      D626500200156 
       26.4     91.250      0.003      0.001                      D626500200157 
ENDDATA            150          0                                 D626500200158 
ENDSUBENT          157          0                                 D626500299999 
SUBENT        D6265003   20170309                             D110D626500300001 
BIB                  3          3                                 D626500300002 
REACTION   (28-NI-64(3-LI-7,NON),,SIG,,,DERIV)                    D626500300003 
ANALYSIS   Derived by optical model analysis                      D626500300004 
STATUS     (TABLE) Table 2 of Nuclear Physics A,953(2016)80       D626500300005 
ENDBIB               3          0                                 D626500300006 
NOCOMMON             0          0                                 D626500300007 
DATA                 4          6                                 D626500300008 
EN         DATA       +DATA-ERR  -DATA-ERR                        D626500300009 
MEV        MB         MB         MB                               D626500300010 
       12.0       40.9        3.4        3.3                      D626500300011 
       14.3      442.6       20.3        5.7                      D626500300012 
       15.0      538.3       14.6        4.8                      D626500300013 
       16.0      665.3       20.7       18.1                      D626500300014 
       19.3     1063.4        7.3       28.7                      D626500300015 
       26.4     1559.9       87.5      102.4                      D626500300016 
ENDDATA              8          0                                 D626500300017 
