ENTRY            D6175   20180524                             D117D617500000001 
SUBENT        D6175001   20180524                             D117D617500100001 
BIB                 11         24                                 D617500100002 
TITLE      Study of reactions with the weakly bound projectile    D617500100003 
            9Be with 89Y                                          D617500100004 
AUTHOR     (C.S.Palshetkar, S.Santra, A.Chatterjee,               D617500100005 
            K.Ramachandran, Shital Thakur, S.K.Pandit, K.Mahata,  D617500100006 
            A.Shrivastava, V.V.Parkar, V.Nanal, B.J.Roy, V.Jha,   D617500100007 
            S.Kalias)                                             D617500100008 
INSTITUTE  (3INDTRM,3INDTAT,2SPNHLV)                              D617500100009 
REFERENCE  (J,EPJ/CS,17,03006,2011)                               D617500100010 
REL-REF    (O,D6118014,C.S.Palshetkar+,J,PR/C,82,044608,2010)     D617500100011 
            Fusion data given                                     D617500100012 
FACILITY   (VDGT,3INDTRM) 14UD Pelletron-Linac facility at Mumbai D617500100013 
SAMPLE     ~650 um thick 89Y targets                              D617500100014 
DETECTOR   (TELES,SIBAR,SIBAR) Silicon surface barrier (SSB)      D617500100015 
            detectors in the dE-E telescopic configuration with   D617500100016 
            thicknesses between 25-33 um and 0.5-1 mm             D617500100017 
            respectively, mounted on one arm to detect the        D617500100018 
            elastically scattered 9Be particles.                  D617500100019 
           (SIBAR) Mounted on the other arm at a forward angle of D617500100020 
            25 deg. with respect to the target as a monitor       D617500100021 
METHOD     (EDE)                                                  D617500100022 
STATUS     (APRVD) Entry approved by C.S.Palshetkar               D617500100023 
HISTORY    (20130219C) HH Thanga                                  D617500100024 
           (20131124U) On. Finalized                              D617500100025 
           (20180524A) On. 002 and 004 superseded.                D617500100026 
ENDBIB              24          0                                 D617500100027 
NOCOMMON             0          0                                 D617500100028 
ENDSUBENT           27          0                                 D617500199999 
SUBENT        D6175002   20180524                             D117D617500200001 
BIB                  4          6                                 D617500200002 
REACTION   (39-Y-89(4-BE-9,EL)39-Y-89,,DA,,RTH)                   D617500200003 
ERR-ANALYS (ERR-S) Statistical error                              D617500200004 
STATUS     (TABLE) Data received from the authors, corresponding  D617500200005 
            to Fig.1 of EPJ Web of Conf.17(2011)03006             D617500200006 
           (SPSDD,D6240002) Data in final publication             D617500200007 
HISTORY    (20180524A) On. Superseded.                            D617500200008 
ENDBIB               6          0                                 D617500200009 
NOCOMMON             0          0                                 D617500200010 
DATA                 4        180                                 D617500200011 
EN         ANG-CM     DATA       ERR-S                            D617500200012 
MEV        ADEG       NO-DIM     NO-DIM                           D617500200013 
 19.         26.94     1.         0.0098                          D617500200014 
 19.         37.82     0.963      0.0102                          D617500200015 
 19.         48.61     0.998      0.0125                          D617500200016 
 19.         53.95     1.02       0.0127                          D617500200017 
 19.         64.54     0.998      0.0149                          D617500200018 
 19.         74.98     0.985      0.0185                          D617500200019 
 19.         85.25     1.06       0.0176                          D617500200020 
 19.         95.35     0.996      0.0192                          D617500200021 
 19.        105.27     0.972      0.0161                          D617500200022 
 19.        115.01     1.03       0.0181                          D617500200023 
 19.        129.32     0.988      0.0243                          D617500200024 
 19.        134.01     0.994      0.0136                          D617500200025 
 19.        138.67     0.938      0.0247                          D617500200026 
 19.         143.3     0.958      0.0136                          D617500200027 
 19.         147.9     0.931      0.0272                          D617500200028 
 19.        152.48     0.935      0.0144                          D617500200029 
 19.        154.76     1.04       0.0281                          D617500200030 
 19.        157.03     0.999      0.0221                          D617500200031 
 19.        163.82     0.989      0.0275                          D617500200032 
 19.        166.08     0.953      0.0216                          D617500200033 
 19.        172.84     0.987      0.0292                          D617500200034 
 19.        175.08     0.93       0.0225                          D617500200035 
 21.         26.97     0.985      0.0085                          D617500200036 
 21.         32.39     1.         0.0089                          D617500200037 
 21.         37.82     0.997      0.0094                          D617500200038 
 21.         43.23     1.04       0.0094                          D617500200039 
 21.         43.23     1.         0.01                            D617500200040 
 21.         48.61     1.         0.0113                          D617500200041 
 21.         53.95     0.976      0.0089                          D617500200042 
 21.         53.95     1.01       0.0106                          D617500200043 
 21.         53.95     1.02       0.0125                          D617500200044 
 21.         59.27     0.992      0.0089                          D617500200045 
 21.         64.54     1.         0.0146                          D617500200046 
 21.         64.54     0.999      0.0091                          D617500200047 
 21.         64.54     1.01       0.0103                          D617500200048 
 21.         64.54     1.02       0.0132                          D617500200049 
 21.         69.78     1.01       0.01                            D617500200050 
 21.         74.98     0.99       0.0174                          D617500200051 
 21.         74.98     1.03       0.0104                          D617500200052 
 21.         74.98     0.988      0.0121                          D617500200053 
 21.         85.25     1.04       0.0122                          D617500200054 
 21.         90.32     1.04       0.0129                          D617500200055 
 21.        100.33     1.01       0.014                           D617500200056 
 21.        119.82     0.977      0.0176                          D617500200057 
 21.        129.32     0.973      0.0187                          D617500200058 
