ENTRY            D0550   20101216                             D075D055000000001 
SUBENT        D0550001   20101216                             D075D055000100001 
BIB                 11         39                                 D055000100002 
TITLE      Production and characterization of thin 7Li targets    D055000100003 
            fabricated by ion implantation                        D055000100004 
AUTHOR     (J.Cruz, M.Fonseca, H.Luis, R.Mateus, H.Marques,       D055000100005 
            A.P.Jesus, J.P.Ribeiro, O.M.N.D.Teodoro, C.Rolfs)     D055000100006 
INSTITUTE  (2PRTNOV,2PRTLIS,2GERBOC,2PRTJES)                      D055000100007 
REFERENCE  (J,NIM/B,267,478,2009)                                 D055000100008 
FACILITY   (VDG,2PRTJES) For E > 90 keV (J ~ 1.6 mu-A/cm2)        D055000100009 
            cross section by the integral method                  D055000100010 
           (DYNAM,2GERBOC) For E < 83 keV (J ~ 14 mu-A/cm2)       D055000100011 
            cross section by the differential method              D055000100012 
SAMPLE     Al, Pb, Sb and Sn samples of commercial purity         D055000100013 
            (99.9% Goodfellow), were implanted with 10 keV 7Li+   D055000100014 
            ions to fluences of 5 x 10**17, 1 x 10**18 and 2.5 x  D055000100015 
            10**18 7Li+/cm2 (the last two fluences only on Al),   D055000100016 
            using power densities in the range 0.083- 0.33 W/cm2  D055000100017 
            from a Danfysik 1090 high current ion implanter at theD055000100018 
            Ion Beam Laboratory of ITN (Sacavem) Portugal.        D055000100019 
           Besides the implanted samples, two thin LiF targets    D055000100020 
            (44 mu-g/cm2 and 30 mu-g/cm2 thick) fabricated by     D055000100021 
            vacuum-evaporation on a thick Cu and on a self-       D055000100022 
            supporting Ag backing, were used to measure this      D055000100023 
            cross section.                                        D055000100024 
METHOD     (GSPEC)                                                D055000100025 
DETECTOR   (HPGE) the gamma-rays were detected by means of a      D055000100026 
            HPGe detector, placed at an angle of 130. degr. to    D055000100027 
            the beam direction                                    D055000100028 
           (SI) The alpha particles produced in the reaction      D055000100029 
            were detected by means of two PIPS (Passivated        D055000100030 
            Implanted Planar Silicon Detectors) detectors,        D055000100031 
            placed at angles (in lab un.) = 124 and 145 deg.      D055000100032 
            to the beam direction (for E > 90 keV) and four PIPS  D055000100033 
            detectors placed at angle (in lab un.) = 130 deg.     D055000100034 
            to the beam direction (for E < 83 keV).               D055000100035 
ERR-ANALYS (DATA-ERR) Nothing said about uncertainties            D055000100036 
STATUS     (TABLE) Data were received from Dr.J.Cruz              D055000100037 
HISTORY    (20090216C) SD                                         D055000100038 
           (20100317A) SD: Author's list was corrected:           D055000100039 
                       additional spaces were deleted.            D055000100040 
           (20101216A) On. FACILITY: ACCEL -> DYNAM               D055000100041 
ENDBIB              39          0                                 D055000100042 
NOCOMMON             0          0                                 D055000100043 
ENDSUBENT           42          0                                 D055000199999 
SUBENT        D0550002   20090216                             D066D055000200001 
BIB                  2          4                                 D055000200002 
REACTION   (3-LI-7(P,A)2-HE-4,,SIG,,SFC)                          D055000200003 
FLAG       (1.) Target: 7li implanted in Al target                D055000200004 
           (2.) Target: LiF-Ag                                    D055000200005 
           (3.) Target: LiF-Cu                                    D055000200006 
ENDBIB               4          0                                 D055000200007 
NOCOMMON             0          0                                 D055000200008 
DATA                 4        121                                 D055000200009 
EN         DATA       DATA-ERR   FLAG                             D055000200010 
KEV        B*KEV      B*KEV      NO-DIM                           D055000200011 
       89.7      77.23       9.28        1.0                      D055000200012 
       92.4      71.05       4.14        3.0                      D055000200013 
       95.1      71.92       4.73        1.0                      D055000200014 
      101.1      72.05       3.45        3.0                      D055000200015 
      110.3      69.43       3.13        3.0                      D055000200016 
      115.8      73.60       5.04        1.0                      D055000200017 
      120.0      73.85       3.00        3.0                      D055000200018 
      125.8      71.29       3.66        1.0                      D055000200019 
      130.1      75.49       3.11        3.0                      D055000200020 
      136.5      70.85       3.98        1.0                      D055000200021 
      140.6      74.66       3.02        3.0                      D055000200022 
      147.9      76.02       4.24        1.0                      D055000200023 
      149.5      78.07       3.85        1.0                      D055000200024 
      160.0      77.65       4.10        1.0                      D055000200025 
      162.8      77.91       3.06        3.0                      D055000200026 
      172.7      81.68       4.00        1.0                      D055000200027 
      185.9      79.31       4.03        1.0                      D055000200028 
      186.7      78.58       2.99        3.0                      D055000200029 
      199.7      84.81       4.08        1.0                      D055000200030 
      212.1      81.84       3.22        3.0                      D055000200031 
      214.0      80.90       3.69        1.0                      D055000200032 
      228.8      82.12       3.73        1.0                      D055000200033 
      239.0      81.17       3.11        3.0                      D055000200034 
      244.0      82.75       3.83        1.0                      D055000200035 
      259.7      84.45       5.91        1.0                      D055000200036 
      267.5      81.67       3.31        3.0                      D055000200037 
      270.6      82.00       3.84        2.0                      D055000200038 
      273.6      84.87       3.80        1.0                      D055000200039 
      275.9      84.93       5.96        1.0                      D055000200040 
      286.5      81.98       3.46        2.0                      D055000200041 
      292.4      84.17       5.84        1.0                      D055000200042 
      297.4      81.84       3.27        3.0                      D055000200043 
      302.8      85.05       3.07        2.0                      D055000200044 
      306.5      87.80       2.92        2.0                      D055000200045 
      309.4      86.12       4.22        1.0                      D055000200046 
      318.8      87.01       4.55        1.0                      D055000200047 
      319.6      90.02       3.74        2.0                      D055000200048 
      328.8      89.48       3.28        2.0                      D055000200049 
      329.1      86.85       4.11        3.0                      D055000200050 
      336.7      87.45       3.16        2.0                      D055000200051 
      344.7      86.76       6.07        1.0                      D055000200052 
      351.8      87.86       3.24        2.0                      D055000200053 
      352.5      88.16       4.05        1.0                      D055000200054 
      354.3      88.22       2.84        2.0                      D055000200055 
      362.1      85.90       3.25        3.0                      D055000200056 
      372.4      90.10       3.18        2.0                      D055000200057 
      375.6      91.18       3.27        2.0                      D055000200058 
      381.7      89.53       4.12        1.0                      D055000200059 
      387.6      89.11       4.04        1.0                      D055000200060 
      390.8      89.81       3.12        2.0                      D055000200061 
      396.6      89.19       3.39        3.0                      D055000200062 
      400.2      95.60       3.63        2.0                      D055000200063 
      417.0      87.65       4.27        1.0                      D055000200064 
      421.9      91.83       3.35        2.0                      D055000200065 
      424.3      89.54       4.10        1.0                      D055000200066 
      425.5      92.37       3.32        2.0                      D055000200067 
      432.7      90.86       3.44        3.0                      D055000200068 
      444.0      88.13       3.32        2.0                      D055000200069 
      453.0      93.22       3.24        2.0                      D055000200070 
      462.4      89.33       4.03        1.0                      D055000200071 
