ENTRY            D0367   20060724                             D048D036700000001 
SUBENT        D0367001   20060724                             D048D036700100001 
BIB                 11         36                                 D036700100002 
TITLE      A Detailed Study of the natC(d,d0) Reaction at         D036700100003 
           Detector Angles between 135. and 170. degr., for       D036700100004 
           the Energy Range Ed,lab = 900-2000 keV                 D036700100005 
AUTHOR     (M.Kokkoris,P.Misailides,S.Kossionides,A.Lagoyannis,   D036700100006 
           Ch.Zarkadas,R.Vlastou,C.T.Papadopoulos,A.Kontos)       D036700100007 
INSTITUTE  (2GRCATH)                                              D036700100008 
           (2GRCGRC) National Technical University of Athens,     D036700100009 
           Zografou Campus 157 80, Athens, Greece;                D036700100010 
           Aristotle University, GR-54006, Thessaloniki, Greece   D036700100011 
REFERENCE  (J,NIM/B,249,81,2006)                                  D036700100012 
           (C,2005SEVILL,,2005) The report was presented at       D036700100013 
           IBA-17 CONFERENCE, Sevilla, Spain, 2005                D036700100014 
FACILITY   (VDGT,2GRCATH)                                         D036700100015 
METHOD     Non-Rutherford/Resonant elastic backscattering         D036700100016 
           spectrometry (NBS)                                     D036700100017 
SAMPLE     The high-purity (99.9%) self-supported natural carbon  D036700100018 
           foils (98.9% 12C - 1.1% 13C) used as targets had a     D036700100019 
           nominal thickness of approx. 1x10**18 at/cm2 and were  D036700100020 
           placed at a distance of approx. 27 cm from the         D036700100021 
           detectors.                                             D036700100022 
DETECTOR   (SI) The detection system consisted of five            D036700100023 
            (300-2000 mu-m thickness) Si surface barrier          D036700100024 
           detectors (4 rotating, set at 10. degr. intervals,     D036700100025 
           and 1 fixed at 160. degr. as monitor)                  D036700100026 
ERR-ANALYS (EN-ERR) The maximum error in the                      D036700100027 
           determination of energy                                D036700100028 
           (ERR-T) The overall error in the absolute differential D036700100029 
           cross section measurements. The main source of error   D036700100030 
           was the variation in the target thickness due to       D036700100031 
           carbon buildup and/or sputtering.                      D036700100032 
           (ERR-S) The statistical error was kept as low          D036700100033 
           as <2% in all cases                                    D036700100034 
STATUS     (TABLE) Data received from Dr. M. Kokkoris             D036700100035 
           (APRVD) Entry was approved by Dr. M. Kokkoris          D036700100036 
HISTORY    (20051027C) SD                                         D036700100037 
           (20060716U) New refence was added.                     D036700100038 
ENDBIB              36          0                                 D036700100039 
COMMON               2          3                                 D036700100040 
EN-ERR     ERR-S                                                  D036700100041 
KEV        PER-CENT                                               D036700100042 
  2.          2.                                                  D036700100043 
ENDCOMMON            3          0                                 D036700100044 
ENDSUBENT           43          0                                 D036700199999 
SUBENT        D0367002   20051027                             D044D036700200001 
BIB                  1          1                                 D036700200002 
REACTION   (6-C-12(D,EL)6-C-12,,DA)                               D036700200003 
ENDBIB               1          0                                 D036700200004 
NOCOMMON             0          0                                 D036700200005 
DATA                 4        270                                 D036700200006 
ANG        EN         DATA       ERR-T                            D036700200007 
ADEG       KEV        MB/SR      MB/SR                            D036700200008 
  145.0       897.      47.5       2.7                            D036700200009 
  145.0       922.      58.4       3.3                            D036700200010 
  145.0       947.      68.7       3.9                            D036700200011 
  145.0       972.      69.1       3.9                            D036700200012 
  145.0       998.      68.2       3.9                            D036700200013 
  145.0      1022.      57.2       3.3                            D036700200014 
  145.0      1047.      47.8       2.7                            D036700200015 
  145.0      1072.      39.0       2.2                            D036700200016 
  145.0      1098.      29.1       1.7                            D036700200017 
  145.0      1123.      18.9       1.1                            D036700200018 
  145.0      1148.      11.2       1.3                            D036700200019 
  145.0      1173.       9.3       1.2                            D036700200020 
  145.0      1198.      13.8       0.8                            D036700200021 
  145.0      1223.      19.2       1.7                            D036700200022 
  145.0      1248.      26.2       2.4                            D036700200023 
  145.0      1273.      33.0       3.0                            D036700200024 
  145.0      1298.      44.7       4.0                            D036700200025 
  145.0      1323.      38.4       3.5                            D036700200026 
  145.0      1348.      25.5       2.3                            D036700200027 
  145.0      1373.      23.1       2.1                            D036700200028 
  145.0      1398.      22.3       2.0                            D036700200029 
  145.0      1423.      24.9       2.2                            D036700200030 
  145.0      1448.      89.5      13.6                            D036700200031 
  145.0      1473.       6.8       0.6                            D036700200032 
  145.0      1498.       6.7       0.4                            D036700200033 
  145.0      1523.       6.3       0.4                            D036700200034 
  145.0      1548.       4.7       0.3                            D036700200035 
  145.0      1573.       3.9       0.2                            D036700200036 
  145.0      1598.       3.8       0.2                            D036700200037 
  145.0      1624.       5.3       0.4                            D036700200038 
  145.0      1648.       6.5       0.9                            D036700200039 
  145.0      1673.      11.3       1.8                            D036700200040 
  145.0      1698.      21.2       1.7                            D036700200041 
  145.0      1723.      27.1       1.5                            D036700200042 
  145.0      1749.      26.6       1.5                            D036700200043 
  145.0      1773.      23.3       1.5                            D036700200044 
  145.0      1799.      25.7       1.5                            D036700200045 
  145.0      1824.      44.6       7.2                            D036700200046 
  145.0      1849.      53.7       7.9                            D036700200047 
  145.0      1874.      45.8       2.6                            D036700200048 
  145.0      1899.      35.9       2.0                            D036700200049 
  145.0      1924.      26.6       1.5                            D036700200050 
  145.0      1949.      20.2       1.8                            D036700200051 
  145.0      1974.      16.7       1.4                            D036700200052 
  145.0      1999.      16.3       3.7                            D036700200053 
  150.0       897.      44.8       2.5                            D036700200054 
  150.0       922.      55.7       3.2                            D036700200055 
  150.0       947.      62.3       3.5                            D036700200056 
  150.0       972.      66.5       3.8                            D036700200057 
  150.0       998.      62.9       3.6                            D036700200058 
  150.0      1022.      52.7       3.0                            D036700200059 
  150.0      1047.      44.2       2.5                            D036700200060 
  150.0      1072.      35.0       2.0                            D036700200061 
  150.0      1098.      23.9       1.4                            D036700200062 
