ENTRY            D0392   20150127                             D097D039200000001 
SUBENT        D0392001   20150127                             D097D039200100001 
BIB                  9         36                                 D039200100002 
TITLE      Study of the 14N(d,d)14N and 14N(d,p)15N angular       D039200100003 
           distributions and excited states of 15N                D039200100004 
AUTHOR     (H.Beaumevieille,M.Lambert,M.Yaker,                    D039200100005 
           A.Amokrane,Nguyen van Sen)                             D039200100006 
INSTITUTE  (3ALGCDT,2FR GRE)                                      D039200100007 
REFERENCE  (J,NP/A,125,568,1969)                                  D039200100008 
FACILITY   (VDG,3ALGCDT)                                          D039200100009 
SAMPLE     The gas target was composed of natural nitrogen        D039200100010 
            (99% 14N) and was free of water vapour. The pressure  D039200100011 
           of the gas in the chamber was fixed at 2 or 10 mm of   D039200100012 
           Hg to secure a complete separation of the alpha and    D039200100013 
           proton groups at all angles.                           D039200100014 
DETECTOR   (SIBAR) The reaction products were detected by means   D039200100015 
           of surface barrier counters of 50 mm2 area and about   D039200100016 
           700 mu-m deep; the detector resolution was 40 keV.     D039200100017 
ERR-ANALYS (ANG-ERR-D) Digitizing error                           D039200100018 
           (ERR-DIG) Digitizing error                             D039200100019 
           (DATA-ERR) The uncertainties include errors due to     D039200100020 
             (i) the measurement of the beam integrator current,  D039200100021 
                 approx. 0.5 %;                                   D039200100022 
             (ii) the pressure in the scattering chamber, approx. D039200100023 
                  2%, but more for low-pressure measurements;     D039200100024 
             (iii) the analysis of spectra, and                   D039200100025 
             (iv) the contamination by background peaks,          D039200100026 
                  especially those from the 160 + d reaction.     D039200100027 
           The errors due to the analysis of the groups P4-P6 are D039200100028 
           smaller than the statistical errors since very dry     D039200100029 
           nitrogen and good-resolution detectors were used.      D039200100030 
           For the deuteron and P7 groups, the large background   D039200100031 
           introduces an additional error which in some cases is  D039200100032 
           greater than the statistical error. The errors at      D039200100033 
           forward angles are also large because of the very      D039200100034 
           strong elastic scattering peak; to avoid pile-up,      D039200100035 
           a 10 nA beam was used.                                 D039200100036 
HISTORY    (20050314C) SD                                         D039200100037 
           (20141222U) VS. Institute code updated.                D039200100038 
ENDBIB              36          0                                 D039200100039 
COMMON               1          3                                 D039200100040 
ANG-ERR-D                                                         D039200100041 
ADEG                                                              D039200100042 
 0.7                                                              D039200100043 
ENDCOMMON            3          0                                 D039200100044 
ENDSUBENT           43          0                                 D039200199999 
SUBENT        D0392002   20050314                             D046D039200200001 
BIB                  2          2                                 D039200200002 
REACTION   (7-N-14(D,EL)7-N-14,,DA,,RTH)                          D039200200003 
STATUS     (CURVE) Digitized data from fig. 1 of the article      D039200200004 
ENDBIB               2          0                                 D039200200005 
COMMON               2          3                                 D039200200006 
ANG-ERR-D  ERR-DIG                                                D039200200007 
ADEG       NO-DIM                                                 D039200200008 
0.38286      0.002                                                D039200200009 
ENDCOMMON            3          0                                 D039200200010 
DATA                 4        140                                 D039200200011 
EN         ANG-CM     DATA-CM    DATA-ERR                         D039200200012 
MEV        ADEG       NO-DIM     NO-DIM                           D039200200013 
 1.3000     20.549    0.89626    0.78926E-01                      D039200200014 
 1.3000     25.644    0.89020    0.59195E-01                      D039200200015 
 1.3000     30.742    0.88611    0.47345E-01                      D039200200016 
 1.3000     150.13    0.59872                                     D039200200017 
 1.3000     150.48    0.55924                                     D039200200018 
 1.7000     19.834    0.86723    0.79887E-01                      D039200200019 
 1.7000     24.441    0.82220    0.79887E-01                      D039200200020 
 1.7000     29.823    0.77325    0.52626E-01                      D039200200021 
 1.7000     60.866    0.87710                                     D039200200022 
 1.7000     90.167    0.87971                                     D039200200023 
 1.7000     93.634    0.85227                                     D039200200024 
 1.7000     161.13    0.58817    0.52626E-01                      D039200200025 
 1.9000     18.958    0.83366    0.76529E-01                      D039200200026 
 1.9000     24.393    0.78058    0.58861E-01                      D039200200027 
 1.9000     29.053    0.73928    0.49050E-01                      D039200200028 
 1.9000     49.442    0.82525                                     D039200200029 
 1.9000     88.954    0.86967                                     D039200200030 
 1.9000     155.88    0.44067    0.35321E-01                      D039200200031 
 1.9000     160.57    0.44254    0.52974E-01                      D039200200032 
 2.1000     20.033    0.75664    0.94636E-01                      D039200200033 
 2.1000     25.100    0.72083    0.59147E-01                      D039200200034 
 2.1000     30.175    0.69685    0.51286E-01                      D039200200035 
 2.1000     90.142    0.79555    0.43375E-01                      D039200200036 
 2.1000     156.24    0.68486    0.43375E-01                      D039200200037 
 2.1000     165.73    0.83410    0.55204E-01                      D039200200038 
 2.4000     56.483    0.87154    0.98424E-01                      D039200200039 
 2.4000     64.783    0.93023    0.98424E-01                      D039200200040 
 2.4000     71.448    0.85513    0.11417                          D039200200041 
 2.4000     80.068    0.74845    0.82676E-01                      D039200200042 
 2.4000     85.983    0.76000    0.78739E-01                      D039200200043 
 2.4000     92.641    0.66915    0.66928E-01                      D039200200044 
 2.4000     101.26    0.56247    0.66911E-01                      D039200200045 
 2.4000     107.91    0.45981    0.55118E-01                      D039200200046 
 2.4000     115.00    0.43981    0.47244E-01                      D039200200047 
 2.4000     120.91    0.45136    0.55118E-01                      D039200200048 
 2.4000     122.49    0.45129    0.43289E-01                      D039200200049 
 2.4000     127.23    0.49438    0.51163E-01                      D039200200050 
 2.4000     133.55    0.52166    0.63009E-01                      D039200200051 
 2.4000     136.67    0.43884    0.15748E-01                      D039200200052 
 2.4000     139.85    0.51351    0.78722E-01                      D039200200053 
 2.4000     144.71    0.79676    0.78757E-01                      D039200200054 
 2.4000     147.00    0.64705    0.82676E-01                      D039200200055 
 2.4000     151.81    0.82400    0.94470E-01                      D039200200056 
 2.4000     156.16    0.85531    0.10234                          D039200200057 
 2.4000     159.79     1.0402    0.10236                          D039200200058 
 2.4000     162.09    0.91016    0.94487E-01                      D039200200059 
 2.6000     5.0860    0.85998    0.19531E-01                      D039200200060 
 2.6000     63.230     1.1353    0.58593E-01                      D039200200061 
 2.6000     70.917    0.98264    0.46888E-01                      D039200200062 
 2.6000     78.628    0.90034    0.39062E-01                      D039200200063 
 2.6000     84.774    0.76731    0.42968E-01                      D039200200064 
 2.6000     93.677    0.77481    0.39062E-01                      D039200200065 
 2.6000     100.56    0.52847    0.31250E-01                      D039200200066 
 2.6000     107.11    0.45792    0.35156E-01                      D039200200067 
 2.6000     114.08    0.46939    0.31250E-01                      D039200200068 
 2.6000     119.13    0.51218    0.31263E-01                      D039200200069 
 2.6000     121.80    0.39881    0.35156E-01                      D039200200070 
 2.6000     127.27    0.54705    0.39062E-01                      D039200200071 
 2.6000     134.29    0.71868    0.42968E-01                      D039200200072 
 2.6000     138.18    0.76542    0.46875E-01                      D039200200073 
 2.6000     139.75    0.84349    0.50781E-01                      D039200200074 
 2.6000     144.10     1.0933    0.62499E-01                      D039200200075 
 2.6000     145.21    0.96829    0.62513E-01                      D039200200076 
 2.6000     149.16     1.1830    0.62513E-01                      D039200200077 
 2.6000     150.80     1.4603    0.62486E-01                      D039200200078 
